"[0.4255, 0.819]","[0.5612, 0.8057]","[0.6844, 0.7188]","[0.7253, 0.6273]","[0.6434, 0.5964]","[0.6104, 0.408]","[0.6735, 0.2272]","[0.7187, 0.0833]","[0.7414, -0.0341]","[0.476, 0.4025]","[0.4995, 0.3434]","[0.5207, 0.5168]","[0.5275, 0.634]","[0.3504, 0.4397]","[0.3769, 0.425]","[0.4314, 0.5781]","[0.4509, 0.6747]","[0.2345, 0.5062]","[0.2684, 0.4943]","[0.3268, 0.6056]","[0.3547, 0.6734]"
"[0.3569, 0.8656]","[0.5128, 0.8029]","[0.6336, 0.6802]","[0.6005, 0.5904]","[0.4835, 0.5812]","[0.5129, 0.4003]","[0.5497, 0.1953]","[0.5764, 0.0647]","[0.5899, -0.0418]","[0.3829, 0.4218]","[0.3741, 0.3321]","[0.4057, 0.4894]","[0.4296, 0.6115]","[0.2704, 0.469]","[0.2614, 0.4242]","[0.3143, 0.566]","[0.3481, 0.6606]","[0.1682, 0.5362]","[0.169, 0.4938]","[0.2252, 0.592]","[0.2641, 0.6587]"
"[0.352, 0.8621]","[0.4992, 0.789]","[0.614, 0.6545]","[0.5516, 0.5648]","[0.4236, 0.5759]","[0.475, 0.3972]","[0.4909, 0.1812]","[0.4985, 0.0435]","[0.4974, -0.068]","[0.3455, 0.4234]","[0.3165, 0.3332]","[0.3541, 0.4845]","[0.3874, 0.6017]","[0.2388, 0.4706]","[0.2189, 0.4355]","[0.2749, 0.5682]","[0.3129, 0.6546]","[0.1413, 0.5358]","[0.1349, 0.4946]","[0.1894, 0.5877]","[0.2273, 0.649]"
"[0.3396, 0.8575]","[0.4834, 0.7804]","[0.5855, 0.6492]","[0.5237, 0.5675]","[0.4024, 0.5685]","[0.4348, 0.3891]","[0.437, 0.1818]","[0.4341, 0.0494]","[0.4223, -0.0584]","[0.3103, 0.42]","[0.2698, 0.3377]","[0.3088, 0.4828]","[0.3475, 0.5962]","[0.2079, 0.4709]","[0.1824, 0.4439]","[0.24, 0.5718]","[0.2847, 0.6547]","[0.1167, 0.537]","[0.1014, 0.5002]","[0.1565, 0.5892]","[0.2014, 0.6469]"
"[0.3411, 0.8611]","[0.4785, 0.7768]","[0.5686, 0.6402]","[0.4949, 0.5638]","[0.3738, 0.5687]","[0.4116, 0.3858]","[0.4053, 0.1861]","[0.3954, 0.0556]","[0.376, -0.0489]","[0.2902, 0.4245]","[0.249, 0.3365]","[0.2967, 0.4735]","[0.3387, 0.5834]","[0.1897, 0.4824]","[0.167, 0.4334]","[0.2289, 0.5544]","[0.272, 0.6396]","[0.0997, 0.557]","[0.0861, 0.5]","[0.1464, 0.5801]","[0.1924, 0.639]"
"[0.3256, 0.8586]","[0.4634, 0.7757]","[0.5497, 0.637]","[0.4731, 0.5614]","[0.3524, 0.5679]","[0.3868, 0.3821]","[0.3725, 0.1824]","[0.3577, 0.0541]","[0.3376, -0.0494]","[0.266, 0.4208]","[0.2167, 0.3447]","[0.2623, 0.489]","[0.3107, 0.6013]","[0.167, 0.4779]","[0.1357, 0.4525]","[0.1963, 0.5768]","[0.2459, 0.6586]","[0.0826, 0.5511]","[0.06, 0.5198]","[0.12, 0.6046]","[0.171, 0.6583]"
"[0.3125, 0.8546]","[0.4491, 0.7674]","[0.524, 0.6344]","[0.4376, 0.5692]","[0.317, 0.5772]","[0.3599, 0.3797]","[0.3396, 0.1771]","[0.3176, 0.0457]","[0.2935, -0.0565]","[0.2412, 0.4296]","[0.1734, 0.3546]","[0.2189, 0.4824]","[0.2755, 0.5866]","[0.1481, 0.4986]","[0.1023, 0.4716]","[0.1644, 0.5844]","[0.2192, 0.664]","[0.0729, 0.583]","[0.0382, 0.5471]","[0.0973, 0.6242]","[0.1519, 0.6784]"
"[0.3146, 0.8626]","[0.4458, 0.7689]","[0.5129, 0.6277]","[0.4226, 0.5647]","[0.3032, 0.5727]","[0.3426, 0.3834]","[0.3088, 0.1836]","[0.2808, 0.0534]","[0.2527, -0.048]","[0.2271, 0.4411]","[0.1517, 0.3574]","[0.2014, 0.4851]","[0.2637, 0.5911]","[0.1393, 0.5167]","[0.0839, 0.4791]","[0.1526, 0.594]","[0.2144, 0.6762]","[0.0705, 0.6068]","[0.0326, 0.5642]","[0.0955, 0.6434]","[0.155, 0.7005]"
"[0.3115, 0.864]","[0.436, 0.7622]","[0.4898, 0.6175]","[0.3959, 0.5602]","[0.2761, 0.5752]","[0.3209, 0.3813]","[0.2735, 0.1785]","[0.2343, 0.0455]","[0.1959, -0.0599]","[0.2124, 0.4397]","[0.128, 0.3567]","[0.1786, 0.4867]","[0.2428, 0.5918]","[0.1302, 0.5143]","[0.0674, 0.4689]","[0.1334, 0.5781]","[0.1943, 0.6592]","[0.067, 0.6022]","[0.0232, 0.5552]","[0.0822, 0.6299]","[0.1405, 0.6855]"
"[0.2993, 0.8581]","[0.4208, 0.756]","[0.472, 0.6145]","[0.376, 0.5559]","[0.2536, 0.5701]","[0.2961, 0.3767]","[0.2422, 0.1709]","[0.1967, 0.0398]","[0.1546, -0.0627]","[0.1873, 0.4377]","[0.0998, 0.3676]","[0.1464, 0.4961]","[0.2097, 0.5939]","[0.1056, 0.5157]","[0.0464, 0.494]","[0.1151, 0.6025]","[0.1795, 0.6734]","[0.044, 0.6059]","[0.0048, 0.5885]","[0.069, 0.6609]","[0.1323, 0.7055]"
"[0.2912, 0.86]","[0.4112, 0.7516]","[0.4568, 0.6097]","[0.3654, 0.5548]","[0.2439, 0.5642]","[0.2765, 0.3771]","[0.2197, 0.1775]","[0.1719, 0.0496]","[0.1282, -0.0512]","[0.1687, 0.4386]","[0.0741, 0.363]","[0.1202, 0.4925]","[0.1857, 0.593]","[0.0881, 0.5181]","[0.0224, 0.4869]","[0.0905, 0.5996]","[0.1588, 0.6776]","[0.0306, 0.6089]","[-0.0129, 0.5861]","[0.0515, 0.662]","[0.1187, 0.7129]"
"[0.2865, 0.8645]","[0.4045, 0.7543]","[0.4479, 0.6069]","[0.3569, 0.5525]","[0.2352, 0.5624]","[0.2621, 0.3774]","[0.2009, 0.1819]","[0.1492, 0.0577]","[0.1014, -0.039]","[0.1557, 0.4451]","[0.0531, 0.3669]","[0.1016, 0.4981]","[0.1709, 0.6011]","[0.0791, 0.5298]","[0.01, 0.4908]","[0.0797, 0.6038]","[0.1494, 0.6824]","[0.029, 0.6246]","[-0.0129, 0.6068]","[0.0536, 0.6821]","[0.1221, 0.7306]"
"[0.2778, 0.8636]","[0.3941, 0.7513]","[0.4363, 0.6016]","[0.3375, 0.5536]","[0.2172, 0.5717]","[0.2463, 0.3776]","[0.1826, 0.1804]","[0.1294, 0.0559]","[0.0831, -0.0437]","[0.1331, 0.4456]","[0.0401, 0.3864]","[0.0919, 0.5288]","[0.1642, 0.6345]","[0.0485, 0.5296]","[-0.0202, 0.5046]","[0.0514, 0.622]","[0.126, 0.7027]","[-0.009, 0.6244]","[-0.0614, 0.6127]","[0.0054, 0.6902]","[0.0765, 0.7397]"
"[0.264, 0.8641]","[0.3836, 0.7525]","[0.4269, 0.5967]","[0.3232, 0.5507]","[0.1977, 0.5718]","[0.2379, 0.3826]","[0.163, 0.1868]","[0.1043, 0.0666]","[0.0507, -0.0306]","[0.1217, 0.4425]","[0.0191, 0.3953]","[0.0687, 0.5415]","[0.1407, 0.6455]","[0.0308, 0.5155]","[-0.0549, 0.4956]","[0.0159, 0.6125]","[0.0946, 0.6904]","[-0.033, 0.5957]","[-0.1005, 0.5827]","[-0.0334, 0.6643]","[0.0423, 0.7175]"
"[0.2734, 0.8609]","[0.3843, 0.7404]","[0.417, 0.5859]","[0.3153, 0.5453]","[0.195, 0.5672]","[0.2314, 0.3784]","[0.1587, 0.1861]","[0.0983, 0.0686]","[0.0431, -0.0197]","[0.1231, 0.442]","[0.0385, 0.3992]","[0.0864, 0.5267]","[0.1493, 0.6231]","[0.0412, 0.5208]","[-0.0282, 0.503]","[0.0416, 0.6094]","[0.114, 0.6828]","[-0.0129, 0.6069]","[-0.0639, 0.5955]","[0.003, 0.6696]","[0.0748, 0.7193]"
"[0.2586, 0.8596]","[0.3743, 0.7476]","[0.4136, 0.5967]","[0.3148, 0.5406]","[0.1926, 0.5592]","[0.2297, 0.3822]","[0.1492, 0.1832]","[0.0887, 0.0595]","[0.0344, -0.0366]","[0.1152, 0.4369]","[0.0189, 0.3944]","[0.0667, 0.5365]","[0.1323, 0.64]","[0.0233, 0.5061]","[-0.0573, 0.4903]","[0.0123, 0.6051]","[0.0877, 0.6873]","[-0.042, 0.5825]","[-0.1059, 0.5689]","[-0.0408, 0.6488]","[0.0315, 0.707]"
"[0.2607, 0.8563]","[0.3763, 0.7424]","[0.4092, 0.5882]","[0.3059, 0.5399]","[0.182, 0.5606]","[0.2256, 0.3794]","[0.144, 0.1878]","[0.0844, 0.0676]","[0.03, -0.026]","[0.1111, 0.4389]","[0.0202, 0.4027]","[0.0736, 0.5466]","[0.1417, 0.6549]","[0.0221, 0.5141]","[-0.0523, 0.503]","[0.0178, 0.6209]","[0.0905, 0.7046]","[-0.0407, 0.5977]","[-0.0926, 0.5875]","[-0.0258, 0.6711]","[0.0451, 0.7298]"
"[0.2721, 0.861]","[0.3831, 0.7458]","[0.4126, 0.5914]","[0.3098, 0.543]","[0.1869, 0.5596]","[0.2241, 0.3792]","[0.1453, 0.1922]","[0.0856, 0.0726]","[0.0316, -0.0204]","[0.1147, 0.4412]","[0.0152, 0.3969]","[0.0649, 0.5336]","[0.1335, 0.6351]","[0.0321, 0.5205]","[-0.0464, 0.5056]","[0.026, 0.6179]","[0.1033, 0.6936]","[-0.0238, 0.608]","[-0.0816, 0.595]","[-0.0136, 0.672]","[0.0607, 0.725]"
"[0.2709, 0.8577]","[0.3814, 0.7408]","[0.4114, 0.5885]","[0.3084, 0.5385]","[0.1869, 0.5583]","[0.2184, 0.3751]","[0.1412, 0.1892]","[0.0828, 0.0719]","[0.0288, -0.019]","[0.1092, 0.4359]","[0.0203, 0.3921]","[0.0711, 0.5225]","[0.135, 0.6208]","[0.0259, 0.5146]","[-0.0458, 0.4976]","[0.0242, 0.6041]","[0.0951, 0.6801]","[-0.0321, 0.6017]","[-0.0873, 0.5834]","[-0.0182, 0.6555]","[0.0531, 0.7096]"
"[0.2684, 0.858]","[0.3803, 0.744]","[0.4118, 0.592]","[0.3093, 0.5427]","[0.1879, 0.5581]","[0.2223, 0.378]","[0.1405, 0.186]","[0.0793, 0.064]","[0.0249, -0.0302]","[0.1108, 0.4376]","[0.0227, 0.3954]","[0.069, 0.532]","[0.1325, 0.633]","[0.0249, 0.5145]","[-0.0516, 0.4963]","[0.0123, 0.6054]","[0.0834, 0.6834]","[-0.0346, 0.5998]","[-0.0975, 0.5839]","[-0.0324, 0.6575]","[0.0398, 0.7125]"
"[0.2663, 0.8548]","[0.3796, 0.7419]","[0.4125, 0.5883]","[0.3075, 0.5402]","[0.1824, 0.5585]","[0.2267, 0.3796]","[0.1453, 0.1854]","[0.0839, 0.0645]","[0.0282, -0.0293]","[0.1187, 0.4385]","[0.0298, 0.3904]","[0.0777, 0.5326]","[0.144, 0.6351]","[0.0351, 0.5132]","[-0.042, 0.4869]","[0.0226, 0.6021]","[0.0957, 0.6817]","[-0.0234, 0.5972]","[-0.0797, 0.5786]","[-0.0128, 0.6568]","[0.0621, 0.7129]"
"[0.2687, 0.8576]","[0.3837, 0.7428]","[0.4131, 0.5905]","[0.3105, 0.5383]","[0.1869, 0.5532]","[0.2256, 0.3756]","[0.1481, 0.1835]","[0.0875, 0.0617]","[0.0317, -0.0323]","[0.1152, 0.4365]","[0.0174, 0.3869]","[0.0642, 0.5252]","[0.1304, 0.6261]","[0.0327, 0.515]","[-0.0453, 0.4926]","[0.0205, 0.604]","[0.094, 0.6794]","[-0.0214, 0.6024]","[-0.0762, 0.5886]","[-0.0103, 0.6647]","[0.0629, 0.7162]"
"[0.272, 0.8626]","[0.3863, 0.7474]","[0.4164, 0.5879]","[0.3115, 0.5359]","[0.1867, 0.5555]","[0.2318, 0.377]","[0.156, 0.1895]","[0.0954, 0.0724]","[0.0405, -0.0185]","[0.1182, 0.4337]","[0.0165, 0.3853]","[0.0617, 0.5255]","[0.1299, 0.6273]","[0.0332, 0.5104]","[-0.0497, 0.4889]","[0.0122, 0.5999]","[0.0849, 0.676]","[-0.024, 0.5969]","[-0.085, 0.584]","[-0.0213, 0.6601]","[0.0518, 0.7142]"
"[0.2711, 0.8605]","[0.3875, 0.75]","[0.4231, 0.5879]","[0.3144, 0.5315]","[0.1846, 0.558]","[0.2386, 0.3793]","[0.161, 0.1887]","[0.1012, 0.0716]","[0.048, -0.0211]","[0.1248, 0.4341]","[0.026, 0.3846]","[0.0699, 0.529]","[0.1378, 0.6328]","[0.0377, 0.5074]","[-0.049, 0.4772]","[0.0118, 0.5923]","[0.0872, 0.6736]","[-0.0239, 0.5903]","[-0.0926, 0.5672]","[-0.031, 0.6433]","[0.0442, 0.702]"
"[0.2712, 0.8575]","[0.386, 0.7495]","[0.424, 0.591]","[0.3186, 0.5398]","[0.1897, 0.5638]","[0.2405, 0.3819]","[0.1662, 0.1935]","[0.1072, 0.077]","[0.0555, -0.0171]","[0.126, 0.4396]","[0.0362, 0.3861]","[0.0794, 0.538]","[0.1437, 0.6431]","[0.0382, 0.5149]","[-0.0431, 0.4889]","[0.0165, 0.6089]","[0.0863, 0.6852]","[-0.0244, 0.5986]","[-0.0901, 0.5793]","[-0.0285, 0.6589]","[0.0429, 0.7119]"
"[0.2683, 0.8586]","[0.3879, 0.7558]","[0.4357, 0.6006]","[0.3352, 0.5464]","[0.208, 0.5614]","[0.2517, 0.3905]","[0.1744, 0.197]","[0.1203, 0.0804]","[0.0714, -0.015]","[0.1348, 0.447]","[0.0579, 0.3892]","[0.1004, 0.5406]","[0.1568, 0.6503]","[0.0425, 0.5182]","[-0.0314, 0.4748]","[0.0326, 0.5997]","[0.0992, 0.6881]","[-0.0264, 0.5988]","[-0.0843, 0.5724]","[-0.0185, 0.6524]","[0.0512, 0.7074]"
"[0.2885, 0.8566]","[0.4072, 0.7568]","[0.4516, 0.5979]","[0.3409, 0.5459]","[0.2089, 0.5668]","[0.2645, 0.3903]","[0.1849, 0.194]","[0.1268, 0.0711]","[0.0737, -0.0263]","[0.1479, 0.4513]","[0.063, 0.4036]","[0.114, 0.5532]","[0.1784, 0.6546]","[0.0604, 0.5272]","[-0.0231, 0.4995]","[0.0481, 0.6161]","[0.121, 0.6884]","[-0.0004, 0.614]","[-0.0619, 0.6002]","[0.0099, 0.6779]","[0.0848, 0.7229]"
"[0.2966, 0.8628]","[0.4138, 0.7614]","[0.4567, 0.6122]","[0.3479, 0.5699]","[0.2239, 0.5858]","[0.2697, 0.3958]","[0.1934, 0.203]","[0.1359, 0.0812]","[0.0872, -0.0139]","[0.1605, 0.4631]","[0.076, 0.4123]","[0.1178, 0.5514]","[0.1811, 0.6502]","[0.0814, 0.5453]","[0.0152, 0.5371]","[0.0854, 0.6477]","[0.1582, 0.714]","[0.0296, 0.6364]","[-0.0138, 0.6366]","[0.0573, 0.7118]","[0.1312, 0.7538]"
"[0.289, 0.8743]","[0.4122, 0.7763]","[0.4674, 0.6324]","[0.3657, 0.5859]","[0.2398, 0.5988]","[0.2789, 0.4081]","[0.2053, 0.2055]","[0.1518, 0.0759]","[0.1069, -0.0254]","[0.1683, 0.4725]","[0.0931, 0.4127]","[0.1314, 0.5546]","[0.1889, 0.6618]","[0.0857, 0.55]","[0.0258, 0.542]","[0.0929, 0.6583]","[0.162, 0.7336]","[0.0281, 0.6352]","[-0.0164, 0.6271]","[0.0486, 0.7052]","[0.1173, 0.7525]"
"[0.2988, 0.8778]","[0.421, 0.7836]","[0.4862, 0.6453]","[0.3858, 0.5945]","[0.2569, 0.6104]","[0.2989, 0.4196]","[0.2311, 0.2183]","[0.1817, 0.0906]","[0.1377, -0.008]","[0.1851, 0.4776]","[0.1133, 0.4316]","[0.1589, 0.5695]","[0.2189, 0.6733]","[0.1005, 0.5496]","[0.0484, 0.5485]","[0.1134, 0.6611]","[0.1779, 0.7388]","[0.0395, 0.6327]","[0.0024, 0.6378]","[0.0659, 0.7159]","[0.1319, 0.7661]"
"[0.3053, 0.8846]","[0.4323, 0.8028]","[0.5077, 0.6716]","[0.4198, 0.6198]","[0.2923, 0.6331]","[0.3196, 0.4388]","[0.2623, 0.2291]","[0.2174, 0.0996]","[0.1743, -0.0001]","[0.2026, 0.4922]","[0.1367, 0.4486]","[0.1825, 0.5863]","[0.239, 0.683]","[0.1146, 0.5618]","[0.0629, 0.5628]","[0.1269, 0.6741]","[0.189, 0.7452]","[0.0515, 0.6434]","[0.0121, 0.652]","[0.0734, 0.731]","[0.1365, 0.7766]"
"[0.3031, 0.887]","[0.4325, 0.8132]","[0.5208, 0.6881]","[0.4382, 0.6336]","[0.3137, 0.644]","[0.3346, 0.4465]","[0.2869, 0.2526]","[0.2497, 0.1332]","[0.2151, 0.0386]","[0.2146, 0.4879]","[0.1581, 0.4575]","[0.2001, 0.6006]","[0.2527, 0.7028]","[0.1203, 0.5514]","[0.0714, 0.5638]","[0.1341, 0.6823]","[0.1957, 0.7605]","[0.0475, 0.6291]","[0.0075, 0.6377]","[0.0711, 0.7214]","[0.1357, 0.7735]"
"[0.3066, 0.8899]","[0.4349, 0.825]","[0.5277, 0.708]","[0.4551, 0.65]","[0.3355, 0.6573]","[0.3504, 0.454]","[0.3079, 0.2653]","[0.2726, 0.1433]","[0.2368, 0.048]","[0.2267, 0.4863]","[0.177, 0.4774]","[0.2287, 0.623]","[0.2832, 0.7238]","[0.1268, 0.5462]","[0.0844, 0.5803]","[0.1532, 0.7002]","[0.2143, 0.7746]","[0.0467, 0.6229]","[0.0114, 0.653]","[0.0801, 0.7402]","[0.1442, 0.7868]"
"[0.3053, 0.895]","[0.4348, 0.8381]","[0.541, 0.7254]","[0.4726, 0.6612]","[0.3538, 0.665]","[0.3624, 0.4631]","[0.3257, 0.2743]","[0.2945, 0.1522]","[0.2607, 0.0559]","[0.2354, 0.4769]","[0.1939, 0.5065]","[0.2482, 0.6511]","[0.3018, 0.7435]","[0.1311, 0.5251]","[0.0978, 0.5963]","[0.1705, 0.7118]","[0.2332, 0.7746]","[0.0433, 0.5927]","[0.0196, 0.6499]","[0.094, 0.7354]","[0.1608, 0.7735]"
"[0.308, 0.9019]","[0.4376, 0.8451]","[0.548, 0.7378]","[0.4876, 0.6745]","[0.3754, 0.6797]","[0.3736, 0.4667]","[0.3404, 0.2848]","[0.3117, 0.1636]","[0.2811, 0.0668]","[0.2479, 0.479]","[0.2165, 0.5039]","[0.2673, 0.6492]","[0.3141, 0.7425]","[0.1428, 0.525]","[0.1173, 0.5934]","[0.1872, 0.712]","[0.2437, 0.777]","[0.0535, 0.5907]","[0.0338, 0.6463]","[0.1052, 0.7335]","[0.1658, 0.773]"
"[0.3098, 0.9105]","[0.4369, 0.8548]","[0.5495, 0.7537]","[0.5001, 0.6948]","[0.3925, 0.694]","[0.3822, 0.4741]","[0.3538, 0.2974]","[0.3274, 0.1784]","[0.2982, 0.0814]","[0.2574, 0.4829]","[0.2304, 0.5116]","[0.2793, 0.66]","[0.323, 0.7491]","[0.1513, 0.5275]","[0.1287, 0.5975]","[0.1967, 0.7187]","[0.2503, 0.78]","[0.0602, 0.5928]","[0.0451, 0.6522]","[0.1162, 0.7426]","[0.1746, 0.78]"
"[0.3094, 0.9135]","[0.437, 0.8648]","[0.5591, 0.7714]","[0.5238, 0.7101]","[0.4176, 0.7052]","[0.3914, 0.4839]","[0.3653, 0.3093]","[0.3411, 0.1896]","[0.3149, 0.0927]","[0.2644, 0.4882]","[0.2431, 0.5257]","[0.2888, 0.6757]","[0.3314, 0.7671]","[0.1565, 0.5317]","[0.1358, 0.6084]","[0.2005, 0.7295]","[0.2555, 0.7914]","[0.0642, 0.5961]","[0.0492, 0.6636]","[0.1184, 0.754]","[0.1793, 0.7916]"
"[0.3066, 0.9212]","[0.4327, 0.872]","[0.5585, 0.7849]","[0.5344, 0.7302]","[0.4381, 0.7221]","[0.4, 0.4941]","[0.3776, 0.3241]","[0.3544, 0.2042]","[0.3286, 0.1064]","[0.2728, 0.4932]","[0.2519, 0.5413]","[0.2954, 0.6909]","[0.3368, 0.7734]","[0.1635, 0.5344]","[0.1436, 0.6181]","[0.204, 0.7376]","[0.2567, 0.7901]","[0.0706, 0.5971]","[0.0572, 0.6716]","[0.1216, 0.764]","[0.1789, 0.7973]"
"[0.3075, 0.9291]","[0.4307, 0.885]","[0.5595, 0.7991]","[0.5345, 0.7444]","[0.4354, 0.7432]","[0.4046, 0.5127]","[0.3862, 0.3399]","[0.3643, 0.2228]","[0.3393, 0.1244]","[0.2779, 0.5045]","[0.2491, 0.5614]","[0.2926, 0.7043]","[0.3348, 0.7752]","[0.1693, 0.5424]","[0.1465, 0.6363]","[0.2071, 0.753]","[0.2593, 0.8008]","[0.0768, 0.6028]","[0.0646, 0.6824]","[0.1265, 0.7771]","[0.181, 0.8115]"
"[0.3122, 0.9365]","[0.4381, 0.8939]","[0.57, 0.8115]","[0.5502, 0.7556]","[0.4559, 0.7548]","[0.4149, 0.5207]","[0.4011, 0.3557]","[0.3823, 0.2396]","[0.3611, 0.1418]","[0.289, 0.5108]","[0.2633, 0.5685]","[0.3039, 0.7117]","[0.3449, 0.7876]","[0.1802, 0.5488]","[0.157, 0.6425]","[0.2153, 0.7596]","[0.2688, 0.8126]","[0.0883, 0.6096]","[0.0729, 0.6883]","[0.1334, 0.7847]","[0.1897, 0.8238]"
