"[0.5235, 0.7999]","[0.4037, 0.7845]","[0.2938, 0.7008]","[0.3124, 0.6169]","[0.4097, 0.5761]","[0.3503, 0.4214]","[0.3031, 0.215]","[0.2848, 0.081]","[0.2748, -0.034]","[0.4729, 0.4211]","[0.5052, 0.3614]","[0.516, 0.5323]","[0.5097, 0.6624]","[0.5851, 0.4535]","[0.6234, 0.4218]","[0.6099, 0.5781]","[0.5831, 0.6862]","[0.6855, 0.5037]","[0.7198, 0.4602]","[0.6956, 0.5767]","[0.6644, 0.6573]"
"[0.5523, 0.855]","[0.4185, 0.8048]","[0.3172, 0.711]","[0.356, 0.6377]","[0.4537, 0.5979]","[0.3906, 0.4384]","[0.3468, 0.2378]","[0.3325, 0.1153]","[0.3218, 0.0118]","[0.5167, 0.4348]","[0.5607, 0.3923]","[0.5581, 0.5583]","[0.5347, 0.684]","[0.6249, 0.463]","[0.6645, 0.4584]","[0.6364, 0.6038]","[0.5979, 0.7046]","[0.7191, 0.5107]","[0.759, 0.4876]","[0.7233, 0.595]","[0.6775, 0.6701]"
"[0.5557, 0.8603]","[0.4277, 0.8091]","[0.3311, 0.71]","[0.3722, 0.6338]","[0.4702, 0.597]","[0.4113, 0.4438]","[0.3683, 0.236]","[0.3584, 0.1131]","[0.3512, 0.0109]","[0.5346, 0.4516]","[0.579, 0.3918]","[0.5734, 0.5556]","[0.5482, 0.6751]","[0.6406, 0.4869]","[0.6831, 0.4615]","[0.6522, 0.6034]","[0.6115, 0.698]","[0.732, 0.5399]","[0.7782, 0.4995]","[0.741, 0.6024]","[0.6928, 0.6744]"
"[0.5647, 0.8547]","[0.4383, 0.805]","[0.3504, 0.7009]","[0.4023, 0.6288]","[0.499, 0.598]","[0.4377, 0.4353]","[0.4048, 0.2109]","[0.402, 0.0778]","[0.3993, -0.0361]","[0.5639, 0.4509]","[0.6186, 0.3959]","[0.6079, 0.5587]","[0.5756, 0.67]","[0.6708, 0.494]","[0.7187, 0.4673]","[0.6844, 0.6055]","[0.6384, 0.6934]","[0.76, 0.555]","[0.8085, 0.5165]","[0.768, 0.6176]","[0.7155, 0.6853]"
"[0.5622, 0.8604]","[0.439, 0.7984]","[0.36, 0.6856]","[0.4242, 0.6146]","[0.5326, 0.5957]","[0.4595, 0.4313]","[0.4413, 0.2037]","[0.4485, 0.0707]","[0.4549, -0.0432]","[0.5864, 0.4562]","[0.6495, 0.3917]","[0.6313, 0.5555]","[0.5918, 0.6699]","[0.691, 0.5055]","[0.746, 0.4716]","[0.7063, 0.6089]","[0.6564, 0.6975]","[0.7758, 0.5712]","[0.829, 0.5294]","[0.7862, 0.626]","[0.7336, 0.6908]"
"[0.567, 0.8636]","[0.4484, 0.7931]","[0.3777, 0.6719]","[0.4527, 0.6028]","[0.56, 0.5842]","[0.4806, 0.4221]","[0.4817, 0.1948]","[0.5008, 0.0599]","[0.5167, -0.0555]","[0.6074, 0.4502]","[0.6767, 0.3896]","[0.6601, 0.5501]","[0.6213, 0.6674]","[0.7097, 0.5055]","[0.7703, 0.4728]","[0.7328, 0.605]","[0.6815, 0.6966]","[0.7901, 0.5799]","[0.8466, 0.5469]","[0.8048, 0.6383]","[0.7515, 0.7025]"
"[0.5749, 0.8564]","[0.4585, 0.7765]","[0.4005, 0.6466]","[0.4868, 0.5784]","[0.5967, 0.5653]","[0.5121, 0.406]","[0.5264, 0.1781]","[0.5569, 0.0494]","[0.581, -0.0586]","[0.6338, 0.4438]","[0.7166, 0.3815]","[0.6903, 0.5354]","[0.6386, 0.6454]","[0.7316, 0.5054]","[0.801, 0.4697]","[0.7557, 0.6028]","[0.6959, 0.6905]","[0.8073, 0.5839]","[0.8718, 0.5536]","[0.8265, 0.6416]","[0.7662, 0.7011]"
"[0.5775, 0.8506]","[0.4668, 0.7613]","[0.4252, 0.6264]","[0.518, 0.5618]","[0.6276, 0.5537]","[0.5393, 0.3934]","[0.5738, 0.169]","[0.618, 0.041]","[0.6537, -0.0696]","[0.6571, 0.4378]","[0.7497, 0.3745]","[0.716, 0.5267]","[0.6591, 0.632]","[0.7503, 0.5033]","[0.8288, 0.4681]","[0.7763, 0.5999]","[0.7121, 0.6829]","[0.8206, 0.5844]","[0.8934, 0.5541]","[0.8443, 0.6401]","[0.7815, 0.6957]"
"[0.583, 0.8447]","[0.4769, 0.7501]","[0.4443, 0.6146]","[0.5362, 0.5525]","[0.6434, 0.5473]","[0.5559, 0.3849]","[0.6017, 0.1665]","[0.6491, 0.0442]","[0.6906, -0.0614]","[0.6724, 0.4304]","[0.7754, 0.3779]","[0.7416, 0.5277]","[0.6852, 0.6313]","[0.7633, 0.497]","[0.8504, 0.4663]","[0.7993, 0.5938]","[0.7353, 0.6739]","[0.8295, 0.5798]","[0.9062, 0.5524]","[0.861, 0.6344]","[0.8005, 0.6876]"
"[0.5849, 0.8391]","[0.4819, 0.7434]","[0.4577, 0.6075]","[0.5549, 0.546]","[0.6633, 0.5422]","[0.5713, 0.38]","[0.6297, 0.165]","[0.6826, 0.0448]","[0.7271, -0.0616]","[0.6871, 0.4304]","[0.8021, 0.3771]","[0.759, 0.531]","[0.6931, 0.633]","[0.7764, 0.5007]","[0.8703, 0.4726]","[0.8095, 0.6013]","[0.7374, 0.6762]","[0.8395, 0.5853]","[0.9233, 0.561]","[0.8719, 0.6423]","[0.8056, 0.6904]"
"[0.5874, 0.8349]","[0.4899, 0.7382]","[0.4739, 0.5994]","[0.5791, 0.538]","[0.6922, 0.5401]","[0.5864, 0.3722]","[0.6557, 0.1642]","[0.7147, 0.0475]","[0.7662, -0.0534]","[0.7011, 0.4246]","[0.8186, 0.3808]","[0.7738, 0.5276]","[0.7076, 0.627]","[0.7892, 0.4963]","[0.8843, 0.4779]","[0.8227, 0.6017]","[0.7516, 0.6742]","[0.8509, 0.5824]","[0.931, 0.5674]","[0.8784, 0.6479]","[0.8151, 0.695]"
"[0.59, 0.8373]","[0.4941, 0.7329]","[0.4833, 0.5912]","[0.591, 0.5296]","[0.7007, 0.5308]","[0.6031, 0.369]","[0.6782, 0.1616]","[0.7405, 0.044]","[0.7945, -0.057]","[0.7174, 0.4257]","[0.839, 0.381]","[0.7934, 0.5262]","[0.7247, 0.6277]","[0.8033, 0.5]","[0.8987, 0.4801]","[0.8378, 0.601]","[0.7646, 0.6754]","[0.862, 0.5872]","[0.9412, 0.5718]","[0.8904, 0.6495]","[0.8261, 0.6977]"
"[0.5961, 0.8273]","[0.5052, 0.7234]","[0.4943, 0.5889]","[0.5954, 0.5314]","[0.7038, 0.5309]","[0.619, 0.3632]","[0.7021, 0.154]","[0.7669, 0.0393]","[0.8237, -0.0583]","[0.7305, 0.422]","[0.8545, 0.3861]","[0.8032, 0.5269]","[0.7313, 0.6182]","[0.8142, 0.4981]","[0.9095, 0.4895]","[0.8438, 0.6058]","[0.7688, 0.6686]","[0.8717, 0.5867]","[0.9499, 0.5851]","[0.8946, 0.6581]","[0.8271, 0.6948]"
"[0.5899, 0.8296]","[0.5052, 0.7232]","[0.5048, 0.5876]","[0.6086, 0.5331]","[0.7158, 0.5315]","[0.632, 0.3581]","[0.7205, 0.1569]","[0.7899, 0.0452]","[0.8491, -0.0491]","[0.7418, 0.4192]","[0.8592, 0.384]","[0.8125, 0.5168]","[0.7417, 0.6101]","[0.8227, 0.4972]","[0.9114, 0.4815]","[0.852, 0.5942]","[0.7799, 0.6642]","[0.8756, 0.5879]","[0.9498, 0.5801]","[0.8992, 0.6519]","[0.8349, 0.6968]"
"[0.5936, 0.8311]","[0.5141, 0.7241]","[0.5183, 0.5896]","[0.622, 0.5322]","[0.7249, 0.528]","[0.6456, 0.3581]","[0.7395, 0.1546]","[0.8133, 0.0451]","[0.8773, -0.0467]","[0.7517, 0.4247]","[0.882, 0.3873]","[0.8309, 0.5188]","[0.7562, 0.6064]","[0.8288, 0.506]","[0.9241, 0.4956]","[0.8591, 0.6035]","[0.7829, 0.6625]","[0.8779, 0.5984]","[0.958, 0.5969]","[0.9028, 0.6615]","[0.8329, 0.6937]"
"[0.5941, 0.8331]","[0.517, 0.7204]","[0.5271, 0.5805]","[0.637, 0.5271]","[0.7411, 0.5276]","[0.6553, 0.358]","[0.7541, 0.1562]","[0.832, 0.0465]","[0.9004, -0.0429]","[0.7613, 0.4263]","[0.893, 0.392]","[0.8527, 0.5296]","[0.7859, 0.6277]","[0.8378, 0.5099]","[0.9372, 0.4976]","[0.8835, 0.6083]","[0.8116, 0.6759]","[0.8849, 0.6026]","[0.9669, 0.5978]","[0.9214, 0.6647]","[0.8553, 0.7039]"
"[0.6013, 0.8322]","[0.5251, 0.7149]","[0.5394, 0.5723]","[0.6502, 0.52]","[0.7536, 0.5258]","[0.6719, 0.3561]","[0.7766, 0.1556]","[0.8582, 0.0495]","[0.9308, -0.0351]","[0.774, 0.4287]","[0.9115, 0.3979]","[0.8655, 0.5297]","[0.7956, 0.6233]","[0.8462, 0.514]","[0.9471, 0.5062]","[0.8905, 0.6105]","[0.8185, 0.6729]","[0.8891, 0.6079]","[0.9713, 0.6066]","[0.925, 0.6675]","[0.8589, 0.7023]"
"[0.6018, 0.8328]","[0.5323, 0.712]","[0.5553, 0.5729]","[0.6689, 0.5246]","[0.7711, 0.5314]","[0.68, 0.3561]","[0.7955, 0.1532]","[0.884, 0.0439]","[0.9614, -0.044]","[0.7807, 0.4323]","[0.9246, 0.4063]","[0.8803, 0.5435]","[0.8088, 0.6396]","[0.8533, 0.5189]","[0.96, 0.5112]","[0.9059, 0.6184]","[0.8334, 0.6832]","[0.8959, 0.6099]","[0.9825, 0.6056]","[0.9387, 0.6711]","[0.873, 0.7114]"
"[0.5975, 0.832]","[0.5369, 0.7071]","[0.5644, 0.5775]","[0.673, 0.5354]","[0.7709, 0.541]","[0.6897, 0.3578]","[0.8065, 0.1572]","[0.8958, 0.0466]","[0.9748, -0.0412]","[0.7861, 0.4351]","[0.9308, 0.4135]","[0.8936, 0.5517]","[0.8285, 0.652]","[0.8547, 0.5238]","[0.9669, 0.5134]","[0.9206, 0.6186]","[0.8521, 0.6884]","[0.8929, 0.615]","[0.9805, 0.6098]","[0.9437, 0.6732]","[0.8835, 0.7158]"
"[0.602, 0.8283]","[0.5457, 0.7071]","[0.5753, 0.5821]","[0.6791, 0.5427]","[0.7751, 0.5476]","[0.6952, 0.3578]","[0.8215, 0.1496]","[0.9144, 0.0333]","[0.9951, -0.0568]","[0.788, 0.4357]","[0.9345, 0.417]","[0.9013, 0.556]","[0.8384, 0.659]","[0.8562, 0.5238]","[0.9669, 0.5185]","[0.9247, 0.6251]","[0.8579, 0.696]","[0.8947, 0.6114]","[0.9813, 0.6095]","[0.9461, 0.6764]","[0.8865, 0.7214]"
"[0.5963, 0.8333]","[0.5471, 0.7089]","[0.5792, 0.5849]","[0.6843, 0.5455]","[0.7803, 0.5521]","[0.7005, 0.3587]","[0.826, 0.1595]","[0.9194, 0.0481]","[1.0017, -0.0381]","[0.7933, 0.4364]","[0.9388, 0.425]","[0.905, 0.5655]","[0.8427, 0.6672]","[0.8602, 0.525]","[0.9676, 0.5278]","[0.9249, 0.6332]","[0.8589, 0.7019]","[0.8958, 0.6157]","[0.9802, 0.622]","[0.9446, 0.686]","[0.8853, 0.7268]"
"[0.5968, 0.8364]","[0.5473, 0.7071]","[0.5844, 0.5795]","[0.6962, 0.543]","[0.7957, 0.5578]","[0.7059, 0.3602]","[0.8295, 0.165]","[0.921, 0.0524]","[1.0006, -0.0347]","[0.7981, 0.4395]","[0.946, 0.4187]","[0.9108, 0.5561]","[0.8465, 0.6606]","[0.8627, 0.5304]","[0.9721, 0.5323]","[0.9281, 0.6349]","[0.8609, 0.7028]","[0.8952, 0.6222]","[0.9847, 0.6272]","[0.9485, 0.6879]","[0.888, 0.7278]"
"[0.599, 0.8382]","[0.5476, 0.71]","[0.581, 0.5837]","[0.6921, 0.5463]","[0.7933, 0.5527]","[0.7067, 0.3622]","[0.8347, 0.1648]","[0.9271, 0.0548]","[1.0068, -0.0311]","[0.7961, 0.4403]","[0.9459, 0.4191]","[0.9128, 0.5568]","[0.8512, 0.6581]","[0.8577, 0.5304]","[0.9703, 0.5316]","[0.9259, 0.6361]","[0.859, 0.7021]","[0.8875, 0.6222]","[0.9798, 0.6304]","[0.944, 0.6922]","[0.8839, 0.7289]"
"[0.6025, 0.8411]","[0.5492, 0.7119]","[0.5796, 0.5829]","[0.6908, 0.5449]","[0.7925, 0.5525]","[0.7089, 0.3607]","[0.8325, 0.1638]","[0.9256, 0.0551]","[1.007, -0.0295]","[0.799, 0.4374]","[0.9491, 0.4193]","[0.9142, 0.5613]","[0.8514, 0.6634]","[0.8613, 0.5276]","[0.9744, 0.5313]","[0.9289, 0.637]","[0.8616, 0.7022]","[0.893, 0.6199]","[0.9869, 0.6263]","[0.9505, 0.6886]","[0.8891, 0.725]"
"[0.6002, 0.8425]","[0.5485, 0.712]","[0.5777, 0.5846]","[0.6876, 0.5466]","[0.791, 0.5547]","[0.707, 0.3622]","[0.8303, 0.1676]","[0.9221, 0.0571]","[1.0018, -0.0302]","[0.7999, 0.4387]","[0.9484, 0.4213]","[0.9119, 0.5638]","[0.8477, 0.6676]","[0.8646, 0.5293]","[0.9792, 0.5296]","[0.9322, 0.6357]","[0.8634, 0.7042]","[0.8975, 0.6227]","[0.9922, 0.6254]","[0.9548, 0.6877]","[0.8928, 0.7271]"
"[0.5998, 0.8411]","[0.5426, 0.7144]","[0.5765, 0.5797]","[0.6955, 0.5442]","[0.7969, 0.5562]","[0.7162, 0.3577]","[0.8351, 0.1678]","[0.9262, 0.06]","[1.0045, -0.0246]","[0.8125, 0.4386]","[0.9531, 0.424]","[0.9115, 0.5665]","[0.8449, 0.6702]","[0.8768, 0.5336]","[0.9821, 0.5379]","[0.932, 0.6432]","[0.8646, 0.71]","[0.9084, 0.631]","[0.9982, 0.6329]","[0.9569, 0.6952]","[0.8957, 0.7351]"
"[0.5982, 0.8396]","[0.5434, 0.7141]","[0.5773, 0.5837]","[0.693, 0.5497]","[0.7944, 0.5637]","[0.718, 0.3633]","[0.84, 0.1673]","[0.9307, 0.056]","[1.0101, -0.0319]","[0.8121, 0.4423]","[0.9528, 0.4287]","[0.9101, 0.5711]","[0.843, 0.674]","[0.8753, 0.5361]","[0.984, 0.5409]","[0.9326, 0.6476]","[0.8628, 0.7157]","[0.9062, 0.6307]","[0.9965, 0.6341]","[0.954, 0.6981]","[0.8907, 0.7391]"
"[0.6016, 0.8427]","[0.5454, 0.7192]","[0.5735, 0.5897]","[0.6851, 0.5524]","[0.7842, 0.5566]","[0.7122, 0.3663]","[0.8346, 0.1716]","[0.9235, 0.0606]","[1.0001, -0.0264]","[0.8067, 0.4437]","[0.9402, 0.4368]","[0.9048, 0.5767]","[0.8436, 0.6789]","[0.8722, 0.536]","[0.9714, 0.5431]","[0.9273, 0.6492]","[0.8621, 0.7199]","[0.9078, 0.6308]","[0.9848, 0.6358]","[0.945, 0.7011]","[0.8858, 0.7444]"
"[0.6022, 0.847]","[0.5396, 0.7238]","[0.5603, 0.5883]","[0.6735, 0.5508]","[0.7764, 0.561]","[0.6985, 0.372]","[0.8215, 0.1753]","[0.9093, 0.0631]","[0.9846, -0.0254]","[0.7962, 0.4467]","[0.9328, 0.441]","[0.8932, 0.5792]","[0.8277, 0.6794]","[0.8653, 0.535]","[0.9651, 0.5433]","[0.9175, 0.6469]","[0.8504, 0.7157]","[0.9052, 0.627]","[0.9807, 0.6314]","[0.9381, 0.6968]","[0.8785, 0.7405]"
"[0.5976, 0.8485]","[0.5284, 0.7322]","[0.5423, 0.5939]","[0.6571, 0.5542]","[0.7647, 0.571]","[0.684, 0.3712]","[0.8074, 0.1739]","[0.8978, 0.0612]","[0.9769, -0.0299]","[0.784, 0.4435]","[0.9183, 0.4449]","[0.8631, 0.5794]","[0.788, 0.6681]","[0.855, 0.5307]","[0.9468, 0.5512]","[0.8862, 0.6527]","[0.8159, 0.7086]","[0.8973, 0.6256]","[0.9686, 0.6426]","[0.9146, 0.7066]","[0.8497, 0.7382]"
"[0.5944, 0.8556]","[0.5166, 0.7455]","[0.5144, 0.6132]","[0.6221, 0.5719]","[0.7303, 0.5777]","[0.6628, 0.3799]","[0.7727, 0.1877]","[0.8533, 0.0771]","[0.926, -0.0182]","[0.7704, 0.4386]","[0.8868, 0.4522]","[0.8214, 0.5877]","[0.7464, 0.6636]","[0.8478, 0.5172]","[0.9205, 0.5635]","[0.8487, 0.6678]","[0.781, 0.7122]","[0.8972, 0.6105]","[0.9531, 0.6542]","[0.8854, 0.7204]","[0.8171, 0.7393]"
"[0.5823, 0.8494]","[0.4988, 0.7481]","[0.4859, 0.6186]","[0.5901, 0.5827]","[0.7021, 0.5922]","[0.647, 0.3842]","[0.7494, 0.1923]","[0.8279, 0.0817]","[0.899, -0.0122]","[0.7568, 0.4455]","[0.866, 0.4674]","[0.7944, 0.6011]","[0.7205, 0.6681]","[0.8355, 0.5282]","[0.9, 0.5829]","[0.8218, 0.6835]","[0.7547, 0.7181]","[0.8859, 0.6236]","[0.9352, 0.6688]","[0.8629, 0.7347]","[0.7954, 0.7497]"
"[0.5734, 0.8527]","[0.4868, 0.7563]","[0.4616, 0.627]","[0.5598, 0.592]","[0.673, 0.6024]","[0.6256, 0.3918]","[0.7285, 0.1983]","[0.8046, 0.0834]","[0.8713, -0.0162]","[0.742, 0.444]","[0.8156, 0.4798]","[0.7479, 0.6039]","[0.6827, 0.6638]","[0.8249, 0.5237]","[0.8627, 0.5834]","[0.7927, 0.6753]","[0.7332, 0.709]","[0.8795, 0.619]","[0.905, 0.673]","[0.8356, 0.7338]","[0.7746, 0.7484]"
"[0.5731, 0.8519]","[0.4802, 0.7603]","[0.4437, 0.6354]","[0.5369, 0.6006]","[0.6498, 0.6079]","[0.6026, 0.4026]","[0.6975, 0.2116]","[0.7746, 0.1008]","[0.8407, 0.0054]","[0.7154, 0.4553]","[0.8125, 0.4699]","[0.7653, 0.6141]","[0.7013, 0.7019]","[0.7979, 0.5319]","[0.8619, 0.5713]","[0.8042, 0.6827]","[0.7383, 0.7441]","[0.8537, 0.6224]","[0.9104, 0.6441]","[0.8553, 0.7189]","[0.7891, 0.7582]"
"[0.5739, 0.8509]","[0.4766, 0.7658]","[0.4316, 0.6438]","[0.5204, 0.6088]","[0.6386, 0.62]","[0.5882, 0.4105]","[0.6776, 0.2147]","[0.7523, 0.1034]","[0.8166, 0.0074]","[0.7037, 0.4618]","[0.7897, 0.4704]","[0.7378, 0.6173]","[0.6743, 0.7056]","[0.7892, 0.536]","[0.8496, 0.5664]","[0.7869, 0.6808]","[0.7203, 0.7423]","[0.8494, 0.6251]","[0.9027, 0.644]","[0.8422, 0.723]","[0.7753, 0.7637]"
"[0.5748, 0.8583]","[0.4716, 0.7778]","[0.4178, 0.6566]","[0.5017, 0.6159]","[0.6206, 0.6222]","[0.5718, 0.4202]","[0.6545, 0.2325]","[0.7244, 0.1264]","[0.7859, 0.0339]","[0.6897, 0.4653]","[0.7781, 0.4715]","[0.7245, 0.6184]","[0.6576, 0.7075]","[0.7783, 0.5337]","[0.8402, 0.5646]","[0.7755, 0.6817]","[0.7073, 0.7448]","[0.8419, 0.6178]","[0.8948, 0.633]","[0.8333, 0.7153]","[0.765, 0.7585]"
"[0.5744, 0.862]","[0.4673, 0.7811]","[0.4106, 0.6599]","[0.4883, 0.6183]","[0.6067, 0.6301]","[0.5622, 0.4219]","[0.6392, 0.2379]","[0.7049, 0.1327]","[0.7614, 0.0424]","[0.6812, 0.4633]","[0.7672, 0.4663]","[0.7136, 0.6157]","[0.6445, 0.7099]","[0.7721, 0.5289]","[0.8328, 0.5585]","[0.766, 0.6795]","[0.6954, 0.7474]","[0.8388, 0.6107]","[0.8905, 0.6245]","[0.8272, 0.7111]","[0.7575, 0.7598]"
"[0.5775, 0.8627]","[0.4677, 0.7902]","[0.3978, 0.6742]","[0.4706, 0.6299]","[0.5919, 0.6512]","[0.5534, 0.4232]","[0.6254, 0.2469]","[0.6853, 0.1413]","[0.7436, 0.0493]","[0.6799, 0.4463]","[0.7469, 0.484]","[0.6801, 0.6325]","[0.6178, 0.7116]","[0.7746, 0.5039]","[0.8155, 0.5759]","[0.7403, 0.6883]","[0.6802, 0.7336]","[0.8461, 0.5813]","[0.8762, 0.6398]","[0.8035, 0.7244]","[0.7422, 0.7543]"
"[0.5793, 0.8662]","[0.4644, 0.7949]","[0.3901, 0.6805]","[0.4595, 0.6351]","[0.578, 0.6493]","[0.5425, 0.4242]","[0.6076, 0.2546]","[0.6666, 0.1497]","[0.7227, 0.0582]","[0.6685, 0.4432]","[0.7344, 0.4798]","[0.678, 0.6364]","[0.6176, 0.7318]","[0.7648, 0.4987]","[0.8103, 0.565]","[0.7388, 0.6882]","[0.6735, 0.7535]","[0.8393, 0.5741]","[0.8773, 0.6184]","[0.8082, 0.7104]","[0.7419, 0.756]"
