"[0.6102, 0.808]","[0.4776, 0.7983]","[0.3333, 0.7097]","[0.3005, 0.6047]","[0.3962, 0.5646]","[0.4181, 0.4253]","[0.3382, 0.2378]","[0.2903, 0.1039]","[0.2555, -0.0024]","[0.5388, 0.4113]","[0.4795, 0.3616]","[0.4728, 0.5165]","[0.481, 0.6276]","[0.6538, 0.4405]","[0.593, 0.4263]","[0.5718, 0.5723]","[0.5671, 0.6665]","[0.7606, 0.4979]","[0.7011, 0.5005]","[0.6665, 0.6057]","[0.6553, 0.664]"
"[0.6444, 0.8711]","[0.5011, 0.8053]","[0.3854, 0.6602]","[0.4107, 0.5379]","[0.5257, 0.5373]","[0.5139, 0.4105]","[0.4902, 0.2005]","[0.4795, 0.0718]","[0.4725, -0.0346]","[0.6328, 0.435]","[0.6357, 0.353]","[0.6014, 0.5034]","[0.5801, 0.6225]","[0.7365, 0.4874]","[0.7361, 0.446]","[0.6828, 0.5786]","[0.6504, 0.6698]","[0.8311, 0.5592]","[0.8323, 0.5162]","[0.7804, 0.5971]","[0.7496, 0.6518]"
"[0.6365, 0.874]","[0.4965, 0.7917]","[0.3954, 0.6396]","[0.4311, 0.5249]","[0.543, 0.5307]","[0.5351, 0.407]","[0.5307, 0.1958]","[0.5326, 0.0666]","[0.5384, -0.0409]","[0.6521, 0.4402]","[0.667, 0.3455]","[0.6197, 0.4945]","[0.5882, 0.6142]","[0.7525, 0.4997]","[0.7626, 0.4448]","[0.7013, 0.5751]","[0.6636, 0.665]","[0.8415, 0.5779]","[0.8574, 0.5198]","[0.8034, 0.5938]","[0.7701, 0.6454]"
"[0.6367, 0.8672]","[0.4999, 0.7814]","[0.4056, 0.6204]","[0.448, 0.5006]","[0.56, 0.5137]","[0.5595, 0.3921]","[0.5733, 0.1831]","[0.5895, 0.0565]","[0.607, -0.048]","[0.6745, 0.4325]","[0.6923, 0.339]","[0.638, 0.4874]","[0.6018, 0.6091]","[0.77, 0.4982]","[0.7793, 0.4479]","[0.7094, 0.5747]","[0.6663, 0.664]","[0.8535, 0.5829]","[0.8683, 0.5309]","[0.8062, 0.6031]","[0.7664, 0.6545]"
"[0.6373, 0.8643]","[0.4998, 0.7697]","[0.4127, 0.6071]","[0.4593, 0.4916]","[0.5679, 0.5087]","[0.5722, 0.3848]","[0.5945, 0.1746]","[0.6159, 0.0463]","[0.6382, -0.06]","[0.6857, 0.4315]","[0.7123, 0.3407]","[0.6546, 0.485]","[0.6138, 0.6043]","[0.779, 0.5019]","[0.7955, 0.4534]","[0.7235, 0.5747]","[0.6755, 0.6618]","[0.8588, 0.5906]","[0.8793, 0.5385]","[0.8184, 0.6049]","[0.7758, 0.6549]"
"[0.6315, 0.8596]","[0.4963, 0.7609]","[0.4164, 0.5945]","[0.4695, 0.4758]","[0.5764, 0.4993]","[0.5851, 0.3814]","[0.619, 0.1663]","[0.6457, 0.0341]","[0.6702, -0.0741]","[0.6959, 0.4334]","[0.7267, 0.34]","[0.6668, 0.4796]","[0.6233, 0.597]","[0.786, 0.5068]","[0.8037, 0.4569]","[0.7301, 0.5723]","[0.6799, 0.6571]","[0.8631, 0.5972]","[0.8836, 0.5451]","[0.8233, 0.6082]","[0.7809, 0.6573]"
"[0.6287, 0.8636]","[0.4951, 0.7603]","[0.4219, 0.5869]","[0.4812, 0.4722]","[0.585, 0.5]","[0.5994, 0.3779]","[0.6407, 0.1697]","[0.6718, 0.0431]","[0.6994, -0.0614]","[0.7077, 0.4327]","[0.7407, 0.3406]","[0.6737, 0.4804]","[0.6241, 0.5989]","[0.795, 0.5082]","[0.8128, 0.4592]","[0.7331, 0.5754]","[0.679, 0.6618]","[0.8694, 0.6001]","[0.8885, 0.548]","[0.8239, 0.6111]","[0.7795, 0.661]"
"[0.6317, 0.8667]","[0.5002, 0.7596]","[0.4287, 0.5838]","[0.4915, 0.4648]","[0.602, 0.4924]","[0.6127, 0.3747]","[0.6613, 0.1699]","[0.697, 0.0445]","[0.7299, -0.06]","[0.7199, 0.4304]","[0.7547, 0.3409]","[0.6838, 0.4722]","[0.6309, 0.5852]","[0.8048, 0.5078]","[0.8244, 0.4611]","[0.7409, 0.5704]","[0.6826, 0.6536]","[0.8743, 0.6033]","[0.8932, 0.5578]","[0.8269, 0.6172]","[0.7799, 0.6659]"
"[0.6351, 0.8687]","[0.505, 0.7607]","[0.4364, 0.582]","[0.4999, 0.4576]","[0.6114, 0.4858]","[0.6248, 0.3753]","[0.6803, 0.173]","[0.7213, 0.0526]","[0.7585, -0.0471]","[0.7307, 0.4336]","[0.7702, 0.3448]","[0.6976, 0.4732]","[0.6411, 0.5833]","[0.8141, 0.5121]","[0.836, 0.4662]","[0.7507, 0.5752]","[0.6897, 0.6572]","[0.8821, 0.608]","[0.9, 0.5651]","[0.8335, 0.6248]","[0.7862, 0.6726]"
"[0.6304, 0.8628]","[0.5085, 0.7514]","[0.4478, 0.5734]","[0.5103, 0.451]","[0.6206, 0.476]","[0.6425, 0.3686]","[0.7065, 0.1758]","[0.752, 0.0603]","[0.7932, -0.0341]","[0.7448, 0.4329]","[0.7916, 0.3471]","[0.7125, 0.4703]","[0.6507, 0.5744]","[0.8243, 0.5162]","[0.8523, 0.4711]","[0.7592, 0.5771]","[0.6934, 0.6544]","[0.8873, 0.6163]","[0.9081, 0.5763]","[0.8351, 0.6341]","[0.7828, 0.6788]"
"[0.6338, 0.8567]","[0.5143, 0.7453]","[0.4574, 0.5645]","[0.5221, 0.4408]","[0.6361, 0.4676]","[0.6573, 0.3687]","[0.7289, 0.1758]","[0.7783, 0.0614]","[0.8242, -0.0319]","[0.7585, 0.4348]","[0.8057, 0.3458]","[0.7219, 0.4677]","[0.6607, 0.5721]","[0.835, 0.5193]","[0.8636, 0.4698]","[0.7681, 0.5722]","[0.7038, 0.6478]","[0.8948, 0.6207]","[0.919, 0.5773]","[0.8466, 0.6297]","[0.7964, 0.6714]"
"[0.6317, 0.8502]","[0.517, 0.7324]","[0.4693, 0.5508]","[0.539, 0.4365]","[0.6463, 0.4631]","[0.6775, 0.3652]","[0.7563, 0.181]","[0.8124, 0.0716]","[0.8639, -0.0171]","[0.7752, 0.435]","[0.8275, 0.3476]","[0.7393, 0.4668]","[0.6738, 0.57]","[0.8493, 0.5223]","[0.8759, 0.4761]","[0.7766, 0.5756]","[0.7105, 0.6493]","[0.9064, 0.6253]","[0.9272, 0.5827]","[0.853, 0.6343]","[0.804, 0.6745]"
"[0.6331, 0.8403]","[0.5221, 0.7205]","[0.4819, 0.5365]","[0.5584, 0.4261]","[0.6657, 0.4668]","[0.6967, 0.356]","[0.7844, 0.1765]","[0.8456, 0.0708]","[0.9034, -0.0145]","[0.7919, 0.4305]","[0.8474, 0.3489]","[0.7568, 0.4628]","[0.6885, 0.5616]","[0.8625, 0.5212]","[0.8927, 0.4786]","[0.7903, 0.5733]","[0.7203, 0.6438]","[0.9153, 0.6267]","[0.9402, 0.5879]","[0.8654, 0.6359]","[0.8143, 0.6732]"
"[0.638, 0.8466]","[0.5275, 0.7199]","[0.495, 0.5298]","[0.5798, 0.4143]","[0.6903, 0.4608]","[0.7109, 0.3593]","[0.8046, 0.1834]","[0.8712, 0.0815]","[0.9316, -0.0014]","[0.8032, 0.4355]","[0.8658, 0.3553]","[0.7765, 0.4649]","[0.7033, 0.5616]","[0.8708, 0.5263]","[0.9054, 0.4849]","[0.8016, 0.5752]","[0.7262, 0.6451]","[0.9194, 0.6316]","[0.9439, 0.596]","[0.8694, 0.6421]","[0.8151, 0.6818]"
"[0.6516, 0.8368]","[0.5424, 0.7045]","[0.5086, 0.5248]","[0.588, 0.4216]","[0.694, 0.4564]","[0.7296, 0.3567]","[0.832, 0.1766]","[0.9059, 0.0704]","[0.9728, -0.0134]","[0.8161, 0.4367]","[0.8809, 0.3566]","[0.787, 0.467]","[0.7079, 0.5684]","[0.8806, 0.5288]","[0.9162, 0.4886]","[0.8104, 0.5766]","[0.7296, 0.6461]","[0.9243, 0.6344]","[0.9435, 0.609]","[0.8635, 0.655]","[0.8028, 0.6923]"
"[0.6492, 0.8366]","[0.5466, 0.7019]","[0.5208, 0.5229]","[0.6037, 0.4171]","[0.7115, 0.4483]","[0.7435, 0.3619]","[0.847, 0.1913]","[0.9209, 0.0935]","[0.983, 0.0163]","[0.8289, 0.4419]","[0.897, 0.3624]","[0.8034, 0.4691]","[0.7194, 0.5669]","[0.8925, 0.5346]","[0.9297, 0.5009]","[0.821, 0.5866]","[0.7349, 0.6532]","[0.933, 0.6403]","[0.9558, 0.6192]","[0.8713, 0.6659]","[0.8034, 0.704]"
"[0.6542, 0.8311]","[0.5548, 0.6965]","[0.5339, 0.5196]","[0.6153, 0.4227]","[0.7192, 0.4537]","[0.7585, 0.3575]","[0.8716, 0.1899]","[0.953, 0.0921]","[1.0219, 0.0161]","[0.8415, 0.4409]","[0.9144, 0.365]","[0.816, 0.4684]","[0.7295, 0.5611]","[0.9008, 0.5351]","[0.9422, 0.5037]","[0.8328, 0.5864]","[0.7468, 0.6478]","[0.9375, 0.6416]","[0.9635, 0.6234]","[0.8804, 0.6669]","[0.8134, 0.6988]"
"[0.6538, 0.8298]","[0.557, 0.6904]","[0.5427, 0.5125]","[0.6316, 0.4205]","[0.7323, 0.4542]","[0.7697, 0.3613]","[0.8837, 0.2015]","[0.9626, 0.1082]","[1.0273, 0.0347]","[0.852, 0.4465]","[0.9255, 0.3683]","[0.8268, 0.4724]","[0.7395, 0.5682]","[0.9102, 0.5429]","[0.9513, 0.5047]","[0.8449, 0.5884]","[0.7618, 0.6553]","[0.9457, 0.6507]","[0.9753, 0.621]","[0.8971, 0.6646]","[0.8351, 0.7031]"
"[0.6586, 0.8266]","[0.5619, 0.6916]","[0.548, 0.5121]","[0.6378, 0.4184]","[0.741, 0.4559]","[0.7801, 0.3588]","[0.8965, 0.2045]","[0.9785, 0.1166]","[1.0459, 0.0496]","[0.862, 0.4438]","[0.9381, 0.3698]","[0.8399, 0.4724]","[0.7492, 0.5666]","[0.9197, 0.5396]","[0.9576, 0.51]","[0.851, 0.5939]","[0.7657, 0.6584]","[0.9562, 0.6467]","[0.9803, 0.6237]","[0.9, 0.6691]","[0.8354, 0.706]"
"[0.6623, 0.8279]","[0.5648, 0.6906]","[0.5515, 0.5121]","[0.6411, 0.4201]","[0.7434, 0.4558]","[0.7808, 0.3646]","[0.8956, 0.2092]","[0.9734, 0.1185]","[1.0355, 0.0466]","[0.8637, 0.4485]","[0.9405, 0.371]","[0.8433, 0.4748]","[0.7537, 0.5691]","[0.9218, 0.5433]","[0.9592, 0.5102]","[0.8556, 0.5939]","[0.7729, 0.6587]","[0.9594, 0.649]","[0.9871, 0.6195]","[0.9118, 0.6638]","[0.8496, 0.7015]"
"[0.6601, 0.8289]","[0.5635, 0.6932]","[0.552, 0.5127]","[0.6431, 0.4185]","[0.743, 0.4583]","[0.7805, 0.3681]","[0.8956, 0.2129]","[0.9736, 0.123]","[1.0355, 0.0513]","[0.8628, 0.4522]","[0.9395, 0.3783]","[0.843, 0.4823]","[0.7545, 0.5749]","[0.9204, 0.5476]","[0.9599, 0.5169]","[0.8542, 0.5991]","[0.7714, 0.6618]","[0.9567, 0.6545]","[0.9783, 0.6278]","[0.8972, 0.6725]","[0.8341, 0.7096]"
"[0.6675, 0.836]","[0.5654, 0.7002]","[0.5492, 0.518]","[0.6393, 0.4186]","[0.7427, 0.4603]","[0.779, 0.3713]","[0.8939, 0.2131]","[0.9716, 0.1222]","[1.0352, 0.0512]","[0.8599, 0.4551]","[0.9404, 0.3743]","[0.8442, 0.4799]","[0.7567, 0.5757]","[0.9171, 0.5493]","[0.9576, 0.5153]","[0.8518, 0.6016]","[0.7695, 0.6674]","[0.9536, 0.6546]","[0.9759, 0.6266]","[0.8975, 0.6745]","[0.8365, 0.7146]"
"[0.6673, 0.8381]","[0.5666, 0.7047]","[0.549, 0.5209]","[0.6399, 0.4201]","[0.7443, 0.4642]","[0.7812, 0.3673]","[0.8962, 0.2133]","[0.9774, 0.1248]","[1.045, 0.057]","[0.8637, 0.4514]","[0.9406, 0.3734]","[0.8429, 0.4802]","[0.7544, 0.5777]","[0.9209, 0.5472]","[0.9599, 0.5143]","[0.8526, 0.6009]","[0.7688, 0.6682]","[0.9551, 0.6544]","[0.9737, 0.6295]","[0.8929, 0.6768]","[0.8305, 0.7165]"
"[0.6678, 0.8368]","[0.5666, 0.702]","[0.5487, 0.5189]","[0.6393, 0.4201]","[0.7442, 0.4645]","[0.7808, 0.3684]","[0.8982, 0.2126]","[0.981, 0.1234]","[1.0494, 0.056]","[0.863, 0.4532]","[0.9385, 0.3781]","[0.8419, 0.4856]","[0.7543, 0.5841]","[0.9202, 0.5489]","[0.9602, 0.5169]","[0.8553, 0.6037]","[0.7723, 0.6724]","[0.9544, 0.656]","[0.9776, 0.6315]","[0.9001, 0.6788]","[0.8388, 0.7196]"
"[0.6698, 0.8413]","[0.5676, 0.7048]","[0.5485, 0.5206]","[0.639, 0.42]","[0.7415, 0.463]","[0.7753, 0.3755]","[0.894, 0.2155]","[0.9766, 0.1223]","[1.0433, 0.0506]","[0.8574, 0.4582]","[0.935, 0.3766]","[0.8409, 0.483]","[0.753, 0.5819]","[0.9158, 0.5519]","[0.9581, 0.5153]","[0.8533, 0.6014]","[0.7687, 0.6692]","[0.9514, 0.6572]","[0.9689, 0.6309]","[0.8874, 0.6784]","[0.8227, 0.7189]"
"[0.6695, 0.8422]","[0.5668, 0.7094]","[0.5489, 0.522]","[0.6407, 0.4195]","[0.7454, 0.4678]","[0.7763, 0.371]","[0.8951, 0.2106]","[0.98, 0.1184]","[1.0496, 0.0485]","[0.8601, 0.4539]","[0.9322, 0.3784]","[0.8361, 0.4849]","[0.7494, 0.5825]","[0.9185, 0.549]","[0.955, 0.5172]","[0.8473, 0.6033]","[0.7633, 0.6706]","[0.9524, 0.6562]","[0.9652, 0.6353]","[0.8812, 0.6829]","[0.8172, 0.7226]"
"[0.6676, 0.8439]","[0.5648, 0.7104]","[0.5454, 0.5192]","[0.638, 0.42]","[0.747, 0.4731]","[0.7792, 0.3678]","[0.897, 0.2093]","[0.9799, 0.1193]","[1.0492, 0.0499]","[0.8644, 0.4496]","[0.934, 0.3768]","[0.8359, 0.4851]","[0.7489, 0.5821]","[0.9242, 0.5441]","[0.9577, 0.515]","[0.8515, 0.6028]","[0.7686, 0.6703]","[0.9608, 0.6511]","[0.981, 0.627]","[0.901, 0.6753]","[0.8394, 0.7152]"
"[0.6711, 0.8448]","[0.5663, 0.7116]","[0.5443, 0.5221]","[0.6346, 0.4229]","[0.7403, 0.4728]","[0.781, 0.3677]","[0.8982, 0.21]","[0.9798, 0.12]","[1.0467, 0.0506]","[0.8657, 0.4508]","[0.9339, 0.3787]","[0.8353, 0.4886]","[0.7483, 0.5866]","[0.9242, 0.5463]","[0.9569, 0.5165]","[0.8514, 0.6045]","[0.7695, 0.6726]","[0.9604, 0.6539]","[0.9798, 0.6263]","[0.9004, 0.6739]","[0.8387, 0.7137]"
"[0.6663, 0.8501]","[0.5629, 0.7164]","[0.5422, 0.5266]","[0.6325, 0.4293]","[0.7367, 0.4759]","[0.7739, 0.3714]","[0.8941, 0.2112]","[0.979, 0.121]","[1.0475, 0.0499]","[0.8598, 0.453]","[0.9264, 0.3848]","[0.8307, 0.4956]","[0.7442, 0.5904]","[0.9205, 0.5473]","[0.9551, 0.5177]","[0.8516, 0.6067]","[0.7691, 0.6732]","[0.9591, 0.6542]","[0.9745, 0.6294]","[0.892, 0.68]","[0.8283, 0.7197]"
"[0.671, 0.8491]","[0.5608, 0.7123]","[0.5362, 0.5245]","[0.6272, 0.4367]","[0.7309, 0.4868]","[0.7701, 0.3734]","[0.8871, 0.2095]","[0.9682, 0.1182]","[1.0331, 0.0453]","[0.8578, 0.4528]","[0.9195, 0.3891]","[0.8243, 0.5028]","[0.736, 0.6018]","[0.921, 0.5417]","[0.9498, 0.5213]","[0.846, 0.6126]","[0.7605, 0.6826]","[0.9629, 0.642]","[0.9776, 0.6226]","[0.8957, 0.6758]","[0.8285, 0.7186]"
"[0.6689, 0.8473]","[0.5595, 0.7199]","[0.5294, 0.5329]","[0.6168, 0.4414]","[0.7182, 0.4936]","[0.7623, 0.3755]","[0.8788, 0.2043]","[0.9607, 0.1074]","[1.027, 0.0305]","[0.853, 0.455]","[0.9053, 0.3902]","[0.8101, 0.5028]","[0.7282, 0.5989]","[0.9171, 0.5475]","[0.9473, 0.5186]","[0.8431, 0.6082]","[0.76, 0.6774]","[0.9598, 0.652]","[0.9848, 0.6245]","[0.9067, 0.6727]","[0.8423, 0.7129]"
"[0.6654, 0.8583]","[0.5528, 0.7308]","[0.5186, 0.5457]","[0.6047, 0.4501]","[0.7091, 0.4993]","[0.7483, 0.3858]","[0.8647, 0.2068]","[0.9456, 0.1023]","[1.0129, 0.0177]","[0.84, 0.4646]","[0.8979, 0.3933]","[0.8051, 0.5082]","[0.7248, 0.6055]","[0.906, 0.5555]","[0.9423, 0.5206]","[0.8411, 0.6137]","[0.7577, 0.6859]","[0.9517, 0.6578]","[0.9867, 0.6271]","[0.9178, 0.6752]","[0.8569, 0.7161]"
"[0.6709, 0.8662]","[0.5458, 0.738]","[0.4997, 0.553]","[0.583, 0.4521]","[0.691, 0.5032]","[0.7275, 0.3853]","[0.8411, 0.2014]","[0.9214, 0.0971]","[0.9916, 0.0139]","[0.8224, 0.4622]","[0.8845, 0.3882]","[0.7945, 0.5072]","[0.7174, 0.6085]","[0.8923, 0.551]","[0.9332, 0.5146]","[0.8324, 0.6096]","[0.7496, 0.6821]","[0.9411, 0.6522]","[0.9728, 0.622]","[0.898, 0.6772]","[0.8342, 0.723]"
"[0.6669, 0.8714]","[0.5393, 0.7445]","[0.486, 0.5612]","[0.5633, 0.4602]","[0.6647, 0.5132]","[0.7061, 0.3898]","[0.8093, 0.2027]","[0.8808, 0.0968]","[0.9414, 0.0099]","[0.8052, 0.4615]","[0.8577, 0.3961]","[0.7756, 0.5144]","[0.7032, 0.6145]","[0.8803, 0.5464]","[0.9126, 0.5194]","[0.8153, 0.6086]","[0.7321, 0.6787]","[0.9335, 0.6443]","[0.9572, 0.6268]","[0.8829, 0.6771]","[0.8169, 0.7197]"
"[0.6643, 0.8742]","[0.5293, 0.753]","[0.4677, 0.573]","[0.5409, 0.472]","[0.6453, 0.5201]","[0.6812, 0.3924]","[0.7751, 0.2007]","[0.8412, 0.0926]","[0.9002, 0.0023]","[0.7855, 0.4614]","[0.8313, 0.3942]","[0.7469, 0.5189]","[0.6782, 0.6198]","[0.866, 0.544]","[0.8983, 0.512]","[0.7967, 0.6106]","[0.7143, 0.6835]","[0.925, 0.6388]","[0.9555, 0.6131]","[0.8788, 0.6696]","[0.8138, 0.7143]"
"[0.6632, 0.8761]","[0.5287, 0.7617]","[0.4543, 0.5911]","[0.5121, 0.4864]","[0.6168, 0.52]","[0.659, 0.3967]","[0.7358, 0.2069]","[0.7927, 0.0985]","[0.8428, 0.0073]","[0.7686, 0.4579]","[0.8043, 0.3969]","[0.7268, 0.5283]","[0.6599, 0.6339]","[0.8553, 0.5345]","[0.8761, 0.5062]","[0.7818, 0.6142]","[0.7053, 0.6916]","[0.9237, 0.6248]","[0.9457, 0.5953]","[0.8661, 0.6586]","[0.7985, 0.7055]"
"[0.6601, 0.8815]","[0.5249, 0.7734]","[0.4427, 0.6058]","[0.4934, 0.4986]","[0.6016, 0.5341]","[0.6405, 0.4085]","[0.7022, 0.2241]","[0.7467, 0.1191]","[0.7885, 0.0286]","[0.7528, 0.463]","[0.7865, 0.4036]","[0.7126, 0.5374]","[0.6499, 0.6448]","[0.8416, 0.5363]","[0.8643, 0.5078]","[0.7742, 0.6206]","[0.7039, 0.7024]","[0.9115, 0.6257]","[0.932, 0.5988]","[0.855, 0.6675]","[0.7949, 0.7183]"
"[0.6593, 0.8821]","[0.5233, 0.7843]","[0.4358, 0.6206]","[0.4803, 0.5147]","[0.583, 0.5479]","[0.6263, 0.4223]","[0.6756, 0.2389]","[0.7129, 0.1331]","[0.7488, 0.0424]","[0.7408, 0.4702]","[0.7598, 0.4139]","[0.6848, 0.5492]","[0.6246, 0.6592]","[0.8321, 0.5388]","[0.8432, 0.5079]","[0.7549, 0.6252]","[0.6881, 0.713]","[0.9068, 0.624]","[0.9151, 0.594]","[0.8416, 0.6672]","[0.7867, 0.7239]"
"[0.6539, 0.8835]","[0.5174, 0.7906]","[0.4257, 0.63]","[0.4681, 0.5276]","[0.5659, 0.5638]","[0.6048, 0.4293]","[0.6397, 0.2432]","[0.6708, 0.1363]","[0.7034, 0.046]","[0.7236, 0.4699]","[0.731, 0.4179]","[0.6653, 0.5591]","[0.6147, 0.6733]","[0.8186, 0.5353]","[0.818, 0.5133]","[0.7367, 0.6313]","[0.6758, 0.7184]","[0.8954, 0.6187]","[0.8935, 0.5975]","[0.8186, 0.6718]","[0.7645, 0.7273]"
"[0.6561, 0.8908]","[0.5118, 0.7997]","[0.4111, 0.6422]","[0.4477, 0.5402]","[0.5495, 0.58]","[0.5843, 0.4384]","[0.6007, 0.2536]","[0.6216, 0.1457]","[0.6446, 0.0553]","[0.7074, 0.4681]","[0.7002, 0.4255]","[0.6413, 0.5637]","[0.5945, 0.6792]","[0.8065, 0.5275]","[0.7936, 0.5161]","[0.7185, 0.6322]","[0.6607, 0.7223]","[0.8873, 0.6075]","[0.8749, 0.5951]","[0.8056, 0.6688]","[0.7555, 0.7276]"
