"[0.5724, 0.7822]","[0.4501, 0.773]","[0.3219, 0.6968]","[0.302, 0.6115]","[0.3963, 0.59]","[0.4019, 0.4137]","[0.3417, 0.2267]","[0.3035, 0.0915]","[0.2743, -0.0234]","[0.527, 0.4058]","[0.4938, 0.352]","[0.4805, 0.5164]","[0.4815, 0.622]","[0.6425, 0.4462]","[0.6219, 0.4214]","[0.5818, 0.5683]","[0.5601, 0.6598]","[0.7432, 0.5147]","[0.7295, 0.4988]","[0.6788, 0.6065]","[0.6451, 0.6727]"
"[0.6941, 0.842]","[0.585, 0.734]","[0.5492, 0.5991]","[0.6345, 0.5506]","[0.7355, 0.5598]","[0.7159, 0.385]","[0.7718, 0.1824]","[0.8204, 0.0636]","[0.8652, -0.037]","[0.8253, 0.4471]","[0.92, 0.3721]","[0.8515, 0.4968]","[0.7823, 0.591]","[0.9032, 0.5267]","[0.9675, 0.4934]","[0.8901, 0.5924]","[0.8232, 0.6574]","[0.9546, 0.6174]","[1.0065, 0.5921]","[0.9435, 0.6519]","[0.8875, 0.6888]"
"[0.703, 0.8419]","[0.595, 0.7351]","[0.5593, 0.5975]","[0.6459, 0.551]","[0.751, 0.5625]","[0.7302, 0.3836]","[0.7932, 0.1821]","[0.8468, 0.064]","[0.8944, -0.034]","[0.8383, 0.4485]","[0.9393, 0.3796]","[0.8739, 0.51]","[0.8051, 0.6072]","[0.9161, 0.5292]","[0.9859, 0.4892]","[0.9109, 0.5895]","[0.8428, 0.6556]","[0.9672, 0.6204]","[1.0249, 0.586]","[0.9643, 0.6451]","[0.907, 0.6824]"
"[0.7083, 0.8402]","[0.5993, 0.7334]","[0.5647, 0.5907]","[0.6542, 0.54]","[0.76, 0.5554]","[0.743, 0.3843]","[0.8094, 0.1801]","[0.8696, 0.0613]","[0.9209, -0.0379]","[0.8558, 0.4467]","[0.9541, 0.3782]","[0.8873, 0.5105]","[0.8161, 0.6072]","[0.9374, 0.526]","[1.0092, 0.4878]","[0.9318, 0.5903]","[0.8601, 0.658]","[0.9929, 0.616]","[1.0607, 0.5791]","[0.9987, 0.6412]","[0.9389, 0.6812]"
"[0.7121, 0.8437]","[0.6054, 0.735]","[0.5732, 0.5848]","[0.6688, 0.5369]","[0.7798, 0.5672]","[0.7534, 0.3798]","[0.8233, 0.1796]","[0.8819, 0.0612]","[0.9315, -0.0372]","[0.864, 0.4428]","[0.9678, 0.379]","[0.8984, 0.5171]","[0.8271, 0.613]","[0.9432, 0.5242]","[1.0278, 0.479]","[0.9521, 0.5831]","[0.8808, 0.6503]","[0.9947, 0.6166]","[1.0711, 0.5734]","[1.0168, 0.6335]","[0.9614, 0.6721]"
"[0.7237, 0.8412]","[0.6161, 0.7338]","[0.5825, 0.5802]","[0.6781, 0.5319]","[0.7869, 0.5635]","[0.7576, 0.3794]","[0.8338, 0.175]","[0.8985, 0.0549]","[0.9492, -0.0437]","[0.8728, 0.4388]","[0.9751, 0.3836]","[0.9089, 0.5258]","[0.8337, 0.6261]","[0.9573, 0.5127]","[1.0403, 0.4744]","[0.9642, 0.5847]","[0.8876, 0.6561]","[1.0147, 0.5972]","[1.09, 0.5579]","[1.0357, 0.6245]","[0.975, 0.6717]"
"[0.7191, 0.8427]","[0.6167, 0.7298]","[0.586, 0.5801]","[0.681, 0.5337]","[0.7925, 0.5644]","[0.7563, 0.3809]","[0.8375, 0.1782]","[0.9048, 0.059]","[0.9591, -0.0401]","[0.8689, 0.4381]","[0.9663, 0.3834]","[0.9002, 0.5252]","[0.8292, 0.627]","[0.9547, 0.5089]","[1.0391, 0.4556]","[0.9658, 0.5675]","[0.8945, 0.6466]","[1.0163, 0.589]","[1.0955, 0.5394]","[1.0529, 0.5982]","[1.0052, 0.6434]"
"[0.7215, 0.8399]","[0.6166, 0.7285]","[0.5874, 0.5769]","[0.683, 0.5309]","[0.7936, 0.5637]","[0.7633, 0.3796]","[0.8434, 0.1754]","[0.9086, 0.0564]","[0.9629, -0.0426]","[0.8784, 0.4386]","[0.9764, 0.387]","[0.9095, 0.5307]","[0.8386, 0.6302]","[0.9639, 0.5135]","[1.0439, 0.4727]","[0.9689, 0.5866]","[0.8984, 0.66]","[1.0239, 0.5982]","[1.1008, 0.5556]","[1.0482, 0.6197]","[0.9936, 0.6636]"
"[0.7185, 0.8404]","[0.6175, 0.7285]","[0.5888, 0.5783]","[0.6848, 0.5292]","[0.8, 0.5601]","[0.7648, 0.3796]","[0.8466, 0.1735]","[0.9128, 0.0496]","[0.9699, -0.0535]","[0.8775, 0.439]","[0.9836, 0.3904]","[0.9177, 0.5322]","[0.8455, 0.6319]","[0.9607, 0.5159]","[1.0401, 0.4862]","[0.9624, 0.5976]","[0.8885, 0.6684]","[1.0168, 0.6037]","[1.0883, 0.5735]","[1.0276, 0.6392]","[0.9666, 0.6814]"
"[0.7184, 0.8419]","[0.6173, 0.7283]","[0.5886, 0.5769]","[0.6851, 0.5304]","[0.7981, 0.5622]","[0.7667, 0.3775]","[0.848, 0.1721]","[0.9142, 0.0488]","[0.9708, -0.0547]","[0.8812, 0.4373]","[0.9816, 0.3875]","[0.9139, 0.5309]","[0.8427, 0.6311]","[0.9659, 0.5148]","[1.0432, 0.4822]","[0.9637, 0.5959]","[0.8908, 0.6688]","[1.0237, 0.6037]","[1.0939, 0.5716]","[1.0313, 0.6373]","[0.971, 0.6804]"
"[0.7158, 0.847]","[0.6174, 0.7289]","[0.5898, 0.5775]","[0.6869, 0.5308]","[0.8004, 0.5619]","[0.7653, 0.3776]","[0.8465, 0.1732]","[0.9135, 0.0495]","[0.9704, -0.0537]","[0.8758, 0.4401]","[0.978, 0.3927]","[0.9104, 0.5314]","[0.8379, 0.6293]","[0.9561, 0.5197]","[1.0321, 0.4891]","[0.9528, 0.5968]","[0.8792, 0.6668]","[1.0091, 0.6111]","[1.0751, 0.5822]","[1.0119, 0.6455]","[0.9509, 0.6871]"
"[0.7181, 0.8458]","[0.6171, 0.7297]","[0.5878, 0.5775]","[0.6843, 0.5297]","[0.7958, 0.5584]","[0.7666, 0.3749]","[0.8463, 0.1696]","[0.9099, 0.0472]","[0.9624, -0.0563]","[0.8787, 0.4382]","[0.9741, 0.3854]","[0.9082, 0.5284]","[0.8401, 0.6297]","[0.9613, 0.5174]","[1.0343, 0.4806]","[0.9563, 0.5918]","[0.8855, 0.6663]","[1.0169, 0.6086]","[1.0811, 0.5744]","[1.0185, 0.6385]","[0.959, 0.6838]"
"[0.7131, 0.849]","[0.6122, 0.7329]","[0.5828, 0.579]","[0.6824, 0.5309]","[0.7974, 0.5578]","[0.7573, 0.3771]","[0.8395, 0.171]","[0.9055, 0.0478]","[0.9579, -0.0562]","[0.871, 0.4399]","[0.9641, 0.3826]","[0.8996, 0.5294]","[0.831, 0.6343]","[0.9558, 0.5187]","[1.0314, 0.4749]","[0.9547, 0.591]","[0.8825, 0.6708]","[1.0141, 0.6085]","[1.085, 0.5688]","[1.0291, 0.6335]","[0.9735, 0.6806]"
"[0.7071, 0.8529]","[0.607, 0.7337]","[0.5784, 0.5813]","[0.6783, 0.5327]","[0.7949, 0.562]","[0.7552, 0.3813]","[0.8344, 0.1754]","[0.8983, 0.0532]","[0.9498, -0.05]","[0.8661, 0.4488]","[0.9645, 0.3837]","[0.8984, 0.5247]","[0.8261, 0.6262]","[0.9455, 0.534]","[1.0199, 0.4914]","[0.9417, 0.601]","[0.8671, 0.674]","[0.9955, 0.6312]","[1.057, 0.601]","[0.9934, 0.6653]","[0.9323, 0.7081]"
"[0.7033, 0.8456]","[0.6055, 0.7308]","[0.5774, 0.5758]","[0.6768, 0.5284]","[0.7899, 0.5635]","[0.7553, 0.3782]","[0.838, 0.1677]","[0.9006, 0.0437]","[0.9512, -0.0616]","[0.8668, 0.4458]","[0.9644, 0.3824]","[0.8944, 0.5225]","[0.8227, 0.6217]","[0.9476, 0.5294]","[1.0217, 0.4874]","[0.9418, 0.5967]","[0.8685, 0.6691]","[1.001, 0.6239]","[1.0665, 0.59]","[1.0047, 0.6527]","[0.9462, 0.6946]"
"[0.6993, 0.8497]","[0.6028, 0.7329]","[0.5739, 0.5811]","[0.6721, 0.5349]","[0.7878, 0.5645]","[0.7457, 0.3831]","[0.8289, 0.1691]","[0.8948, 0.0425]","[0.9481, -0.0625]","[0.8571, 0.4497]","[0.9529, 0.3892]","[0.8814, 0.5235]","[0.8079, 0.6188]","[0.9374, 0.5334]","[1.0143, 0.4874]","[0.932, 0.5911]","[0.8559, 0.6617]","[0.9898, 0.6294]","[1.0511, 0.5992]","[0.9851, 0.659]","[0.9246, 0.6994]"
"[0.7022, 0.8504]","[0.5994, 0.7334]","[0.5657, 0.5876]","[0.6583, 0.5466]","[0.7737, 0.5798]","[0.7422, 0.3865]","[0.8209, 0.1772]","[0.885, 0.0549]","[0.9378, -0.0465]","[0.8568, 0.4508]","[0.9532, 0.3913]","[0.8854, 0.5207]","[0.8108, 0.6131]","[0.9389, 0.5331]","[1.0124, 0.4985]","[0.9357, 0.5982]","[0.86, 0.6637]","[0.9934, 0.6264]","[1.0594, 0.5953]","[1.0009, 0.654]","[0.9411, 0.6928]"
"[0.6896, 0.8471]","[0.5932, 0.74]","[0.5584, 0.6011]","[0.6462, 0.5569]","[0.7563, 0.5729]","[0.7322, 0.3901]","[0.8119, 0.1759]","[0.8743, 0.0533]","[0.9264, -0.0475]","[0.8406, 0.4549]","[0.9391, 0.3958]","[0.8717, 0.5242]","[0.7977, 0.6128]","[0.9172, 0.5353]","[0.9789, 0.5205]","[0.9008, 0.6178]","[0.8262, 0.6714]","[0.9662, 0.6272]","[1.0094, 0.6244]","[0.9397, 0.6833]","[0.8723, 0.7092]"
"[0.6945, 0.8517]","[0.591, 0.7469]","[0.5488, 0.6122]","[0.637, 0.5684]","[0.7501, 0.591]","[0.7204, 0.4007]","[0.7995, 0.1842]","[0.8627, 0.0596]","[0.9149, -0.0439]","[0.832, 0.4612]","[0.9232, 0.402]","[0.8603, 0.5323]","[0.7877, 0.6272]","[0.9139, 0.5365]","[0.9708, 0.5259]","[0.8969, 0.6287]","[0.8233, 0.6908]","[0.9694, 0.6232]","[1.0157, 0.617]","[0.9463, 0.6829]","[0.878, 0.7192]"
"[0.6837, 0.8546]","[0.5814, 0.7531]","[0.5399, 0.6184]","[0.6297, 0.5759]","[0.7438, 0.6013]","[0.7097, 0.405]","[0.788, 0.1862]","[0.849, 0.0628]","[0.9003, -0.0402]","[0.8198, 0.4658]","[0.9093, 0.4119]","[0.8452, 0.5398]","[0.773, 0.6287]","[0.8983, 0.5422]","[0.9511, 0.5369]","[0.88, 0.6332]","[0.81, 0.6886]","[0.9496, 0.6301]","[0.9913, 0.6326]","[0.9266, 0.6944]","[0.8629, 0.7248]"
"[0.6869, 0.8623]","[0.58, 0.7686]","[0.5242, 0.6386]","[0.6037, 0.5912]","[0.7202, 0.6086]","[0.6927, 0.4176]","[0.7647, 0.2022]","[0.8214, 0.0794]","[0.8714, -0.0254]","[0.8081, 0.4715]","[0.8875, 0.4261]","[0.8244, 0.5564]","[0.7568, 0.6441]","[0.8916, 0.5435]","[0.9387, 0.5468]","[0.8669, 0.6465]","[0.7991, 0.7024]","[0.9489, 0.6287]","[0.9873, 0.6344]","[0.9225, 0.7002]","[0.8611, 0.7323]"
"[0.689, 0.8644]","[0.5752, 0.778]","[0.5109, 0.651]","[0.5825, 0.6035]","[0.6956, 0.6254]","[0.6699, 0.4335]","[0.7273, 0.227]","[0.7759, 0.1108]","[0.8234, 0.0102]","[0.7899, 0.4771]","[0.8642, 0.4376]","[0.8073, 0.575]","[0.7437, 0.6674]","[0.8802, 0.541]","[0.9249, 0.5472]","[0.8555, 0.6542]","[0.7884, 0.7156]","[0.9452, 0.6181]","[0.9874, 0.6219]","[0.9236, 0.692]","[0.8607, 0.7264]"
"[0.6871, 0.8668]","[0.572, 0.7863]","[0.498, 0.6673]","[0.5614, 0.615]","[0.6779, 0.6329]","[0.6549, 0.4483]","[0.7024, 0.2537]","[0.7459, 0.1426]","[0.7889, 0.045]","[0.7779, 0.4815]","[0.8437, 0.4511]","[0.788, 0.5948]","[0.7258, 0.6913]","[0.871, 0.5387]","[0.9091, 0.5564]","[0.8386, 0.6698]","[0.7733, 0.7331]","[0.9403, 0.6118]","[0.9772, 0.6234]","[0.9115, 0.6995]","[0.847, 0.7355]"
"[0.6934, 0.8723]","[0.5738, 0.8012]","[0.4894, 0.6847]","[0.5436, 0.6297]","[0.6523, 0.6476]","[0.6402, 0.4562]","[0.6815, 0.2716]","[0.7203, 0.1601]","[0.7607, 0.0608]","[0.7664, 0.476]","[0.8211, 0.4813]","[0.7665, 0.6245]","[0.7112, 0.7129]","[0.8624, 0.5274]","[0.8939, 0.5701]","[0.8281, 0.682]","[0.772, 0.739]","[0.9362, 0.5965]","[0.9687, 0.6273]","[0.904, 0.7084]","[0.846, 0.7432]"
"[0.6922, 0.8741]","[0.5714, 0.8095]","[0.4811, 0.6996]","[0.5313, 0.6459]","[0.6398, 0.6607]","[0.6308, 0.4646]","[0.6655, 0.2836]","[0.7032, 0.1742]","[0.7412, 0.0785]","[0.7569, 0.4782]","[0.8002, 0.4974]","[0.7479, 0.6397]","[0.6943, 0.7303]","[0.8536, 0.5264]","[0.8775, 0.5786]","[0.8133, 0.6913]","[0.7569, 0.7534]","[0.9288, 0.5922]","[0.9577, 0.6266]","[0.8948, 0.7101]","[0.8363, 0.7507]"
"[0.689, 0.8762]","[0.572, 0.8185]","[0.4772, 0.7206]","[0.5117, 0.6648]","[0.6163, 0.6684]","[0.6162, 0.4731]","[0.6492, 0.294]","[0.6819, 0.1849]","[0.7161, 0.0885]","[0.745, 0.4804]","[0.7829, 0.5067]","[0.7359, 0.6525]","[0.6897, 0.7428]","[0.845, 0.5253]","[0.8648, 0.586]","[0.8055, 0.6994]","[0.756, 0.758]","[0.9241, 0.5895]","[0.9465, 0.6358]","[0.8849, 0.7218]","[0.8309, 0.7606]"
"[0.6846, 0.8828]","[0.5713, 0.8298]","[0.4752, 0.7378]","[0.4972, 0.6848]","[0.598, 0.6832]","[0.609, 0.4802]","[0.6361, 0.3051]","[0.6664, 0.1975]","[0.6997, 0.1035]","[0.7403, 0.4815]","[0.7686, 0.5194]","[0.7206, 0.6656]","[0.6767, 0.7537]","[0.8421, 0.5257]","[0.8541, 0.5988]","[0.7948, 0.7123]","[0.7486, 0.7687]","[0.9225, 0.5904]","[0.9377, 0.6473]","[0.8744, 0.7344]","[0.8217, 0.772]"
"[0.6828, 0.8867]","[0.5725, 0.8387]","[0.4707, 0.7548]","[0.4815, 0.7031]","[0.5803, 0.6902]","[0.6034, 0.4896]","[0.625, 0.3201]","[0.6534, 0.2122]","[0.6849, 0.1178]","[0.7369, 0.4833]","[0.7576, 0.5382]","[0.7099, 0.6835]","[0.6658, 0.7704]","[0.84, 0.5265]","[0.8443, 0.6156]","[0.788, 0.7259]","[0.7449, 0.7806]","[0.9207, 0.5914]","[0.931, 0.6566]","[0.8719, 0.7415]","[0.8238, 0.7798]"
"[0.6859, 0.8929]","[0.5762, 0.8488]","[0.4734, 0.7728]","[0.4667, 0.7211]","[0.557, 0.7091]","[0.5959, 0.4973]","[0.6176, 0.334]","[0.643, 0.2285]","[0.673, 0.1349]","[0.7261, 0.4917]","[0.7519, 0.5317]","[0.707, 0.6767]","[0.6644, 0.759]","[0.8293, 0.5338]","[0.8439, 0.6074]","[0.7875, 0.7218]","[0.7424, 0.7767]","[0.91, 0.5998]","[0.9272, 0.6588]","[0.8701, 0.7462]","[0.8211, 0.7845]"
"[0.684, 0.8923]","[0.575, 0.8511]","[0.4679, 0.7694]","[0.4669, 0.7249]","[0.564, 0.7393]","[0.5924, 0.5033]","[0.6096, 0.3401]","[0.6317, 0.2362]","[0.6628, 0.145]","[0.722, 0.4965]","[0.7459, 0.5378]","[0.6991, 0.6829]","[0.6615, 0.7585]","[0.8252, 0.5401]","[0.8401, 0.6162]","[0.7823, 0.7303]","[0.7427, 0.7784]","[0.9067, 0.6082]","[0.9189, 0.673]","[0.8613, 0.7627]","[0.8175, 0.7984]"
"[0.6852, 0.8995]","[0.5699, 0.8567]","[0.4626, 0.7805]","[0.4688, 0.7384]","[0.5719, 0.7498]","[0.5832, 0.5123]","[0.596, 0.3535]","[0.6165, 0.2514]","[0.6446, 0.1619]","[0.7143, 0.4995]","[0.7345, 0.559]","[0.6909, 0.7005]","[0.6543, 0.772]","[0.8186, 0.5402]","[0.8277, 0.6341]","[0.7739, 0.7452]","[0.7366, 0.7918]","[0.901, 0.6064]","[0.9077, 0.6831]","[0.8536, 0.7718]","[0.8123, 0.8094]"
