"[0.5855, 0.9196]","[0.4219, 0.8964]","[0.3168, 0.7375]","[0.3734, 0.5833]","[0.5033, 0.5349]","[0.3822, 0.5601]","[0.3649, 0.3532]","[0.3704, 0.2186]","[0.3789, 0.1054]","[0.4889, 0.5393]","[0.4637, 0.2946]","[0.456, 0.1372]","[0.4578, -0.0033]","[0.592, 0.5586]","[0.5956, 0.4056]","[0.5735, 0.5407]","[0.5576, 0.655]","[0.6986, 0.6078]","[0.686, 0.5001]","[0.6602, 0.5958]","[0.6409, 0.6873]"
"[0.591, 1.0017]","[0.405, 0.9035]","[0.3064, 0.7381]","[0.3732, 0.5765]","[0.494, 0.5267]","[0.3749, 0.5574]","[0.3613, 0.3499]","[0.363, 0.2228]","[0.3676, 0.107]","[0.4822, 0.541]","[0.4574, 0.2914]","[0.449, 0.1341]","[0.4496, -0.0002]","[0.5891, 0.5647]","[0.5931, 0.4201]","[0.5644, 0.5581]","[0.5464, 0.6834]","[0.6974, 0.6152]","[0.6803, 0.5051]","[0.6511, 0.5942]","[0.6365, 0.6873]"
"[0.5994, 1.0005]","[0.4121, 0.9155]","[0.3119, 0.742]","[0.3727, 0.5801]","[0.4888, 0.5307]","[0.3799, 0.5617]","[0.365, 0.3504]","[0.3667, 0.2221]","[0.3708, 0.1075]","[0.4874, 0.5441]","[0.461, 0.2899]","[0.452, 0.1332]","[0.4513, 0.001]","[0.5957, 0.5666]","[0.6019, 0.4244]","[0.5755, 0.5684]","[0.5563, 0.697]","[0.7048, 0.6166]","[0.6858, 0.5096]","[0.6599, 0.5992]","[0.6452, 0.6929]"
"[0.6003, 1.0023]","[0.411, 0.9172]","[0.3065, 0.7435]","[0.3674, 0.577]","[0.4875, 0.5337]","[0.3789, 0.5635]","[0.362, 0.3525]","[0.3644, 0.2247]","[0.3708, 0.1097]","[0.487, 0.5454]","[0.459, 0.2894]","[0.4502, 0.1271]","[0.4505, -0.0118]","[0.5944, 0.5687]","[0.5998, 0.4192]","[0.5726, 0.5637]","[0.5529, 0.6939]","[0.7038, 0.6188]","[0.6858, 0.509]","[0.6579, 0.5995]","[0.6409, 0.6953]"
"[0.6008, 1.0052]","[0.4134, 0.9184]","[0.3079, 0.7441]","[0.3684, 0.5754]","[0.4906, 0.5321]","[0.3779, 0.5684]","[0.3636, 0.3537]","[0.3656, 0.2249]","[0.3696, 0.1096]","[0.4863, 0.5492]","[0.4602, 0.2917]","[0.4515, 0.128]","[0.45, -0.0108]","[0.5932, 0.5717]","[0.598, 0.4222]","[0.5733, 0.5649]","[0.5558, 0.695]","[0.7021, 0.6201]","[0.6824, 0.5098]","[0.6563, 0.5984]","[0.6418, 0.6939]"
"[0.599, 1.0056]","[0.4123, 0.9158]","[0.3083, 0.7434]","[0.3703, 0.5775]","[0.4901, 0.5352]","[0.3785, 0.5664]","[0.3648, 0.3508]","[0.3669, 0.2212]","[0.3707, 0.1058]","[0.4868, 0.5484]","[0.4606, 0.291]","[0.4516, 0.13]","[0.4492, -0.0059]","[0.5938, 0.5714]","[0.5991, 0.4202]","[0.5733, 0.5632]","[0.5546, 0.6935]","[0.7027, 0.6199]","[0.6855, 0.5106]","[0.6577, 0.5993]","[0.6412, 0.6935]"
"[0.5976, 1.0025]","[0.4114, 0.9105]","[0.3083, 0.7413]","[0.3703, 0.5762]","[0.4912, 0.5323]","[0.3788, 0.5641]","[0.3644, 0.3512]","[0.3678, 0.2216]","[0.3736, 0.1058]","[0.487, 0.5462]","[0.4609, 0.2838]","[0.4536, 0.1162]","[0.4543, -0.0264]","[0.5939, 0.5702]","[0.5993, 0.4208]","[0.5714, 0.5639]","[0.5519, 0.6931]","[0.7029, 0.6202]","[0.6847, 0.5122]","[0.6558, 0.6017]","[0.6386, 0.6951]"
"[0.5923, 0.9983]","[0.4058, 0.9058]","[0.305, 0.7397]","[0.3706, 0.5792]","[0.4929, 0.5279]","[0.3773, 0.5631]","[0.3631, 0.3525]","[0.3665, 0.2243]","[0.3726, 0.1088]","[0.4846, 0.5449]","[0.46, 0.2877]","[0.4538, 0.126]","[0.4557, -0.0129]","[0.5914, 0.5677]","[0.599, 0.4191]","[0.5713, 0.5611]","[0.5517, 0.6893]","[0.7002, 0.6178]","[0.6829, 0.5089]","[0.6548, 0.5983]","[0.6387, 0.6923]"
"[0.5967, 0.9996]","[0.4103, 0.9108]","[0.3085, 0.7432]","[0.3715, 0.5805]","[0.4907, 0.5318]","[0.3785, 0.5643]","[0.3638, 0.3525]","[0.3668, 0.2242]","[0.3731, 0.1093]","[0.4859, 0.5454]","[0.4611, 0.2887]","[0.4544, 0.1276]","[0.4556, -0.0094]","[0.5931, 0.5677]","[0.5988, 0.4195]","[0.5716, 0.5611]","[0.5529, 0.6902]","[0.702, 0.618]","[0.6845, 0.5103]","[0.6558, 0.5995]","[0.6395, 0.6944]"
"[0.5932, 0.9968]","[0.4099, 0.9069]","[0.3075, 0.7416]","[0.369, 0.5801]","[0.4908, 0.531]","[0.3786, 0.5622]","[0.3639, 0.3497]","[0.3678, 0.2204]","[0.3751, 0.1053]","[0.4859, 0.5446]","[0.4594, 0.2845]","[0.453, 0.1225]","[0.4553, -0.0153]","[0.5935, 0.568]","[0.5987, 0.4212]","[0.5696, 0.5651]","[0.55, 0.6948]","[0.7019, 0.6193]","[0.6824, 0.5115]","[0.6532, 0.6009]","[0.6363, 0.695]"
"[0.5979, 0.997]","[0.4126, 0.9122]","[0.3072, 0.7455]","[0.3711, 0.58]","[0.4942, 0.5296]","[0.3767, 0.5622]","[0.3605, 0.3512]","[0.3638, 0.2213]","[0.3709, 0.1057]","[0.4848, 0.5418]","[0.4578, 0.2847]","[0.452, 0.1224]","[0.4552, -0.0159]","[0.5926, 0.5647]","[0.5986, 0.421]","[0.5686, 0.5654]","[0.5479, 0.6937]","[0.7014, 0.6169]","[0.6827, 0.5103]","[0.6534, 0.6018]","[0.6359, 0.6966]"
"[0.5993, 0.9989]","[0.4133, 0.9136]","[0.3083, 0.7464]","[0.3695, 0.5832]","[0.4894, 0.5314]","[0.3776, 0.5609]","[0.36, 0.3531]","[0.3608, 0.226]","[0.3657, 0.1121]","[0.4836, 0.5425]","[0.4537, 0.297]","[0.4435, 0.1459]","[0.4422, 0.0168]","[0.5905, 0.5649]","[0.5992, 0.4226]","[0.569, 0.568]","[0.5464, 0.6965]","[0.6982, 0.6153]","[0.6816, 0.5093]","[0.652, 0.6002]","[0.6335, 0.6944]"
"[0.594, 0.9948]","[0.4094, 0.9076]","[0.3066, 0.7402]","[0.3695, 0.58]","[0.4914, 0.5353]","[0.3758, 0.5565]","[0.36, 0.3483]","[0.3623, 0.2198]","[0.3678, 0.1059]","[0.4833, 0.54]","[0.4564, 0.2903]","[0.4481, 0.1344]","[0.4475, 0.0014]","[0.592, 0.5643]","[0.597, 0.424]","[0.5669, 0.5671]","[0.545, 0.6949]","[0.7008, 0.6161]","[0.6805, 0.5117]","[0.6495, 0.6013]","[0.6302, 0.6949]"
"[0.5927, 0.9922]","[0.4087, 0.9073]","[0.3056, 0.743]","[0.3681, 0.5842]","[0.4884, 0.5314]","[0.3762, 0.5591]","[0.3605, 0.3492]","[0.3632, 0.2208]","[0.3692, 0.1059]","[0.4833, 0.5415]","[0.4565, 0.2879]","[0.4487, 0.1299]","[0.4489, -0.0048]","[0.5913, 0.5648]","[0.5967, 0.4217]","[0.5677, 0.563]","[0.5463, 0.6903]","[0.7002, 0.6165]","[0.6815, 0.5091]","[0.6525, 0.5987]","[0.6343, 0.6935]"
"[0.5892, 0.9977]","[0.4062, 0.9109]","[0.3024, 0.7394]","[0.371, 0.5806]","[0.4963, 0.5344]","[0.3756, 0.5621]","[0.3614, 0.3495]","[0.3648, 0.2195]","[0.3712, 0.1039]","[0.4844, 0.5433]","[0.4581, 0.2844]","[0.4507, 0.1209]","[0.4513, -0.0193]","[0.5924, 0.5671]","[0.5977, 0.4221]","[0.5715, 0.5677]","[0.5533, 0.6992]","[0.7008, 0.6199]","[0.6812, 0.5103]","[0.6552, 0.6016]","[0.6405, 0.6986]"
"[0.5923, 1.001]","[0.4087, 0.909]","[0.304, 0.7406]","[0.3704, 0.5798]","[0.4965, 0.5321]","[0.3771, 0.5624]","[0.3622, 0.3512]","[0.3649, 0.2219]","[0.3709, 0.1061]","[0.4855, 0.5434]","[0.4591, 0.2844]","[0.4519, 0.1217]","[0.4536, -0.0173]","[0.5935, 0.5673]","[0.5985, 0.4232]","[0.5705, 0.5652]","[0.5515, 0.6935]","[0.7025, 0.6206]","[0.6828, 0.5097]","[0.6567, 0.6009]","[0.6429, 0.6975]"
"[0.5856, 0.9948]","[0.4061, 0.9038]","[0.3034, 0.7379]","[0.3707, 0.5793]","[0.4998, 0.5277]","[0.3745, 0.5569]","[0.361, 0.3466]","[0.3652, 0.2157]","[0.3735, 0.0997]","[0.4831, 0.5383]","[0.4574, 0.2697]","[0.4517, 0.096]","[0.4564, -0.0536]","[0.5925, 0.5635]","[0.598, 0.4231]","[0.5665, 0.566]","[0.5455, 0.6934]","[0.7015, 0.6182]","[0.6803, 0.5125]","[0.6528, 0.6035]","[0.6377, 0.6972]"
"[0.5896, 0.9988]","[0.4093, 0.9069]","[0.3064, 0.7475]","[0.367, 0.5825]","[0.4899, 0.5302]","[0.3746, 0.5518]","[0.3571, 0.3441]","[0.3579, 0.2166]","[0.3634, 0.1019]","[0.4828, 0.5353]","[0.4544, 0.2872]","[0.4463, 0.1347]","[0.4477, 0.0039]","[0.5908, 0.5606]","[0.5965, 0.4227]","[0.566, 0.5663]","[0.545, 0.691]","[0.6982, 0.6159]","[0.6805, 0.5118]","[0.6502, 0.6055]","[0.6331, 0.6986]"
"[0.5877, 0.996]","[0.4039, 0.9034]","[0.2998, 0.7408]","[0.3656, 0.5796]","[0.4967, 0.5282]","[0.3721, 0.561]","[0.3581, 0.3519]","[0.3627, 0.2221]","[0.3711, 0.1062]","[0.4809, 0.5422]","[0.4511, 0.2828]","[0.4446, 0.1185]","[0.4471, -0.0245]","[0.5903, 0.5661]","[0.5965, 0.4224]","[0.5662, 0.5641]","[0.544, 0.6909]","[0.6998, 0.6195]","[0.6801, 0.5141]","[0.65, 0.6036]","[0.6312, 0.6967]"
"[0.5912, 0.9976]","[0.405, 0.9076]","[0.2989, 0.7455]","[0.3631, 0.5819]","[0.4899, 0.5307]","[0.3717, 0.5619]","[0.3583, 0.3529]","[0.3625, 0.223]","[0.3693, 0.1059]","[0.4803, 0.5412]","[0.4534, 0.2798]","[0.4476, 0.1141]","[0.4491, -0.0301]","[0.5884, 0.5641]","[0.593, 0.4199]","[0.5658, 0.5641]","[0.5465, 0.6918]","[0.6973, 0.6172]","[0.6795, 0.5117]","[0.6496, 0.6045]","[0.6307, 0.6987]"
"[0.5868, 1.0002]","[0.4013, 0.9082]","[0.2969, 0.744]","[0.3639, 0.5828]","[0.4914, 0.5309]","[0.3682, 0.5624]","[0.3564, 0.3545]","[0.3605, 0.2243]","[0.3666, 0.1071]","[0.4767, 0.5413]","[0.4493, 0.2688]","[0.4427, 0.0904]","[0.4448, -0.0649]","[0.586, 0.566]","[0.5893, 0.4191]","[0.5602, 0.5608]","[0.5408, 0.6889]","[0.6962, 0.6211]","[0.6751, 0.5107]","[0.6451, 0.6023]","[0.6262, 0.6977]"
"[0.5877, 1.0083]","[0.4043, 0.907]","[0.3042, 0.7421]","[0.368, 0.5788]","[0.4976, 0.5308]","[0.3768, 0.5565]","[0.3602, 0.3491]","[0.3603, 0.2223]","[0.3651, 0.1068]","[0.4821, 0.5401]","[0.4536, 0.2922]","[0.4441, 0.1407]","[0.4446, 0.0113]","[0.5887, 0.5657]","[0.5914, 0.4238]","[0.5592, 0.5678]","[0.5385, 0.6955]","[0.6966, 0.6204]","[0.6763, 0.5108]","[0.6418, 0.6035]","[0.6233, 0.6988]"
"[0.5834, 0.9973]","[0.4031, 0.9009]","[0.303, 0.7363]","[0.3699, 0.5818]","[0.4974, 0.5299]","[0.3704, 0.5576]","[0.3573, 0.3487]","[0.3652, 0.2185]","[0.3763, 0.1037]","[0.4796, 0.5401]","[0.4536, 0.275]","[0.4492, 0.104]","[0.4542, -0.0443]","[0.5896, 0.5659]","[0.5927, 0.424]","[0.5619, 0.5635]","[0.5413, 0.6902]","[0.6995, 0.621]","[0.6798, 0.5159]","[0.648, 0.6013]","[0.6285, 0.6929]"
"[0.5893, 0.9984]","[0.4065, 0.9044]","[0.3055, 0.7445]","[0.3692, 0.5861]","[0.4926, 0.5348]","[0.3728, 0.5531]","[0.3575, 0.3476]","[0.3603, 0.2192]","[0.3667, 0.1031]","[0.4811, 0.5351]","[0.4547, 0.2843]","[0.4487, 0.1242]","[0.4517, -0.0137]","[0.5898, 0.561]","[0.5941, 0.4239]","[0.5633, 0.5657]","[0.5422, 0.692]","[0.6984, 0.6173]","[0.6801, 0.5118]","[0.6473, 0.602]","[0.6275, 0.6963]"
"[0.5856, 0.9986]","[0.4034, 0.9049]","[0.2998, 0.7398]","[0.366, 0.5808]","[0.4974, 0.535]","[0.3702, 0.5588]","[0.3573, 0.3482]","[0.3629, 0.2166]","[0.3713, 0.0994]","[0.4796, 0.5395]","[0.4538, 0.2768]","[0.4497, 0.1085]","[0.4536, -0.0364]","[0.5897, 0.5648]","[0.593, 0.4217]","[0.5637, 0.5647]","[0.5433, 0.6928]","[0.6993, 0.6209]","[0.6788, 0.5139]","[0.6475, 0.6042]","[0.6282, 0.6992]"
"[0.5896, 1.0009]","[0.4069, 0.909]","[0.3021, 0.748]","[0.3667, 0.5872]","[0.4925, 0.5331]","[0.3735, 0.5561]","[0.3594, 0.3491]","[0.3618, 0.2196]","[0.3666, 0.1028]","[0.4818, 0.5364]","[0.4552, 0.2783]","[0.4501, 0.115]","[0.453, -0.0265]","[0.5905, 0.5618]","[0.5951, 0.4231]","[0.5657, 0.5666]","[0.5452, 0.6944]","[0.699, 0.6179]","[0.6806, 0.512]","[0.6497, 0.6029]","[0.6309, 0.6973]"
"[0.5925, 1.0079]","[0.4063, 0.9191]","[0.3041, 0.7454]","[0.37, 0.5812]","[0.489, 0.5328]","[0.3731, 0.5675]","[0.358, 0.3537]","[0.3599, 0.224]","[0.364, 0.1065]","[0.4817, 0.5465]","[0.4565, 0.2838]","[0.4506, 0.1159]","[0.4534, -0.0288]","[0.5906, 0.5697]","[0.5984, 0.4215]","[0.5695, 0.5633]","[0.5493, 0.6902]","[0.7004, 0.6233]","[0.684, 0.5114]","[0.6544, 0.6013]","[0.6371, 0.696]"
"[0.5951, 1.006]","[0.4097, 0.9178]","[0.305, 0.7419]","[0.3742, 0.5788]","[0.504, 0.5318]","[0.3719, 0.5641]","[0.3565, 0.3542]","[0.36, 0.2254]","[0.3667, 0.1109]","[0.4812, 0.5425]","[0.4544, 0.2812]","[0.4479, 0.117]","[0.4515, -0.0244]","[0.5916, 0.5662]","[0.5988, 0.4255]","[0.568, 0.57]","[0.5467, 0.6958]","[0.7026, 0.6207]","[0.6823, 0.5156]","[0.6518, 0.6072]","[0.6346, 0.6999]"
"[0.6001, 1.0099]","[0.4132, 0.926]","[0.3061, 0.7457]","[0.3714, 0.5805]","[0.5012, 0.536]","[0.3751, 0.5662]","[0.3597, 0.3563]","[0.3608, 0.2275]","[0.3647, 0.1116]","[0.4834, 0.5425]","[0.4584, 0.2824]","[0.4509, 0.1176]","[0.4532, -0.0244]","[0.5926, 0.565]","[0.6022, 0.4241]","[0.5718, 0.5712]","[0.5508, 0.6979]","[0.7027, 0.619]","[0.6831, 0.5141]","[0.655, 0.6092]","[0.6401, 0.7029]"
"[0.5962, 1.0053]","[0.4118, 0.917]","[0.3078, 0.7409]","[0.3765, 0.58]","[0.5075, 0.5328]","[0.3747, 0.5637]","[0.3593, 0.355]","[0.3606, 0.2265]","[0.3653, 0.1127]","[0.4827, 0.5414]","[0.4582, 0.281]","[0.4515, 0.1176]","[0.4549, -0.0214]","[0.5925, 0.5637]","[0.6023, 0.4265]","[0.5712, 0.5704]","[0.5498, 0.696]","[0.7023, 0.6166]","[0.6829, 0.5142]","[0.6541, 0.6061]","[0.6389, 0.6986]"
"[0.5944, 1.0008]","[0.4093, 0.9121]","[0.3068, 0.7378]","[0.3762, 0.5758]","[0.5036, 0.5333]","[0.3741, 0.5596]","[0.3593, 0.3525]","[0.3605, 0.2245]","[0.3653, 0.111]","[0.4824, 0.5386]","[0.4585, 0.2807]","[0.4532, 0.1171]","[0.4578, -0.022]","[0.592, 0.5624]","[0.6017, 0.4265]","[0.5705, 0.5702]","[0.5489, 0.695]","[0.7018, 0.6162]","[0.6839, 0.5151]","[0.6545, 0.6091]","[0.6384, 0.7015]"
"[0.5952, 1.0006]","[0.4087, 0.915]","[0.3054, 0.7396]","[0.3728, 0.576]","[0.4985, 0.5326]","[0.3746, 0.5583]","[0.3598, 0.3526]","[0.3608, 0.2236]","[0.3657, 0.1091]","[0.4831, 0.5384]","[0.4576, 0.2833]","[0.451, 0.1206]","[0.4542, -0.0182]","[0.5925, 0.5625]","[0.601, 0.428]","[0.569, 0.5707]","[0.5459, 0.6947]","[0.702, 0.6158]","[0.6834, 0.5164]","[0.6545, 0.6106]","[0.6378, 0.7033]"
"[0.5929, 0.9983]","[0.4085, 0.9109]","[0.305, 0.7386]","[0.3725, 0.577]","[0.4994, 0.531]","[0.3734, 0.5587]","[0.3601, 0.3528]","[0.3621, 0.2247]","[0.3676, 0.1112]","[0.4821, 0.5392]","[0.457, 0.2855]","[0.4495, 0.1247]","[0.4516, -0.0124]","[0.5916, 0.563]","[0.5999, 0.4262]","[0.5692, 0.5682]","[0.5477, 0.6921]","[0.7015, 0.616]","[0.6818, 0.5147]","[0.6532, 0.6077]","[0.638, 0.7003]"
"[0.5953, 0.998]","[0.4111, 0.9145]","[0.3056, 0.7399]","[0.3702, 0.5773]","[0.4973, 0.533]","[0.3769, 0.565]","[0.3632, 0.3566]","[0.3651, 0.2277]","[0.3701, 0.1128]","[0.4845, 0.5432]","[0.4567, 0.2838]","[0.45, 0.1207]","[0.4525, -0.0177]","[0.5931, 0.5649]","[0.601, 0.4244]","[0.5738, 0.5701]","[0.5539, 0.6988]","[0.7021, 0.6165]","[0.682, 0.5152]","[0.657, 0.6112]","[0.6434, 0.7071]"
"[0.5966, 0.9971]","[0.4108, 0.9147]","[0.3056, 0.7443]","[0.3695, 0.5799]","[0.491, 0.5326]","[0.3784, 0.563]","[0.3646, 0.3568]","[0.3662, 0.2282]","[0.3703, 0.113]","[0.4856, 0.542]","[0.4576, 0.2864]","[0.4491, 0.1275]","[0.4494, -0.0067]","[0.5936, 0.5642]","[0.598, 0.425]","[0.5716, 0.571]","[0.5538, 0.6996]","[0.7026, 0.6159]","[0.6816, 0.5146]","[0.656, 0.6108]","[0.6433, 0.7065]"
"[0.6008, 1.0001]","[0.414, 0.9155]","[0.3061, 0.7468]","[0.3683, 0.5828]","[0.4916, 0.5327]","[0.3788, 0.5668]","[0.3651, 0.3586]","[0.3673, 0.2295]","[0.3721, 0.1138]","[0.4859, 0.5456]","[0.4571, 0.2915]","[0.4473, 0.1344]","[0.4463, 0.0018]","[0.5935, 0.5667]","[0.5987, 0.4255]","[0.5723, 0.5697]","[0.5542, 0.6981]","[0.7018, 0.6172]","[0.6831, 0.5125]","[0.6572, 0.6072]","[0.643, 0.7035]"
"[0.5958, 0.9949]","[0.4107, 0.9057]","[0.3072, 0.7373]","[0.372, 0.5774]","[0.4985, 0.5337]","[0.3759, 0.5603]","[0.3649, 0.3527]","[0.368, 0.2223]","[0.3743, 0.1073]","[0.4837, 0.5419]","[0.4584, 0.2842]","[0.4509, 0.1211]","[0.4525, -0.0167]","[0.5922, 0.5649]","[0.5991, 0.4286]","[0.5718, 0.5721]","[0.5541, 0.6999]","[0.7009, 0.6151]","[0.6809, 0.5142]","[0.6549, 0.6073]","[0.6419, 0.7013]"
"[0.5925, 0.9924]","[0.4075, 0.9057]","[0.3031, 0.7403]","[0.3677, 0.581]","[0.4922, 0.5333]","[0.3771, 0.5583]","[0.3647, 0.3513]","[0.367, 0.2219]","[0.3725, 0.1065]","[0.484, 0.5392]","[0.4575, 0.2804]","[0.4512, 0.1159]","[0.4545, -0.024]","[0.5918, 0.5632]","[0.5968, 0.4244]","[0.567, 0.567]","[0.5475, 0.6943]","[0.7001, 0.6162]","[0.6805, 0.5148]","[0.6517, 0.6074]","[0.6359, 0.7017]"
"[0.5967, 0.9973]","[0.4129, 0.918]","[0.3079, 0.7457]","[0.3691, 0.5837]","[0.4882, 0.5356]","[0.3765, 0.5588]","[0.3606, 0.3534]","[0.3627, 0.2244]","[0.3674, 0.1088]","[0.4843, 0.537]","[0.46, 0.2822]","[0.4525, 0.1232]","[0.452, -0.0118]","[0.5923, 0.5592]","[0.5942, 0.4162]","[0.5668, 0.5651]","[0.5489, 0.6958]","[0.7013, 0.613]","[0.6784, 0.5109]","[0.6506, 0.6064]","[0.6372, 0.7017]"
"[0.5937, 1.0022]","[0.4104, 0.9187]","[0.3066, 0.7453]","[0.3709, 0.5855]","[0.4925, 0.5356]","[0.3759, 0.5636]","[0.3609, 0.3556]","[0.3648, 0.2261]","[0.371, 0.1097]","[0.4849, 0.541]","[0.461, 0.2795]","[0.4546, 0.116]","[0.4556, -0.0236]","[0.5933, 0.5637]","[0.5951, 0.4139]","[0.568, 0.5636]","[0.5512, 0.6965]","[0.7027, 0.6178]","[0.6797, 0.5113]","[0.651, 0.6054]","[0.6373, 0.7016]"
