"[0.5828, 0.9325]","[0.4203, 0.903]","[0.3172, 0.7483]","[0.367, 0.5884]","[0.5003, 0.5354]","[0.3735, 0.5614]","[0.3492, 0.3459]","[0.3487, 0.208]","[0.3559, 0.0936]","[0.4881, 0.5385]","[0.455, 0.2964]","[0.4426, 0.1363]","[0.4383, -0.0069]","[0.6005, 0.5582]","[0.603, 0.3998]","[0.5862, 0.5298]","[0.5706, 0.6405]","[0.712, 0.609]","[0.6973, 0.4985]","[0.6776, 0.5919]","[0.6625, 0.6832]"
"[0.5858, 0.9982]","[0.3965, 0.906]","[0.2948, 0.7417]","[0.3626, 0.5798]","[0.4805, 0.5194]","[0.3532, 0.5535]","[0.3302, 0.3429]","[0.3314, 0.2132]","[0.3372, 0.0954]","[0.4648, 0.5328]","[0.4256, 0.2833]","[0.4121, 0.1245]","[0.407, -0.0155]","[0.575, 0.5574]","[0.5823, 0.3963]","[0.5646, 0.54]","[0.5487, 0.6713]","[0.6869, 0.6129]","[0.6785, 0.5023]","[0.6523, 0.595]","[0.6327, 0.6931]"
"[0.579, 0.9947]","[0.3951, 0.8976]","[0.2977, 0.7409]","[0.3627, 0.5795]","[0.4821, 0.5137]","[0.3537, 0.5527]","[0.3298, 0.3465]","[0.3277, 0.2183]","[0.3298, 0.1023]","[0.4654, 0.5336]","[0.4263, 0.2927]","[0.4098, 0.1425]","[0.4028, 0.01]","[0.5771, 0.5582]","[0.5801, 0.4001]","[0.5584, 0.5409]","[0.5421, 0.6693]","[0.6894, 0.6126]","[0.6708, 0.507]","[0.6447, 0.5988]","[0.6292, 0.6943]"
"[0.5774, 0.9921]","[0.3956, 0.8989]","[0.301, 0.7394]","[0.3667, 0.5826]","[0.4862, 0.5179]","[0.3543, 0.5536]","[0.3297, 0.3468]","[0.3274, 0.2198]","[0.3297, 0.1051]","[0.4646, 0.5336]","[0.4248, 0.2951]","[0.4056, 0.1465]","[0.396, 0.0146]","[0.5753, 0.5568]","[0.5782, 0.3984]","[0.5578, 0.5415]","[0.5421, 0.6714]","[0.6867, 0.6116]","[0.6679, 0.5053]","[0.6426, 0.5964]","[0.6267, 0.6927]"
"[0.5785, 0.9934]","[0.3948, 0.903]","[0.2966, 0.7383]","[0.3635, 0.5832]","[0.4844, 0.5235]","[0.3524, 0.5575]","[0.3266, 0.3483]","[0.3266, 0.2189]","[0.3311, 0.1017]","[0.4635, 0.5365]","[0.4235, 0.293]","[0.405, 0.1354]","[0.396, -0.0061]","[0.5742, 0.5587]","[0.5768, 0.3986]","[0.5567, 0.5387]","[0.541, 0.6672]","[0.6862, 0.6127]","[0.6681, 0.5057]","[0.6429, 0.5947]","[0.6269, 0.6905]"
"[0.5755, 0.997]","[0.3949, 0.8986]","[0.299, 0.7334]","[0.3692, 0.5769]","[0.4899, 0.5208]","[0.3484, 0.561]","[0.3228, 0.3494]","[0.3226, 0.2202]","[0.327, 0.1043]","[0.4596, 0.5399]","[0.4221, 0.2984]","[0.4044, 0.1441]","[0.3962, 0.0082]","[0.5705, 0.5613]","[0.5746, 0.3973]","[0.5534, 0.5391]","[0.5373, 0.6696]","[0.6825, 0.6132]","[0.665, 0.505]","[0.6402, 0.5941]","[0.6265, 0.6897]"
"[0.571, 0.9905]","[0.3922, 0.9018]","[0.295, 0.7347]","[0.3626, 0.5805]","[0.4837, 0.5248]","[0.3457, 0.555]","[0.3215, 0.3443]","[0.3234, 0.2143]","[0.3288, 0.0975]","[0.4573, 0.5342]","[0.4217, 0.2785]","[0.4085, 0.1096]","[0.4042, -0.0411]","[0.569, 0.5581]","[0.5719, 0.3968]","[0.5511, 0.5373]","[0.534, 0.6658]","[0.6819, 0.6139]","[0.6635, 0.5069]","[0.6386, 0.5948]","[0.6223, 0.6895]"
"[0.574, 0.9961]","[0.3907, 0.908]","[0.2919, 0.7415]","[0.3594, 0.5802]","[0.4774, 0.5169]","[0.3479, 0.5588]","[0.3218, 0.3481]","[0.3219, 0.2183]","[0.327, 0.101]","[0.4583, 0.5356]","[0.4208, 0.289]","[0.4057, 0.131]","[0.4004, -0.0071]","[0.5679, 0.5576]","[0.5731, 0.3959]","[0.5561, 0.5393]","[0.5418, 0.6699]","[0.6802, 0.6114]","[0.666, 0.4998]","[0.6417, 0.5912]","[0.6249, 0.689]"
"[0.5732, 0.9968]","[0.3902, 0.9034]","[0.2894, 0.7399]","[0.3576, 0.5818]","[0.4755, 0.5171]","[0.3456, 0.5597]","[0.3214, 0.3468]","[0.3225, 0.2149]","[0.3281, 0.0958]","[0.4569, 0.5372]","[0.4211, 0.2774]","[0.4078, 0.1073]","[0.4043, -0.0438]","[0.5679, 0.5603]","[0.5704, 0.3961]","[0.551, 0.5393]","[0.5371, 0.6706]","[0.6805, 0.6142]","[0.6624, 0.5057]","[0.6377, 0.5969]","[0.6217, 0.6933]"
"[0.5771, 0.9968]","[0.3924, 0.9073]","[0.2944, 0.7472]","[0.3592, 0.5855]","[0.4733, 0.5156]","[0.3491, 0.5586]","[0.3232, 0.3501]","[0.3199, 0.2218]","[0.3214, 0.1052]","[0.4579, 0.5358]","[0.4182, 0.2899]","[0.4026, 0.1339]","[0.3974, -0.0021]","[0.5676, 0.5575]","[0.5724, 0.4033]","[0.5566, 0.5471]","[0.544, 0.6765]","[0.6805, 0.6101]","[0.665, 0.5021]","[0.6405, 0.5949]","[0.6244, 0.692]"
"[0.5768, 1.0016]","[0.3941, 0.9094]","[0.2927, 0.7429]","[0.3574, 0.5827]","[0.4789, 0.523]","[0.35, 0.5595]","[0.3225, 0.3507]","[0.3204, 0.2216]","[0.3237, 0.1051]","[0.4608, 0.5367]","[0.4201, 0.2957]","[0.4019, 0.1444]","[0.3936, 0.0113]","[0.5716, 0.5585]","[0.5754, 0.3987]","[0.5571, 0.5433]","[0.5421, 0.6749]","[0.684, 0.6126]","[0.6669, 0.5049]","[0.641, 0.5971]","[0.6237, 0.6948]"
"[0.5755, 0.9989]","[0.39, 0.9066]","[0.2894, 0.7401]","[0.357, 0.5847]","[0.4752, 0.5283]","[0.3453, 0.5588]","[0.3209, 0.3473]","[0.3211, 0.2161]","[0.3255, 0.0969]","[0.4575, 0.5363]","[0.4214, 0.277]","[0.4077, 0.1056]","[0.4032, -0.0475]","[0.5699, 0.5593]","[0.5716, 0.3975]","[0.554, 0.5439]","[0.5411, 0.6777]","[0.6828, 0.6139]","[0.6652, 0.505]","[0.6401, 0.5979]","[0.6241, 0.6965]"
"[0.5799, 1.0029]","[0.3934, 0.9105]","[0.2921, 0.7456]","[0.3559, 0.5827]","[0.4739, 0.5177]","[0.3494, 0.5591]","[0.3219, 0.3512]","[0.3179, 0.2235]","[0.3203, 0.1067]","[0.4596, 0.5373]","[0.4183, 0.2982]","[0.4008, 0.1481]","[0.3937, 0.0159]","[0.5694, 0.5593]","[0.5749, 0.4007]","[0.5583, 0.5426]","[0.5442, 0.6729]","[0.6812, 0.6123]","[0.6677, 0.5019]","[0.6418, 0.5938]","[0.6234, 0.6927]"
"[0.5752, 0.998]","[0.3916, 0.9066]","[0.2908, 0.7439]","[0.3534, 0.5861]","[0.4732, 0.5286]","[0.3464, 0.5586]","[0.3204, 0.3473]","[0.3196, 0.2172]","[0.3241, 0.0998]","[0.4588, 0.5368]","[0.4219, 0.2848]","[0.4074, 0.1219]","[0.4017, -0.0226]","[0.5708, 0.5597]","[0.5716, 0.3968]","[0.5544, 0.5423]","[0.5414, 0.6745]","[0.6831, 0.6146]","[0.6646, 0.5045]","[0.6402, 0.5973]","[0.6251, 0.6954]"
"[0.5849, 0.9925]","[0.3961, 0.9125]","[0.2898, 0.7545]","[0.3486, 0.5917]","[0.4644, 0.5214]","[0.3447, 0.5567]","[0.3199, 0.3466]","[0.3207, 0.2146]","[0.3269, 0.0947]","[0.4564, 0.5326]","[0.4179, 0.2728]","[0.4047, 0.0997]","[0.4013, -0.0555]","[0.5675, 0.5555]","[0.5667, 0.3942]","[0.5525, 0.5383]","[0.5438, 0.6685]","[0.6797, 0.6114]","[0.6601, 0.5026]","[0.6351, 0.5959]","[0.619, 0.6939]"
"[0.5862, 0.998]","[0.3959, 0.912]","[0.2931, 0.7544]","[0.3496, 0.5861]","[0.4619, 0.511]","[0.3499, 0.5573]","[0.3247, 0.3514]","[0.3204, 0.2237]","[0.3211, 0.1071]","[0.4573, 0.5348]","[0.4161, 0.2897]","[0.3991, 0.1363]","[0.3919, 0.0019]","[0.5667, 0.5567]","[0.5667, 0.4041]","[0.5522, 0.5443]","[0.544, 0.6717]","[0.6787, 0.6089]","[0.6624, 0.5013]","[0.6382, 0.5954]","[0.6247, 0.6922]"
"[0.5788, 0.9927]","[0.3922, 0.9054]","[0.2926, 0.7485]","[0.3557, 0.5888]","[0.4703, 0.5169]","[0.3466, 0.5573]","[0.3218, 0.3487]","[0.3222, 0.2167]","[0.3295, 0.097]","[0.4568, 0.5353]","[0.4162, 0.2702]","[0.4035, 0.0922]","[0.4035, -0.0686]","[0.5685, 0.5592]","[0.5687, 0.3974]","[0.5501, 0.539]","[0.5403, 0.6677]","[0.6815, 0.6127]","[0.6607, 0.5032]","[0.6363, 0.5948]","[0.6228, 0.6897]"
"[0.5846, 1.0078]","[0.3976, 0.9144]","[0.298, 0.7573]","[0.356, 0.5904]","[0.4672, 0.512]","[0.3503, 0.5604]","[0.3229, 0.3515]","[0.3184, 0.2231]","[0.3195, 0.1051]","[0.458, 0.5387]","[0.4159, 0.2962]","[0.3975, 0.1439]","[0.3902, 0.0094]","[0.5675, 0.5611]","[0.5679, 0.4044]","[0.5548, 0.5448]","[0.5475, 0.6719]","[0.6807, 0.6138]","[0.6643, 0.4989]","[0.641, 0.5909]","[0.6285, 0.688]"
"[0.5801, 0.9934]","[0.3923, 0.9089]","[0.2896, 0.7488]","[0.3545, 0.5912]","[0.4746, 0.527]","[0.3461, 0.5554]","[0.3217, 0.3447]","[0.323, 0.2133]","[0.3293, 0.0942]","[0.4581, 0.5333]","[0.4197, 0.271]","[0.4058, 0.0966]","[0.402, -0.0594]","[0.5699, 0.5579]","[0.5712, 0.3957]","[0.5529, 0.5398]","[0.5392, 0.6711]","[0.6829, 0.614]","[0.6655, 0.506]","[0.6436, 0.599]","[0.6296, 0.6963]"
"[0.5792, 1.0006]","[0.3901, 0.9055]","[0.2905, 0.7507]","[0.3541, 0.5857]","[0.4682, 0.5132]","[0.3491, 0.5566]","[0.3233, 0.3507]","[0.3191, 0.222]","[0.3208, 0.1037]","[0.4584, 0.5364]","[0.4162, 0.2932]","[0.3991, 0.1389]","[0.3941, 0.0028]","[0.5681, 0.5604]","[0.5689, 0.4024]","[0.5538, 0.5437]","[0.5452, 0.6721]","[0.6808, 0.614]","[0.6647, 0.5012]","[0.6408, 0.5949]","[0.628, 0.6922]"
"[0.5717, 0.9929]","[0.3863, 0.8995]","[0.2868, 0.7471]","[0.3505, 0.5896]","[0.4661, 0.5235]","[0.3455, 0.557]","[0.3227, 0.3474]","[0.3227, 0.2153]","[0.3277, 0.0946]","[0.4565, 0.5372]","[0.4177, 0.2768]","[0.4021, 0.103]","[0.398, -0.0528]","[0.5681, 0.5605]","[0.5687, 0.3969]","[0.5496, 0.5404]","[0.5383, 0.6719]","[0.6813, 0.6126]","[0.6607, 0.5039]","[0.6352, 0.5966]","[0.6213, 0.6927]"
"[0.5761, 0.999]","[0.39, 0.9024]","[0.2916, 0.7505]","[0.354, 0.5887]","[0.4653, 0.514]","[0.3448, 0.5599]","[0.32, 0.3513]","[0.3178, 0.2208]","[0.3203, 0.1012]","[0.4542, 0.5394]","[0.4141, 0.2864]","[0.3964, 0.1206]","[0.3901, -0.0261]","[0.5652, 0.5631]","[0.5671, 0.4045]","[0.5502, 0.545]","[0.5407, 0.6737]","[0.679, 0.617]","[0.6607, 0.5013]","[0.6352, 0.5928]","[0.6213, 0.6901]"
"[0.5751, 1.0022]","[0.3866, 0.9043]","[0.2875, 0.7476]","[0.3553, 0.586]","[0.4709, 0.5189]","[0.3455, 0.56]","[0.3203, 0.3529]","[0.3195, 0.2225]","[0.325, 0.1026]","[0.4566, 0.5403]","[0.415, 0.2898]","[0.3984, 0.1256]","[0.3934, -0.0204]","[0.5682, 0.5639]","[0.5708, 0.3998]","[0.5502, 0.5406]","[0.5368, 0.6715]","[0.6822, 0.6168]","[0.6636, 0.5022]","[0.6364, 0.5952]","[0.6203, 0.6937]"
"[0.5781, 1.0001]","[0.3864, 0.9005]","[0.2873, 0.7486]","[0.3538, 0.5876]","[0.4682, 0.5197]","[0.3451, 0.5611]","[0.3197, 0.3515]","[0.3196, 0.2205]","[0.3257, 0.0997]","[0.457, 0.5405]","[0.4159, 0.2867]","[0.3987, 0.1173]","[0.393, -0.0341]","[0.5688, 0.5627]","[0.5679, 0.3961]","[0.5491, 0.5405]","[0.5388, 0.6738]","[0.683, 0.6136]","[0.6613, 0.5018]","[0.6355, 0.5963]","[0.6234, 0.6942]"
"[0.5817, 1.0014]","[0.3899, 0.9075]","[0.289, 0.758]","[0.3506, 0.5925]","[0.464, 0.5202]","[0.3477, 0.561]","[0.3211, 0.3539]","[0.3182, 0.224]","[0.3219, 0.1043]","[0.4582, 0.5403]","[0.4149, 0.2954]","[0.3956, 0.1353]","[0.3883, -0.0067]","[0.5691, 0.5625]","[0.5689, 0.4012]","[0.5514, 0.5431]","[0.5414, 0.6733]","[0.6835, 0.6132]","[0.6616, 0.5011]","[0.6363, 0.5953]","[0.6239, 0.6934]"
"[0.5775, 0.9909]","[0.3896, 0.9013]","[0.2868, 0.7531]","[0.35, 0.5934]","[0.4609, 0.5239]","[0.3449, 0.5571]","[0.3213, 0.349]","[0.3211, 0.2166]","[0.3268, 0.0954]","[0.457, 0.5368]","[0.4153, 0.2731]","[0.4005, 0.0958]","[0.3973, -0.0635]","[0.5698, 0.5604]","[0.5687, 0.3981]","[0.5495, 0.5409]","[0.5383, 0.6721]","[0.6838, 0.6119]","[0.6613, 0.5045]","[0.6357, 0.5977]","[0.6217, 0.693]"
"[0.5789, 1.0012]","[0.391, 0.9207]","[0.2881, 0.7622]","[0.3492, 0.5991]","[0.4636, 0.5281]","[0.343, 0.5586]","[0.3191, 0.3496]","[0.317, 0.22]","[0.3192, 0.1018]","[0.4535, 0.5308]","[0.418, 0.2782]","[0.4054, 0.114]","[0.4033, -0.0293]","[0.5653, 0.5524]","[0.5686, 0.4016]","[0.5524, 0.5439]","[0.542, 0.6715]","[0.6796, 0.6076]","[0.6621, 0.5015]","[0.6394, 0.5943]","[0.627, 0.6906]"
"[0.5857, 1.0027]","[0.395, 0.9263]","[0.2901, 0.7688]","[0.3501, 0.6058]","[0.4605, 0.5286]","[0.3434, 0.5622]","[0.3194, 0.3519]","[0.318, 0.2224]","[0.3206, 0.1048]","[0.4542, 0.5346]","[0.4161, 0.283]","[0.4024, 0.1196]","[0.3985, -0.0239]","[0.5662, 0.5559]","[0.5688, 0.4016]","[0.5539, 0.5438]","[0.5434, 0.6711]","[0.6815, 0.6106]","[0.6637, 0.5046]","[0.641, 0.597]","[0.6282, 0.6925]"
"[0.5785, 0.9978]","[0.3872, 0.914]","[0.2862, 0.7513]","[0.3557, 0.5937]","[0.4734, 0.5303]","[0.3458, 0.5597]","[0.3228, 0.3523]","[0.321, 0.2218]","[0.3233, 0.1037]","[0.4559, 0.534]","[0.418, 0.2766]","[0.4048, 0.1089]","[0.4021, -0.0393]","[0.5686, 0.5556]","[0.5723, 0.402]","[0.5545, 0.545]","[0.5435, 0.6735]","[0.6835, 0.6089]","[0.6633, 0.5048]","[0.6411, 0.5974]","[0.6307, 0.6919]"
"[0.5798, 1.0054]","[0.3895, 0.9133]","[0.2918, 0.756]","[0.359, 0.5962]","[0.4721, 0.5252]","[0.3472, 0.5582]","[0.3217, 0.3524]","[0.3187, 0.2241]","[0.3207, 0.1067]","[0.4578, 0.5345]","[0.4184, 0.2919]","[0.4031, 0.1383]","[0.3989, 0.0024]","[0.569, 0.5572]","[0.5705, 0.402]","[0.5552, 0.5447]","[0.5456, 0.6736]","[0.6837, 0.6121]","[0.6649, 0.5026]","[0.6418, 0.5946]","[0.6298, 0.6911]"
"[0.5787, 1.0036]","[0.3902, 0.9178]","[0.2884, 0.7514]","[0.3586, 0.5934]","[0.4766, 0.5298]","[0.3453, 0.5595]","[0.3212, 0.3475]","[0.3221, 0.2149]","[0.3275, 0.096]","[0.4574, 0.5342]","[0.419, 0.2755]","[0.4066, 0.1032]","[0.4046, -0.0492]","[0.5693, 0.5577]","[0.5709, 0.4016]","[0.5546, 0.5441]","[0.5431, 0.6743]","[0.6828, 0.6135]","[0.663, 0.5056]","[0.6411, 0.5958]","[0.6277, 0.6925]"
"[0.5834, 1.0056]","[0.3935, 0.9179]","[0.2931, 0.7571]","[0.3605, 0.5933]","[0.4759, 0.5195]","[0.3461, 0.5602]","[0.321, 0.349]","[0.3183, 0.2205]","[0.3204, 0.1033]","[0.4569, 0.5352]","[0.4168, 0.2877]","[0.4017, 0.1312]","[0.3969, -0.0061]","[0.5679, 0.5572]","[0.5705, 0.4043]","[0.5564, 0.5498]","[0.5459, 0.6797]","[0.6823, 0.6108]","[0.6648, 0.5018]","[0.6432, 0.5941]","[0.6308, 0.6906]"
"[0.5841, 1.0028]","[0.3922, 0.9163]","[0.2913, 0.7546]","[0.3606, 0.5936]","[0.4737, 0.5245]","[0.3458, 0.5626]","[0.3198, 0.3549]","[0.3182, 0.2266]","[0.3224, 0.1097]","[0.4569, 0.538]","[0.4158, 0.2995]","[0.3988, 0.1471]","[0.3923, 0.0123]","[0.5672, 0.5586]","[0.5738, 0.4031]","[0.5596, 0.5456]","[0.5481, 0.6748]","[0.6809, 0.6098]","[0.6665, 0.5049]","[0.6463, 0.5958]","[0.6344, 0.6912]"
"[0.5784, 0.9928]","[0.3904, 0.9102]","[0.2885, 0.7464]","[0.3581, 0.5913]","[0.4748, 0.5335]","[0.3419, 0.5567]","[0.3182, 0.347]","[0.3181, 0.2155]","[0.3237, 0.0982]","[0.4546, 0.5337]","[0.4182, 0.2781]","[0.4049, 0.107]","[0.4026, -0.0449]","[0.5675, 0.5571]","[0.5708, 0.4001]","[0.5517, 0.5423]","[0.5378, 0.6709]","[0.682, 0.6112]","[0.6632, 0.5074]","[0.6412, 0.5986]","[0.6279, 0.693]"
"[0.583, 0.9974]","[0.391, 0.9103]","[0.2899, 0.7525]","[0.3586, 0.5866]","[0.4767, 0.5213]","[0.3447, 0.5564]","[0.3196, 0.3515]","[0.3162, 0.2235]","[0.3198, 0.1072]","[0.4556, 0.5335]","[0.4153, 0.2976]","[0.4003, 0.1459]","[0.3971, 0.0118]","[0.5662, 0.5553]","[0.5719, 0.4009]","[0.5549, 0.5425]","[0.5429, 0.6705]","[0.6806, 0.6072]","[0.6641, 0.5017]","[0.6407, 0.5962]","[0.6286, 0.6936]"
"[0.5803, 0.9971]","[0.3921, 0.9115]","[0.2912, 0.7473]","[0.3599, 0.589]","[0.4798, 0.5317]","[0.3487, 0.5586]","[0.3245, 0.3524]","[0.3226, 0.2218]","[0.3275, 0.1048]","[0.46, 0.5348]","[0.4222, 0.2862]","[0.4066, 0.1232]","[0.4034, -0.0212]","[0.5718, 0.5569]","[0.5752, 0.3991]","[0.5551, 0.5402]","[0.5431, 0.6688]","[0.6857, 0.6094]","[0.6646, 0.505]","[0.6409, 0.5963]","[0.6296, 0.691]"
"[0.5879, 1.0045]","[0.3965, 0.9198]","[0.2915, 0.7563]","[0.3537, 0.5914]","[0.4719, 0.5255]","[0.3448, 0.5665]","[0.3188, 0.3538]","[0.3184, 0.2228]","[0.3237, 0.1035]","[0.4559, 0.5405]","[0.4173, 0.2939]","[0.4019, 0.1313]","[0.3973, -0.0118]","[0.5667, 0.5611]","[0.5719, 0.4016]","[0.5577, 0.5449]","[0.5465, 0.6753]","[0.6809, 0.6128]","[0.665, 0.503]","[0.6435, 0.5953]","[0.6306, 0.6938]"
"[0.5836, 0.9962]","[0.3922, 0.9102]","[0.2887, 0.7476]","[0.355, 0.5876]","[0.4705, 0.533]","[0.3416, 0.5587]","[0.3187, 0.3524]","[0.3186, 0.2229]","[0.3231, 0.1046]","[0.4523, 0.5359]","[0.4143, 0.2884]","[0.4005, 0.1252]","[0.3954, -0.0206]","[0.563, 0.5577]","[0.5719, 0.3969]","[0.557, 0.5372]","[0.545, 0.6678]","[0.6766, 0.6091]","[0.6647, 0.5042]","[0.643, 0.5943]","[0.6295, 0.6904]"
"[0.5757, 0.999]","[0.3907, 0.9122]","[0.2911, 0.7517]","[0.3588, 0.5954]","[0.4721, 0.5253]","[0.3438, 0.5596]","[0.3195, 0.352]","[0.3193, 0.2228]","[0.3225, 0.1044]","[0.4531, 0.5344]","[0.4116, 0.2772]","[0.3962, 0.1125]","[0.3899, -0.0333]","[0.5651, 0.5564]","[0.5694, 0.4035]","[0.5501, 0.5488]","[0.5349, 0.6802]","[0.679, 0.611]","[0.6631, 0.4996]","[0.6385, 0.5933]","[0.6208, 0.6931]"
"[0.5789, 0.998]","[0.395, 0.9084]","[0.297, 0.7546]","[0.3607, 0.5966]","[0.4745, 0.5259]","[0.3405, 0.5587]","[0.3142, 0.3523]","[0.3113, 0.2263]","[0.3128, 0.1109]","[0.451, 0.533]","[0.4065, 0.2948]","[0.3844, 0.148]","[0.3704, 0.019]","[0.5629, 0.553]","[0.5662, 0.4028]","[0.5528, 0.5495]","[0.5391, 0.6799]","[0.6762, 0.6073]","[0.6628, 0.4973]","[0.6408, 0.5936]","[0.6248, 0.6945]"
