"[0.5961, 0.8533]","[0.4239, 0.7684]","[0.2943, 0.6163]","[0.3404, 0.4555]","[0.4787, 0.4315]","[0.372, 0.4554]","[0.3601, 0.3111]","[0.3769, 0.4536]","[0.3823, 0.5062]","[0.4857, 0.4573]","[0.4797, 0.3237]","[0.4809, 0.4863]","[0.4768, 0.5224]","[0.5915, 0.47]","[0.591, 0.3579]","[0.5811, 0.5139]","[0.5787, 0.5573]","[0.7011, 0.4965]","[0.6892, 0.4008]","[0.673, 0.5033]","[0.6752, 0.5493]"
"[0.5936, 0.8521]","[0.4213, 0.7678]","[0.2922, 0.6158]","[0.3419, 0.4547]","[0.48, 0.428]","[0.3733, 0.4543]","[0.3617, 0.3108]","[0.3773, 0.4531]","[0.3832, 0.5075]","[0.4872, 0.4577]","[0.4819, 0.3227]","[0.4801, 0.486]","[0.4746, 0.5227]","[0.5922, 0.4705]","[0.5929, 0.357]","[0.5802, 0.5155]","[0.5761, 0.5586]","[0.7006, 0.497]","[0.689, 0.4003]","[0.6705, 0.506]","[0.6707, 0.552]"
"[0.5968, 0.851]","[0.4238, 0.7679]","[0.2927, 0.6178]","[0.3388, 0.4567]","[0.4766, 0.4287]","[0.3696, 0.4541]","[0.3608, 0.3105]","[0.3786, 0.4528]","[0.3819, 0.5055]","[0.4844, 0.4561]","[0.482, 0.3229]","[0.4828, 0.4846]","[0.4744, 0.5195]","[0.5902, 0.4686]","[0.5926, 0.3576]","[0.5831, 0.5131]","[0.5773, 0.554]","[0.6988, 0.4956]","[0.6899, 0.4006]","[0.6737, 0.5053]","[0.6734, 0.5508]"
"[0.5934, 0.8512]","[0.4189, 0.7668]","[0.2911, 0.6141]","[0.3408, 0.4541]","[0.4778, 0.4291]","[0.3698, 0.4531]","[0.362, 0.3105]","[0.3751, 0.4535]","[0.379, 0.5098]","[0.4839, 0.4552]","[0.4815, 0.3214]","[0.478, 0.4843]","[0.4729, 0.5214]","[0.5895, 0.4687]","[0.5922, 0.3576]","[0.5786, 0.5138]","[0.575, 0.5562]","[0.6981, 0.4971]","[0.6889, 0.4011]","[0.6699, 0.505]","[0.6713, 0.5501]"
"[0.593, 0.8526]","[0.4202, 0.7696]","[0.2901, 0.6146]","[0.34, 0.4537]","[0.478, 0.429]","[0.3697, 0.4547]","[0.3611, 0.3104]","[0.3758, 0.4545]","[0.3798, 0.509]","[0.4841, 0.4566]","[0.4806, 0.3232]","[0.4786, 0.4863]","[0.4728, 0.52]","[0.5897, 0.4694]","[0.5919, 0.357]","[0.5791, 0.5135]","[0.5742, 0.5528]","[0.6987, 0.4959]","[0.6905, 0.4004]","[0.6711, 0.5056]","[0.6706, 0.5498]"
"[0.5937, 0.8516]","[0.4188, 0.769]","[0.2888, 0.6151]","[0.3357, 0.4536]","[0.4726, 0.431]","[0.368, 0.4568]","[0.3555, 0.3109]","[0.3725, 0.4543]","[0.3768, 0.5081]","[0.481, 0.4565]","[0.4749, 0.3216]","[0.4761, 0.4836]","[0.472, 0.5195]","[0.5863, 0.4689]","[0.5858, 0.3554]","[0.5763, 0.5109]","[0.5745, 0.554]","[0.6961, 0.4956]","[0.6855, 0.3982]","[0.6682, 0.5003]","[0.6697, 0.5465]"
"[0.5929, 0.8579]","[0.4195, 0.7726]","[0.289, 0.6108]","[0.3355, 0.4479]","[0.4716, 0.4334]","[0.3708, 0.4552]","[0.3572, 0.3118]","[0.374, 0.4552]","[0.3795, 0.5078]","[0.4825, 0.4543]","[0.4762, 0.3221]","[0.4768, 0.4848]","[0.4733, 0.5188]","[0.5867, 0.4677]","[0.5856, 0.357]","[0.5756, 0.5122]","[0.5744, 0.553]","[0.6954, 0.4951]","[0.684, 0.3984]","[0.6671, 0.5009]","[0.6706, 0.5456]"
"[0.5942, 0.8601]","[0.4198, 0.7732]","[0.2889, 0.6117]","[0.3359, 0.4469]","[0.4711, 0.4295]","[0.3694, 0.4548]","[0.3558, 0.311]","[0.3735, 0.4572]","[0.3781, 0.5088]","[0.4823, 0.455]","[0.475, 0.3223]","[0.4767, 0.4874]","[0.472, 0.5176]","[0.5874, 0.4684]","[0.5856, 0.356]","[0.5764, 0.5119]","[0.5757, 0.5482]","[0.6969, 0.4948]","[0.6856, 0.3981]","[0.6691, 0.5018]","[0.6734, 0.5445]"
"[0.5939, 0.8571]","[0.4195, 0.769]","[0.2887, 0.6106]","[0.3357, 0.4477]","[0.4729, 0.4294]","[0.369, 0.4538]","[0.3557, 0.3107]","[0.3731, 0.455]","[0.3783, 0.5056]","[0.4818, 0.4545]","[0.4752, 0.3212]","[0.4764, 0.4855]","[0.4723, 0.5172]","[0.5866, 0.4672]","[0.5863, 0.3557]","[0.5767, 0.5124]","[0.5757, 0.5508]","[0.6957, 0.4934]","[0.6852, 0.3978]","[0.6685, 0.5014]","[0.672, 0.545]"
"[0.5898, 0.8652]","[0.4169, 0.7686]","[0.29, 0.6126]","[0.3357, 0.4519]","[0.4735, 0.4248]","[0.3764, 0.453]","[0.3613, 0.3109]","[0.3742, 0.4551]","[0.3822, 0.5073]","[0.4889, 0.4561]","[0.4786, 0.3247]","[0.4764, 0.4895]","[0.4778, 0.5209]","[0.5938, 0.4697]","[0.5897, 0.3589]","[0.5755, 0.5162]","[0.5783, 0.5545]","[0.7032, 0.4967]","[0.6885, 0.3983]","[0.668, 0.5031]","[0.6736, 0.5467]"
"[0.5938, 0.8595]","[0.4205, 0.7652]","[0.2942, 0.6178]","[0.3352, 0.459]","[0.4714, 0.4215]","[0.3709, 0.4515]","[0.3603, 0.3094]","[0.3752, 0.4512]","[0.3815, 0.5057]","[0.4843, 0.4548]","[0.4812, 0.3247]","[0.4824, 0.4855]","[0.48, 0.521]","[0.5903, 0.4685]","[0.5916, 0.3596]","[0.5806, 0.5114]","[0.5778, 0.5529]","[0.6995, 0.4966]","[0.6917, 0.4001]","[0.6721, 0.5019]","[0.67, 0.5487]"
"[0.5957, 0.8568]","[0.4231, 0.7664]","[0.2953, 0.6156]","[0.3385, 0.4551]","[0.4749, 0.4274]","[0.373, 0.4541]","[0.3624, 0.3088]","[0.3784, 0.4524]","[0.3839, 0.5082]","[0.4863, 0.457]","[0.4818, 0.3231]","[0.4828, 0.4863]","[0.479, 0.5224]","[0.5918, 0.4697]","[0.5924, 0.3572]","[0.5818, 0.5132]","[0.5784, 0.5555]","[0.7006, 0.4963]","[0.6904, 0.3997]","[0.6724, 0.5037]","[0.6727, 0.5495]"
"[0.5961, 0.8614]","[0.4243, 0.7692]","[0.2965, 0.6142]","[0.3416, 0.4533]","[0.4778, 0.4285]","[0.3748, 0.4539]","[0.3638, 0.3098]","[0.3805, 0.4539]","[0.3852, 0.5077]","[0.4881, 0.4558]","[0.4836, 0.3248]","[0.4846, 0.4882]","[0.4795, 0.5222]","[0.5936, 0.4691]","[0.5939, 0.3595]","[0.583, 0.5154]","[0.5788, 0.5562]","[0.7023, 0.4961]","[0.6916, 0.4007]","[0.6738, 0.5048]","[0.6745, 0.5493]"
"[0.5966, 0.8614]","[0.4236, 0.7728]","[0.2938, 0.6171]","[0.3387, 0.454]","[0.4752, 0.4258]","[0.3736, 0.4526]","[0.3627, 0.3093]","[0.3788, 0.4545]","[0.3849, 0.5093]","[0.4875, 0.4556]","[0.4822, 0.3232]","[0.4822, 0.488]","[0.4783, 0.5207]","[0.593, 0.4687]","[0.5931, 0.3593]","[0.5812, 0.5157]","[0.5783, 0.5524]","[0.7027, 0.4952]","[0.6924, 0.4017]","[0.6729, 0.5068]","[0.6732, 0.5491]"
"[0.6028, 0.8635]","[0.4286, 0.7721]","[0.296, 0.6184]","[0.3412, 0.453]","[0.48, 0.4251]","[0.3785, 0.455]","[0.3672, 0.3094]","[0.3839, 0.4554]","[0.3881, 0.5094]","[0.4929, 0.4575]","[0.4869, 0.3244]","[0.489, 0.49]","[0.483, 0.524]","[0.5984, 0.47]","[0.5972, 0.3604]","[0.5881, 0.5186]","[0.5843, 0.5585]","[0.7073, 0.4956]","[0.6952, 0.4006]","[0.6793, 0.506]","[0.6817, 0.5492]"
"[0.5944, 0.8584]","[0.422, 0.7675]","[0.2963, 0.617]","[0.3415, 0.4544]","[0.4776, 0.422]","[0.3781, 0.4543]","[0.364, 0.3099]","[0.3774, 0.4537]","[0.387, 0.5135]","[0.4908, 0.4573]","[0.4827, 0.323]","[0.4818, 0.4867]","[0.4839, 0.5243]","[0.5964, 0.4712]","[0.5938, 0.359]","[0.5814, 0.5161]","[0.5832, 0.5587]","[0.7067, 0.4994]","[0.6917, 0.4022]","[0.6722, 0.5061]","[0.6762, 0.5513]"
"[0.5948, 0.8535]","[0.4223, 0.7628]","[0.2977, 0.6165]","[0.343, 0.4554]","[0.4805, 0.4201]","[0.3812, 0.4549]","[0.3659, 0.3104]","[0.3772, 0.4523]","[0.3875, 0.5122]","[0.493, 0.4589]","[0.4821, 0.3249]","[0.4802, 0.4879]","[0.4852, 0.527]","[0.5977, 0.4722]","[0.5928, 0.3564]","[0.5796, 0.5142]","[0.585, 0.5618]","[0.7069, 0.5003]","[0.6918, 0.3993]","[0.6712, 0.5035]","[0.6768, 0.5532]"
"[0.595, 0.8529]","[0.4227, 0.7655]","[0.297, 0.6161]","[0.3423, 0.4543]","[0.4784, 0.4177]","[0.3785, 0.4563]","[0.3627, 0.3104]","[0.3774, 0.4527]","[0.3882, 0.5156]","[0.4909, 0.4585]","[0.4824, 0.325]","[0.4826, 0.4888]","[0.4861, 0.5284]","[0.5962, 0.4717]","[0.5938, 0.3585]","[0.5814, 0.5154]","[0.5843, 0.5606]","[0.7059, 0.4995]","[0.6935, 0.4008]","[0.6727, 0.5046]","[0.6759, 0.5522]"
"[0.5956, 0.8526]","[0.4234, 0.7631]","[0.2986, 0.6153]","[0.3455, 0.453]","[0.4821, 0.4153]","[0.3792, 0.4559]","[0.3659, 0.3078]","[0.3798, 0.4518]","[0.3882, 0.5143]","[0.4917, 0.4597]","[0.4845, 0.3231]","[0.483, 0.4874]","[0.4835, 0.5259]","[0.5966, 0.473]","[0.5952, 0.3586]","[0.5818, 0.5182]","[0.5824, 0.5629]","[0.7051, 0.5007]","[0.6934, 0.401]","[0.6721, 0.5079]","[0.6743, 0.5561]"
"[0.597, 0.8564]","[0.4235, 0.7657]","[0.2977, 0.6136]","[0.3465, 0.4517]","[0.4845, 0.4159]","[0.3775, 0.4567]","[0.3624, 0.3073]","[0.3785, 0.4527]","[0.3877, 0.5136]","[0.4911, 0.4611]","[0.4806, 0.3217]","[0.4806, 0.488]","[0.4828, 0.5245]","[0.5966, 0.4738]","[0.5931, 0.3586]","[0.5804, 0.5196]","[0.5832, 0.5618]","[0.7064, 0.4994]","[0.6924, 0.4006]","[0.6723, 0.5077]","[0.6772, 0.5534]"
"[0.5962, 0.863]","[0.4225, 0.7708]","[0.2954, 0.6168]","[0.3377, 0.4541]","[0.4737, 0.4244]","[0.3715, 0.4578]","[0.3562, 0.3089]","[0.3782, 0.4543]","[0.3858, 0.5083]","[0.4849, 0.4595]","[0.4767, 0.323]","[0.4827, 0.4877]","[0.4809, 0.5216]","[0.5908, 0.4722]","[0.5888, 0.3581]","[0.5818, 0.5158]","[0.5816, 0.5576]","[0.7006, 0.4988]","[0.6886, 0.399]","[0.673, 0.5031]","[0.6761, 0.5498]"
"[0.5906, 0.8615]","[0.4183, 0.7664]","[0.2911, 0.6129]","[0.3364, 0.4522]","[0.4732, 0.4255]","[0.3777, 0.4511]","[0.3618, 0.3095]","[0.3727, 0.4565]","[0.383, 0.514]","[0.4896, 0.4545]","[0.4757, 0.3217]","[0.4745, 0.4874]","[0.4821, 0.5237]","[0.5955, 0.4695]","[0.5865, 0.3574]","[0.5757, 0.5157]","[0.5837, 0.557]","[0.7069, 0.4992]","[0.6872, 0.3987]","[0.6677, 0.5041]","[0.6765, 0.55]"
"[0.5935, 0.8625]","[0.4215, 0.771]","[0.2911, 0.6188]","[0.3329, 0.457]","[0.4693, 0.4262]","[0.3762, 0.4519]","[0.3615, 0.311]","[0.3718, 0.4553]","[0.379, 0.5109]","[0.4886, 0.4538]","[0.4771, 0.322]","[0.4753, 0.4851]","[0.4779, 0.5236]","[0.5942, 0.4687]","[0.5871, 0.3561]","[0.5763, 0.512]","[0.581, 0.5575]","[0.705, 0.4992]","[0.6879, 0.3995]","[0.6684, 0.504]","[0.6735, 0.5529]"
"[0.5925, 0.8621]","[0.4199, 0.7738]","[0.2872, 0.6163]","[0.3285, 0.4517]","[0.4665, 0.4249]","[0.3745, 0.4535]","[0.3608, 0.3112]","[0.3724, 0.456]","[0.3788, 0.5104]","[0.4874, 0.4543]","[0.4779, 0.3225]","[0.4762, 0.4861]","[0.4773, 0.5228]","[0.593, 0.4689]","[0.5879, 0.3587]","[0.5768, 0.5139]","[0.5798, 0.5568]","[0.7031, 0.4986]","[0.6889, 0.4006]","[0.6699, 0.5041]","[0.6746, 0.5513]"
