"[0.4937, 0.9158]","[0.6271, 0.8776]","[0.6507, 0.776]","[0.5429, 0.6754]","[0.3958, 0.6221]","[0.6667, 0.5243]","[0.757, 0.3078]","[0.794, 0.1761]","[0.8159, 0.0619]","[0.5288, 0.5023]","[0.5206, 0.2633]","[0.4966, 0.1083]","[0.4834, -0.0139]","[0.4077, 0.5487]","[0.3225, 0.3633]","[0.2634, 0.2421]","[0.2258, 0.1295]","[0.3171, 0.6418]","[0.2965, 0.5862]","[0.342, 0.6606]","[0.398, 0.7323]"
"[0.5241, 1.1201]","[0.6541, 0.9948]","[0.6776, 0.8127]","[0.5459, 0.6922]","[0.4034, 0.6324]","[0.6695, 0.5715]","[0.7401, 0.3469]","[0.7726, 0.2121]","[0.788, 0.087]","[0.5251, 0.5581]","[0.5147, 0.2973]","[0.5004, 0.1352]","[0.481, -0.0014]","[0.4098, 0.6118]","[0.309, 0.397]","[0.2549, 0.2513]","[0.207, 0.126]","[0.3285, 0.7162]","[0.3068, 0.5886]","[0.3555, 0.6599]","[0.393, 0.7515]"
"[0.5276, 1.1152]","[0.6643, 0.9853]","[0.6881, 0.7991]","[0.5568, 0.6888]","[0.4172, 0.65]","[0.673, 0.5654]","[0.742, 0.3403]","[0.7727, 0.2061]","[0.788, 0.0822]","[0.5287, 0.556]","[0.516, 0.2975]","[0.5009, 0.1388]","[0.4834, 0.0051]","[0.4116, 0.6092]","[0.3107, 0.398]","[0.255, 0.253]","[0.2057, 0.1259]","[0.3296, 0.7146]","[0.3115, 0.5866]","[0.3627, 0.6612]","[0.3996, 0.7583]"
"[0.527, 1.1095]","[0.6628, 0.9902]","[0.6927, 0.8117]","[0.5624, 0.7006]","[0.4284, 0.6531]","[0.6696, 0.5644]","[0.7405, 0.3415]","[0.7723, 0.2063]","[0.7876, 0.083]","[0.5253, 0.5546]","[0.5127, 0.2947]","[0.498, 0.1353]","[0.4803, 0.0021]","[0.4102, 0.6087]","[0.308, 0.3959]","[0.254, 0.2504]","[0.2076, 0.1251]","[0.3281, 0.714]","[0.312, 0.5867]","[0.3648, 0.6592]","[0.4049, 0.7532]"
"[0.5276, 1.112]","[0.6624, 0.9896]","[0.6895, 0.8092]","[0.5582, 0.6977]","[0.4246, 0.6473]","[0.6687, 0.5632]","[0.739, 0.3416]","[0.7714, 0.2077]","[0.7873, 0.0836]","[0.5258, 0.5534]","[0.5144, 0.2973]","[0.4996, 0.1392]","[0.4814, 0.0044]","[0.4118, 0.6073]","[0.3107, 0.3967]","[0.2565, 0.2526]","[0.2091, 0.1276]","[0.3296, 0.7123]","[0.3113, 0.5845]","[0.3642, 0.6586]","[0.4054, 0.7536]"
"[0.5267, 1.1138]","[0.6632, 0.9941]","[0.6891, 0.8144]","[0.561, 0.6989]","[0.4289, 0.6466]","[0.6701, 0.5655]","[0.7395, 0.3434]","[0.7718, 0.2085]","[0.7877, 0.0845]","[0.5273, 0.5547]","[0.5139, 0.2948]","[0.4975, 0.1345]","[0.4793, -0.001]","[0.4123, 0.6071]","[0.3118, 0.3975]","[0.2572, 0.2533]","[0.2105, 0.128]","[0.3308, 0.7128]","[0.3124, 0.5856]","[0.3661, 0.6595]","[0.4075, 0.7556]"
"[0.5264, 1.109]","[0.6636, 0.9876]","[0.6868, 0.8092]","[0.5575, 0.6938]","[0.4251, 0.6398]","[0.6721, 0.5632]","[0.7417, 0.3397]","[0.7727, 0.2054]","[0.7879, 0.0818]","[0.5294, 0.5533]","[0.5158, 0.2937]","[0.4992, 0.134]","[0.4818, 0.0005]","[0.4134, 0.6061]","[0.3122, 0.3951]","[0.257, 0.2505]","[0.2105, 0.1252]","[0.332, 0.7114]","[0.3113, 0.5844]","[0.3641, 0.6564]","[0.4042, 0.7519]"
"[0.5251, 1.1135]","[0.6624, 0.9959]","[0.6818, 0.8183]","[0.5546, 0.7014]","[0.4243, 0.6447]","[0.6745, 0.5636]","[0.7426, 0.34]","[0.7722, 0.2047]","[0.7852, 0.0807]","[0.53, 0.5536]","[0.5128, 0.2967]","[0.4953, 0.1396]","[0.4771, 0.0102]","[0.4131, 0.6079]","[0.3132, 0.3969]","[0.2579, 0.2519]","[0.2108, 0.1271]","[0.3328, 0.714]","[0.3166, 0.5878]","[0.3682, 0.6572]","[0.4068, 0.7508]"
"[0.5147, 1.1086]","[0.6545, 0.9966]","[0.681, 0.8207]","[0.5552, 0.7047]","[0.4255, 0.6465]","[0.6679, 0.5678]","[0.7387, 0.3463]","[0.7699, 0.2109]","[0.7855, 0.0867]","[0.525, 0.5568]","[0.5097, 0.2976]","[0.4924, 0.1378]","[0.4756, 0.0041]","[0.409, 0.6083]","[0.3095, 0.3977]","[0.2543, 0.2545]","[0.2075, 0.1294]","[0.3266, 0.7137]","[0.3097, 0.5879]","[0.365, 0.6622]","[0.4068, 0.7595]"
"[0.5165, 1.1176]","[0.6504, 1.0012]","[0.6717, 0.823]","[0.5467, 0.7063]","[0.4144, 0.647]","[0.6665, 0.5694]","[0.7367, 0.3459]","[0.7678, 0.2118]","[0.782, 0.0885]","[0.524, 0.5583]","[0.5118, 0.3042]","[0.4959, 0.1485]","[0.4786, 0.0186]","[0.4074, 0.6105]","[0.3114, 0.3982]","[0.2582, 0.2549]","[0.2117, 0.1319]","[0.3254, 0.7132]","[0.3053, 0.5939]","[0.3526, 0.6663]","[0.3889, 0.7597]"
"[0.5101, 1.1105]","[0.6452, 0.9975]","[0.6757, 0.8215]","[0.5487, 0.7031]","[0.4106, 0.639]","[0.6661, 0.5729]","[0.735, 0.3486]","[0.7661, 0.2144]","[0.7825, 0.0904]","[0.5223, 0.56]","[0.5097, 0.3047]","[0.4946, 0.1491]","[0.4785, 0.018]","[0.4064, 0.6091]","[0.3088, 0.3975]","[0.2547, 0.2554]","[0.2094, 0.1321]","[0.325, 0.7077]","[0.3055, 0.5919]","[0.354, 0.6684]","[0.391, 0.7636]"
"[0.5206, 1.1133]","[0.6493, 0.9978]","[0.6683, 0.8204]","[0.5436, 0.7011]","[0.4086, 0.6362]","[0.6642, 0.5714]","[0.7321, 0.3478]","[0.7629, 0.2141]","[0.7779, 0.0896]","[0.522, 0.5625]","[0.507, 0.3111]","[0.4915, 0.157]","[0.4742, 0.0288]","[0.407, 0.6159]","[0.3097, 0.4011]","[0.2534, 0.256]","[0.2041, 0.1328]","[0.3261, 0.7169]","[0.3077, 0.5938]","[0.3568, 0.6679]","[0.3944, 0.7644]"
"[0.5159, 1.11]","[0.6473, 0.9971]","[0.6743, 0.8228]","[0.5502, 0.7081]","[0.4188, 0.6494]","[0.6615, 0.5712]","[0.7312, 0.3503]","[0.7637, 0.2157]","[0.7796, 0.093]","[0.5186, 0.5589]","[0.5048, 0.3054]","[0.4885, 0.1489]","[0.4705, 0.0185]","[0.4048, 0.6097]","[0.3062, 0.398]","[0.2514, 0.2554]","[0.2057, 0.1335]","[0.323, 0.7104]","[0.306, 0.5894]","[0.3549, 0.6656]","[0.3944, 0.7595]"
"[0.5119, 1.1131]","[0.6469, 0.9995]","[0.6718, 0.822]","[0.5437, 0.7001]","[0.4067, 0.6359]","[0.661, 0.572]","[0.7317, 0.348]","[0.7633, 0.2128]","[0.7781, 0.0897]","[0.5191, 0.5599]","[0.507, 0.304]","[0.4912, 0.1454]","[0.4728, 0.0153]","[0.405, 0.6111]","[0.3071, 0.397]","[0.2525, 0.2535]","[0.206, 0.1318]","[0.324, 0.712]","[0.3033, 0.5899]","[0.3503, 0.6639]","[0.3864, 0.7579]"
"[0.509, 1.1072]","[0.6487, 0.9948]","[0.673, 0.8203]","[0.5407, 0.7009]","[0.4006, 0.642]","[0.6659, 0.5697]","[0.7342, 0.3465]","[0.7635, 0.2123]","[0.7773, 0.0887]","[0.5213, 0.5569]","[0.5081, 0.3]","[0.4916, 0.1396]","[0.4741, 0.0091]","[0.4036, 0.6097]","[0.3034, 0.3938]","[0.2478, 0.2489]","[0.2019, 0.127]","[0.323, 0.7138]","[0.3027, 0.5921]","[0.3504, 0.6634]","[0.3854, 0.7581]"
"[0.5154, 1.1119]","[0.651, 0.9993]","[0.6699, 0.8224]","[0.5379, 0.6968]","[0.3967, 0.6342]","[0.6643, 0.5695]","[0.7342, 0.3456]","[0.7632, 0.2109]","[0.7763, 0.0863]","[0.5226, 0.5584]","[0.5096, 0.3007]","[0.491, 0.1392]","[0.471, 0.0068]","[0.406, 0.6115]","[0.3108, 0.3969]","[0.2534, 0.2521]","[0.2047, 0.1282]","[0.3255, 0.7165]","[0.2997, 0.5914]","[0.342, 0.6625]","[0.3749, 0.7588]"
"[0.5125, 1.1108]","[0.6514, 0.9958]","[0.6742, 0.8202]","[0.5395, 0.7004]","[0.4014, 0.6377]","[0.6663, 0.5671]","[0.7348, 0.3442]","[0.7632, 0.2104]","[0.7771, 0.0873]","[0.5223, 0.558]","[0.5083, 0.3039]","[0.4914, 0.1483]","[0.4741, 0.021]","[0.4051, 0.6129]","[0.3075, 0.3951]","[0.2525, 0.2517]","[0.2061, 0.1287]","[0.3243, 0.7179]","[0.3015, 0.5896]","[0.346, 0.6625]","[0.3798, 0.758]"
"[0.518, 1.1214]","[0.6536, 1.0112]","[0.6695, 0.8321]","[0.5389, 0.7036]","[0.4009, 0.6371]","[0.6662, 0.574]","[0.734, 0.3491]","[0.7626, 0.2145]","[0.7754, 0.0901]","[0.5233, 0.5629]","[0.5102, 0.3064]","[0.4931, 0.1482]","[0.4749, 0.02]","[0.4054, 0.6178]","[0.3105, 0.3979]","[0.2563, 0.2531]","[0.2099, 0.13]","[0.3235, 0.7236]","[0.3028, 0.5919]","[0.3468, 0.6603]","[0.3789, 0.7535]"
"[0.5181, 1.1148]","[0.6512, 0.9982]","[0.6716, 0.8193]","[0.5421, 0.702]","[0.405, 0.6459]","[0.6625, 0.5737]","[0.7321, 0.3512]","[0.7617, 0.2167]","[0.7762, 0.0927]","[0.5203, 0.5631]","[0.5073, 0.3088]","[0.4909, 0.1532]","[0.4748, 0.0251]","[0.4041, 0.616]","[0.3069, 0.3997]","[0.2539, 0.2561]","[0.209, 0.1326]","[0.3234, 0.7195]","[0.3002, 0.594]","[0.3501, 0.6654]","[0.3874, 0.759]"
"[0.5139, 1.113]","[0.6468, 1.0]","[0.6743, 0.8212]","[0.5397, 0.702]","[0.3984, 0.6448]","[0.6599, 0.5733]","[0.7281, 0.3505]","[0.7582, 0.2159]","[0.7732, 0.0925]","[0.5164, 0.5611]","[0.5035, 0.3081]","[0.4861, 0.1524]","[0.4681, 0.0239]","[0.4021, 0.6129]","[0.3043, 0.3979]","[0.25, 0.2559]","[0.2044, 0.1335]","[0.3207, 0.7143]","[0.2968, 0.592]","[0.3468, 0.6663]","[0.3866, 0.7591]"
"[0.5137, 1.1187]","[0.6471, 1.0028]","[0.6727, 0.8243]","[0.5381, 0.702]","[0.3977, 0.6401]","[0.6592, 0.5757]","[0.729, 0.3523]","[0.7594, 0.2179]","[0.7742, 0.0947]","[0.5161, 0.5636]","[0.5041, 0.3105]","[0.4881, 0.155]","[0.4706, 0.0262]","[0.4021, 0.616]","[0.3052, 0.4013]","[0.252, 0.2598]","[0.207, 0.1389]","[0.3211, 0.7176]","[0.2951, 0.5934]","[0.3416, 0.665]","[0.3801, 0.7557]"
"[0.5113, 1.1207]","[0.6447, 1.0036]","[0.6728, 0.8239]","[0.5385, 0.7011]","[0.3959, 0.6421]","[0.6597, 0.5784]","[0.7286, 0.3536]","[0.759, 0.2194]","[0.7742, 0.0948]","[0.5158, 0.5659]","[0.5053, 0.3134]","[0.4888, 0.1578]","[0.4705, 0.0283]","[0.4008, 0.6175]","[0.3045, 0.4033]","[0.2495, 0.2613]","[0.2021, 0.1388]","[0.3192, 0.7189]","[0.293, 0.5946]","[0.3392, 0.6676]","[0.3756, 0.7607]"
"[0.5145, 1.1179]","[0.6478, 1.0007]","[0.6742, 0.8222]","[0.5377, 0.7054]","[0.3961, 0.6488]","[0.6566, 0.5782]","[0.7263, 0.3552]","[0.7572, 0.2206]","[0.7725, 0.0967]","[0.5135, 0.5674]","[0.5027, 0.3153]","[0.4867, 0.16]","[0.4685, 0.0311]","[0.3998, 0.6206]","[0.3009, 0.4051]","[0.2448, 0.262]","[0.1963, 0.1394]","[0.3184, 0.723]","[0.2935, 0.5972]","[0.342, 0.6701]","[0.3802, 0.7637]"
"[0.515, 1.1216]","[0.6493, 1.0027]","[0.671, 0.8234]","[0.5334, 0.707]","[0.3933, 0.6524]","[0.6565, 0.5773]","[0.7253, 0.3538]","[0.7553, 0.2195]","[0.7701, 0.0959]","[0.5138, 0.5675]","[0.502, 0.3168]","[0.484, 0.1621]","[0.4656, 0.0343]","[0.3997, 0.6216]","[0.2994, 0.4048]","[0.2431, 0.2625]","[0.1952, 0.1398]","[0.3186, 0.7265]","[0.2926, 0.5994]","[0.344, 0.6727]","[0.386, 0.7667]"
"[0.5104, 1.127]","[0.6441, 1.0056]","[0.667, 0.8247]","[0.5322, 0.7068]","[0.3921, 0.6506]","[0.6537, 0.5818]","[0.7215, 0.3572]","[0.7515, 0.2222]","[0.7662, 0.0986]","[0.5118, 0.5705]","[0.4999, 0.3198]","[0.4818, 0.1652]","[0.4628, 0.0377]","[0.3983, 0.6227]","[0.299, 0.4082]","[0.2421, 0.2656]","[0.1936, 0.1429]","[0.3174, 0.7245]","[0.2895, 0.6051]","[0.3377, 0.6766]","[0.3769, 0.7665]"
"[0.5123, 1.1237]","[0.6412, 1.0039]","[0.663, 0.8248]","[0.5333, 0.7073]","[0.3928, 0.6469]","[0.6533, 0.5797]","[0.7206, 0.3564]","[0.7502, 0.2222]","[0.7648, 0.0985]","[0.5111, 0.5688]","[0.4975, 0.317]","[0.4801, 0.162]","[0.4612, 0.0339]","[0.3969, 0.6217]","[0.297, 0.4069]","[0.2413, 0.2648]","[0.1935, 0.1434]","[0.3161, 0.7241]","[0.2931, 0.6018]","[0.3445, 0.6765]","[0.3853, 0.772]"
"[0.5016, 1.1158]","[0.6323, 1.0026]","[0.6622, 0.8273]","[0.5241, 0.715]","[0.3839, 0.6586]","[0.6518, 0.576]","[0.717, 0.3505]","[0.746, 0.2166]","[0.7589, 0.0954]","[0.5066, 0.5671]","[0.4937, 0.3159]","[0.4772, 0.1612]","[0.4584, 0.0353]","[0.3921, 0.6209]","[0.293, 0.4076]","[0.2364, 0.2635]","[0.189, 0.1428]","[0.309, 0.7195]","[0.2946, 0.6001]","[0.3436, 0.6712]","[0.3821, 0.7605]"
"[0.5043, 1.1146]","[0.6364, 1.0025]","[0.6558, 0.8298]","[0.5231, 0.7124]","[0.3856, 0.6479]","[0.6514, 0.5783]","[0.716, 0.3535]","[0.7447, 0.2194]","[0.7576, 0.0968]","[0.5094, 0.568]","[0.4951, 0.3177]","[0.4779, 0.164]","[0.4593, 0.0381]","[0.3937, 0.6215]","[0.2948, 0.4079]","[0.2375, 0.2646]","[0.1892, 0.1438]","[0.3106, 0.7219]","[0.287, 0.6032]","[0.3299, 0.673]","[0.3638, 0.7622]"
"[0.5028, 1.1194]","[0.6363, 1.0068]","[0.6547, 0.831]","[0.5233, 0.7098]","[0.3867, 0.6419]","[0.651, 0.5785]","[0.7173, 0.3526]","[0.7464, 0.2183]","[0.7605, 0.096]","[0.5093, 0.5687]","[0.4959, 0.3185]","[0.4805, 0.1641]","[0.4641, 0.0388]","[0.3942, 0.6226]","[0.2951, 0.4071]","[0.2383, 0.2638]","[0.1907, 0.1434]","[0.3131, 0.7241]","[0.29, 0.6057]","[0.3334, 0.6741]","[0.3664, 0.7627]"
"[0.5106, 1.1191]","[0.6413, 1.0031]","[0.6572, 0.8267]","[0.5246, 0.7099]","[0.3893, 0.6495]","[0.6525, 0.5797]","[0.7171, 0.354]","[0.7461, 0.2191]","[0.7599, 0.0958]","[0.5108, 0.5699]","[0.4967, 0.3199]","[0.4807, 0.1656]","[0.4629, 0.0395]","[0.3962, 0.6238]","[0.2963, 0.4076]","[0.2396, 0.2638]","[0.191, 0.1431]","[0.3142, 0.7251]","[0.2913, 0.6017]","[0.3378, 0.6715]","[0.3743, 0.7621]"
"[0.5121, 1.1223]","[0.644, 1.0068]","[0.6623, 0.8306]","[0.5302, 0.7163]","[0.399, 0.6591]","[0.6527, 0.5785]","[0.7174, 0.3543]","[0.7467, 0.2189]","[0.7608, 0.0971]","[0.5112, 0.5691]","[0.4957, 0.3183]","[0.4803, 0.1638]","[0.4646, 0.0376]","[0.3975, 0.623]","[0.2965, 0.4067]","[0.2404, 0.2631]","[0.1935, 0.1429]","[0.3148, 0.7263]","[0.2963, 0.6009]","[0.3499, 0.6737]","[0.3937, 0.7677]"
"[0.5095, 1.1171]","[0.6447, 1.0013]","[0.6646, 0.8264]","[0.5336, 0.7128]","[0.4029, 0.6555]","[0.6554, 0.5772]","[0.7192, 0.3542]","[0.747, 0.2199]","[0.7607, 0.0978]","[0.5141, 0.5686]","[0.4991, 0.3186]","[0.4827, 0.1639]","[0.4665, 0.0372]","[0.3988, 0.6227]","[0.2996, 0.4073]","[0.2439, 0.264]","[0.1965, 0.1428]","[0.316, 0.7268]","[0.3001, 0.6005]","[0.3515, 0.6758]","[0.3907, 0.7727]"
"[0.519, 1.1205]","[0.6511, 1.0019]","[0.6633, 0.8237]","[0.5317, 0.7063]","[0.3968, 0.6465]","[0.6574, 0.5797]","[0.7215, 0.3541]","[0.7498, 0.2196]","[0.7633, 0.0974]","[0.517, 0.5707]","[0.5017, 0.3201]","[0.4859, 0.1654]","[0.47, 0.0394]","[0.402, 0.6242]","[0.3021, 0.4058]","[0.2455, 0.2603]","[0.1973, 0.1371]","[0.3192, 0.7262]","[0.2983, 0.5983]","[0.348, 0.673]","[0.3873, 0.7699]"
"[0.5125, 1.114]","[0.6465, 0.9977]","[0.669, 0.8234]","[0.5335, 0.7129]","[0.401, 0.6611]","[0.6576, 0.5775]","[0.7227, 0.3553]","[0.7515, 0.2212]","[0.7659, 0.0997]","[0.5167, 0.568]","[0.5031, 0.3173]","[0.4867, 0.1632]","[0.4706, 0.0344]","[0.4031, 0.6199]","[0.304, 0.4068]","[0.248, 0.2626]","[0.2013, 0.138]","[0.3193, 0.722]","[0.2982, 0.5953]","[0.3483, 0.6691]","[0.39, 0.7624]"
"[0.513, 1.1172]","[0.6468, 0.9969]","[0.666, 0.8199]","[0.5332, 0.7041]","[0.397, 0.649]","[0.6592, 0.5771]","[0.7232, 0.3532]","[0.7503, 0.2194]","[0.7634, 0.0963]","[0.5185, 0.5679]","[0.5055, 0.3196]","[0.4886, 0.1658]","[0.4725, 0.0387]","[0.4033, 0.62]","[0.3057, 0.4048]","[0.2499, 0.2623]","[0.2036, 0.1393]","[0.3205, 0.7213]","[0.2945, 0.5956]","[0.3413, 0.6688]","[0.3805, 0.7628]"
"[0.5151, 1.1166]","[0.6492, 0.9952]","[0.6681, 0.8178]","[0.532, 0.7055]","[0.3953, 0.6544]","[0.6575, 0.5797]","[0.7212, 0.3558]","[0.7491, 0.2201]","[0.7635, 0.0966]","[0.5164, 0.5707]","[0.5013, 0.3201]","[0.484, 0.1641]","[0.468, 0.0347]","[0.4017, 0.6233]","[0.3024, 0.4088]","[0.2468, 0.2656]","[0.2006, 0.1413]","[0.3196, 0.7265]","[0.292, 0.5984]","[0.3407, 0.667]","[0.3809, 0.7573]"
"[0.5138, 1.1117]","[0.6478, 0.9944]","[0.6683, 0.818]","[0.5335, 0.7051]","[0.3955, 0.653]","[0.6573, 0.5776]","[0.7209, 0.3537]","[0.7481, 0.2195]","[0.7622, 0.0962]","[0.5159, 0.5701]","[0.5016, 0.3213]","[0.4839, 0.1674]","[0.4678, 0.0405]","[0.4, 0.6228]","[0.302, 0.4097]","[0.2466, 0.2671]","[0.2001, 0.1427]","[0.3178, 0.7256]","[0.2948, 0.5979]","[0.3439, 0.6706]","[0.3819, 0.7656]"
"[0.5167, 1.1209]","[0.6476, 0.998]","[0.6573, 0.8165]","[0.527, 0.6999]","[0.3875, 0.6513]","[0.6581, 0.577]","[0.721, 0.3507]","[0.7473, 0.2162]","[0.7596, 0.0918]","[0.5186, 0.5688]","[0.5037, 0.3221]","[0.484, 0.1691]","[0.4666, 0.0439]","[0.4024, 0.6208]","[0.3023, 0.4104]","[0.2441, 0.2685]","[0.1964, 0.1443]","[0.321, 0.7227]","[0.2894, 0.5973]","[0.3351, 0.6646]","[0.3731, 0.7549]"
"[0.5077, 1.1195]","[0.6428, 0.9998]","[0.6674, 0.8234]","[0.5344, 0.7106]","[0.4021, 0.6579]","[0.6488, 0.5748]","[0.7154, 0.3508]","[0.7451, 0.2152]","[0.7591, 0.0939]","[0.5071, 0.5667]","[0.4961, 0.3173]","[0.4819, 0.1652]","[0.4662, 0.0417]","[0.3934, 0.6221]","[0.2931, 0.4078]","[0.2369, 0.2661]","[0.1903, 0.146]","[0.3098, 0.7264]","[0.2883, 0.5978]","[0.3393, 0.6635]","[0.3821, 0.7494]"
"[0.5, 1.1164]","[0.633, 1.0038]","[0.66, 0.8323]","[0.5284, 0.7165]","[0.3948, 0.6546]","[0.6449, 0.5762]","[0.7105, 0.3516]","[0.7391, 0.2179]","[0.7524, 0.0959]","[0.504, 0.5667]","[0.4946, 0.3191]","[0.4805, 0.1694]","[0.4636, 0.0463]","[0.3915, 0.6206]","[0.2936, 0.409]","[0.2371, 0.2703]","[0.1894, 0.1514]","[0.3095, 0.7229]","[0.2859, 0.5966]","[0.332, 0.664]","[0.3713, 0.7507]"
