"[0.435, 0.8303]","[0.3134, 0.763]","[0.2476, 0.6561]","[0.2217, 0.56]","[0.1886, 0.4831]","[0.2904, 0.5441]","[0.2331, 0.3425]","[0.2077, 0.2018]","[0.1931, 0.0833]","[0.4253, 0.5381]","[0.4203, 0.3008]","[0.4351, 0.1292]","[0.4489, -0.0158]","[0.546, 0.5811]","[0.6089, 0.3642]","[0.6498, 0.2172]","[0.6814, 0.0978]","[0.6478, 0.6525]","[0.7002, 0.592]","[0.6919, 0.6023]","[0.6863, 0.6263]"
"[0.478, 1.1087]","[0.3733, 1.0289]","[0.34, 0.8599]","[0.4701, 0.7167]","[0.6133, 0.6315]","[0.3009, 0.59]","[0.2318, 0.3582]","[0.2081, 0.2065]","[0.1929, 0.0763]","[0.4398, 0.5611]","[0.4392, 0.2957]","[0.4535, 0.1299]","[0.4615, -0.0147]","[0.5545, 0.5989]","[0.6318, 0.3869]","[0.6784, 0.2467]","[0.705, 0.1139]","[0.6609, 0.6977]","[0.699, 0.5756]","[0.6746, 0.6388]","[0.6465, 0.723]"
"[0.4903, 1.1123]","[0.3685, 1.0285]","[0.3273, 0.8552]","[0.4671, 0.7167]","[0.6155, 0.6422]","[0.3006, 0.5974]","[0.2288, 0.3625]","[0.2024, 0.2107]","[0.1851, 0.0802]","[0.4407, 0.5668]","[0.4382, 0.2985]","[0.4499, 0.1317]","[0.4561, -0.0108]","[0.556, 0.6049]","[0.6343, 0.3895]","[0.6803, 0.2489]","[0.708, 0.1201]","[0.6606, 0.704]","[0.6984, 0.5808]","[0.6697, 0.6452]","[0.6364, 0.7322]"
"[0.482, 1.1142]","[0.3724, 1.0342]","[0.3377, 0.8618]","[0.4771, 0.7212]","[0.6261, 0.6402]","[0.3006, 0.5948]","[0.2302, 0.3607]","[0.2066, 0.2094]","[0.1919, 0.0797]","[0.4414, 0.5635]","[0.4437, 0.2961]","[0.4605, 0.1264]","[0.4708, -0.0207]","[0.5556, 0.6011]","[0.6346, 0.3857]","[0.6813, 0.2475]","[0.7089, 0.1172]","[0.6612, 0.6991]","[0.6992, 0.5802]","[0.675, 0.6475]","[0.6461, 0.7331]"
"[0.4928, 1.114]","[0.3757, 1.0348]","[0.3341, 0.8645]","[0.4795, 0.7262]","[0.6334, 0.6483]","[0.3003, 0.6011]","[0.2312, 0.3644]","[0.2078, 0.2124]","[0.1928, 0.0812]","[0.4419, 0.5671]","[0.4424, 0.2944]","[0.4566, 0.1218]","[0.4644, -0.0269]","[0.5575, 0.6053]","[0.6353, 0.3886]","[0.6821, 0.2487]","[0.712, 0.1198]","[0.6624, 0.7033]","[0.7, 0.586]","[0.6742, 0.6537]","[0.6452, 0.7396]"
"[0.4712, 1.1218]","[0.3699, 1.041]","[0.3414, 0.8727]","[0.483, 0.7364]","[0.6342, 0.6577]","[0.3036, 0.6037]","[0.2364, 0.3701]","[0.2123, 0.2156]","[0.1977, 0.0849]","[0.4431, 0.573]","[0.444, 0.3068]","[0.4597, 0.1393]","[0.4692, -0.005]","[0.5565, 0.6097]","[0.6376, 0.3944]","[0.6852, 0.2544]","[0.712, 0.1219]","[0.662, 0.7082]","[0.7037, 0.5931]","[0.6821, 0.659]","[0.6551, 0.7444]"
"[0.4995, 1.125]","[0.3787, 1.0419]","[0.3343, 0.8636]","[0.4763, 0.7232]","[0.6294, 0.6533]","[0.3008, 0.6046]","[0.2309, 0.3712]","[0.2045, 0.2187]","[0.1878, 0.0891]","[0.4416, 0.5701]","[0.4396, 0.3016]","[0.4546, 0.1312]","[0.4641, -0.0127]","[0.5587, 0.6056]","[0.6351, 0.3893]","[0.684, 0.2504]","[0.7141, 0.1244]","[0.6652, 0.6997]","[0.7082, 0.5855]","[0.6897, 0.6527]","[0.6655, 0.7372]"
"[0.4721, 1.1144]","[0.3705, 1.0362]","[0.34, 0.8739]","[0.478, 0.7377]","[0.6242, 0.654]","[0.3018, 0.6035]","[0.2333, 0.3724]","[0.2098, 0.2185]","[0.1972, 0.0885]","[0.4438, 0.5733]","[0.4439, 0.3084]","[0.4589, 0.1409]","[0.4678, -0.0029]","[0.5597, 0.61]","[0.6396, 0.3949]","[0.6859, 0.2531]","[0.712, 0.1222]","[0.6661, 0.7076]","[0.7059, 0.5939]","[0.6836, 0.6587]","[0.6572, 0.7443]"
"[0.493, 1.116]","[0.3729, 1.0407]","[0.3314, 0.8726]","[0.4742, 0.7374]","[0.6258, 0.6657]","[0.3018, 0.6085]","[0.2327, 0.3762]","[0.2049, 0.2237]","[0.1872, 0.0928]","[0.4439, 0.5726]","[0.4414, 0.3001]","[0.4547, 0.1259]","[0.4624, -0.0213]","[0.5602, 0.6075]","[0.6381, 0.3911]","[0.6857, 0.2523]","[0.7126, 0.1256]","[0.6664, 0.7025]","[0.7051, 0.5897]","[0.6826, 0.656]","[0.6527, 0.7407]"
"[0.4699, 1.113]","[0.3686, 1.0382]","[0.3393, 0.8785]","[0.4794, 0.7453]","[0.6285, 0.666]","[0.3033, 0.602]","[0.2341, 0.372]","[0.2091, 0.2183]","[0.1953, 0.088]","[0.4445, 0.5708]","[0.4447, 0.3048]","[0.4602, 0.1356]","[0.4703, -0.0102]","[0.5594, 0.6085]","[0.6408, 0.3915]","[0.6883, 0.2531]","[0.7157, 0.1236]","[0.6649, 0.7075]","[0.7051, 0.5906]","[0.6814, 0.6576]","[0.6532, 0.7441]"
"[0.5037, 1.1168]","[0.3773, 1.0448]","[0.3297, 0.875]","[0.4755, 0.7381]","[0.6281, 0.6606]","[0.3001, 0.6048]","[0.2326, 0.371]","[0.2065, 0.2181]","[0.1902, 0.0859]","[0.4437, 0.5673]","[0.443, 0.29]","[0.4586, 0.1082]","[0.4685, -0.0479]","[0.5607, 0.6035]","[0.6361, 0.3874]","[0.6847, 0.2492]","[0.714, 0.1225]","[0.6677, 0.6995]","[0.7063, 0.5854]","[0.6876, 0.6524]","[0.6623, 0.7356]"
"[0.4818, 1.1145]","[0.3727, 1.0354]","[0.3304, 0.8791]","[0.4593, 0.7429]","[0.6101, 0.6578]","[0.3063, 0.6009]","[0.2407, 0.3709]","[0.2188, 0.2206]","[0.2048, 0.0909]","[0.4464, 0.5712]","[0.4451, 0.3024]","[0.4595, 0.1374]","[0.4677, -0.0065]","[0.5628, 0.6128]","[0.6379, 0.3946]","[0.6826, 0.254]","[0.7106, 0.1235]","[0.6705, 0.7139]","[0.709, 0.5882]","[0.6827, 0.6476]","[0.6549, 0.7285]"
"[0.48, 1.1153]","[0.3643, 1.0303]","[0.3262, 0.8627]","[0.4562, 0.7311]","[0.6, 0.6599]","[0.3039, 0.5955]","[0.2361, 0.3649]","[0.2116, 0.2136]","[0.1954, 0.0846]","[0.4443, 0.5669]","[0.4431, 0.3039]","[0.452, 0.1384]","[0.4557, 0.0011]","[0.5629, 0.6072]","[0.6453, 0.3885]","[0.6882, 0.2489]","[0.714, 0.1249]","[0.6677, 0.707]","[0.7037, 0.5899]","[0.6719, 0.6505]","[0.6397, 0.7329]"
"[0.4841, 1.1136]","[0.3687, 1.0335]","[0.3247, 0.8674]","[0.4572, 0.7288]","[0.6061, 0.6549]","[0.3036, 0.5975]","[0.2362, 0.3657]","[0.2118, 0.2149]","[0.1962, 0.0861]","[0.4456, 0.5649]","[0.4442, 0.2998]","[0.4544, 0.1333]","[0.4597, -0.0052]","[0.5637, 0.6047]","[0.6455, 0.3832]","[0.6892, 0.2435]","[0.7162, 0.1187]","[0.6689, 0.7049]","[0.7065, 0.5872]","[0.6779, 0.6508]","[0.6473, 0.7349]"
"[0.4742, 1.116]","[0.3638, 1.0325]","[0.3295, 0.8634]","[0.4653, 0.7304]","[0.6137, 0.6567]","[0.3044, 0.5964]","[0.237, 0.3647]","[0.2135, 0.213]","[0.1983, 0.0837]","[0.4447, 0.5663]","[0.4439, 0.3006]","[0.4545, 0.1333]","[0.4595, -0.0072]","[0.561, 0.6061]","[0.6446, 0.385]","[0.6896, 0.2435]","[0.7158, 0.115]","[0.6653, 0.7075]","[0.7073, 0.5874]","[0.6784, 0.6501]","[0.6459, 0.7359]"
"[0.5012, 1.1245]","[0.3799, 1.04]","[0.3339, 0.868]","[0.4748, 0.7269]","[0.632, 0.6553]","[0.3058, 0.5969]","[0.2384, 0.3642]","[0.2137, 0.2138]","[0.1982, 0.0846]","[0.4469, 0.5636]","[0.4421, 0.2969]","[0.4513, 0.1292]","[0.4566, -0.0127]","[0.5644, 0.6024]","[0.6431, 0.3836]","[0.6874, 0.2454]","[0.7147, 0.1184]","[0.67, 0.704]","[0.7123, 0.582]","[0.6865, 0.6488]","[0.6563, 0.7358]"
"[0.4871, 1.1148]","[0.3795, 1.0376]","[0.3432, 0.8791]","[0.4728, 0.7362]","[0.6185, 0.6491]","[0.3077, 0.5952]","[0.2418, 0.3621]","[0.2192, 0.2098]","[0.2058, 0.0822]","[0.4488, 0.5631]","[0.4509, 0.301]","[0.467, 0.1392]","[0.475, 0.0008]","[0.5652, 0.6013]","[0.643, 0.3863]","[0.6893, 0.248]","[0.7153, 0.1208]","[0.6703, 0.6998]","[0.7101, 0.5812]","[0.6845, 0.6399]","[0.6551, 0.7193]"
"[0.4848, 1.1064]","[0.375, 1.0287]","[0.337, 0.8685]","[0.4659, 0.7304]","[0.6107, 0.6494]","[0.3081, 0.594]","[0.2401, 0.3639]","[0.2151, 0.2135]","[0.1993, 0.0844]","[0.4474, 0.5617]","[0.4443, 0.2978]","[0.4565, 0.1325]","[0.4624, -0.0083]","[0.5641, 0.5996]","[0.6435, 0.3836]","[0.6902, 0.2459]","[0.7182, 0.1206]","[0.669, 0.6972]","[0.709, 0.5795]","[0.6818, 0.6437]","[0.6512, 0.728]"
"[0.4918, 1.1031]","[0.38, 1.0236]","[0.34, 0.8635]","[0.4697, 0.7293]","[0.6134, 0.6529]","[0.3072, 0.5945]","[0.2416, 0.363]","[0.2193, 0.212]","[0.2052, 0.0829]","[0.4469, 0.5619]","[0.4462, 0.2968]","[0.4591, 0.1306]","[0.4647, -0.0094]","[0.5636, 0.6]","[0.6419, 0.3823]","[0.6874, 0.2443]","[0.7146, 0.1198]","[0.668, 0.6975]","[0.7065, 0.5804]","[0.6801, 0.6436]","[0.6506, 0.7268]"
"[0.4883, 1.1065]","[0.3832, 1.0274]","[0.345, 0.8674]","[0.4778, 0.7274]","[0.6269, 0.6456]","[0.3116, 0.5908]","[0.2474, 0.3612]","[0.2283, 0.2097]","[0.2163, 0.0813]","[0.4505, 0.5587]","[0.4514, 0.2971]","[0.4664, 0.1315]","[0.4734, -0.0102]","[0.5664, 0.5982]","[0.6431, 0.3829]","[0.6907, 0.2454]","[0.7195, 0.1191]","[0.6722, 0.6975]","[0.7142, 0.5771]","[0.6916, 0.6406]","[0.6653, 0.7227]"
"[0.4974, 1.1056]","[0.3867, 1.0246]","[0.3488, 0.8543]","[0.4898, 0.7167]","[0.6405, 0.6411]","[0.3135, 0.5951]","[0.2478, 0.3608]","[0.2243, 0.2077]","[0.2102, 0.0776]","[0.4528, 0.5625]","[0.4524, 0.2942]","[0.4665, 0.1262]","[0.4753, -0.0182]","[0.5675, 0.5995]","[0.6479, 0.3815]","[0.6954, 0.2429]","[0.7249, 0.1159]","[0.6709, 0.6974]","[0.7148, 0.5802]","[0.6914, 0.6487]","[0.6636, 0.7359]"
"[0.4879, 1.1107]","[0.3852, 1.0342]","[0.3518, 0.8701]","[0.4873, 0.7282]","[0.6354, 0.6453]","[0.315, 0.5954]","[0.2481, 0.3629]","[0.2265, 0.2091]","[0.2141, 0.0796]","[0.4539, 0.5631]","[0.4543, 0.2982]","[0.4708, 0.1318]","[0.48, -0.0108]","[0.5683, 0.601]","[0.6485, 0.3835]","[0.6971, 0.2453]","[0.7252, 0.1177]","[0.6722, 0.6996]","[0.7171, 0.5811]","[0.6949, 0.6459]","[0.6683, 0.7294]"
"[0.5012, 1.109]","[0.3868, 1.0266]","[0.3474, 0.8562]","[0.4877, 0.7155]","[0.6402, 0.6425]","[0.3135, 0.5948]","[0.2458, 0.3621]","[0.2206, 0.2114]","[0.2041, 0.0814]","[0.4516, 0.5602]","[0.447, 0.2877]","[0.4585, 0.1143]","[0.4647, -0.0328]","[0.5672, 0.5984]","[0.6433, 0.3796]","[0.6901, 0.2421]","[0.7195, 0.1196]","[0.6718, 0.6969]","[0.7131, 0.5776]","[0.6877, 0.6419]","[0.658, 0.7267]"
"[0.4915, 1.1124]","[0.3814, 1.0285]","[0.3469, 0.8562]","[0.4866, 0.713]","[0.6369, 0.6344]","[0.3109, 0.5933]","[0.2451, 0.3591]","[0.224, 0.2061]","[0.2122, 0.0764]","[0.4524, 0.5605]","[0.4547, 0.29]","[0.4719, 0.1183]","[0.4822, -0.0297]","[0.5682, 0.5984]","[0.6448, 0.3806]","[0.6909, 0.2419]","[0.718, 0.1143]","[0.6735, 0.698]","[0.7158, 0.5767]","[0.6922, 0.6378]","[0.6638, 0.7199]"
"[0.4849, 1.1131]","[0.3783, 1.029]","[0.3433, 0.866]","[0.4722, 0.7254]","[0.6174, 0.6428]","[0.3105, 0.5913]","[0.2425, 0.3569]","[0.2188, 0.2044]","[0.2034, 0.0733]","[0.4504, 0.5593]","[0.4516, 0.2856]","[0.4667, 0.111]","[0.4735, -0.0383]","[0.5661, 0.5988]","[0.6445, 0.383]","[0.6928, 0.2435]","[0.7207, 0.1153]","[0.6704, 0.6992]","[0.7099, 0.5757]","[0.6846, 0.6376]","[0.6554, 0.7193]"
"[0.4926, 1.1185]","[0.3748, 1.0357]","[0.3324, 0.8756]","[0.463, 0.7371]","[0.6083, 0.6531]","[0.307, 0.5924]","[0.2408, 0.3583]","[0.2183, 0.2056]","[0.204, 0.0748]","[0.4488, 0.5606]","[0.449, 0.2905]","[0.4623, 0.1198]","[0.4677, -0.0253]","[0.565, 0.601]","[0.6419, 0.3851]","[0.6888, 0.2459]","[0.7168, 0.1195]","[0.668, 0.7019]","[0.7042, 0.5796]","[0.6782, 0.6419]","[0.6483, 0.7243]"
"[0.4898, 1.1053]","[0.3762, 1.0258]","[0.3333, 0.8643]","[0.4657, 0.7255]","[0.61, 0.6433]","[0.3054, 0.5881]","[0.2425, 0.3584]","[0.2212, 0.2081]","[0.2081, 0.0796]","[0.4475, 0.5538]","[0.4513, 0.2922]","[0.468, 0.127]","[0.4776, -0.0138]","[0.5651, 0.5924]","[0.641, 0.3807]","[0.6883, 0.2443]","[0.7178, 0.1198]","[0.6707, 0.6901]","[0.7061, 0.5769]","[0.6832, 0.6384]","[0.6574, 0.7158]"
"[0.4979, 1.1089]","[0.385, 1.0319]","[0.3444, 0.8696]","[0.4791, 0.7288]","[0.6242, 0.6435]","[0.3085, 0.5942]","[0.2404, 0.3608]","[0.2171, 0.2073]","[0.2034, 0.0764]","[0.4489, 0.56]","[0.4488, 0.2943]","[0.4653, 0.126]","[0.4746, -0.0177]","[0.5637, 0.5977]","[0.6398, 0.3824]","[0.6884, 0.2449]","[0.7174, 0.1182]","[0.6675, 0.6952]","[0.7083, 0.5797]","[0.6878, 0.6452]","[0.6621, 0.728]"
"[0.4855, 1.1004]","[0.3797, 1.0213]","[0.3422, 0.8613]","[0.4745, 0.721]","[0.6193, 0.636]","[0.3083, 0.5859]","[0.2425, 0.3585]","[0.2199, 0.2078]","[0.207, 0.0795]","[0.4481, 0.5528]","[0.4467, 0.2941]","[0.4613, 0.1291]","[0.4701, -0.0103]","[0.5644, 0.5916]","[0.6395, 0.3799]","[0.6869, 0.2437]","[0.7155, 0.1198]","[0.6703, 0.6897]","[0.7113, 0.5756]","[0.6926, 0.6379]","[0.6689, 0.7169]"
"[0.5039, 1.121]","[0.3862, 1.0364]","[0.3453, 0.8681]","[0.4778, 0.7253]","[0.6206, 0.6392]","[0.3097, 0.5953]","[0.2436, 0.362]","[0.2197, 0.2092]","[0.2045, 0.0794]","[0.4497, 0.5635]","[0.4478, 0.2983]","[0.4612, 0.1318]","[0.468, -0.0089]","[0.5659, 0.6025]","[0.64, 0.3833]","[0.6869, 0.2448]","[0.7157, 0.118]","[0.6704, 0.7021]","[0.7084, 0.5772]","[0.688, 0.6425]","[0.664, 0.726]"
"[0.4917, 1.1021]","[0.3811, 1.0192]","[0.3409, 0.8564]","[0.4752, 0.7172]","[0.6233, 0.6379]","[0.3087, 0.5868]","[0.2436, 0.3561]","[0.2214, 0.2064]","[0.2077, 0.0788]","[0.4495, 0.5549]","[0.4494, 0.2962]","[0.4634, 0.1351]","[0.4716, -0.0024]","[0.5662, 0.5928]","[0.6401, 0.3807]","[0.6867, 0.2437]","[0.7156, 0.1195]","[0.6721, 0.688]","[0.7108, 0.5717]","[0.6939, 0.6322]","[0.6729, 0.7112]"
"[0.4938, 1.1035]","[0.3842, 1.0271]","[0.3476, 0.8673]","[0.4853, 0.7285]","[0.6306, 0.644]","[0.3093, 0.5913]","[0.2451, 0.3577]","[0.2217, 0.2058]","[0.2063, 0.0758]","[0.4488, 0.5575]","[0.449, 0.2919]","[0.465, 0.1233]","[0.4732, -0.0207]","[0.5635, 0.5956]","[0.6402, 0.3803]","[0.6906, 0.2427]","[0.7204, 0.1161]","[0.668, 0.6934]","[0.7111, 0.5759]","[0.6936, 0.6402]","[0.6693, 0.7221]"
"[0.486, 1.1039]","[0.3819, 1.0237]","[0.3495, 0.8622]","[0.4863, 0.7234]","[0.6317, 0.6408]","[0.3119, 0.5908]","[0.2468, 0.3588]","[0.2243, 0.2076]","[0.2101, 0.0787]","[0.4515, 0.5591]","[0.4529, 0.2937]","[0.4691, 0.1263]","[0.4775, -0.0167]","[0.5662, 0.5989]","[0.6441, 0.3818]","[0.6927, 0.244]","[0.7204, 0.1172]","[0.6708, 0.699]","[0.7134, 0.5763]","[0.6918, 0.6368]","[0.6633, 0.7169]"
"[0.4928, 1.1091]","[0.3802, 1.0253]","[0.3429, 0.86]","[0.4831, 0.722]","[0.6302, 0.6416]","[0.3106, 0.5937]","[0.2439, 0.3604]","[0.2199, 0.2095]","[0.2046, 0.0796]","[0.4504, 0.5613]","[0.4485, 0.2894]","[0.4605, 0.1181]","[0.467, -0.0271]","[0.5662, 0.6018]","[0.6422, 0.3825]","[0.6893, 0.2434]","[0.7191, 0.1158]","[0.6706, 0.7053]","[0.7128, 0.577]","[0.6899, 0.6387]","[0.6621, 0.7223]"
"[0.4979, 1.1063]","[0.3845, 1.0249]","[0.3449, 0.8596]","[0.4821, 0.7214]","[0.6305, 0.6435]","[0.3107, 0.5926]","[0.2443, 0.3586]","[0.2229, 0.2074]","[0.2096, 0.0778]","[0.4531, 0.5605]","[0.4537, 0.2922]","[0.4693, 0.1245]","[0.4782, -0.0187]","[0.5702, 0.5991]","[0.6465, 0.383]","[0.6923, 0.2439]","[0.7201, 0.1169]","[0.6757, 0.6967]","[0.7125, 0.5754]","[0.6871, 0.635]","[0.6581, 0.7157]"
"[0.4911, 1.1071]","[0.3864, 1.0272]","[0.3474, 0.8661]","[0.4818, 0.7234]","[0.6318, 0.6407]","[0.3121, 0.5911]","[0.2459, 0.3569]","[0.2237, 0.205]","[0.2098, 0.0759]","[0.4533, 0.5581]","[0.4541, 0.2918]","[0.4701, 0.1244]","[0.4793, -0.0182]","[0.5695, 0.5975]","[0.6466, 0.381]","[0.694, 0.2427]","[0.7237, 0.1168]","[0.674, 0.6954]","[0.7138, 0.5761]","[0.6933, 0.6361]","[0.6687, 0.7149]"
"[0.488, 1.1002]","[0.3845, 1.0152]","[0.3518, 0.8505]","[0.4874, 0.7122]","[0.6336, 0.6326]","[0.3118, 0.5888]","[0.2452, 0.3548]","[0.2243, 0.2032]","[0.2107, 0.0738]","[0.4498, 0.5578]","[0.4496, 0.2851]","[0.466, 0.1105]","[0.4749, -0.0373]","[0.5666, 0.5982]","[0.6438, 0.3835]","[0.6926, 0.2443]","[0.723, 0.1165]","[0.6726, 0.6979]","[0.7123, 0.5791]","[0.6879, 0.6429]","[0.661, 0.7237]"
"[0.4881, 1.0987]","[0.3808, 1.0149]","[0.3437, 0.854]","[0.485, 0.7197]","[0.6351, 0.6422]","[0.3134, 0.5886]","[0.2459, 0.3546]","[0.2249, 0.2035]","[0.2137, 0.0733]","[0.4537, 0.5602]","[0.4545, 0.2877]","[0.4699, 0.1168]","[0.4801, -0.0306]","[0.569, 0.6029]","[0.647, 0.3868]","[0.693, 0.2481]","[0.7231, 0.1166]","[0.6738, 0.7067]","[0.7128, 0.5818]","[0.6859, 0.6483]","[0.6577, 0.733]"
