"[0.5705, 0.6455]","[0.5395, 0.6102]","[0.5214, 0.5505]","[0.5146, 0.4963]","[0.5238, 0.4705]","[0.5372, 0.5034]","[0.5378, 0.4506]","[0.5377, 0.4486]","[0.5381, 0.459]","[0.5548, 0.4932]","[0.5573, 0.4245]","[0.56, 0.3818]","[0.5623, 0.3443]","[0.5717, 0.4963]","[0.5734, 0.4331]","[0.5747, 0.3912]","[0.5763, 0.3564]","[0.59, 0.5082]","[0.5893, 0.4573]","[0.5896, 0.4252]","[0.5903, 0.3955]"
"[0.571, 0.646]","[0.5401, 0.6097]","[0.5212, 0.5489]","[0.5149, 0.4928]","[0.5268, 0.4608]","[0.5377, 0.5031]","[0.5381, 0.4508]","[0.5383, 0.448]","[0.5391, 0.4574]","[0.555, 0.4926]","[0.5575, 0.4246]","[0.5602, 0.3824]","[0.5628, 0.3448]","[0.5717, 0.496]","[0.5737, 0.4331]","[0.5749, 0.3915]","[0.5765, 0.3568]","[0.5899, 0.5085]","[0.5894, 0.4577]","[0.5895, 0.4253]","[0.5902, 0.3952]"
"[0.571, 0.6466]","[0.5399, 0.6101]","[0.5217, 0.55]","[0.5152, 0.4942]","[0.5261, 0.4637]","[0.5372, 0.5041]","[0.5381, 0.4515]","[0.5382, 0.4488]","[0.5389, 0.4601]","[0.5546, 0.4942]","[0.5572, 0.4252]","[0.5605, 0.3825]","[0.563, 0.3441]","[0.5715, 0.497]","[0.5732, 0.4339]","[0.5747, 0.392]","[0.5765, 0.3574]","[0.59, 0.5084]","[0.5892, 0.4574]","[0.5895, 0.4247]","[0.5904, 0.3948]"
"[0.5709, 0.6462]","[0.5399, 0.6081]","[0.5221, 0.5499]","[0.5161, 0.4945]","[0.5276, 0.4607]","[0.5383, 0.5022]","[0.5386, 0.4507]","[0.5385, 0.4469]","[0.5393, 0.457]","[0.5552, 0.4923]","[0.5575, 0.4241]","[0.5607, 0.3826]","[0.5633, 0.3442]","[0.5717, 0.4952]","[0.5737, 0.4328]","[0.5752, 0.3915]","[0.5769, 0.3573]","[0.5901, 0.5069]","[0.5895, 0.4566]","[0.5899, 0.4246]","[0.5908, 0.3948]"
"[0.5717, 0.6473]","[0.5405, 0.6094]","[0.5217, 0.5507]","[0.5145, 0.4938]","[0.5282, 0.4607]","[0.5386, 0.502]","[0.5391, 0.4488]","[0.5393, 0.4466]","[0.5404, 0.4598]","[0.5553, 0.4923]","[0.5579, 0.4235]","[0.5609, 0.3823]","[0.5631, 0.3446]","[0.5719, 0.4949]","[0.574, 0.4324]","[0.5754, 0.3916]","[0.5769, 0.3578]","[0.5902, 0.5065]","[0.5899, 0.456]","[0.5902, 0.4244]","[0.5911, 0.3952]"
"[0.5715, 0.6461]","[0.5396, 0.6103]","[0.5215, 0.5523]","[0.515, 0.4971]","[0.5249, 0.4678]","[0.5373, 0.5024]","[0.538, 0.4492]","[0.5376, 0.4482]","[0.5379, 0.4621]","[0.5546, 0.4926]","[0.5572, 0.4237]","[0.5604, 0.3821]","[0.5627, 0.3446]","[0.5715, 0.4951]","[0.5733, 0.4326]","[0.5747, 0.3914]","[0.5765, 0.3576]","[0.5898, 0.5064]","[0.5893, 0.4556]","[0.5897, 0.4236]","[0.5908, 0.3944]"
"[0.5717, 0.6447]","[0.5403, 0.6083]","[0.522, 0.5508]","[0.5153, 0.4954]","[0.5261, 0.4633]","[0.5379, 0.5011]","[0.5386, 0.4495]","[0.539, 0.4438]","[0.5401, 0.4524]","[0.5549, 0.4912]","[0.5573, 0.4234]","[0.5605, 0.3825]","[0.5628, 0.3447]","[0.5715, 0.4943]","[0.5735, 0.4327]","[0.5751, 0.3922]","[0.5767, 0.3582]","[0.5898, 0.5062]","[0.5895, 0.456]","[0.5898, 0.4241]","[0.5906, 0.3943]"
"[0.5718, 0.6428]","[0.5402, 0.6083]","[0.5214, 0.5548]","[0.5145, 0.4999]","[0.5258, 0.4661]","[0.537, 0.5014]","[0.5387, 0.4481]","[0.5391, 0.4445]","[0.5399, 0.4573]","[0.5543, 0.4921]","[0.557, 0.4229]","[0.5606, 0.3812]","[0.5631, 0.3431]","[0.5713, 0.4946]","[0.5732, 0.4324]","[0.575, 0.3917]","[0.5768, 0.3579]","[0.5896, 0.506]","[0.5893, 0.4556]","[0.5895, 0.4235]","[0.5904, 0.3939]"
"[0.5716, 0.6446]","[0.5406, 0.6099]","[0.5214, 0.5526]","[0.5144, 0.4967]","[0.5259, 0.4653]","[0.5382, 0.5022]","[0.5385, 0.4498]","[0.539, 0.4446]","[0.5403, 0.4528]","[0.5552, 0.4923]","[0.5573, 0.4247]","[0.5608, 0.3822]","[0.5637, 0.3437]","[0.5718, 0.4956]","[0.5738, 0.4338]","[0.5755, 0.3924]","[0.5774, 0.3577]","[0.5899, 0.5081]","[0.5894, 0.4578]","[0.5896, 0.4252]","[0.5903, 0.3947]"
"[0.5717, 0.6432]","[0.5402, 0.6058]","[0.5218, 0.5518]","[0.5152, 0.4991]","[0.5244, 0.4673]","[0.5368, 0.5015]","[0.5379, 0.4487]","[0.5387, 0.4436]","[0.5402, 0.4547]","[0.5543, 0.4924]","[0.5569, 0.4235]","[0.5607, 0.381]","[0.5635, 0.3427]","[0.5714, 0.4954]","[0.5733, 0.4331]","[0.5751, 0.391]","[0.577, 0.3566]","[0.5897, 0.5075]","[0.5894, 0.4572]","[0.5894, 0.4243]","[0.5902, 0.3943]"
"[0.5707, 0.6462]","[0.5409, 0.6093]","[0.521, 0.5527]","[0.5152, 0.4976]","[0.5272, 0.4659]","[0.5372, 0.5026]","[0.5379, 0.4504]","[0.5396, 0.4427]","[0.5413, 0.4458]","[0.555, 0.4925]","[0.5575, 0.4253]","[0.5608, 0.3825]","[0.5641, 0.3448]","[0.572, 0.496]","[0.5739, 0.4337]","[0.5758, 0.3926]","[0.5778, 0.3581]","[0.59, 0.5086]","[0.5898, 0.4583]","[0.5901, 0.426]","[0.5907, 0.3964]"
"[0.5709, 0.6485]","[0.542, 0.6131]","[0.5224, 0.5552]","[0.5158, 0.5023]","[0.5238, 0.4729]","[0.5373, 0.5029]","[0.5384, 0.4484]","[0.5401, 0.4433]","[0.5416, 0.4496]","[0.5551, 0.4927]","[0.5578, 0.4245]","[0.561, 0.3821]","[0.564, 0.3457]","[0.5722, 0.4962]","[0.574, 0.4329]","[0.5758, 0.3913]","[0.5777, 0.357]","[0.5901, 0.509]","[0.5901, 0.4578]","[0.5905, 0.4255]","[0.5912, 0.3963]"
"[0.5705, 0.6476]","[0.5403, 0.6097]","[0.5218, 0.5508]","[0.5163, 0.4956]","[0.5281, 0.4637]","[0.5374, 0.5015]","[0.539, 0.4473]","[0.5399, 0.4432]","[0.5407, 0.4505]","[0.5551, 0.4912]","[0.558, 0.4234]","[0.5612, 0.3818]","[0.564, 0.3456]","[0.5721, 0.4948]","[0.5743, 0.4328]","[0.576, 0.3919]","[0.5778, 0.358]","[0.5901, 0.5076]","[0.59, 0.4569]","[0.5904, 0.4249]","[0.5912, 0.3954]"
"[0.5704, 0.6475]","[0.5401, 0.61]","[0.5218, 0.5522]","[0.5153, 0.497]","[0.527, 0.4667]","[0.5374, 0.5012]","[0.5394, 0.4475]","[0.5401, 0.4448]","[0.5404, 0.4538]","[0.555, 0.491]","[0.558, 0.4236]","[0.5612, 0.3826]","[0.5637, 0.3461]","[0.5718, 0.4945]","[0.5743, 0.433]","[0.5761, 0.3923]","[0.5779, 0.3584]","[0.5899, 0.5073]","[0.5902, 0.4566]","[0.5907, 0.4247]","[0.5914, 0.3952]"
"[0.5701, 0.648]","[0.5402, 0.6116]","[0.521, 0.5519]","[0.5151, 0.4947]","[0.5284, 0.4626]","[0.538, 0.5015]","[0.5395, 0.4485]","[0.54, 0.445]","[0.5402, 0.4525]","[0.5553, 0.4919]","[0.5583, 0.4246]","[0.5612, 0.3832]","[0.5638, 0.3459]","[0.5721, 0.496]","[0.5744, 0.4342]","[0.5761, 0.3934]","[0.5777, 0.3587]","[0.5902, 0.5091]","[0.5902, 0.4583]","[0.5906, 0.4261]","[0.5913, 0.396]"
"[0.57, 0.6463]","[0.5403, 0.6102]","[0.5217, 0.5531]","[0.5152, 0.4975]","[0.5264, 0.4668]","[0.537, 0.5019]","[0.5386, 0.4485]","[0.5398, 0.4441]","[0.5409, 0.4504]","[0.5548, 0.4919]","[0.5578, 0.4243]","[0.5609, 0.3831]","[0.5636, 0.3462]","[0.5717, 0.4955]","[0.5741, 0.4334]","[0.5759, 0.393]","[0.5776, 0.359]","[0.59, 0.5082]","[0.5901, 0.4574]","[0.5906, 0.4255]","[0.5913, 0.396]"
"[0.5706, 0.6468]","[0.5407, 0.6112]","[0.5221, 0.5541]","[0.5148, 0.4988]","[0.5253, 0.4692]","[0.5373, 0.5019]","[0.5385, 0.4481]","[0.5389, 0.4465]","[0.5397, 0.4573]","[0.5547, 0.4918]","[0.5573, 0.4237]","[0.5607, 0.3823]","[0.5634, 0.3454]","[0.5716, 0.4955]","[0.5736, 0.4333]","[0.5755, 0.3922]","[0.5775, 0.3584]","[0.5901, 0.5089]","[0.5895, 0.4579]","[0.5899, 0.4258]","[0.5908, 0.3962]"
"[0.5704, 0.6467]","[0.5401, 0.6103]","[0.5215, 0.5529]","[0.5152, 0.4976]","[0.5267, 0.4657]","[0.5371, 0.5033]","[0.5376, 0.4505]","[0.5385, 0.4463]","[0.5401, 0.4535]","[0.5546, 0.4928]","[0.5572, 0.4249]","[0.5606, 0.3828]","[0.564, 0.3453]","[0.5717, 0.4962]","[0.5735, 0.4336]","[0.5752, 0.3928]","[0.5772, 0.3585]","[0.5901, 0.5091]","[0.5895, 0.4579]","[0.5899, 0.4256]","[0.5907, 0.3957]"
"[0.5704, 0.6463]","[0.5398, 0.6117]","[0.5205, 0.5535]","[0.515, 0.4968]","[0.5263, 0.4665]","[0.5369, 0.5023]","[0.5379, 0.4503]","[0.539, 0.4455]","[0.5403, 0.4514]","[0.5549, 0.4918]","[0.5575, 0.4246]","[0.5606, 0.3826]","[0.5637, 0.3456]","[0.5718, 0.495]","[0.5737, 0.433]","[0.5755, 0.3919]","[0.5774, 0.3574]","[0.5899, 0.5075]","[0.5895, 0.457]","[0.5901, 0.4253]","[0.5911, 0.3961]"
"[0.571, 0.6476]","[0.5408, 0.6136]","[0.5219, 0.5558]","[0.5149, 0.4985]","[0.526, 0.467]","[0.5372, 0.5023]","[0.5381, 0.4497]","[0.5388, 0.4444]","[0.5401, 0.4513]","[0.5549, 0.4917]","[0.5574, 0.4241]","[0.5607, 0.3825]","[0.5635, 0.345]","[0.5718, 0.495]","[0.5737, 0.4329]","[0.5755, 0.3917]","[0.5775, 0.3575]","[0.5899, 0.5079]","[0.5895, 0.4575]","[0.5901, 0.4255]","[0.5912, 0.3961]"
"[0.5707, 0.6478]","[0.5409, 0.6131]","[0.522, 0.5562]","[0.516, 0.5011]","[0.5252, 0.4677]","[0.5365, 0.5027]","[0.5373, 0.4513]","[0.5382, 0.4451]","[0.5394, 0.4492]","[0.5547, 0.4921]","[0.5573, 0.4249]","[0.5605, 0.3828]","[0.5638, 0.3451]","[0.5718, 0.4956]","[0.5738, 0.4332]","[0.5757, 0.3921]","[0.5777, 0.3574]","[0.59, 0.5086]","[0.5897, 0.4577]","[0.5904, 0.4254]","[0.5911, 0.3957]"
"[0.571, 0.6448]","[0.5406, 0.6104]","[0.522, 0.5562]","[0.516, 0.5026]","[0.524, 0.4706]","[0.5365, 0.5012]","[0.5379, 0.4491]","[0.5391, 0.4441]","[0.5405, 0.4504]","[0.5546, 0.4912]","[0.5571, 0.4233]","[0.5604, 0.3812]","[0.5634, 0.3438]","[0.5716, 0.4946]","[0.5737, 0.4327]","[0.5756, 0.3914]","[0.5779, 0.3574]","[0.5896, 0.5075]","[0.5895, 0.4572]","[0.5901, 0.4252]","[0.5911, 0.3958]"
"[0.5706, 0.6463]","[0.5405, 0.6117]","[0.5211, 0.5576]","[0.5145, 0.5036]","[0.5233, 0.4719]","[0.5366, 0.5015]","[0.538, 0.4479]","[0.5393, 0.4426]","[0.5408, 0.4482]","[0.5545, 0.492]","[0.5566, 0.4242]","[0.5597, 0.3819]","[0.563, 0.3448]","[0.5715, 0.4957]","[0.5731, 0.4336]","[0.5751, 0.3925]","[0.5775, 0.3583]","[0.5896, 0.5086]","[0.5889, 0.4578]","[0.5894, 0.4258]","[0.5904, 0.3963]"
"[0.5707, 0.6467]","[0.5403, 0.6107]","[0.5204, 0.552]","[0.5143, 0.4946]","[0.5273, 0.4605]","[0.5372, 0.502]","[0.5378, 0.4499]","[0.5391, 0.4428]","[0.5408, 0.4462]","[0.5546, 0.4919]","[0.557, 0.425]","[0.5602, 0.3824]","[0.5636, 0.3438]","[0.5715, 0.4954]","[0.5733, 0.4334]","[0.5749, 0.3921]","[0.5768, 0.3569]","[0.5895, 0.508]","[0.5888, 0.4574]","[0.5893, 0.4252]","[0.5903, 0.3951]"
"[0.5705, 0.6459]","[0.5393, 0.6096]","[0.5201, 0.5514]","[0.5141, 0.4944]","[0.5267, 0.4626]","[0.5366, 0.5029]","[0.5375, 0.4501]","[0.5382, 0.4448]","[0.5394, 0.4515]","[0.5543, 0.4927]","[0.5569, 0.4245]","[0.56, 0.3821]","[0.5628, 0.3441]","[0.5714, 0.4958]","[0.5734, 0.4331]","[0.5749, 0.3912]","[0.5767, 0.3564]","[0.5897, 0.508]","[0.5893, 0.4573]","[0.5897, 0.4247]","[0.5907, 0.3948]"
"[0.5702, 0.6458]","[0.5391, 0.6101]","[0.5193, 0.5504]","[0.5142, 0.4931]","[0.5273, 0.4624]","[0.5365, 0.5017]","[0.538, 0.4491]","[0.5387, 0.4438]","[0.5395, 0.4492]","[0.5543, 0.4919]","[0.5572, 0.4246]","[0.5599, 0.3823]","[0.5626, 0.3449]","[0.5713, 0.4957]","[0.5732, 0.4334]","[0.5746, 0.3919]","[0.5761, 0.3569]","[0.5895, 0.5084]","[0.5891, 0.4578]","[0.5896, 0.4255]","[0.5904, 0.3957]"
"[0.5698, 0.6467]","[0.539, 0.6104]","[0.5199, 0.5514]","[0.5148, 0.4947]","[0.5271, 0.4626]","[0.5362, 0.5026]","[0.5371, 0.4509]","[0.5385, 0.4439]","[0.5402, 0.4474]","[0.5542, 0.4924]","[0.5569, 0.4252]","[0.56, 0.3829]","[0.563, 0.3453]","[0.5711, 0.4959]","[0.5731, 0.4338]","[0.5746, 0.3924]","[0.5764, 0.3574]","[0.5893, 0.5087]","[0.5891, 0.4582]","[0.5896, 0.426]","[0.5904, 0.3961]"
"[0.5697, 0.6453]","[0.5387, 0.6101]","[0.5202, 0.5535]","[0.5147, 0.4981]","[0.5254, 0.4673]","[0.537, 0.5016]","[0.5379, 0.4485]","[0.5381, 0.4438]","[0.5388, 0.4505]","[0.5546, 0.4918]","[0.557, 0.4236]","[0.5597, 0.3816]","[0.5622, 0.3444]","[0.5712, 0.4956]","[0.5729, 0.4327]","[0.5744, 0.3915]","[0.5762, 0.357]","[0.589, 0.5088]","[0.5886, 0.4581]","[0.5891, 0.4261]","[0.5899, 0.3967]"
"[0.5696, 0.6466]","[0.5388, 0.6102]","[0.52, 0.5536]","[0.5146, 0.4985]","[0.5259, 0.4662]","[0.5359, 0.5033]","[0.5374, 0.4499]","[0.5381, 0.4445]","[0.5389, 0.451]","[0.5539, 0.493]","[0.5567, 0.4246]","[0.5597, 0.3819]","[0.5625, 0.3449]","[0.571, 0.4965]","[0.5727, 0.4334]","[0.5742, 0.3921]","[0.576, 0.3579]","[0.5891, 0.5097]","[0.5887, 0.4584]","[0.5891, 0.426]","[0.5897, 0.3965]"
"[0.5695, 0.6465]","[0.5381, 0.6093]","[0.5188, 0.5486]","[0.5156, 0.4929]","[0.528, 0.4613]","[0.5359, 0.5025]","[0.5373, 0.4498]","[0.5386, 0.4433]","[0.54, 0.4477]","[0.554, 0.4924]","[0.5568, 0.4248]","[0.5597, 0.3825]","[0.5629, 0.3458]","[0.5711, 0.4961]","[0.5731, 0.4331]","[0.5748, 0.392]","[0.5768, 0.3575]","[0.5893, 0.509]","[0.5891, 0.4583]","[0.5895, 0.4261]","[0.5903, 0.3964]"
"[0.5694, 0.6481]","[0.5399, 0.6123]","[0.5208, 0.5529]","[0.5153, 0.4965]","[0.5271, 0.4617]","[0.537, 0.5028]","[0.5373, 0.4499]","[0.538, 0.4459]","[0.5393, 0.4531]","[0.5546, 0.4929]","[0.557, 0.425]","[0.5599, 0.3823]","[0.5631, 0.3447]","[0.5714, 0.497]","[0.5731, 0.4338]","[0.5745, 0.3922]","[0.5762, 0.3571]","[0.5893, 0.5106]","[0.589, 0.4594]","[0.5892, 0.4266]","[0.5898, 0.3961]"
"[0.57, 0.6458]","[0.5391, 0.6083]","[0.5207, 0.5523]","[0.5146, 0.4956]","[0.5275, 0.4612]","[0.5374, 0.5009]","[0.5387, 0.4474]","[0.5389, 0.4434]","[0.5398, 0.4532]","[0.5548, 0.4918]","[0.5572, 0.4232]","[0.5603, 0.3821]","[0.5626, 0.3441]","[0.5713, 0.4952]","[0.5734, 0.433]","[0.5749, 0.3925]","[0.5765, 0.3589]","[0.5892, 0.5079]","[0.5889, 0.4575]","[0.5894, 0.4254]","[0.5904, 0.396]"
"[0.5707, 0.6472]","[0.5391, 0.609]","[0.5202, 0.5505]","[0.5145, 0.4922]","[0.5288, 0.4562]","[0.5368, 0.5023]","[0.5377, 0.4492]","[0.5381, 0.4464]","[0.5392, 0.4567]","[0.5543, 0.4926]","[0.5568, 0.4239]","[0.5601, 0.3821]","[0.5628, 0.3436]","[0.5711, 0.4961]","[0.5729, 0.4334]","[0.5742, 0.3925]","[0.5758, 0.3581]","[0.5896, 0.5085]","[0.5888, 0.4574]","[0.5891, 0.4252]","[0.59, 0.3951]"
