"[0.4458, 1.0644]","[0.6252, 0.9447]","[0.7547, 0.7668]","[0.7974, 0.6003]","[0.7058, 0.5143]","[0.6243, 0.5978]","[0.6382, 0.4307]","[0.6248, 0.4315]","[0.6064, 0.4785]","[0.5123, 0.5742]","[0.5055, 0.3583]","[0.4843, 0.2182]","[0.4668, 0.0916]","[0.4128, 0.59]","[0.403, 0.3866]","[0.391, 0.2561]","[0.3816, 0.1453]","[0.3121, 0.6361]","[0.3075, 0.4723]","[0.3027, 0.3683]","[0.3023, 0.2732]"
"[0.4467, 1.0644]","[0.6218, 0.9521]","[0.7514, 0.7727]","[0.7959, 0.6035]","[0.7058, 0.5142]","[0.6216, 0.6002]","[0.6346, 0.4338]","[0.6263, 0.4302]","[0.6125, 0.4754]","[0.51, 0.5757]","[0.5041, 0.3599]","[0.4832, 0.2177]","[0.4655, 0.089]","[0.4115, 0.5906]","[0.4009, 0.3859]","[0.3895, 0.2536]","[0.3816, 0.1407]","[0.3116, 0.6363]","[0.3057, 0.4723]","[0.2997, 0.3678]","[0.2987, 0.2724]"
"[0.4503, 1.0704]","[0.6252, 0.9571]","[0.7546, 0.7703]","[0.7965, 0.5958]","[0.701, 0.504]","[0.6237, 0.5961]","[0.633, 0.4247]","[0.6219, 0.427]","[0.6082, 0.4806]","[0.512, 0.5738]","[0.5054, 0.3568]","[0.4854, 0.2136]","[0.4687, 0.0845]","[0.4135, 0.5898]","[0.4024, 0.385]","[0.3912, 0.2516]","[0.3822, 0.1387]","[0.3127, 0.6364]","[0.307, 0.4726]","[0.3004, 0.3669]","[0.2989, 0.2707]"
"[0.4497, 1.071]","[0.6248, 0.9538]","[0.7515, 0.769]","[0.7925, 0.5984]","[0.7, 0.5058]","[0.6207, 0.5973]","[0.6288, 0.4301]","[0.6204, 0.4308]","[0.61, 0.4805]","[0.5089, 0.5734]","[0.5017, 0.357]","[0.4832, 0.2144]","[0.4693, 0.0867]","[0.4104, 0.5895]","[0.401, 0.3841]","[0.3899, 0.2503]","[0.3818, 0.1366]","[0.3105, 0.6376]","[0.3063, 0.4732]","[0.3001, 0.3673]","[0.298, 0.2696]"
"[0.4499, 1.0745]","[0.6235, 0.9622]","[0.7543, 0.7746]","[0.7945, 0.5958]","[0.6962, 0.5018]","[0.6187, 0.5976]","[0.632, 0.4277]","[0.625, 0.4312]","[0.6144, 0.4849]","[0.5079, 0.5738]","[0.505, 0.3541]","[0.4868, 0.2096]","[0.4715, 0.0813]","[0.4111, 0.5901]","[0.403, 0.3849]","[0.3936, 0.2503]","[0.3864, 0.1382]","[0.3122, 0.6385]","[0.3101, 0.4748]","[0.3042, 0.3677]","[0.3025, 0.2698]"
"[0.4521, 1.0785]","[0.6272, 0.9644]","[0.7525, 0.7751]","[0.7935, 0.5964]","[0.6978, 0.5016]","[0.6184, 0.602]","[0.6294, 0.4316]","[0.6225, 0.4336]","[0.613, 0.4861]","[0.5071, 0.5765]","[0.5025, 0.3561]","[0.4858, 0.2131]","[0.4738, 0.0861]","[0.4098, 0.5912]","[0.3999, 0.384]","[0.3911, 0.2495]","[0.3859, 0.137]","[0.3113, 0.6386]","[0.3079, 0.4733]","[0.3017, 0.3658]","[0.2999, 0.2679]"
"[0.442, 1.0785]","[0.6133, 0.9733]","[0.7436, 0.7856]","[0.7949, 0.6083]","[0.7025, 0.5119]","[0.6162, 0.6019]","[0.6276, 0.4304]","[0.6217, 0.4376]","[0.6131, 0.4938]","[0.5059, 0.5764]","[0.5023, 0.3565]","[0.4854, 0.2138]","[0.472, 0.0855]","[0.4084, 0.5915]","[0.4021, 0.386]","[0.3926, 0.2522]","[0.3848, 0.1388]","[0.3098, 0.6382]","[0.3091, 0.4729]","[0.3029, 0.366]","[0.3002, 0.2682]"
"[0.4352, 1.0744]","[0.6106, 0.9683]","[0.7477, 0.7831]","[0.8002, 0.6064]","[0.704, 0.5129]","[0.6133, 0.5991]","[0.6301, 0.4284]","[0.6248, 0.4347]","[0.615, 0.4908]","[0.5035, 0.5734]","[0.5003, 0.3561]","[0.483, 0.2145]","[0.4694, 0.0864]","[0.407, 0.5891]","[0.4007, 0.3844]","[0.3915, 0.2504]","[0.3842, 0.1361]","[0.3082, 0.6375]","[0.3069, 0.4744]","[0.3015, 0.3689]","[0.2998, 0.2714]"
"[0.4323, 1.0797]","[0.6098, 0.9752]","[0.7467, 0.7888]","[0.7981, 0.6097]","[0.7027, 0.5127]","[0.6138, 0.6044]","[0.6333, 0.4332]","[0.6262, 0.4361]","[0.6132, 0.4897]","[0.5043, 0.5758]","[0.5019, 0.3594]","[0.4833, 0.2183]","[0.4678, 0.0905]","[0.4078, 0.5893]","[0.4014, 0.3859]","[0.3919, 0.252]","[0.3837, 0.1376]","[0.309, 0.6359]","[0.3066, 0.4743]","[0.301, 0.3688]","[0.2992, 0.2714]"
"[0.4367, 1.0773]","[0.6136, 0.9705]","[0.7492, 0.7852]","[0.8, 0.6086]","[0.7043, 0.5154]","[0.622, 0.5999]","[0.6368, 0.4297]","[0.6273, 0.4301]","[0.6135, 0.482]","[0.5098, 0.5735]","[0.5043, 0.3557]","[0.4849, 0.2147]","[0.4699, 0.0871]","[0.4108, 0.5888]","[0.4036, 0.3833]","[0.3932, 0.2511]","[0.3848, 0.1383]","[0.3106, 0.6367]","[0.3071, 0.4744]","[0.3009, 0.3693]","[0.2989, 0.2721]"
"[0.4469, 1.0772]","[0.6278, 0.9577]","[0.7531, 0.7755]","[0.7959, 0.6043]","[0.7072, 0.5113]","[0.6171, 0.5956]","[0.629, 0.4223]","[0.624, 0.4288]","[0.6162, 0.4881]","[0.5074, 0.5724]","[0.502, 0.3562]","[0.4837, 0.2148]","[0.4713, 0.0882]","[0.409, 0.5903]","[0.4, 0.3835]","[0.3886, 0.2482]","[0.3826, 0.1344]","[0.3069, 0.6405]","[0.3028, 0.4771]","[0.2963, 0.3694]","[0.2961, 0.2709]"
"[0.4435, 1.0804]","[0.6249, 0.9691]","[0.752, 0.7819]","[0.7965, 0.6055]","[0.7054, 0.5127]","[0.6204, 0.599]","[0.6286, 0.4272]","[0.6189, 0.4274]","[0.6075, 0.4786]","[0.5081, 0.575]","[0.5007, 0.3566]","[0.4825, 0.2123]","[0.4702, 0.0847]","[0.4086, 0.5917]","[0.3991, 0.385]","[0.388, 0.2497]","[0.3811, 0.1362]","[0.3079, 0.6405]","[0.3059, 0.4744]","[0.2991, 0.367]","[0.2969, 0.2695]"
"[0.4376, 1.0765]","[0.6194, 0.9646]","[0.7493, 0.7838]","[0.7963, 0.6084]","[0.706, 0.5111]","[0.6192, 0.5973]","[0.6304, 0.4244]","[0.6225, 0.4269]","[0.6126, 0.4809]","[0.5078, 0.573]","[0.5016, 0.3547]","[0.4835, 0.2124]","[0.4715, 0.0843]","[0.4085, 0.5892]","[0.4007, 0.3844]","[0.389, 0.25]","[0.3814, 0.1374]","[0.3071, 0.637]","[0.3055, 0.473]","[0.2993, 0.3663]","[0.2982, 0.2695]"
"[0.4416, 1.0754]","[0.6228, 0.9617]","[0.753, 0.7786]","[0.7979, 0.6027]","[0.7037, 0.5099]","[0.621, 0.5959]","[0.6337, 0.424]","[0.6242, 0.4267]","[0.6117, 0.4807]","[0.5099, 0.572]","[0.5047, 0.3559]","[0.4859, 0.2154]","[0.4721, 0.0887]","[0.4101, 0.5885]","[0.4024, 0.3842]","[0.3904, 0.2504]","[0.3811, 0.1387]","[0.3069, 0.6353]","[0.3046, 0.4719]","[0.2983, 0.3651]","[0.2974, 0.2674]"
"[0.4342, 1.0727]","[0.618, 0.9597]","[0.7496, 0.7808]","[0.7955, 0.6072]","[0.7058, 0.5125]","[0.6211, 0.5992]","[0.6331, 0.4264]","[0.6214, 0.4281]","[0.6058, 0.4807]","[0.5089, 0.574]","[0.5031, 0.3576]","[0.4834, 0.2164]","[0.4683, 0.089]","[0.4082, 0.5889]","[0.3997, 0.384]","[0.3876, 0.25]","[0.3788, 0.1362]","[0.3045, 0.635]","[0.302, 0.4724]","[0.2971, 0.3669]","[0.2971, 0.2702]"
"[0.4363, 1.0781]","[0.6153, 0.963]","[0.7496, 0.78]","[0.7976, 0.6082]","[0.7064, 0.5173]","[0.6227, 0.5998]","[0.6341, 0.4293]","[0.6144, 0.4264]","[0.5902, 0.4714]","[0.5098, 0.5748]","[0.5036, 0.3594]","[0.4819, 0.2173]","[0.4633, 0.0905]","[0.4092, 0.5898]","[0.3986, 0.3852]","[0.3853, 0.2524]","[0.3743, 0.1389]","[0.3065, 0.6363]","[0.3017, 0.473]","[0.2956, 0.368]","[0.2939, 0.2704]"
"[0.4176, 1.0716]","[0.6043, 0.9596]","[0.7484, 0.7763]","[0.7975, 0.6022]","[0.6999, 0.5159]","[0.6208, 0.5979]","[0.6307, 0.4248]","[0.617, 0.4286]","[0.6002, 0.4828]","[0.5085, 0.5729]","[0.504, 0.3584]","[0.4814, 0.2174]","[0.4622, 0.0921]","[0.408, 0.5883]","[0.3982, 0.3858]","[0.3841, 0.2527]","[0.3727, 0.14]","[0.3039, 0.6343]","[0.3004, 0.4729]","[0.2931, 0.3685]","[0.29, 0.2715]"
"[0.4172, 1.0733]","[0.6016, 0.964]","[0.748, 0.7829]","[0.7988, 0.6053]","[0.6987, 0.5164]","[0.6156, 0.6015]","[0.6303, 0.4278]","[0.6205, 0.431]","[0.6065, 0.4837]","[0.5065, 0.5753]","[0.5038, 0.3603]","[0.4816, 0.2191]","[0.4628, 0.092]","[0.4085, 0.5901]","[0.3973, 0.3873]","[0.3857, 0.2514]","[0.3764, 0.1355]","[0.3064, 0.6349]","[0.2999, 0.4743]","[0.2923, 0.3685]","[0.2906, 0.27]"
"[0.4273, 1.0755]","[0.6126, 0.9605]","[0.7548, 0.7782]","[0.7976, 0.6014]","[0.6965, 0.5114]","[0.6211, 0.598]","[0.6321, 0.4241]","[0.6203, 0.4244]","[0.6051, 0.4748]","[0.51, 0.574]","[0.5046, 0.3575]","[0.4812, 0.2165]","[0.4629, 0.0907]","[0.4102, 0.5904]","[0.3983, 0.3854]","[0.3853, 0.2497]","[0.3763, 0.1349]","[0.3063, 0.6371]","[0.2999, 0.4747]","[0.2936, 0.3686]","[0.2935, 0.2698]"
"[0.4361, 1.0783]","[0.6154, 0.964]","[0.7563, 0.7781]","[0.7995, 0.6064]","[0.7042, 0.5174]","[0.6271, 0.5973]","[0.6352, 0.4274]","[0.6203, 0.4265]","[0.6025, 0.4775]","[0.5129, 0.5736]","[0.5076, 0.3567]","[0.4862, 0.2155]","[0.4686, 0.0913]","[0.4118, 0.5905]","[0.4024, 0.3846]","[0.3893, 0.2515]","[0.3796, 0.1388]","[0.3076, 0.6389]","[0.3039, 0.4749]","[0.2973, 0.3684]","[0.2955, 0.2692]"
"[0.4381, 1.0801]","[0.6165, 0.9636]","[0.7532, 0.7802]","[0.7982, 0.6062]","[0.7051, 0.5124]","[0.6233, 0.5983]","[0.6344, 0.4267]","[0.6248, 0.424]","[0.6124, 0.4756]","[0.5105, 0.5741]","[0.5057, 0.3568]","[0.485, 0.2163]","[0.4685, 0.0921]","[0.4109, 0.5906]","[0.4023, 0.3853]","[0.3901, 0.2528]","[0.3812, 0.1409]","[0.3081, 0.6387]","[0.3042, 0.4755]","[0.2973, 0.3695]","[0.2954, 0.2719]"
"[0.432, 1.0796]","[0.6142, 0.9636]","[0.7515, 0.7802]","[0.7941, 0.6049]","[0.6987, 0.512]","[0.6235, 0.6016]","[0.6318, 0.4297]","[0.6236, 0.4245]","[0.6135, 0.4733]","[0.5098, 0.5767]","[0.5047, 0.3576]","[0.485, 0.215]","[0.4701, 0.0896]","[0.4094, 0.5918]","[0.4007, 0.3858]","[0.3892, 0.2522]","[0.3812, 0.1402]","[0.3059, 0.6386]","[0.3036, 0.4741]","[0.2968, 0.3678]","[0.294, 0.2698]"
"[0.4364, 1.0719]","[0.6173, 0.9581]","[0.7532, 0.7791]","[0.8003, 0.6084]","[0.709, 0.5149]","[0.6234, 0.5985]","[0.6328, 0.4255]","[0.6209, 0.4283]","[0.6055, 0.4825]","[0.5095, 0.5744]","[0.5036, 0.3565]","[0.4836, 0.2178]","[0.4671, 0.0946]","[0.4089, 0.5913]","[0.3993, 0.3868]","[0.3881, 0.2546]","[0.379, 0.143]","[0.307, 0.6391]","[0.3036, 0.4755]","[0.2963, 0.3698]","[0.2928, 0.2728]"
"[0.4347, 1.0731]","[0.6123, 0.9639]","[0.7514, 0.7827]","[0.8003, 0.6106]","[0.706, 0.5193]","[0.6216, 0.5989]","[0.6343, 0.4265]","[0.621, 0.4278]","[0.6035, 0.4801]","[0.5094, 0.5738]","[0.5062, 0.3576]","[0.4857, 0.2183]","[0.468, 0.0934]","[0.4108, 0.5892]","[0.4027, 0.3853]","[0.3902, 0.254]","[0.3784, 0.142]","[0.3102, 0.6368]","[0.3066, 0.4745]","[0.2988, 0.3701]","[0.2935, 0.2743]"
"[0.4365, 1.0741]","[0.6133, 0.9637]","[0.751, 0.782]","[0.7998, 0.61]","[0.7055, 0.5182]","[0.6215, 0.5975]","[0.6334, 0.4243]","[0.6195, 0.4259]","[0.6012, 0.4794]","[0.5099, 0.5722]","[0.5072, 0.3547]","[0.4849, 0.2158]","[0.4649, 0.0934]","[0.4111, 0.5881]","[0.4031, 0.3834]","[0.3893, 0.2518]","[0.3766, 0.141]","[0.3097, 0.637]","[0.3068, 0.4736]","[0.2991, 0.3685]","[0.294, 0.2725]"
"[0.4325, 1.0713]","[0.6086, 0.9663]","[0.7466, 0.7866]","[0.7977, 0.6153]","[0.7087, 0.5201]","[0.6209, 0.5983]","[0.6348, 0.4273]","[0.6218, 0.4286]","[0.6042, 0.4788]","[0.5089, 0.5721]","[0.5073, 0.3563]","[0.4864, 0.2179]","[0.4678, 0.0937]","[0.4099, 0.5881]","[0.4037, 0.3854]","[0.39, 0.2551]","[0.377, 0.1433]","[0.3089, 0.6371]","[0.3064, 0.4759]","[0.2984, 0.3715]","[0.2925, 0.2747]"
"[0.4376, 1.0712]","[0.614, 0.9644]","[0.7559, 0.7804]","[0.8066, 0.6071]","[0.7117, 0.5191]","[0.6311, 0.5953]","[0.6425, 0.4245]","[0.6259, 0.4227]","[0.6058, 0.4701]","[0.516, 0.5716]","[0.5112, 0.3544]","[0.4898, 0.2141]","[0.4706, 0.0901]","[0.4154, 0.5888]","[0.4066, 0.3846]","[0.3934, 0.2521]","[0.3808, 0.1396]","[0.3132, 0.6373]","[0.3093, 0.4747]","[0.3016, 0.3691]","[0.297, 0.2713]"
"[0.4391, 1.0758]","[0.6164, 0.9679]","[0.7521, 0.7835]","[0.8031, 0.6119]","[0.7098, 0.5241]","[0.6206, 0.5981]","[0.6354, 0.4257]","[0.6256, 0.4251]","[0.6096, 0.4731]","[0.5109, 0.5726]","[0.5089, 0.3556]","[0.4876, 0.2159]","[0.4678, 0.093]","[0.4127, 0.5884]","[0.406, 0.3851]","[0.3942, 0.2522]","[0.3827, 0.1396]","[0.3117, 0.6358]","[0.3092, 0.4732]","[0.3023, 0.3681]","[0.2984, 0.2714]"
"[0.4312, 1.0733]","[0.6081, 0.9677]","[0.7487, 0.7841]","[0.8044, 0.6135]","[0.7149, 0.5242]","[0.6251, 0.5987]","[0.6381, 0.429]","[0.6273, 0.426]","[0.6125, 0.4743]","[0.5124, 0.5723]","[0.5088, 0.3551]","[0.4889, 0.215]","[0.4718, 0.0907]","[0.4128, 0.5874]","[0.4049, 0.3843]","[0.3927, 0.2529]","[0.3814, 0.1408]","[0.3116, 0.6351]","[0.3081, 0.4727]","[0.3004, 0.3685]","[0.2957, 0.2722]"
"[0.4326, 1.0749]","[0.6131, 0.9673]","[0.7549, 0.7824]","[0.8057, 0.6068]","[0.7078, 0.5184]","[0.626, 0.5972]","[0.6384, 0.425]","[0.6252, 0.4229]","[0.6073, 0.4716]","[0.5138, 0.5714]","[0.5118, 0.3529]","[0.4897, 0.2131]","[0.4701, 0.0899]","[0.4144, 0.5871]","[0.4068, 0.3821]","[0.394, 0.2499]","[0.3824, 0.138]","[0.311, 0.6352]","[0.3082, 0.4724]","[0.301, 0.3677]","[0.2969, 0.2712]"
"[0.4294, 1.0785]","[0.6114, 0.9737]","[0.7538, 0.7892]","[0.8052, 0.612]","[0.71, 0.5214]","[0.6232, 0.5979]","[0.6384, 0.4232]","[0.6264, 0.4243]","[0.6088, 0.4756]","[0.5117, 0.5718]","[0.5088, 0.3551]","[0.4879, 0.2154]","[0.4697, 0.0903]","[0.4128, 0.5878]","[0.406, 0.384]","[0.3946, 0.251]","[0.3836, 0.1379]","[0.3107, 0.635]","[0.3081, 0.4727]","[0.3012, 0.3679]","[0.2977, 0.2709]"
"[0.4317, 1.0709]","[0.6136, 0.9673]","[0.7562, 0.789]","[0.8064, 0.6088]","[0.7103, 0.5142]","[0.6275, 0.5968]","[0.6421, 0.4224]","[0.6289, 0.4224]","[0.6114, 0.475]","[0.5143, 0.5712]","[0.5123, 0.3525]","[0.4915, 0.2135]","[0.475, 0.0873]","[0.4148, 0.5862]","[0.4091, 0.3831]","[0.3975, 0.2508]","[0.387, 0.1386]","[0.3122, 0.6318]","[0.31, 0.471]","[0.3038, 0.3678]","[0.3011, 0.2722]"
"[0.4363, 1.0706]","[0.617, 0.9607]","[0.7578, 0.7827]","[0.8056, 0.6114]","[0.7149, 0.5159]","[0.6316, 0.5962]","[0.6411, 0.4225]","[0.6276, 0.424]","[0.6116, 0.4743]","[0.5183, 0.5715]","[0.5137, 0.3538]","[0.4926, 0.2142]","[0.4759, 0.0897]","[0.4176, 0.5882]","[0.4091, 0.3843]","[0.3963, 0.2509]","[0.3866, 0.1364]","[0.3148, 0.6367]","[0.3112, 0.4743]","[0.3034, 0.369]","[0.299, 0.2719]"
"[0.4319, 1.0703]","[0.6135, 0.9633]","[0.7527, 0.7874]","[0.8029, 0.6148]","[0.7135, 0.5186]","[0.6238, 0.598]","[0.6355, 0.4228]","[0.6237, 0.4242]","[0.6088, 0.475]","[0.5135, 0.5719]","[0.5112, 0.3538]","[0.4911, 0.2148]","[0.4747, 0.0922]","[0.4146, 0.5876]","[0.4046, 0.3831]","[0.3919, 0.2494]","[0.3825, 0.136]","[0.3133, 0.6354]","[0.3073, 0.4721]","[0.2991, 0.366]","[0.295, 0.2688]"
"[0.457, 1.0742]","[0.6298, 0.9539]","[0.7639, 0.7754]","[0.8041, 0.5998]","[0.7042, 0.5016]","[0.6269, 0.5957]","[0.6392, 0.4251]","[0.6247, 0.4264]","[0.6053, 0.477]","[0.5133, 0.5737]","[0.5117, 0.358]","[0.4878, 0.2192]","[0.4694, 0.0919]","[0.4131, 0.5924]","[0.407, 0.3861]","[0.3949, 0.2511]","[0.3864, 0.1352]","[0.31, 0.6437]","[0.3068, 0.4802]","[0.3005, 0.3733]","[0.2988, 0.2748]"
"[0.4526, 1.0726]","[0.6279, 0.9603]","[0.7592, 0.7779]","[0.8015, 0.5991]","[0.7017, 0.5021]","[0.6287, 0.5969]","[0.6375, 0.4276]","[0.6262, 0.4235]","[0.6132, 0.4726]","[0.5145, 0.5744]","[0.5096, 0.3556]","[0.4893, 0.2145]","[0.4746, 0.0865]","[0.4146, 0.5908]","[0.4058, 0.3842]","[0.3944, 0.2494]","[0.3861, 0.1342]","[0.3136, 0.6405]","[0.3103, 0.4763]","[0.3039, 0.3703]","[0.3006, 0.2738]"
"[0.4493, 1.0747]","[0.6249, 0.9643]","[0.7586, 0.7805]","[0.7985, 0.5978]","[0.6976, 0.499]","[0.6254, 0.5991]","[0.6357, 0.4304]","[0.6283, 0.4257]","[0.6183, 0.4738]","[0.512, 0.5748]","[0.508, 0.3562]","[0.4887, 0.2141]","[0.4748, 0.0844]","[0.4131, 0.5904]","[0.4053, 0.3839]","[0.3955, 0.2489]","[0.389, 0.1331]","[0.3117, 0.6399]","[0.3084, 0.4767]","[0.3026, 0.3705]","[0.3007, 0.2729]"
