"[0.3509, 0.8406]","[0.5394, 0.8446]","[0.7188, 0.7548]","[0.8699, 0.6957]","[0.9904, 0.6764]","[0.6133, 0.4537]","[0.6672, 0.2404]","[0.6827, 0.0992]","[0.69, -0.0109]","[0.4944, 0.4489]","[0.4663, 0.3208]","[0.4378, 0.4655]","[0.4358, 0.5955]","[0.3817, 0.4683]","[0.3662, 0.3896]","[0.3573, 0.538]","[0.3627, 0.6462]","[0.283, 0.5035]","[0.2785, 0.4159]","[0.2838, 0.5292]","[0.2991, 0.6157]"
"[0.3574, 0.8777]","[0.5402, 0.8459]","[0.7297, 0.746]","[0.8948, 0.6821]","[1.0297, 0.6673]","[0.623, 0.4413]","[0.6636, 0.2179]","[0.6723, 0.0785]","[0.6745, -0.0324]","[0.5027, 0.4325]","[0.4672, 0.3334]","[0.4438, 0.4914]","[0.4457, 0.6131]","[0.3892, 0.4481]","[0.3539, 0.3971]","[0.3597, 0.549]","[0.381, 0.6462]","[0.2848, 0.4745]","[0.27, 0.4189]","[0.2821, 0.5343]","[0.3093, 0.6103]"
"[0.3535, 0.8749]","[0.5358, 0.8431]","[0.7245, 0.745]","[0.8915, 0.6827]","[1.0281, 0.6658]","[0.6225, 0.4396]","[0.6627, 0.2137]","[0.672, 0.0707]","[0.6756, -0.0447]","[0.5029, 0.4315]","[0.4659, 0.3301]","[0.4431, 0.4887]","[0.4466, 0.6104]","[0.3896, 0.4475]","[0.351, 0.398]","[0.3567, 0.5503]","[0.3785, 0.6458]","[0.286, 0.4739]","[0.2687, 0.4168]","[0.2788, 0.5323]","[0.3048, 0.6075]"
"[0.3581, 0.8762]","[0.5375, 0.8428]","[0.7237, 0.7448]","[0.8889, 0.6823]","[1.0239, 0.665]","[0.6237, 0.4361]","[0.662, 0.2119]","[0.6711, 0.0711]","[0.6754, -0.0409]","[0.5033, 0.4291]","[0.4657, 0.3287]","[0.4421, 0.4854]","[0.4461, 0.6054]","[0.3897, 0.445]","[0.3501, 0.3959]","[0.3552, 0.5486]","[0.3774, 0.6434]","[0.2861, 0.4713]","[0.2678, 0.4145]","[0.277, 0.5326]","[0.3023, 0.6096]"
"[0.357, 0.8734]","[0.5406, 0.8431]","[0.7298, 0.7431]","[0.8943, 0.6781]","[1.0277, 0.6617]","[0.6226, 0.4345]","[0.6621, 0.2046]","[0.6696, 0.0576]","[0.6702, -0.0616]","[0.5019, 0.4296]","[0.4627, 0.3294]","[0.4404, 0.4875]","[0.4438, 0.6088]","[0.388, 0.448]","[0.3474, 0.3981]","[0.3552, 0.5521]","[0.377, 0.6497]","[0.2835, 0.4773]","[0.266, 0.417]","[0.2759, 0.5353]","[0.3003, 0.6143]"
"[0.3565, 0.8723]","[0.5377, 0.8392]","[0.7274, 0.7425]","[0.8906, 0.6784]","[1.0242, 0.66]","[0.6236, 0.4323]","[0.6634, 0.2045]","[0.6735, 0.063]","[0.6782, -0.0476]","[0.5031, 0.4267]","[0.4659, 0.323]","[0.4421, 0.4794]","[0.4445, 0.604]","[0.3904, 0.4438]","[0.3511, 0.3947]","[0.357, 0.5481]","[0.3787, 0.6468]","[0.2874, 0.4708]","[0.2686, 0.4144]","[0.279, 0.5323]","[0.3053, 0.6109]"
"[0.3572, 0.8716]","[0.5385, 0.8396]","[0.7266, 0.7425]","[0.8893, 0.6776]","[1.0244, 0.6596]","[0.6236, 0.4325]","[0.6642, 0.2053]","[0.6754, 0.0628]","[0.6807, -0.0506]","[0.5032, 0.4264]","[0.4663, 0.3235]","[0.4441, 0.4813]","[0.4481, 0.6051]","[0.3904, 0.4429]","[0.3517, 0.3943]","[0.3588, 0.5479]","[0.3808, 0.6463]","[0.2873, 0.4694]","[0.2687, 0.4151]","[0.2797, 0.5317]","[0.3065, 0.6087]"
"[0.3578, 0.8736]","[0.5395, 0.8393]","[0.7278, 0.7413]","[0.894, 0.6775]","[1.0304, 0.6599]","[0.6233, 0.4347]","[0.6628, 0.2111]","[0.6724, 0.0682]","[0.6764, -0.0478]","[0.5044, 0.4277]","[0.4683, 0.325]","[0.4447, 0.4826]","[0.4472, 0.6057]","[0.3914, 0.4442]","[0.3536, 0.3951]","[0.3587, 0.5483]","[0.3789, 0.6468]","[0.288, 0.4706]","[0.2716, 0.4142]","[0.2812, 0.5299]","[0.3063, 0.6068]"
"[0.3592, 0.8729]","[0.5406, 0.8391]","[0.7293, 0.7409]","[0.8975, 0.6779]","[1.0356, 0.6627]","[0.6247, 0.4367]","[0.6651, 0.2093]","[0.6755, 0.0638]","[0.6798, -0.0545]","[0.5042, 0.4292]","[0.472, 0.3253]","[0.446, 0.4843]","[0.4455, 0.6069]","[0.39, 0.4454]","[0.3556, 0.3946]","[0.3601, 0.5486]","[0.3797, 0.6458]","[0.2857, 0.4716]","[0.2722, 0.4139]","[0.2825, 0.5306]","[0.3073, 0.6068]"
"[0.3566, 0.87]","[0.5383, 0.8414]","[0.7291, 0.7468]","[0.8948, 0.6806]","[1.0322, 0.66]","[0.6267, 0.4381]","[0.6696, 0.2031]","[0.6793, 0.0526]","[0.6822, -0.071]","[0.5085, 0.4295]","[0.4684, 0.3294]","[0.444, 0.4893]","[0.4486, 0.6091]","[0.3962, 0.444]","[0.3526, 0.3951]","[0.3597, 0.5488]","[0.3839, 0.6438]","[0.293, 0.468]","[0.272, 0.4118]","[0.2824, 0.5295]","[0.3104, 0.6054]"
"[0.36, 0.8744]","[0.5393, 0.8421]","[0.7287, 0.7461]","[0.895, 0.6801]","[1.0332, 0.6612]","[0.6289, 0.4354]","[0.6694, 0.2052]","[0.6768, 0.0582]","[0.6772, -0.0604]","[0.5096, 0.4275]","[0.4683, 0.3297]","[0.4454, 0.4914]","[0.4517, 0.6104]","[0.3961, 0.4421]","[0.3517, 0.3972]","[0.3601, 0.5524]","[0.3854, 0.6459]","[0.2923, 0.4658]","[0.271, 0.413]","[0.2811, 0.5318]","[0.3084, 0.6062]"
"[0.3593, 0.8722]","[0.5404, 0.8414]","[0.731, 0.7448]","[0.8979, 0.6796]","[1.0323, 0.6592]","[0.6305, 0.4349]","[0.6708, 0.2018]","[0.6791, 0.0525]","[0.6819, -0.0682]","[0.5114, 0.428]","[0.4748, 0.3266]","[0.4486, 0.4854]","[0.4498, 0.6094]","[0.3983, 0.4438]","[0.3584, 0.3944]","[0.3606, 0.5461]","[0.3784, 0.6451]","[0.2947, 0.4687]","[0.2772, 0.41]","[0.2826, 0.5233]","[0.3039, 0.6005]"
"[0.3615, 0.8776]","[0.5411, 0.8414]","[0.73, 0.7423]","[0.8965, 0.6771]","[1.0339, 0.6609]","[0.6319, 0.4367]","[0.6723, 0.2095]","[0.6812, 0.0641]","[0.6845, -0.0541]","[0.5136, 0.4281]","[0.4764, 0.3237]","[0.4516, 0.4821]","[0.4536, 0.6045]","[0.4009, 0.4429]","[0.3605, 0.3917]","[0.3639, 0.5448]","[0.383, 0.6422]","[0.2976, 0.4672]","[0.2792, 0.408]","[0.2854, 0.5231]","[0.3073, 0.5998]"
"[0.3607, 0.8718]","[0.5428, 0.8415]","[0.7329, 0.7417]","[0.9002, 0.676]","[1.0376, 0.661]","[0.6325, 0.4365]","[0.6752, 0.2049]","[0.6844, 0.0578]","[0.6881, -0.0608]","[0.5145, 0.4277]","[0.4797, 0.3265]","[0.4528, 0.4831]","[0.4521, 0.6043]","[0.4021, 0.4424]","[0.3649, 0.3921]","[0.3659, 0.5415]","[0.3826, 0.6384]","[0.2979, 0.4667]","[0.2833, 0.4083]","[0.2887, 0.5199]","[0.3092, 0.5951]"
"[0.3639, 0.8728]","[0.5451, 0.8385]","[0.7337, 0.7423]","[0.9007, 0.6778]","[1.0386, 0.6619]","[0.6325, 0.4364]","[0.6744, 0.2088]","[0.6835, 0.0622]","[0.6867, -0.0567]","[0.5139, 0.4294]","[0.4792, 0.3229]","[0.4552, 0.479]","[0.4573, 0.6005]","[0.4018, 0.4453]","[0.3647, 0.3916]","[0.3676, 0.5416]","[0.3862, 0.6377]","[0.2986, 0.47]","[0.2842, 0.4076]","[0.291, 0.5194]","[0.3121, 0.5952]"
"[0.3649, 0.8734]","[0.5465, 0.8388]","[0.7344, 0.7445]","[0.8981, 0.6792]","[1.0332, 0.6614]","[0.6315, 0.4385]","[0.6739, 0.2122]","[0.6839, 0.0664]","[0.6874, -0.0523]","[0.513, 0.4313]","[0.4792, 0.3224]","[0.4534, 0.4789]","[0.453, 0.6037]","[0.4015, 0.4478]","[0.3648, 0.3914]","[0.3664, 0.5418]","[0.3838, 0.64]","[0.2992, 0.4744]","[0.2841, 0.4094]","[0.2906, 0.522]","[0.3112, 0.5999]"
"[0.3651, 0.8715]","[0.5474, 0.8406]","[0.7366, 0.7424]","[0.9012, 0.6761]","[1.0358, 0.6598]","[0.6355, 0.4389]","[0.6777, 0.2121]","[0.6875, 0.0678]","[0.6926, -0.0493]","[0.5162, 0.4325]","[0.4842, 0.3265]","[0.4567, 0.4823]","[0.4562, 0.6059]","[0.4031, 0.449]","[0.3677, 0.3934]","[0.3678, 0.5447]","[0.3849, 0.6437]","[0.2994, 0.4753]","[0.286, 0.4116]","[0.2899, 0.526]","[0.3094, 0.6051]"
"[0.3702, 0.8728]","[0.5529, 0.84]","[0.7413, 0.7408]","[0.9065, 0.6748]","[1.0424, 0.6583]","[0.6382, 0.4362]","[0.6809, 0.2111]","[0.692, 0.0688]","[0.6974, -0.0458]","[0.5194, 0.4295]","[0.4855, 0.3256]","[0.4592, 0.4814]","[0.4594, 0.6032]","[0.4067, 0.4458]","[0.3695, 0.3944]","[0.3717, 0.546]","[0.3906, 0.6426]","[0.3034, 0.472]","[0.2884, 0.4116]","[0.2938, 0.5263]","[0.3153, 0.6031]"
"[0.3682, 0.8729]","[0.5512, 0.8399]","[0.7385, 0.7409]","[0.9026, 0.6745]","[1.0394, 0.6577]","[0.6387, 0.4374]","[0.6817, 0.2122]","[0.692, 0.0701]","[0.6963, -0.0444]","[0.52, 0.4305]","[0.4852, 0.3224]","[0.4606, 0.4772]","[0.4621, 0.6004]","[0.4076, 0.4474]","[0.3707, 0.3931]","[0.3732, 0.5445]","[0.3921, 0.6418]","[0.3043, 0.4744]","[0.2894, 0.412]","[0.2945, 0.5266]","[0.3159, 0.604]"
"[0.3682, 0.8729]","[0.5508, 0.8415]","[0.7409, 0.7423]","[0.9066, 0.6759]","[1.0423, 0.6596]","[0.639, 0.4408]","[0.683, 0.213]","[0.6932, 0.0691]","[0.6972, -0.0474]","[0.5205, 0.433]","[0.4878, 0.3259]","[0.4608, 0.4825]","[0.4606, 0.6033]","[0.4079, 0.4483]","[0.372, 0.3914]","[0.3723, 0.5433]","[0.3895, 0.6403]","[0.3044, 0.4738]","[0.2896, 0.4108]","[0.2935, 0.525]","[0.3131, 0.602]"
"[0.3678, 0.8734]","[0.5492, 0.842]","[0.7392, 0.7432]","[0.9049, 0.6763]","[1.0427, 0.6592]","[0.6385, 0.4394]","[0.6828, 0.2139]","[0.6952, 0.0733]","[0.7024, -0.0398]","[0.5194, 0.4323]","[0.4866, 0.3219]","[0.4617, 0.4784]","[0.4635, 0.6023]","[0.4073, 0.4482]","[0.3708, 0.3937]","[0.3734, 0.5465]","[0.393, 0.6437]","[0.3051, 0.474]","[0.2892, 0.4129]","[0.2947, 0.5291]","[0.3165, 0.6068]"
"[0.3664, 0.8678]","[0.5486, 0.8362]","[0.7399, 0.7407]","[0.911, 0.6766]","[1.0509, 0.6562]","[0.6402, 0.4319]","[0.6822, 0.2082]","[0.6931, 0.0655]","[0.6982, -0.0465]","[0.5204, 0.4254]","[0.485, 0.3269]","[0.4594, 0.4887]","[0.4646, 0.6059]","[0.4068, 0.4422]","[0.3689, 0.3923]","[0.3724, 0.5457]","[0.395, 0.6357]","[0.3024, 0.4692]","[0.2841, 0.4105]","[0.2926, 0.528]","[0.3179, 0.6009]"
"[0.3726, 0.8699]","[0.5522, 0.8348]","[0.7407, 0.7411]","[0.9126, 0.6768]","[1.0537, 0.6552]","[0.6412, 0.4336]","[0.6819, 0.2122]","[0.6928, 0.0676]","[0.697, -0.0486]","[0.5226, 0.4259]","[0.4849, 0.3262]","[0.4588, 0.4884]","[0.4632, 0.6066]","[0.4096, 0.4415]","[0.3688, 0.3919]","[0.3718, 0.5466]","[0.3939, 0.638]","[0.3062, 0.4667]","[0.2847, 0.4089]","[0.2935, 0.5266]","[0.319, 0.6005]"
"[0.3724, 0.8675]","[0.5534, 0.8359]","[0.7425, 0.7443]","[0.9081, 0.6787]","[1.0439, 0.6551]","[0.6431, 0.4355]","[0.6866, 0.2102]","[0.6973, 0.0648]","[0.7022, -0.0515]","[0.5252, 0.428]","[0.4881, 0.3272]","[0.4592, 0.4859]","[0.461, 0.6058]","[0.4127, 0.4431]","[0.3717, 0.3924]","[0.3724, 0.5446]","[0.3931, 0.6392]","[0.3092, 0.4679]","[0.2883, 0.4104]","[0.2957, 0.5267]","[0.3214, 0.6025]"
"[0.371, 0.8726]","[0.551, 0.8392]","[0.7399, 0.7431]","[0.907, 0.6762]","[1.0455, 0.6538]","[0.6437, 0.4357]","[0.6835, 0.214]","[0.694, 0.0699]","[0.6983, -0.0441]","[0.5253, 0.4288]","[0.488, 0.327]","[0.4609, 0.4873]","[0.4646, 0.6085]","[0.412, 0.4434]","[0.3722, 0.393]","[0.3736, 0.5459]","[0.3947, 0.6398]","[0.3076, 0.4672]","[0.2886, 0.4086]","[0.2965, 0.5253]","[0.3213, 0.6006]"
"[0.3707, 0.8739]","[0.5503, 0.8418]","[0.7379, 0.7421]","[0.9058, 0.6755]","[1.0468, 0.6534]","[0.6441, 0.4353]","[0.6837, 0.2105]","[0.6931, 0.0632]","[0.6969, -0.054]","[0.5253, 0.4275]","[0.4917, 0.3281]","[0.4622, 0.49]","[0.4635, 0.6097]","[0.411, 0.4422]","[0.3744, 0.3924]","[0.3746, 0.5473]","[0.3946, 0.6405]","[0.3057, 0.4667]","[0.2888, 0.4088]","[0.2961, 0.5286]","[0.3202, 0.6046]"
"[0.369, 0.8712]","[0.55, 0.8396]","[0.7392, 0.7397]","[0.9077, 0.6749]","[1.0483, 0.6558]","[0.6428, 0.434]","[0.6831, 0.2102]","[0.6929, 0.0658]","[0.6965, -0.0484]","[0.523, 0.4266]","[0.492, 0.3302]","[0.4625, 0.4915]","[0.4625, 0.6101]","[0.4079, 0.4408]","[0.373, 0.3924]","[0.374, 0.547]","[0.3942, 0.6398]","[0.3024, 0.4638]","[0.288, 0.4079]","[0.2957, 0.5276]","[0.3201, 0.6029]"
"[0.3703, 0.8715]","[0.5489, 0.8385]","[0.7373, 0.7399]","[0.9061, 0.6743]","[1.0464, 0.6539]","[0.6423, 0.4353]","[0.6834, 0.2085]","[0.6947, 0.0634]","[0.7004, -0.0511]","[0.5234, 0.4283]","[0.4916, 0.3271]","[0.4639, 0.4873]","[0.4655, 0.6055]","[0.4095, 0.443]","[0.3742, 0.3917]","[0.3753, 0.5468]","[0.3948, 0.6401]","[0.3046, 0.4671]","[0.2888, 0.4077]","[0.2956, 0.5273]","[0.3177, 0.6041]"
"[0.3723, 0.8673]","[0.5521, 0.8362]","[0.7414, 0.7386]","[0.9092, 0.6726]","[1.0471, 0.6543]","[0.643, 0.4301]","[0.6855, 0.203]","[0.6963, 0.0604]","[0.7022, -0.0514]","[0.5251, 0.4247]","[0.4891, 0.3258]","[0.4638, 0.4848]","[0.4678, 0.6038]","[0.4124, 0.4407]","[0.3729, 0.3926]","[0.3766, 0.5473]","[0.3981, 0.6421]","[0.3084, 0.465]","[0.2904, 0.4098]","[0.2984, 0.529]","[0.3229, 0.6055]"
"[0.3759, 0.8691]","[0.5544, 0.8358]","[0.7417, 0.7395]","[0.9073, 0.6726]","[1.0453, 0.6532]","[0.6431, 0.4338]","[0.6844, 0.207]","[0.6955, 0.0645]","[0.702, -0.0474]","[0.5253, 0.4285]","[0.4902, 0.3241]","[0.4641, 0.483]","[0.4686, 0.603]","[0.4126, 0.4443]","[0.3727, 0.3923]","[0.3757, 0.5467]","[0.3981, 0.6409]","[0.3091, 0.4681]","[0.2897, 0.4088]","[0.2974, 0.5275]","[0.3222, 0.604]"
"[0.3793, 0.8665]","[0.5578, 0.8362]","[0.7431, 0.7405]","[0.9096, 0.6735]","[1.0502, 0.6539]","[0.6457, 0.4309]","[0.6859, 0.2003]","[0.6953, 0.0537]","[0.7002, -0.0609]","[0.5266, 0.4271]","[0.491, 0.3253]","[0.4649, 0.4844]","[0.4704, 0.6025]","[0.4134, 0.4431]","[0.3731, 0.3909]","[0.3763, 0.5455]","[0.3996, 0.6379]","[0.3104, 0.4662]","[0.2903, 0.4064]","[0.2987, 0.5258]","[0.325, 0.6017]"
"[0.3749, 0.8718]","[0.5531, 0.8375]","[0.7395, 0.7412]","[0.9042, 0.6738]","[1.0437, 0.6528]","[0.6425, 0.434]","[0.6826, 0.2106]","[0.6919, 0.0665]","[0.6952, -0.0485]","[0.5244, 0.4276]","[0.4879, 0.3251]","[0.4643, 0.4829]","[0.4693, 0.6016]","[0.4116, 0.4428]","[0.3712, 0.3904]","[0.3749, 0.5438]","[0.3965, 0.6381]","[0.3088, 0.4667]","[0.288, 0.4074]","[0.2962, 0.5261]","[0.3208, 0.6034]"
"[0.3739, 0.8706]","[0.5537, 0.8385]","[0.7418, 0.7392]","[0.9089, 0.6727]","[1.045, 0.6512]","[0.6431, 0.4323]","[0.6853, 0.211]","[0.6934, 0.0674]","[0.6967, -0.0488]","[0.5255, 0.426]","[0.4924, 0.3269]","[0.464, 0.4857]","[0.466, 0.6045]","[0.4122, 0.442]","[0.375, 0.3902]","[0.3757, 0.5441]","[0.3956, 0.6389]","[0.3081, 0.4677]","[0.2912, 0.4112]","[0.2978, 0.5308]","[0.3213, 0.6087]"
"[0.3846, 0.8692]","[0.5651, 0.8403]","[0.7498, 0.7412]","[0.9097, 0.6722]","[1.0409, 0.6539]","[0.652, 0.4362]","[0.6909, 0.2101]","[0.7, 0.0656]","[0.7043, -0.0496]","[0.5312, 0.4283]","[0.4964, 0.3287]","[0.4742, 0.4893]","[0.4782, 0.6147]","[0.4176, 0.4429]","[0.3804, 0.3925]","[0.3848, 0.5475]","[0.4039, 0.6487]","[0.3137, 0.4681]","[0.2981, 0.4052]","[0.3058, 0.5224]","[0.3274, 0.6033]"
"[0.379, 0.8631]","[0.5607, 0.8336]","[0.7482, 0.7401]","[0.9068, 0.6713]","[1.0366, 0.65]","[0.6494, 0.4351]","[0.6904, 0.2118]","[0.6989, 0.0696]","[0.7023, -0.0425]","[0.5288, 0.4266]","[0.4976, 0.3233]","[0.4722, 0.4806]","[0.4735, 0.6032]","[0.4154, 0.441]","[0.382, 0.387]","[0.3832, 0.538]","[0.3998, 0.6367]","[0.3112, 0.4653]","[0.298, 0.4022]","[0.3044, 0.517]","[0.3246, 0.596]"
