"[0.6516, 0.8645]","[0.4695, 0.8609]","[0.2861, 0.7626]","[0.1321, 0.701]","[0.0022, 0.6768]","[0.379, 0.4622]","[0.3372, 0.2379]","[0.3273, 0.0983]","[0.3246, -0.0154]","[0.4947, 0.4542]","[0.5389, 0.3237]","[0.5719, 0.4911]","[0.5777, 0.6184]","[0.6109, 0.4754]","[0.6563, 0.3994]","[0.6676, 0.56]","[0.6498, 0.6626]","[0.7168, 0.5144]","[0.7388, 0.4145]","[0.7414, 0.5324]","[0.7299, 0.6202]"
"[0.6318, 0.8907]","[0.4482, 0.8463]","[0.2621, 0.7459]","[0.0831, 0.6798]","[-0.0615, 0.6604]","[0.3566, 0.4362]","[0.321, 0.2049]","[0.3082, 0.0726]","[0.3024, -0.0415]","[0.4845, 0.4356]","[0.5211, 0.324]","[0.5486, 0.4855]","[0.5571, 0.6062]","[0.6033, 0.4624]","[0.6403, 0.4002]","[0.6425, 0.5546]","[0.6255, 0.6578]","[0.7122, 0.5032]","[0.7378, 0.4246]","[0.7272, 0.5285]","[0.7084, 0.6046]"
"[0.6337, 0.8931]","[0.4511, 0.8499]","[0.2638, 0.7471]","[0.0856, 0.6785]","[-0.056, 0.6545]","[0.3574, 0.4392]","[0.3242, 0.2087]","[0.3103, 0.0743]","[0.3031, -0.0438]","[0.484, 0.4375]","[0.5178, 0.3266]","[0.5457, 0.4898]","[0.5569, 0.6108]","[0.6032, 0.4646]","[0.638, 0.4003]","[0.6398, 0.5581]","[0.6246, 0.6605]","[0.714, 0.506]","[0.7371, 0.4207]","[0.7246, 0.5263]","[0.7064, 0.6027]"
"[0.6386, 0.8913]","[0.4568, 0.8508]","[0.2667, 0.7475]","[0.0855, 0.678]","[-0.0566, 0.6557]","[0.3609, 0.4438]","[0.3288, 0.2144]","[0.3179, 0.0817]","[0.3136, -0.0345]","[0.4868, 0.4402]","[0.5214, 0.3287]","[0.5508, 0.4916]","[0.5608, 0.6106]","[0.6059, 0.4653]","[0.6396, 0.3992]","[0.643, 0.5562]","[0.6267, 0.6562]","[0.7167, 0.5047]","[0.7407, 0.4205]","[0.7285, 0.5266]","[0.7076, 0.6012]"
"[0.6368, 0.8902]","[0.4596, 0.8489]","[0.276, 0.7475]","[0.1001, 0.6786]","[-0.042, 0.6537]","[0.3611, 0.4426]","[0.3302, 0.2133]","[0.3177, 0.0798]","[0.3115, -0.0361]","[0.4884, 0.441]","[0.521, 0.3299]","[0.5507, 0.4925]","[0.5612, 0.6117]","[0.6084, 0.4674]","[0.6408, 0.3992]","[0.645, 0.5553]","[0.6296, 0.6564]","[0.7198, 0.5081]","[0.7416, 0.4182]","[0.7295, 0.5246]","[0.7089, 0.6023]"
"[0.6359, 0.8867]","[0.4633, 0.8496]","[0.2804, 0.7469]","[0.1083, 0.679]","[-0.0287, 0.6531]","[0.3652, 0.4401]","[0.3309, 0.2069]","[0.3184, 0.0736]","[0.3143, -0.0411]","[0.4915, 0.4391]","[0.5227, 0.3315]","[0.5502, 0.4982]","[0.5616, 0.6139]","[0.6109, 0.4648]","[0.6396, 0.3976]","[0.641, 0.555]","[0.6276, 0.6486]","[0.7226, 0.5046]","[0.7426, 0.4185]","[0.7267, 0.5263]","[0.7062, 0.5985]"
"[0.6383, 0.8903]","[0.4603, 0.8478]","[0.2782, 0.7454]","[0.1087, 0.6757]","[-0.0313, 0.6507]","[0.3664, 0.4373]","[0.3337, 0.2117]","[0.3221, 0.0801]","[0.3182, -0.0346]","[0.4939, 0.4362]","[0.5296, 0.329]","[0.5544, 0.4956]","[0.5639, 0.6169]","[0.6128, 0.4627]","[0.6468, 0.3991]","[0.6447, 0.5556]","[0.6295, 0.6557]","[0.723, 0.5029]","[0.7441, 0.4234]","[0.7285, 0.528]","[0.7097, 0.6011]"
"[0.6393, 0.8844]","[0.463, 0.846]","[0.2804, 0.7441]","[0.1118, 0.6757]","[-0.0279, 0.65]","[0.3685, 0.4326]","[0.3325, 0.2043]","[0.3181, 0.0719]","[0.3122, -0.0423]","[0.4945, 0.4319]","[0.5288, 0.3276]","[0.5548, 0.4954]","[0.5638, 0.6163]","[0.6124, 0.459]","[0.644, 0.3977]","[0.6448, 0.5542]","[0.6298, 0.6516]","[0.7218, 0.4988]","[0.7441, 0.4193]","[0.7302, 0.5267]","[0.7104, 0.6004]"
"[0.6382, 0.8843]","[0.4612, 0.843]","[0.2789, 0.7416]","[0.1072, 0.6729]","[-0.0356, 0.6462]","[0.3679, 0.4315]","[0.3323, 0.204]","[0.3188, 0.0723]","[0.3126, -0.041]","[0.494, 0.4315]","[0.5331, 0.3263]","[0.5576, 0.4936]","[0.5629, 0.6132]","[0.6117, 0.4588]","[0.6483, 0.398]","[0.6469, 0.5546]","[0.6282, 0.6523]","[0.7203, 0.4989]","[0.747, 0.4219]","[0.7317, 0.5269]","[0.7086, 0.5991]"
"[0.6354, 0.886]","[0.4602, 0.8418]","[0.2806, 0.7411]","[0.1111, 0.6723]","[-0.0292, 0.6458]","[0.3674, 0.4303]","[0.3314, 0.2067]","[0.3202, 0.0783]","[0.317, -0.0319]","[0.4955, 0.4312]","[0.5365, 0.325]","[0.559, 0.4921]","[0.5637, 0.614]","[0.6139, 0.4598]","[0.6535, 0.399]","[0.6503, 0.5545]","[0.6315, 0.6537]","[0.7227, 0.5006]","[0.7488, 0.423]","[0.734, 0.5276]","[0.7128, 0.6005]"
"[0.6357, 0.8834]","[0.461, 0.8416]","[0.2799, 0.7413]","[0.1077, 0.6754]","[-0.0331, 0.6477]","[0.3672, 0.428]","[0.3269, 0.1972]","[0.3147, 0.0655]","[0.311, -0.0456]","[0.4952, 0.4302]","[0.5364, 0.3253]","[0.5592, 0.4922]","[0.5626, 0.6145]","[0.6133, 0.4588]","[0.6527, 0.3983]","[0.6499, 0.5548]","[0.629, 0.6546]","[0.7209, 0.4985]","[0.7488, 0.4215]","[0.7348, 0.5277]","[0.7124, 0.6012]"
"[0.6329, 0.8841]","[0.4586, 0.8422]","[0.2792, 0.7426]","[0.1089, 0.6732]","[-0.0327, 0.6462]","[0.3665, 0.4294]","[0.328, 0.194]","[0.3153, 0.0583]","[0.3098, -0.057]","[0.4948, 0.4317]","[0.5329, 0.3225]","[0.5566, 0.4917]","[0.5619, 0.6152]","[0.6133, 0.4614]","[0.6531, 0.3994]","[0.6496, 0.5584]","[0.6285, 0.6585]","[0.7207, 0.5029]","[0.7492, 0.4254]","[0.7338, 0.533]","[0.7103, 0.6068]"
"[0.6329, 0.8846]","[0.4574, 0.8403]","[0.2761, 0.7389]","[0.1057, 0.6709]","[-0.0339, 0.6475]","[0.3642, 0.4288]","[0.3294, 0.2012]","[0.3189, 0.0713]","[0.3145, -0.0409]","[0.4915, 0.4303]","[0.5307, 0.3236]","[0.5537, 0.4918]","[0.5594, 0.6127]","[0.6096, 0.4591]","[0.648, 0.3979]","[0.6429, 0.5571]","[0.623, 0.6561]","[0.7186, 0.5002]","[0.7458, 0.4249]","[0.7273, 0.5334]","[0.7024, 0.6071]"
"[0.6328, 0.8855]","[0.4567, 0.8408]","[0.2735, 0.7387]","[0.1013, 0.6706]","[-0.0383, 0.646]","[0.3653, 0.4319]","[0.3303, 0.1987]","[0.3165, 0.0635]","[0.3096, -0.053]","[0.4928, 0.433]","[0.5322, 0.326]","[0.5567, 0.493]","[0.5634, 0.6167]","[0.6104, 0.4611]","[0.6493, 0.3987]","[0.6467, 0.555]","[0.6277, 0.6556]","[0.7177, 0.5019]","[0.7466, 0.4248]","[0.7308, 0.5307]","[0.7083, 0.6045]"
"[0.6314, 0.8887]","[0.4567, 0.8419]","[0.2748, 0.7403]","[0.0994, 0.6686]","[-0.0401, 0.6459]","[0.3618, 0.4355]","[0.3263, 0.199]","[0.3128, 0.0647]","[0.3068, -0.0528]","[0.4892, 0.4342]","[0.5276, 0.3243]","[0.5539, 0.4906]","[0.5617, 0.6124]","[0.6068, 0.4594]","[0.6448, 0.3978]","[0.6437, 0.5571]","[0.6245, 0.6604]","[0.7118, 0.4978]","[0.7418, 0.4247]","[0.726, 0.5329]","[0.7025, 0.6083]"
"[0.6352, 0.885]","[0.458, 0.8434]","[0.2738, 0.7418]","[0.1002, 0.6693]","[-0.0406, 0.6476]","[0.3608, 0.4348]","[0.3251, 0.1993]","[0.3131, 0.0655]","[0.3088, -0.0521]","[0.4887, 0.4328]","[0.5275, 0.3245]","[0.555, 0.4898]","[0.5637, 0.6114]","[0.6068, 0.458]","[0.6455, 0.3966]","[0.645, 0.5548]","[0.6262, 0.657]","[0.7134, 0.4964]","[0.7436, 0.4221]","[0.7287, 0.53]","[0.7054, 0.6053]"
"[0.6299, 0.8832]","[0.4532, 0.8417]","[0.2679, 0.7392]","[0.0925, 0.6667]","[-0.048, 0.6423]","[0.3574, 0.4326]","[0.3215, 0.1957]","[0.3118, 0.0607]","[0.3103, -0.0569]","[0.4856, 0.4317]","[0.5248, 0.3236]","[0.5526, 0.4908]","[0.5617, 0.6127]","[0.6033, 0.4566]","[0.6416, 0.3942]","[0.642, 0.552]","[0.6247, 0.6533]","[0.7102, 0.4942]","[0.7377, 0.4212]","[0.7245, 0.5287]","[0.7043, 0.6022]"
"[0.6294, 0.8854]","[0.4553, 0.8415]","[0.2708, 0.7381]","[0.0968, 0.6666]","[-0.0421, 0.6456]","[0.3565, 0.4356]","[0.322, 0.201]","[0.3113, 0.067]","[0.3082, -0.0496]","[0.4851, 0.4355]","[0.5251, 0.322]","[0.5524, 0.4871]","[0.561, 0.6097]","[0.6041, 0.462]","[0.6438, 0.3981]","[0.644, 0.5534]","[0.626, 0.6542]","[0.7124, 0.5019]","[0.7415, 0.4251]","[0.728, 0.5285]","[0.7062, 0.6012]"
"[0.6312, 0.8831]","[0.452, 0.8396]","[0.2667, 0.7368]","[0.0942, 0.6674]","[-0.0436, 0.6461]","[0.3574, 0.4317]","[0.3198, 0.1997]","[0.3068, 0.067]","[0.3026, -0.048]","[0.4851, 0.4314]","[0.5234, 0.322]","[0.5494, 0.4863]","[0.5589, 0.6082]","[0.603, 0.4577]","[0.6405, 0.3942]","[0.6386, 0.5485]","[0.6213, 0.6491]","[0.711, 0.497]","[0.737, 0.4215]","[0.7219, 0.5253]","[0.7009, 0.5989]"
"[0.6293, 0.8838]","[0.4504, 0.8385]","[0.2654, 0.7366]","[0.0922, 0.6675]","[-0.0471, 0.6458]","[0.3555, 0.4307]","[0.3182, 0.1996]","[0.3065, 0.067]","[0.303, -0.0479]","[0.4831, 0.4303]","[0.5214, 0.3229]","[0.5486, 0.4863]","[0.5579, 0.6091]","[0.6009, 0.4579]","[0.6387, 0.3935]","[0.6386, 0.5461]","[0.622, 0.6474]","[0.7087, 0.4987]","[0.7358, 0.4214]","[0.7225, 0.5234]","[0.7026, 0.5971]"
"[0.6288, 0.8845]","[0.4497, 0.8398]","[0.2666, 0.7382]","[0.0954, 0.6685]","[-0.0434, 0.6451]","[0.3556, 0.4313]","[0.3182, 0.1999]","[0.3057, 0.0666]","[0.3015, -0.0486]","[0.4835, 0.4308]","[0.5214, 0.3211]","[0.5476, 0.484]","[0.5564, 0.6067]","[0.6018, 0.4584]","[0.6398, 0.3932]","[0.639, 0.5452]","[0.6223, 0.6459]","[0.7101, 0.4996]","[0.7383, 0.4204]","[0.7243, 0.5218]","[0.704, 0.5955]"
"[0.6262, 0.8835]","[0.4468, 0.8377]","[0.2623, 0.7361]","[0.0915, 0.6669]","[-0.0463, 0.6441]","[0.3515, 0.4296]","[0.3139, 0.2039]","[0.3009, 0.0747]","[0.2953, -0.0373]","[0.4792, 0.4273]","[0.5148, 0.3223]","[0.544, 0.4857]","[0.556, 0.6088]","[0.5977, 0.4541]","[0.6344, 0.3941]","[0.6338, 0.5469]","[0.6178, 0.6493]","[0.707, 0.4947]","[0.7332, 0.4206]","[0.7186, 0.5234]","[0.6988, 0.5982]"
"[0.6225, 0.8797]","[0.4437, 0.8343]","[0.2622, 0.7369]","[0.094, 0.6704]","[-0.0419, 0.6477]","[0.3491, 0.4326]","[0.3106, 0.2059]","[0.2959, 0.0776]","[0.2887, -0.0332]","[0.4777, 0.4305]","[0.515, 0.3243]","[0.5431, 0.4882]","[0.5526, 0.6108]","[0.5962, 0.457]","[0.6327, 0.3931]","[0.6326, 0.5449]","[0.6161, 0.6449]","[0.7039, 0.4967]","[0.7331, 0.4176]","[0.7193, 0.5188]","[0.6998, 0.5917]"
"[0.6218, 0.8793]","[0.4442, 0.8364]","[0.2617, 0.7386]","[0.0919, 0.6701]","[-0.0454, 0.6453]","[0.3502, 0.4357]","[0.3118, 0.2067]","[0.2966, 0.0752]","[0.2894, -0.0386]","[0.4781, 0.4332]","[0.517, 0.3252]","[0.545, 0.4895]","[0.5541, 0.6132]","[0.5957, 0.4581]","[0.6343, 0.3924]","[0.6347, 0.5451]","[0.6177, 0.6466]","[0.7023, 0.4964]","[0.732, 0.4178]","[0.7206, 0.5199]","[0.7018, 0.593]"
"[0.6225, 0.8825]","[0.4448, 0.8378]","[0.2629, 0.7397]","[0.0932, 0.6706]","[-0.0439, 0.6445]","[0.3481, 0.4376]","[0.312, 0.2075]","[0.2985, 0.0763]","[0.2928, -0.0375]","[0.4756, 0.435]","[0.5158, 0.3248]","[0.5441, 0.4902]","[0.5532, 0.6138]","[0.5933, 0.4602]","[0.6331, 0.3944]","[0.633, 0.5481]","[0.6154, 0.649]","[0.6998, 0.4989]","[0.7317, 0.4182]","[0.719, 0.52]","[0.6992, 0.5927]"
"[0.6244, 0.8854]","[0.4477, 0.8395]","[0.2664, 0.7408]","[0.0951, 0.671]","[-0.0418, 0.646]","[0.3492, 0.438]","[0.3121, 0.2093]","[0.2991, 0.08]","[0.2942, -0.0328]","[0.4772, 0.4355]","[0.5191, 0.3246]","[0.5464, 0.4889]","[0.5539, 0.6111]","[0.5952, 0.4605]","[0.6361, 0.3937]","[0.6356, 0.547]","[0.6176, 0.6469]","[0.7015, 0.4984]","[0.7338, 0.4178]","[0.721, 0.5198]","[0.7017, 0.5917]"
"[0.6287, 0.8892]","[0.4493, 0.841]","[0.2655, 0.7416]","[0.0894, 0.6696]","[-0.0482, 0.644]","[0.3519, 0.4328]","[0.3154, 0.2039]","[0.3024, 0.0764]","[0.297, -0.038]","[0.4772, 0.4311]","[0.5161, 0.3251]","[0.5452, 0.4946]","[0.5551, 0.6155]","[0.5953, 0.4573]","[0.6334, 0.393]","[0.6344, 0.5529]","[0.6168, 0.6516]","[0.6993, 0.4975]","[0.7334, 0.4184]","[0.7169, 0.528]","[0.6957, 0.5995]"
"[0.6239, 0.8843]","[0.4488, 0.8406]","[0.2631, 0.7401]","[0.0872, 0.6682]","[-0.0517, 0.6444]","[0.3481, 0.4328]","[0.3141, 0.2029]","[0.3004, 0.0731]","[0.2943, -0.0408]","[0.4754, 0.4322]","[0.5146, 0.3242]","[0.5453, 0.4912]","[0.5562, 0.6148]","[0.5941, 0.4585]","[0.6327, 0.3953]","[0.6358, 0.5563]","[0.6202, 0.6595]","[0.7017, 0.4988]","[0.7313, 0.4198]","[0.7192, 0.5315]","[0.6996, 0.6087]"
"[0.6229, 0.8831]","[0.4459, 0.8413]","[0.257, 0.7389]","[0.0757, 0.6665]","[-0.0668, 0.6401]","[0.3455, 0.4309]","[0.3084, 0.1951]","[0.2948, 0.0617]","[0.2887, -0.0532]","[0.472, 0.431]","[0.5123, 0.3251]","[0.5447, 0.4955]","[0.5543, 0.6183]","[0.5904, 0.458]","[0.6294, 0.3975]","[0.6341, 0.558]","[0.616, 0.6573]","[0.6966, 0.4982]","[0.7288, 0.4214]","[0.7164, 0.5318]","[0.6941, 0.6052]"
"[0.6231, 0.8895]","[0.4435, 0.84]","[0.2595, 0.7393]","[0.0813, 0.6656]","[-0.0593, 0.6389]","[0.3442, 0.4384]","[0.3096, 0.2058]","[0.2976, 0.0747]","[0.291, -0.0393]","[0.4723, 0.4375]","[0.5128, 0.3247]","[0.5443, 0.4921]","[0.5518, 0.6165]","[0.5922, 0.4639]","[0.6339, 0.3994]","[0.6377, 0.5583]","[0.6182, 0.6608]","[0.6986, 0.5044]","[0.734, 0.4239]","[0.7217, 0.5308]","[0.6989, 0.6055]"
"[0.624, 0.8912]","[0.4472, 0.8443]","[0.2634, 0.7412]","[0.0843, 0.668]","[-0.0542, 0.6394]","[0.347, 0.4379]","[0.3115, 0.2027]","[0.2982, 0.0679]","[0.2921, -0.0501]","[0.4741, 0.4375]","[0.5122, 0.327]","[0.543, 0.4956]","[0.5524, 0.6168]","[0.5938, 0.4635]","[0.631, 0.3946]","[0.633, 0.5553]","[0.6148, 0.6559]","[0.701, 0.5038]","[0.7319, 0.42]","[0.7173, 0.5301]","[0.6958, 0.6049]"
"[0.6231, 0.8904]","[0.4465, 0.8453]","[0.2618, 0.7407]","[0.0889, 0.6677]","[-0.0463, 0.6405]","[0.347, 0.4348]","[0.3113, 0.2015]","[0.3002, 0.0698]","[0.2967, -0.0446]","[0.4753, 0.4357]","[0.5149, 0.324]","[0.545, 0.4881]","[0.5559, 0.6101]","[0.5949, 0.4621]","[0.6342, 0.396]","[0.6353, 0.5541]","[0.6187, 0.6559]","[0.7044, 0.5024]","[0.7336, 0.4208]","[0.7198, 0.528]","[0.6994, 0.6034]"
"[0.6201, 0.8928]","[0.4438, 0.8454]","[0.2599, 0.7396]","[0.0864, 0.6652]","[-0.0507, 0.6388]","[0.3478, 0.4355]","[0.3092, 0.1999]","[0.2967, 0.065]","[0.2921, -0.0519]","[0.4745, 0.4358]","[0.5097, 0.3228]","[0.541, 0.4834]","[0.553, 0.6053]","[0.5928, 0.4614]","[0.6294, 0.3952]","[0.6315, 0.5531]","[0.6153, 0.6578]","[0.7016, 0.5009]","[0.7283, 0.4201]","[0.7157, 0.5277]","[0.6963, 0.6062]"
"[0.6221, 0.8888]","[0.4445, 0.8386]","[0.2599, 0.7385]","[0.0851, 0.6671]","[-0.0515, 0.6403]","[0.3466, 0.4375]","[0.3087, 0.2011]","[0.2959, 0.0689]","[0.2911, -0.047]","[0.4732, 0.4371]","[0.5112, 0.3215]","[0.5404, 0.4844]","[0.5498, 0.6073]","[0.5908, 0.4618]","[0.6316, 0.3938]","[0.6326, 0.5547]","[0.6144, 0.6613]","[0.6965, 0.5]","[0.7279, 0.4183]","[0.7165, 0.5281]","[0.6972, 0.6071]"
"[0.6219, 0.8867]","[0.4462, 0.8406]","[0.2614, 0.741]","[0.0878, 0.6698]","[-0.0452, 0.6396]","[0.3462, 0.4383]","[0.3087, 0.2009]","[0.2971, 0.068]","[0.2938, -0.0491]","[0.4732, 0.4367]","[0.5125, 0.3225]","[0.5407, 0.4885]","[0.5481, 0.6078]","[0.5911, 0.46]","[0.6311, 0.392]","[0.6312, 0.5529]","[0.6118, 0.6524]","[0.6972, 0.4976]","[0.7299, 0.4164]","[0.7161, 0.5268]","[0.6941, 0.6003]"
"[0.6216, 0.8842]","[0.4489, 0.8422]","[0.2649, 0.7414]","[0.0941, 0.6678]","[-0.0392, 0.6379]","[0.3445, 0.4377]","[0.3075, 0.1987]","[0.2975, 0.064]","[0.2967, -0.0548]","[0.4716, 0.4348]","[0.5125, 0.3202]","[0.5423, 0.4893]","[0.5512, 0.6099]","[0.5897, 0.4568]","[0.6311, 0.3897]","[0.6317, 0.5525]","[0.6127, 0.6521]","[0.6962, 0.4932]","[0.7286, 0.4146]","[0.715, 0.5265]","[0.6926, 0.5993]"
"[0.6217, 0.8885]","[0.4483, 0.8412]","[0.2672, 0.7399]","[0.0917, 0.6664]","[-0.0443, 0.6368]","[0.348, 0.4346]","[0.3082, 0.1955]","[0.2967, 0.0597]","[0.2937, -0.0606]","[0.4751, 0.4334]","[0.5187, 0.3224]","[0.5443, 0.4934]","[0.5484, 0.613]","[0.5939, 0.4577]","[0.6379, 0.3882]","[0.6343, 0.553]","[0.6117, 0.652]","[0.6987, 0.4964]","[0.734, 0.4157]","[0.7169, 0.5297]","[0.6935, 0.6023]"
"[0.6196, 0.8878]","[0.4445, 0.8419]","[0.2624, 0.7383]","[0.0913, 0.6649]","[-0.0426, 0.6364]","[0.3454, 0.4292]","[0.3054, 0.1935]","[0.2952, 0.0614]","[0.2927, -0.0551]","[0.472, 0.4272]","[0.5073, 0.3249]","[0.5388, 0.4955]","[0.5505, 0.6148]","[0.5912, 0.4515]","[0.6257, 0.39]","[0.6264, 0.5525]","[0.6109, 0.6508]","[0.7001, 0.4895]","[0.7253, 0.4148]","[0.7095, 0.5281]","[0.6907, 0.6011]"
"[0.6134, 0.8875]","[0.437, 0.8357]","[0.2586, 0.7346]","[0.0829, 0.6651]","[-0.0512, 0.6427]","[0.3412, 0.4306]","[0.3005, 0.1989]","[0.2896, 0.0681]","[0.285, -0.0488]","[0.4659, 0.428]","[0.4973, 0.3241]","[0.5292, 0.4955]","[0.5402, 0.6164]","[0.5846, 0.4524]","[0.615, 0.3862]","[0.6181, 0.5507]","[0.6018, 0.6516]","[0.6899, 0.4908]","[0.7153, 0.4132]","[0.6999, 0.527]","[0.6812, 0.6007]"
"[0.6162, 0.8822]","[0.4387, 0.8357]","[0.2578, 0.7349]","[0.0867, 0.664]","[-0.0473, 0.64]","[0.3411, 0.4333]","[0.3006, 0.2038]","[0.2878, 0.0754]","[0.2824, -0.0385]","[0.4674, 0.4317]","[0.5028, 0.3232]","[0.532, 0.4927]","[0.5432, 0.6151]","[0.5857, 0.4574]","[0.6202, 0.3918]","[0.6212, 0.5527]","[0.6051, 0.6542]","[0.6926, 0.4968]","[0.7199, 0.4163]","[0.7059, 0.5256]","[0.687, 0.6005]"
