"[0.3892, 0.8785]","[0.5739, 0.8529]","[0.7424, 0.7322]","[0.8954, 0.6752]","[1.0286, 0.6763]","[0.5848, 0.4336]","[0.5921, 0.2091]","[0.5934, 0.0569]","[0.5948, -0.0672]","[0.4601, 0.443]","[0.4821, 0.3244]","[0.5032, 0.4851]","[0.5141, 0.621]","[0.3373, 0.4817]","[0.3699, 0.3858]","[0.4058, 0.5386]","[0.418, 0.655]","[0.2167, 0.54]","[0.2551, 0.454]","[0.3041, 0.5671]","[0.3271, 0.6561]"
"[0.37, 0.9188]","[0.5669, 0.8689]","[0.7621, 0.7392]","[0.95, 0.6738]","[1.1076, 0.6747]","[0.5902, 0.4362]","[0.6063, 0.1994]","[0.6125, 0.0534]","[0.6186, -0.0676]","[0.4626, 0.4408]","[0.4854, 0.3242]","[0.5044, 0.5024]","[0.5153, 0.6377]","[0.3389, 0.4762]","[0.3647, 0.4019]","[0.4013, 0.5651]","[0.4182, 0.6748]","[0.2173, 0.5291]","[0.2522, 0.4642]","[0.298, 0.5711]","[0.3206, 0.6424]"
"[0.3758, 0.9198]","[0.5657, 0.8649]","[0.7586, 0.7346]","[0.94, 0.6742]","[1.0902, 0.6756]","[0.5913, 0.4356]","[0.6099, 0.201]","[0.6167, 0.0559]","[0.6226, -0.0629]","[0.4636, 0.4416]","[0.4863, 0.3267]","[0.5078, 0.5028]","[0.5203, 0.6359]","[0.3391, 0.4775]","[0.3659, 0.4014]","[0.4041, 0.5633]","[0.421, 0.672]","[0.2171, 0.5311]","[0.2546, 0.465]","[0.3015, 0.5732]","[0.3225, 0.6463]"
"[0.375, 0.918]","[0.5684, 0.8628]","[0.7584, 0.7353]","[0.936, 0.6723]","[1.0831, 0.67]","[0.5904, 0.4312]","[0.6076, 0.1992]","[0.6139, 0.0567]","[0.6204, -0.0589]","[0.4644, 0.4385]","[0.4841, 0.3285]","[0.5059, 0.5005]","[0.5196, 0.6341]","[0.3412, 0.4749]","[0.3649, 0.4016]","[0.4042, 0.5615]","[0.424, 0.6735]","[0.2192, 0.5287]","[0.2533, 0.4657]","[0.3036, 0.5734]","[0.3309, 0.6493]"
"[0.3771, 0.9186]","[0.5722, 0.8634]","[0.7607, 0.7364]","[0.9347, 0.6727]","[1.0776, 0.6692]","[0.5924, 0.4322]","[0.6089, 0.2021]","[0.6146, 0.0599]","[0.6207, -0.0561]","[0.4661, 0.4375]","[0.4863, 0.3299]","[0.5065, 0.5023]","[0.5202, 0.6365]","[0.3428, 0.472]","[0.3668, 0.4025]","[0.4048, 0.5619]","[0.4256, 0.6736]","[0.2206, 0.524]","[0.254, 0.4647]","[0.3027, 0.5705]","[0.3309, 0.6439]"
"[0.3778, 0.9254]","[0.5705, 0.8689]","[0.7581, 0.7377]","[0.9315, 0.6721]","[1.0751, 0.6675]","[0.5925, 0.435]","[0.6098, 0.2017]","[0.6144, 0.0564]","[0.6196, -0.0614]","[0.4658, 0.4405]","[0.4837, 0.3281]","[0.5045, 0.4973]","[0.5207, 0.6303]","[0.3425, 0.4746]","[0.3657, 0.3997]","[0.4043, 0.558]","[0.4268, 0.6698]","[0.2213, 0.5268]","[0.2553, 0.467]","[0.3051, 0.5738]","[0.3357, 0.648]"
"[0.3736, 0.9251]","[0.5673, 0.8695]","[0.7569, 0.7376]","[0.9336, 0.673]","[1.0785, 0.6699]","[0.5935, 0.4349]","[0.6091, 0.2005]","[0.6133, 0.056]","[0.619, -0.0608]","[0.4678, 0.4408]","[0.4849, 0.3281]","[0.503, 0.4974]","[0.5179, 0.631]","[0.3448, 0.4749]","[0.3664, 0.4029]","[0.4024, 0.563]","[0.4239, 0.6752]","[0.2226, 0.5267]","[0.2543, 0.4698]","[0.304, 0.5785]","[0.3358, 0.653]"
"[0.3752, 0.9228]","[0.5677, 0.8683]","[0.7592, 0.7384]","[0.941, 0.675]","[1.0928, 0.6744]","[0.5934, 0.4393]","[0.611, 0.2053]","[0.614, 0.0593]","[0.62, -0.0603]","[0.4673, 0.4426]","[0.4874, 0.3292]","[0.5049, 0.499]","[0.5191, 0.6345]","[0.344, 0.475]","[0.3693, 0.4026]","[0.4049, 0.5623]","[0.4268, 0.6772]","[0.2224, 0.5262]","[0.2577, 0.4669]","[0.307, 0.5745]","[0.3385, 0.652]"
"[0.375, 0.9238]","[0.5659, 0.8696]","[0.7572, 0.7388]","[0.9374, 0.6755]","[1.0895, 0.6751]","[0.5946, 0.4386]","[0.6102, 0.2036]","[0.6128, 0.0561]","[0.6173, -0.0643]","[0.4683, 0.4432]","[0.487, 0.3281]","[0.5051, 0.4998]","[0.5193, 0.6358]","[0.3451, 0.4772]","[0.3695, 0.4026]","[0.406, 0.563]","[0.4272, 0.6783]","[0.2231, 0.5299]","[0.2592, 0.4675]","[0.3088, 0.5769]","[0.339, 0.656]"
"[0.3759, 0.9256]","[0.5672, 0.8703]","[0.7561, 0.7402]","[0.9335, 0.6752]","[1.0839, 0.6734]","[0.5956, 0.442]","[0.6141, 0.2103]","[0.6181, 0.0639]","[0.6245, -0.0555]","[0.4699, 0.4449]","[0.4882, 0.3292]","[0.5051, 0.5004]","[0.5183, 0.6363]","[0.3468, 0.4783]","[0.3701, 0.4028]","[0.4058, 0.5623]","[0.4274, 0.6769]","[0.2251, 0.5311]","[0.2585, 0.4674]","[0.3079, 0.5759]","[0.3387, 0.6541]"
"[0.3798, 0.9197]","[0.5693, 0.8669]","[0.7581, 0.7379]","[0.9405, 0.6759]","[1.0938, 0.675]","[0.5954, 0.4377]","[0.6119, 0.1988]","[0.6152, 0.0498]","[0.619, -0.0724]","[0.4693, 0.4444]","[0.4866, 0.3299]","[0.5085, 0.5036]","[0.5244, 0.6387]","[0.346, 0.4813]","[0.3681, 0.401]","[0.4072, 0.5642]","[0.4285, 0.6798]","[0.2239, 0.5364]","[0.2567, 0.4677]","[0.3074, 0.5769]","[0.337, 0.6554]"
"[0.3762, 0.926]","[0.5687, 0.8702]","[0.7564, 0.7388]","[0.9348, 0.6753]","[1.0852, 0.674]","[0.5965, 0.4391]","[0.6119, 0.2044]","[0.6156, 0.0584]","[0.6209, -0.0614]","[0.4685, 0.4444]","[0.4874, 0.3302]","[0.5085, 0.5038]","[0.5248, 0.6397]","[0.3443, 0.4789]","[0.3698, 0.4032]","[0.4079, 0.5647]","[0.4295, 0.6789]","[0.2223, 0.5315]","[0.2593, 0.4663]","[0.3085, 0.5742]","[0.3369, 0.6508]"
"[0.3761, 0.9213]","[0.5688, 0.8686]","[0.7583, 0.7396]","[0.9397, 0.6767]","[1.0909, 0.675]","[0.5961, 0.4389]","[0.6106, 0.1982]","[0.6135, 0.0476]","[0.6187, -0.0748]","[0.4689, 0.4446]","[0.4855, 0.3289]","[0.5053, 0.5026]","[0.5216, 0.6394]","[0.3458, 0.4795]","[0.3688, 0.4055]","[0.4063, 0.5669]","[0.4285, 0.6808]","[0.2244, 0.5321]","[0.2586, 0.4685]","[0.3073, 0.5753]","[0.3372, 0.6497]"
"[0.3797, 0.92]","[0.5728, 0.8687]","[0.7638, 0.7399]","[0.9408, 0.6755]","[1.0878, 0.6716]","[0.5972, 0.438]","[0.6122, 0.1966]","[0.6148, 0.046]","[0.6185, -0.0785]","[0.4708, 0.4432]","[0.4911, 0.3317]","[0.5082, 0.5082]","[0.521, 0.6398]","[0.3473, 0.4767]","[0.3704, 0.4034]","[0.4047, 0.5675]","[0.4235, 0.677]","[0.2251, 0.5273]","[0.2582, 0.4617]","[0.3032, 0.5703]","[0.3277, 0.6429]"
"[0.378, 0.9234]","[0.5714, 0.8691]","[0.7613, 0.7408]","[0.9355, 0.6764]","[1.0808, 0.671]","[0.5981, 0.4405]","[0.6119, 0.2062]","[0.6138, 0.0606]","[0.6174, -0.0595]","[0.4722, 0.4448]","[0.489, 0.3338]","[0.5062, 0.5088]","[0.5208, 0.6405]","[0.349, 0.4773]","[0.3701, 0.4074]","[0.4049, 0.571]","[0.4262, 0.6808]","[0.2268, 0.5262]","[0.259, 0.4633]","[0.3042, 0.5715]","[0.3309, 0.6434]"
"[0.3796, 0.9175]","[0.5746, 0.8671]","[0.7634, 0.7409]","[0.9369, 0.6772]","[1.0791, 0.6707]","[0.5994, 0.4348]","[0.6123, 0.198]","[0.6133, 0.0483]","[0.6148, -0.0747]","[0.4737, 0.4415]","[0.4901, 0.3349]","[0.5104, 0.5095]","[0.5259, 0.6396]","[0.3503, 0.4767]","[0.3697, 0.4035]","[0.4063, 0.5676]","[0.4263, 0.6779]","[0.2273, 0.5287]","[0.2571, 0.4632]","[0.3044, 0.5729]","[0.3316, 0.6475]"
"[0.3791, 0.9187]","[0.5726, 0.8682]","[0.7639, 0.739]","[0.9411, 0.6758]","[1.0876, 0.6717]","[0.5977, 0.4352]","[0.6115, 0.1998]","[0.6135, 0.0525]","[0.6166, -0.0689]","[0.4712, 0.4407]","[0.4909, 0.337]","[0.5089, 0.513]","[0.5237, 0.6442]","[0.3474, 0.4747]","[0.3715, 0.407]","[0.4066, 0.5719]","[0.4266, 0.6824]","[0.225, 0.5246]","[0.2602, 0.4618]","[0.3047, 0.5713]","[0.3293, 0.6447]"
"[0.3793, 0.9207]","[0.5736, 0.8668]","[0.7603, 0.7392]","[0.933, 0.6768]","[1.0788, 0.6726]","[0.5979, 0.4349]","[0.6113, 0.2015]","[0.6129, 0.0555]","[0.616, -0.0641]","[0.4715, 0.4405]","[0.4915, 0.338]","[0.5098, 0.5105]","[0.5256, 0.642]","[0.3477, 0.4739]","[0.3723, 0.4068]","[0.4074, 0.5698]","[0.4287, 0.6814]","[0.2257, 0.5237]","[0.2609, 0.4613]","[0.3073, 0.5691]","[0.335, 0.6439]"
"[0.3797, 0.9201]","[0.5749, 0.8676]","[0.7635, 0.741]","[0.9357, 0.6779]","[1.0788, 0.6714]","[0.5983, 0.4344]","[0.6104, 0.2001]","[0.6112, 0.0545]","[0.6133, -0.0646]","[0.4714, 0.4399]","[0.4891, 0.3382]","[0.5072, 0.5105]","[0.5217, 0.6413]","[0.3479, 0.4731]","[0.3702, 0.4077]","[0.4039, 0.5703]","[0.4235, 0.68]","[0.2264, 0.5224]","[0.2583, 0.4606]","[0.3014, 0.5671]","[0.3263, 0.6392]"
"[0.3825, 0.9152]","[0.5763, 0.8652]","[0.7655, 0.7395]","[0.939, 0.6764]","[1.0829, 0.6712]","[0.6014, 0.4323]","[0.6158, 0.1948]","[0.6175, 0.0473]","[0.6204, -0.0724]","[0.4736, 0.4372]","[0.4909, 0.3376]","[0.5085, 0.5121]","[0.5241, 0.6434]","[0.3501, 0.4696]","[0.3716, 0.4081]","[0.406, 0.5707]","[0.4271, 0.6805]","[0.2294, 0.5182]","[0.2604, 0.4593]","[0.3036, 0.5657]","[0.3294, 0.6375]"
"[0.3824, 0.9147]","[0.5768, 0.8648]","[0.7648, 0.7401]","[0.9358, 0.6752]","[1.0786, 0.6706]","[0.6009, 0.4318]","[0.6142, 0.1986]","[0.6144, 0.0528]","[0.6147, -0.0665]","[0.4724, 0.4375]","[0.4903, 0.3366]","[0.5099, 0.5107]","[0.5256, 0.643]","[0.3485, 0.4707]","[0.3718, 0.4101]","[0.4082, 0.5743]","[0.4291, 0.6851]","[0.2264, 0.5196]","[0.2624, 0.4616]","[0.3079, 0.5717]","[0.3339, 0.6459]"
"[0.3799, 0.9176]","[0.5732, 0.8693]","[0.7635, 0.7418]","[0.9379, 0.6753]","[1.0838, 0.671]","[0.6013, 0.4362]","[0.6138, 0.201]","[0.6142, 0.054]","[0.6171, -0.0656]","[0.4724, 0.4398]","[0.4926, 0.3364]","[0.5103, 0.5115]","[0.5256, 0.6448]","[0.3481, 0.4709]","[0.3737, 0.4099]","[0.4075, 0.5739]","[0.4278, 0.6854]","[0.2262, 0.5184]","[0.2636, 0.4617]","[0.3063, 0.5702]","[0.3303, 0.6424]"
"[0.3797, 0.9168]","[0.5729, 0.8702]","[0.7625, 0.7431]","[0.9341, 0.6766]","[1.0768, 0.6707]","[0.6016, 0.4351]","[0.6162, 0.1947]","[0.6165, 0.0435]","[0.6185, -0.0796]","[0.4731, 0.4392]","[0.4927, 0.3386]","[0.5092, 0.5134]","[0.5233, 0.6458]","[0.3491, 0.4701]","[0.3728, 0.4087]","[0.4081, 0.5728]","[0.429, 0.6843]","[0.227, 0.5176]","[0.2627, 0.4632]","[0.3081, 0.5727]","[0.3351, 0.6458]"
"[0.3787, 0.9201]","[0.5725, 0.8731]","[0.762, 0.7429]","[0.9369, 0.6761]","[1.0831, 0.6706]","[0.6029, 0.4343]","[0.6162, 0.194]","[0.6165, 0.0452]","[0.6186, -0.076]","[0.4741, 0.4387]","[0.4925, 0.3366]","[0.5076, 0.5133]","[0.5219, 0.6465]","[0.3496, 0.4705]","[0.3733, 0.4106]","[0.4068, 0.5762]","[0.4274, 0.6866]","[0.228, 0.5184]","[0.2639, 0.462]","[0.3069, 0.5727]","[0.3321, 0.6452]"
"[0.3796, 0.9238]","[0.5733, 0.872]","[0.7632, 0.7408]","[0.9404, 0.6756]","[1.089, 0.6715]","[0.6028, 0.4364]","[0.6169, 0.1963]","[0.6176, 0.0485]","[0.6205, -0.0724]","[0.475, 0.4402]","[0.493, 0.3403]","[0.5079, 0.5144]","[0.5224, 0.645]","[0.3511, 0.4719]","[0.3729, 0.4115]","[0.4064, 0.5741]","[0.4286, 0.6831]","[0.2305, 0.5196]","[0.2623, 0.462]","[0.3059, 0.5698]","[0.3339, 0.6415]"
"[0.3748, 0.9151]","[0.5748, 0.8671]","[0.7643, 0.7412]","[0.9341, 0.6742]","[1.0759, 0.6691]","[0.6034, 0.4354]","[0.6173, 0.2004]","[0.6204, 0.0554]","[0.6255, -0.0624]","[0.4755, 0.4405]","[0.4954, 0.3367]","[0.5145, 0.5081]","[0.529, 0.6415]","[0.3522, 0.4724]","[0.3758, 0.4084]","[0.4089, 0.5698]","[0.4264, 0.6804]","[0.2296, 0.5192]","[0.2636, 0.4606]","[0.3047, 0.5675]","[0.3275, 0.6402]"
"[0.3769, 0.9149]","[0.5725, 0.8667]","[0.7616, 0.7427]","[0.9347, 0.6757]","[1.0785, 0.6725]","[0.6022, 0.4414]","[0.6175, 0.2082]","[0.6222, 0.0632]","[0.629, -0.0555]","[0.476, 0.4461]","[0.4947, 0.3367]","[0.5135, 0.5075]","[0.5281, 0.6405]","[0.3527, 0.4789]","[0.3745, 0.4053]","[0.4092, 0.5667]","[0.4288, 0.68]","[0.2293, 0.5274]","[0.2617, 0.4568]","[0.3052, 0.5633]","[0.3289, 0.6403]"
"[0.3804, 0.9146]","[0.5729, 0.8651]","[0.7595, 0.7421]","[0.9316, 0.677]","[1.0754, 0.6755]","[0.6031, 0.4399]","[0.6195, 0.2069]","[0.6224, 0.061]","[0.6269, -0.0587]","[0.4769, 0.445]","[0.4971, 0.3368]","[0.5161, 0.5107]","[0.5308, 0.6457]","[0.3529, 0.4782]","[0.3757, 0.4053]","[0.4107, 0.5686]","[0.4296, 0.6838]","[0.2284, 0.5271]","[0.2635, 0.4557]","[0.308, 0.5642]","[0.3309, 0.6437]"
"[0.3793, 0.9088]","[0.5736, 0.8623]","[0.76, 0.7404]","[0.9381, 0.6784]","[1.0842, 0.676]","[0.6031, 0.4328]","[0.6186, 0.1924]","[0.6213, 0.0402]","[0.6261, -0.0839]","[0.4765, 0.4381]","[0.4951, 0.3363]","[0.514, 0.5102]","[0.5292, 0.6435]","[0.3523, 0.4724]","[0.3743, 0.4056]","[0.4097, 0.5683]","[0.4287, 0.6818]","[0.2289, 0.523]","[0.263, 0.4556]","[0.3074, 0.5649]","[0.3307, 0.6438]"
"[0.3786, 0.9109]","[0.5746, 0.8622]","[0.7615, 0.7399]","[0.9367, 0.6769]","[1.0848, 0.6731]","[0.6017, 0.4341]","[0.6165, 0.1983]","[0.6213, 0.0522]","[0.6266, -0.0678]","[0.4746, 0.4404]","[0.4949, 0.3377]","[0.5126, 0.509]","[0.5255, 0.6388]","[0.3501, 0.4754]","[0.3747, 0.4047]","[0.4081, 0.5669]","[0.4256, 0.6776]","[0.2274, 0.5259]","[0.2625, 0.4551]","[0.3065, 0.5636]","[0.3295, 0.6407]"
"[0.3791, 0.9163]","[0.5749, 0.8659]","[0.7612, 0.7417]","[0.9359, 0.6781]","[1.0821, 0.6739]","[0.6025, 0.4391]","[0.6172, 0.2026]","[0.6209, 0.0553]","[0.6254, -0.0655]","[0.475, 0.4437]","[0.4953, 0.3377]","[0.5143, 0.5095]","[0.5282, 0.6402]","[0.3502, 0.4765]","[0.3733, 0.4047]","[0.4084, 0.5656]","[0.4276, 0.6759]","[0.2278, 0.5257]","[0.2611, 0.4562]","[0.3054, 0.5621]","[0.3292, 0.6369]"
"[0.38, 0.9138]","[0.5743, 0.8653]","[0.7627, 0.74]","[0.9397, 0.6764]","[1.0864, 0.6743]","[0.6048, 0.4369]","[0.6189, 0.1992]","[0.6216, 0.051]","[0.626, -0.0698]","[0.4778, 0.4415]","[0.4964, 0.3391]","[0.5156, 0.511]","[0.5296, 0.6429]","[0.3535, 0.4742]","[0.3741, 0.4058]","[0.4109, 0.5656]","[0.4316, 0.677]","[0.2304, 0.5236]","[0.2619, 0.4569]","[0.3076, 0.5609]","[0.3334, 0.635]"
"[0.3773, 0.921]","[0.5723, 0.8706]","[0.7616, 0.7397]","[0.938, 0.6746]","[1.0844, 0.6742]","[0.6039, 0.4414]","[0.6197, 0.2084]","[0.6236, 0.0629]","[0.6291, -0.0567]","[0.4767, 0.4455]","[0.4966, 0.3352]","[0.5148, 0.5076]","[0.5293, 0.6416]","[0.3523, 0.4776]","[0.3765, 0.4052]","[0.4103, 0.567]","[0.4291, 0.6796]","[0.2298, 0.5263]","[0.2647, 0.4577]","[0.307, 0.5629]","[0.3294, 0.6381]"
"[0.3779, 0.9184]","[0.5724, 0.8709]","[0.7609, 0.7401]","[0.9335, 0.6719]","[1.077, 0.6723]","[0.6069, 0.4392]","[0.6205, 0.2039]","[0.6229, 0.0577]","[0.6271, -0.061]","[0.4803, 0.4447]","[0.4956, 0.3359]","[0.5141, 0.5111]","[0.529, 0.6464]","[0.356, 0.4779]","[0.3752, 0.4046]","[0.4115, 0.5675]","[0.4321, 0.6822]","[0.2316, 0.5278]","[0.2631, 0.4582]","[0.3083, 0.5641]","[0.3338, 0.6406]"
"[0.3754, 0.9213]","[0.5687, 0.8732]","[0.7597, 0.7433]","[0.9302, 0.675]","[1.073, 0.672]","[0.6047, 0.4419]","[0.6194, 0.2133]","[0.6224, 0.0717]","[0.6274, -0.0435]","[0.4777, 0.4462]","[0.4931, 0.34]","[0.5111, 0.5116]","[0.5272, 0.6452]","[0.354, 0.4779]","[0.3725, 0.4078]","[0.4067, 0.5688]","[0.4279, 0.6816]","[0.2309, 0.526]","[0.2605, 0.4597]","[0.305, 0.5648]","[0.3325, 0.6397]"
"[0.3774, 0.9186]","[0.5697, 0.8729]","[0.7582, 0.7468]","[0.9259, 0.6765]","[1.0672, 0.6717]","[0.6066, 0.4444]","[0.6224, 0.2093]","[0.6265, 0.0632]","[0.6339, -0.0544]","[0.4799, 0.4482]","[0.5, 0.3359]","[0.5163, 0.5098]","[0.5301, 0.6466]","[0.3565, 0.4794]","[0.3797, 0.4077]","[0.4107, 0.57]","[0.4285, 0.6835]","[0.2327, 0.5269]","[0.2657, 0.4612]","[0.3087, 0.5669]","[0.3337, 0.6409]"
"[0.3792, 0.9198]","[0.5709, 0.8716]","[0.7595, 0.7476]","[0.926, 0.679]","[1.0665, 0.6718]","[0.6056, 0.4435]","[0.6195, 0.2101]","[0.6246, 0.067]","[0.6335, -0.0477]","[0.4784, 0.4469]","[0.4984, 0.3379]","[0.5155, 0.5099]","[0.5301, 0.6474]","[0.3548, 0.4784]","[0.3794, 0.4093]","[0.4121, 0.5703]","[0.4315, 0.6858]","[0.2317, 0.5268]","[0.2652, 0.4602]","[0.3091, 0.5652]","[0.334, 0.6421]"
"[0.3851, 0.9152]","[0.5735, 0.8719]","[0.7623, 0.7451]","[0.9315, 0.6773]","[1.0703, 0.6663]","[0.6108, 0.4356]","[0.6248, 0.1916]","[0.6254, 0.0415]","[0.6278, -0.079]","[0.4841, 0.4413]","[0.5, 0.3389]","[0.5143, 0.5167]","[0.5298, 0.6482]","[0.3595, 0.4742]","[0.3781, 0.4077]","[0.4105, 0.5751]","[0.432, 0.6861]","[0.2364, 0.5237]","[0.2657, 0.4597]","[0.3131, 0.5739]","[0.3441, 0.6505]"
"[0.3833, 0.9213]","[0.5747, 0.8712]","[0.7653, 0.7428]","[0.9369, 0.6773]","[1.078, 0.6675]","[0.6086, 0.4331]","[0.6213, 0.1938]","[0.6226, 0.0464]","[0.6255, -0.0752]","[0.4806, 0.4402]","[0.4947, 0.3377]","[0.5093, 0.513]","[0.5251, 0.6454]","[0.3562, 0.4751]","[0.3748, 0.4106]","[0.4085, 0.577]","[0.4317, 0.6903]","[0.2353, 0.5267]","[0.2654, 0.4603]","[0.3121, 0.5724]","[0.3432, 0.6515]"
