"[0.4056, 0.917]","[0.5948, 0.8708]","[0.7635, 0.7704]","[0.9104, 0.7157]","[1.0479, 0.6981]","[0.6115, 0.4398]","[0.6487, 0.2259]","[0.6598, 0.0894]","[0.667, -0.0175]","[0.4754, 0.453]","[0.4498, 0.2956]","[0.4395, 0.4395]","[0.4469, 0.5778]","[0.3535, 0.4924]","[0.3351, 0.37]","[0.3428, 0.513]","[0.3592, 0.6311]","[0.2545, 0.5488]","[0.2283, 0.4376]","[0.2543, 0.5371]","[0.2845, 0.6281]"
"[0.3992, 0.946]","[0.5922, 0.8877]","[0.7719, 0.7726]","[0.943, 0.7056]","[1.0922, 0.6968]","[0.6133, 0.4375]","[0.6451, 0.2163]","[0.6498, 0.0692]","[0.6499, -0.0493]","[0.4809, 0.4417]","[0.4526, 0.2986]","[0.4509, 0.4434]","[0.4632, 0.5708]","[0.3599, 0.4771]","[0.3335, 0.3842]","[0.35, 0.5208]","[0.3694, 0.6221]","[0.2529, 0.5275]","[0.2327, 0.4336]","[0.2553, 0.5255]","[0.2809, 0.5983]"
"[0.4072, 0.9422]","[0.5961, 0.8819]","[0.7759, 0.7647]","[0.9487, 0.7005]","[1.0967, 0.6922]","[0.6149, 0.431]","[0.6493, 0.2001]","[0.6547, 0.0479]","[0.6557, -0.0727]","[0.4823, 0.4372]","[0.4507, 0.2992]","[0.449, 0.4462]","[0.4633, 0.5719]","[0.3618, 0.4739]","[0.3324, 0.3876]","[0.351, 0.5271]","[0.3735, 0.6267]","[0.2553, 0.5251]","[0.2342, 0.4343]","[0.2588, 0.5284]","[0.2867, 0.5999]"
"[0.4009, 0.9458]","[0.5923, 0.8845]","[0.7713, 0.7725]","[0.931, 0.7066]","[1.0676, 0.695]","[0.6135, 0.4354]","[0.6473, 0.2105]","[0.6521, 0.0642]","[0.6522, -0.0514]","[0.4819, 0.4409]","[0.4557, 0.3017]","[0.4532, 0.446]","[0.4655, 0.5729]","[0.3618, 0.4763]","[0.3333, 0.3841]","[0.3495, 0.5218]","[0.3702, 0.6247]","[0.2553, 0.5262]","[0.232, 0.4354]","[0.2553, 0.5284]","[0.2825, 0.603]"
"[0.4054, 0.9444]","[0.5999, 0.885]","[0.7789, 0.7708]","[0.9501, 0.7027]","[1.0991, 0.6911]","[0.6159, 0.434]","[0.6472, 0.2085]","[0.6515, 0.0594]","[0.6526, -0.0587]","[0.4842, 0.4399]","[0.4539, 0.2985]","[0.4526, 0.4422]","[0.4662, 0.5696]","[0.3644, 0.4759]","[0.3369, 0.3875]","[0.354, 0.5257]","[0.3745, 0.6271]","[0.2577, 0.526]","[0.2372, 0.437]","[0.2613, 0.5321]","[0.2883, 0.6051]"
"[0.4028, 0.9441]","[0.5926, 0.8853]","[0.7763, 0.7682]","[0.9504, 0.6997]","[1.0986, 0.6876]","[0.6147, 0.4345]","[0.6488, 0.2019]","[0.6556, 0.049]","[0.6575, -0.0712]","[0.4825, 0.4403]","[0.4547, 0.3034]","[0.4514, 0.4493]","[0.4624, 0.5747]","[0.3618, 0.4759]","[0.3346, 0.3887]","[0.3515, 0.5276]","[0.3721, 0.6284]","[0.2548, 0.5255]","[0.2342, 0.436]","[0.2581, 0.5297]","[0.2853, 0.6023]"
"[0.4034, 0.9466]","[0.5932, 0.8853]","[0.7794, 0.7654]","[0.9599, 0.699]","[1.1143, 0.6912]","[0.6144, 0.434]","[0.6466, 0.2037]","[0.6518, 0.0529]","[0.6525, -0.0657]","[0.4821, 0.4399]","[0.4541, 0.3028]","[0.4504, 0.4479]","[0.4608, 0.5736]","[0.3616, 0.4759]","[0.3322, 0.3862]","[0.3488, 0.525]","[0.3696, 0.6265]","[0.2554, 0.5265]","[0.2327, 0.4368]","[0.2562, 0.5307]","[0.2837, 0.6039]"
"[0.3986, 0.9504]","[0.5887, 0.8893]","[0.7785, 0.7659]","[0.9636, 0.6983]","[1.1216, 0.6889]","[0.6159, 0.4364]","[0.6462, 0.206]","[0.6517, 0.0554]","[0.6527, -0.0636]","[0.4837, 0.4412]","[0.4561, 0.3049]","[0.4529, 0.4531]","[0.4625, 0.5805]","[0.3618, 0.4764]","[0.3318, 0.3871]","[0.3491, 0.5285]","[0.3701, 0.6324]","[0.2541, 0.5262]","[0.23, 0.4378]","[0.2554, 0.5339]","[0.2849, 0.6089]"
"[0.4037, 0.9501]","[0.5936, 0.8874]","[0.7791, 0.7662]","[0.9572, 0.6973]","[1.1097, 0.6869]","[0.6145, 0.439]","[0.6455, 0.206]","[0.6519, 0.0545]","[0.6537, -0.0666]","[0.4829, 0.4442]","[0.4563, 0.3053]","[0.4539, 0.4527]","[0.4643, 0.5786]","[0.3621, 0.4801]","[0.3329, 0.3875]","[0.3502, 0.5279]","[0.3707, 0.6305]","[0.2553, 0.5302]","[0.2324, 0.438]","[0.257, 0.5323]","[0.2849, 0.6068]"
"[0.4028, 0.9492]","[0.5935, 0.8911]","[0.7776, 0.7674]","[0.9516, 0.6977]","[1.1008, 0.6874]","[0.6165, 0.4343]","[0.6481, 0.1968]","[0.6529, 0.042]","[0.6519, -0.0805]","[0.484, 0.4417]","[0.4538, 0.3069]","[0.451, 0.4567]","[0.4632, 0.5832]","[0.3626, 0.4783]","[0.3322, 0.3906]","[0.3507, 0.5339]","[0.3731, 0.6367]","[0.2555, 0.5291]","[0.233, 0.4412]","[0.2586, 0.539]","[0.2886, 0.6131]"
"[0.4, 0.9484]","[0.5927, 0.8896]","[0.7766, 0.768]","[0.9522, 0.6993]","[1.1036, 0.6906]","[0.6146, 0.4333]","[0.6442, 0.2009]","[0.6495, 0.052]","[0.6497, -0.0651]","[0.483, 0.4398]","[0.4544, 0.3066]","[0.4512, 0.4546]","[0.4616, 0.582]","[0.3625, 0.4764]","[0.332, 0.3881]","[0.3498, 0.5289]","[0.3713, 0.6324]","[0.2562, 0.5277]","[0.232, 0.4439]","[0.2579, 0.5397]","[0.2887, 0.6132]"
"[0.4052, 0.9493]","[0.5944, 0.89]","[0.7763, 0.7688]","[0.9496, 0.6986]","[1.1004, 0.6877]","[0.6153, 0.438]","[0.6455, 0.2094]","[0.6509, 0.0635]","[0.6514, -0.0519]","[0.4828, 0.4439]","[0.456, 0.3072]","[0.4536, 0.4555]","[0.4644, 0.5833]","[0.362, 0.4799]","[0.3329, 0.3903]","[0.3505, 0.5316]","[0.3716, 0.6352]","[0.2559, 0.5305]","[0.2317, 0.4448]","[0.2576, 0.5399]","[0.2876, 0.6136]"
"[0.4072, 0.9512]","[0.6001, 0.8901]","[0.7795, 0.7756]","[0.9393, 0.7047]","[1.0739, 0.6912]","[0.6143, 0.4455]","[0.6453, 0.2269]","[0.6511, 0.085]","[0.6528, -0.029]","[0.4827, 0.4501]","[0.4586, 0.3044]","[0.4564, 0.4487]","[0.4666, 0.5785]","[0.3628, 0.4846]","[0.3367, 0.3911]","[0.3532, 0.5309]","[0.3727, 0.6362]","[0.2569, 0.534]","[0.2339, 0.4429]","[0.2576, 0.5378]","[0.284, 0.6147]"
"[0.4087, 0.9464]","[0.6057, 0.8855]","[0.7855, 0.7719]","[0.9588, 0.7043]","[1.1115, 0.6952]","[0.6211, 0.4437]","[0.6525, 0.2228]","[0.6577, 0.0769]","[0.6603, -0.0396]","[0.4882, 0.4476]","[0.4585, 0.3016]","[0.4543, 0.4496]","[0.465, 0.5824]","[0.3669, 0.4826]","[0.3399, 0.3962]","[0.3562, 0.5383]","[0.3766, 0.6417]","[0.2595, 0.5317]","[0.238, 0.4442]","[0.2613, 0.5418]","[0.2887, 0.616]"
"[0.4059, 0.9416]","[0.601, 0.8833]","[0.7864, 0.7648]","[0.9697, 0.7001]","[1.1294, 0.6952]","[0.6185, 0.4426]","[0.6486, 0.2196]","[0.6511, 0.0725]","[0.65, -0.0448]","[0.4859, 0.4468]","[0.4585, 0.3117]","[0.4555, 0.4634]","[0.4672, 0.5946]","[0.3626, 0.4819]","[0.3348, 0.3974]","[0.353, 0.5409]","[0.3761, 0.6462]","[0.2534, 0.5313]","[0.2322, 0.4505]","[0.257, 0.5485]","[0.2866, 0.6238]"
"[0.4071, 0.9442]","[0.6012, 0.881]","[0.7848, 0.7644]","[0.9638, 0.6989]","[1.1181, 0.6898]","[0.6199, 0.4413]","[0.6483, 0.2134]","[0.6532, 0.0618]","[0.654, -0.0603]","[0.487, 0.4463]","[0.4593, 0.3099]","[0.4581, 0.4637]","[0.4705, 0.5967]","[0.3635, 0.4817]","[0.3358, 0.3949]","[0.3552, 0.5412]","[0.3785, 0.6487]","[0.2538, 0.5295]","[0.2317, 0.4465]","[0.2575, 0.5465]","[0.288, 0.6235]"
"[0.4028, 0.943]","[0.5959, 0.8878]","[0.7816, 0.768]","[0.9609, 0.6995]","[1.1146, 0.6898]","[0.6174, 0.4415]","[0.6493, 0.2025]","[0.6525, 0.0419]","[0.651, -0.0875]","[0.4848, 0.4463]","[0.4572, 0.3114]","[0.4534, 0.4637]","[0.464, 0.5933]","[0.3612, 0.4825]","[0.334, 0.394]","[0.3531, 0.5381]","[0.3754, 0.6444]","[0.2514, 0.5331]","[0.23, 0.4459]","[0.2571, 0.5428]","[0.2871, 0.6199]"
"[0.3972, 0.9456]","[0.5895, 0.8908]","[0.7767, 0.771]","[0.9572, 0.7018]","[1.1134, 0.6911]","[0.6155, 0.4451]","[0.6453, 0.2159]","[0.65, 0.0673]","[0.6505, -0.053]","[0.4838, 0.449]","[0.4566, 0.3123]","[0.4518, 0.4629]","[0.4611, 0.5923]","[0.3616, 0.4843]","[0.3334, 0.3936]","[0.3509, 0.5373]","[0.3727, 0.6431]","[0.254, 0.5347]","[0.2297, 0.4464]","[0.2562, 0.542]","[0.2873, 0.6182]"
"[0.3999, 0.9419]","[0.5953, 0.8873]","[0.7826, 0.7697]","[0.9661, 0.7025]","[1.1241, 0.6951]","[0.6192, 0.4406]","[0.6523, 0.2093]","[0.6559, 0.0566]","[0.6557, -0.066]","[0.4872, 0.4447]","[0.459, 0.3098]","[0.4517, 0.4574]","[0.4612, 0.5859]","[0.3651, 0.4805]","[0.3356, 0.3961]","[0.3517, 0.5387]","[0.374, 0.6423]","[0.2582, 0.5309]","[0.2349, 0.4481]","[0.2593, 0.5454]","[0.29, 0.6201]"
"[0.4029, 0.9403]","[0.5973, 0.8864]","[0.7812, 0.7705]","[0.9561, 0.7025]","[1.1071, 0.6926]","[0.6197, 0.4414]","[0.6478, 0.2121]","[0.6534, 0.0607]","[0.6531, -0.0615]","[0.4876, 0.4463]","[0.4581, 0.3127]","[0.4556, 0.4644]","[0.4665, 0.5925]","[0.3654, 0.4826]","[0.3353, 0.3937]","[0.3536, 0.5359]","[0.3749, 0.6386]","[0.2572, 0.5335]","[0.2336, 0.4489]","[0.26, 0.5445]","[0.2897, 0.6179]"
"[0.4047, 0.9444]","[0.5968, 0.8918]","[0.7789, 0.7743]","[0.9513, 0.7047]","[1.1012, 0.6921]","[0.6215, 0.4397]","[0.6516, 0.2166]","[0.6566, 0.0691]","[0.6561, -0.0489]","[0.4879, 0.4447]","[0.4618, 0.3098]","[0.4595, 0.4604]","[0.4703, 0.5893]","[0.3654, 0.4816]","[0.3376, 0.3947]","[0.3564, 0.537]","[0.3784, 0.6394]","[0.2577, 0.5341]","[0.2361, 0.4488]","[0.2625, 0.5454]","[0.2924, 0.6189]"
"[0.4044, 0.9434]","[0.5985, 0.89]","[0.7846, 0.7716]","[0.9634, 0.7019]","[1.1171, 0.6921]","[0.6213, 0.4416]","[0.6542, 0.2164]","[0.6578, 0.0701]","[0.6575, -0.0452]","[0.4902, 0.4445]","[0.4636, 0.3074]","[0.4601, 0.4585]","[0.4714, 0.5896]","[0.3704, 0.4783]","[0.3421, 0.3921]","[0.3583, 0.5375]","[0.3794, 0.6433]","[0.2651, 0.5276]","[0.244, 0.4456]","[0.267, 0.5458]","[0.2947, 0.6219]"
"[0.4067, 0.9419]","[0.5996, 0.8859]","[0.7849, 0.7705]","[0.9593, 0.7007]","[1.1076, 0.6882]","[0.6264, 0.4423]","[0.6644, 0.2152]","[0.6738, 0.065]","[0.6775, -0.0553]","[0.4953, 0.4459]","[0.4678, 0.3072]","[0.463, 0.46]","[0.4744, 0.5924]","[0.3745, 0.4803]","[0.3449, 0.3923]","[0.3605, 0.5371]","[0.3826, 0.6436]","[0.2676, 0.5293]","[0.2444, 0.4448]","[0.2679, 0.5436]","[0.2971, 0.6199]"
"[0.411, 0.9477]","[0.6034, 0.8868]","[0.7862, 0.7715]","[0.9598, 0.7024]","[1.1072, 0.6909]","[0.6249, 0.4473]","[0.659, 0.227]","[0.6641, 0.0824]","[0.6635, -0.0345]","[0.4951, 0.4501]","[0.4704, 0.3087]","[0.4682, 0.4604]","[0.4792, 0.5925]","[0.3749, 0.4846]","[0.3448, 0.3889]","[0.3621, 0.5332]","[0.384, 0.641]","[0.2685, 0.5344]","[0.2452, 0.4441]","[0.2702, 0.5425]","[0.2993, 0.6208]"
"[0.4145, 0.945]","[0.6038, 0.8843]","[0.7842, 0.77]","[0.9522, 0.7021]","[1.0956, 0.6891]","[0.6251, 0.4479]","[0.6606, 0.2258]","[0.6647, 0.0794]","[0.6647, -0.0371]","[0.4954, 0.4518]","[0.466, 0.3121]","[0.4627, 0.459]","[0.4758, 0.5876]","[0.3759, 0.4861]","[0.3456, 0.3971]","[0.3616, 0.5403]","[0.3835, 0.6452]","[0.2701, 0.5337]","[0.2453, 0.4478]","[0.2685, 0.5462]","[0.2967, 0.6231]"
"[0.4109, 0.9387]","[0.6034, 0.8854]","[0.7834, 0.7715]","[0.9488, 0.7021]","[1.0902, 0.6873]","[0.6234, 0.4447]","[0.6571, 0.2201]","[0.6602, 0.0738]","[0.6588, -0.0425]","[0.493, 0.4497]","[0.4636, 0.3138]","[0.4612, 0.4642]","[0.475, 0.5937]","[0.3733, 0.4849]","[0.3438, 0.3971]","[0.3608, 0.5427]","[0.3832, 0.6483]","[0.2677, 0.5347]","[0.2446, 0.4512]","[0.2689, 0.5514]","[0.2974, 0.6288]"
"[0.4096, 0.9419]","[0.604, 0.8874]","[0.7792, 0.7767]","[0.9354, 0.7076]","[1.0702, 0.6922]","[0.622, 0.446]","[0.6561, 0.2205]","[0.6602, 0.0705]","[0.6579, -0.0507]","[0.4918, 0.452]","[0.462, 0.3137]","[0.4586, 0.4662]","[0.4719, 0.5983]","[0.3726, 0.4874]","[0.341, 0.3955]","[0.358, 0.544]","[0.3802, 0.6515]","[0.2675, 0.5366]","[0.2439, 0.4534]","[0.2679, 0.5577]","[0.2969, 0.6367]"
"[0.4129, 0.9442]","[0.6069, 0.8849]","[0.7872, 0.7727]","[0.9629, 0.7066]","[1.1164, 0.699]","[0.6204, 0.4464]","[0.6536, 0.2222]","[0.6588, 0.0745]","[0.6601, -0.0446]","[0.4908, 0.4507]","[0.4605, 0.3128]","[0.4582, 0.4643]","[0.4725, 0.5963]","[0.3723, 0.4852]","[0.3422, 0.3952]","[0.3587, 0.5421]","[0.3808, 0.65]","[0.2682, 0.534]","[0.2453, 0.4521]","[0.2687, 0.554]","[0.2967, 0.6318]"
"[0.4118, 0.9375]","[0.6018, 0.8823]","[0.7806, 0.7683]","[0.9434, 0.7041]","[1.0834, 0.6946]","[0.6266, 0.4415]","[0.6608, 0.2128]","[0.6655, 0.0615]","[0.6639, -0.0595]","[0.4941, 0.447]","[0.4646, 0.3171]","[0.4624, 0.4679]","[0.4749, 0.5958]","[0.3717, 0.4812]","[0.3429, 0.402]","[0.3626, 0.5464]","[0.3854, 0.6497]","[0.262, 0.5286]","[0.2417, 0.4495]","[0.2678, 0.5497]","[0.2967, 0.6253]"
"[0.4127, 0.9419]","[0.6076, 0.8879]","[0.7855, 0.7733]","[0.9565, 0.7039]","[1.1092, 0.6939]","[0.622, 0.4414]","[0.6531, 0.2108]","[0.6581, 0.0606]","[0.6573, -0.0608]","[0.4908, 0.4481]","[0.4623, 0.316]","[0.4592, 0.4706]","[0.4712, 0.6004]","[0.3712, 0.4842]","[0.3424, 0.3947]","[0.3592, 0.5413]","[0.3808, 0.6471]","[0.2664, 0.5349]","[0.2444, 0.4489]","[0.2683, 0.5481]","[0.2965, 0.6243]"
"[0.4085, 0.9418]","[0.6029, 0.8824]","[0.781, 0.766]","[0.9521, 0.6991]","[1.1027, 0.6868]","[0.6207, 0.4439]","[0.6491, 0.2142]","[0.6538, 0.0611]","[0.6511, -0.063]","[0.4897, 0.4507]","[0.4586, 0.3194]","[0.4602, 0.4743]","[0.4743, 0.6054]","[0.3678, 0.487]","[0.3368, 0.4006]","[0.3606, 0.5481]","[0.3858, 0.6535]","[0.2599, 0.5349]","[0.2361, 0.4521]","[0.2649, 0.555]","[0.297, 0.6327]"
"[0.4127, 0.9434]","[0.6083, 0.8803]","[0.7836, 0.7656]","[0.9498, 0.6969]","[1.0931, 0.6827]","[0.6188, 0.4437]","[0.649, 0.2153]","[0.6545, 0.0626]","[0.6531, -0.0611]","[0.4886, 0.4514]","[0.4608, 0.3178]","[0.4609, 0.4701]","[0.4735, 0.6019]","[0.3683, 0.4878]","[0.3393, 0.4009]","[0.3614, 0.5466]","[0.3846, 0.6512]","[0.2613, 0.5357]","[0.2408, 0.4504]","[0.2679, 0.552]","[0.2975, 0.6282]"
"[0.4139, 0.94]","[0.6097, 0.8791]","[0.7831, 0.7663]","[0.9468, 0.6962]","[1.091, 0.681]","[0.6197, 0.4418]","[0.6504, 0.207]","[0.6561, 0.0483]","[0.656, -0.0789]","[0.488, 0.4504]","[0.4624, 0.3159]","[0.4605, 0.4708]","[0.4716, 0.605]","[0.367, 0.4865]","[0.3411, 0.3995]","[0.3619, 0.5466]","[0.384, 0.6528]","[0.2592, 0.5336]","[0.2405, 0.4491]","[0.2677, 0.553]","[0.2968, 0.6309]"
"[0.4109, 0.944]","[0.607, 0.882]","[0.783, 0.7687]","[0.9522, 0.6988]","[1.102, 0.6879]","[0.6176, 0.446]","[0.6461, 0.2209]","[0.6513, 0.0726]","[0.6511, -0.0463]","[0.4881, 0.4531]","[0.4639, 0.3141]","[0.4632, 0.4674]","[0.4741, 0.6024]","[0.3689, 0.4889]","[0.344, 0.3967]","[0.3629, 0.5422]","[0.3835, 0.6496]","[0.2621, 0.5369]","[0.244, 0.4488]","[0.2692, 0.5496]","[0.2963, 0.6271]"
"[0.4094, 0.9407]","[0.6061, 0.8796]","[0.785, 0.7635]","[0.9495, 0.6933]","[1.0908, 0.6771]","[0.6211, 0.4427]","[0.6517, 0.2172]","[0.6552, 0.0679]","[0.6536, -0.0497]","[0.4899, 0.4505]","[0.4611, 0.3195]","[0.4602, 0.4725]","[0.4733, 0.6031]","[0.3683, 0.4871]","[0.3404, 0.4032]","[0.3613, 0.5493]","[0.3848, 0.6528]","[0.2591, 0.5355]","[0.24, 0.4509]","[0.2676, 0.5526]","[0.2972, 0.6289]"
"[0.411, 0.9427]","[0.6064, 0.8839]","[0.7836, 0.7654]","[0.9484, 0.6929]","[1.0887, 0.6767]","[0.6186, 0.441]","[0.6506, 0.2089]","[0.6556, 0.0542]","[0.6547, -0.07]","[0.4875, 0.4489]","[0.4589, 0.3205]","[0.4581, 0.4724]","[0.4716, 0.602]","[0.3666, 0.4865]","[0.3376, 0.4006]","[0.3589, 0.5447]","[0.3826, 0.6482]","[0.2587, 0.5376]","[0.2383, 0.4532]","[0.2653, 0.5536]","[0.2952, 0.6297]"
"[0.4122, 0.9475]","[0.6062, 0.8854]","[0.789, 0.7662]","[0.9664, 0.6925]","[1.1171, 0.6747]","[0.617, 0.4442]","[0.6455, 0.2161]","[0.6511, 0.0638]","[0.6498, -0.0594]","[0.4864, 0.4516]","[0.4619, 0.3129]","[0.462, 0.4693]","[0.4723, 0.6031]","[0.3665, 0.4889]","[0.339, 0.3951]","[0.3593, 0.5453]","[0.3805, 0.6542]","[0.2604, 0.5402]","[0.239, 0.4553]","[0.2671, 0.5594]","[0.2962, 0.6381]"
"[0.4134, 0.9418]","[0.6045, 0.8807]","[0.7857, 0.7614]","[0.9614, 0.6909]","[1.1113, 0.674]","[0.6201, 0.4419]","[0.649, 0.2071]","[0.6533, 0.0506]","[0.6514, -0.077]","[0.4879, 0.4483]","[0.4612, 0.3189]","[0.4624, 0.4769]","[0.4754, 0.6104]","[0.3652, 0.4837]","[0.3369, 0.3984]","[0.3605, 0.5494]","[0.3859, 0.6597]","[0.257, 0.5316]","[0.2368, 0.4542]","[0.2662, 0.5611]","[0.2978, 0.6419]"
