"[0.239, 0.7951]","[0.4204, 0.7092]","[0.5628, 0.6098]","[0.6914, 0.5863]","[0.8097, 0.6076]","[0.4159, 0.3425]","[0.6116, 0.3259]","[0.7232, 0.3008]","[0.8224, 0.268]","[0.3465, 0.3351]","[0.576, 0.408]","[0.5426, 0.5311]","[0.4835, 0.5705]","[0.2995, 0.3828]","[0.5212, 0.4642]","[0.4815, 0.5746]","[0.4223, 0.5979]","[0.2705, 0.4598]","[0.4459, 0.5132]","[0.4275, 0.5941]","[0.3757, 0.616]"
"[0.2415, 0.7971]","[0.4223, 0.7093]","[0.5644, 0.6091]","[0.6932, 0.5854]","[0.8109, 0.6077]","[0.4127, 0.3443]","[0.6097, 0.3285]","[0.722, 0.3031]","[0.8212, 0.2702]","[0.3426, 0.3365]","[0.575, 0.4103]","[0.5419, 0.5328]","[0.4822, 0.5692]","[0.2965, 0.3832]","[0.5187, 0.465]","[0.4787, 0.5735]","[0.4183, 0.5937]","[0.2682, 0.4592]","[0.4428, 0.5104]","[0.4257, 0.5884]","[0.3736, 0.6075]"
"[0.2439, 0.7974]","[0.4201, 0.7123]","[0.5674, 0.6088]","[0.6965, 0.5865]","[0.8135, 0.6081]","[0.4198, 0.3474]","[0.6162, 0.3273]","[0.7281, 0.3031]","[0.8275, 0.2701]","[0.3491, 0.3382]","[0.5781, 0.4116]","[0.5402, 0.533]","[0.4764, 0.57]","[0.3009, 0.3836]","[0.5212, 0.4675]","[0.4778, 0.5756]","[0.4166, 0.5929]","[0.2713, 0.4594]","[0.4445, 0.5117]","[0.4254, 0.5899]","[0.3736, 0.6067]"
"[0.2395, 0.7973]","[0.4167, 0.7106]","[0.5614, 0.6073]","[0.6924, 0.5855]","[0.8088, 0.6064]","[0.4149, 0.3458]","[0.614, 0.3282]","[0.7249, 0.304]","[0.8242, 0.2704]","[0.3456, 0.337]","[0.5754, 0.4166]","[0.5347, 0.5374]","[0.4714, 0.5729]","[0.2984, 0.3828]","[0.5199, 0.4679]","[0.4752, 0.5755]","[0.4141, 0.5939]","[0.2696, 0.4586]","[0.4445, 0.5112]","[0.4238, 0.5867]","[0.3704, 0.603]"
"[0.2398, 0.7945]","[0.4178, 0.7092]","[0.5615, 0.6057]","[0.6901, 0.583]","[0.8086, 0.6048]","[0.4138, 0.3453]","[0.614, 0.3262]","[0.7259, 0.3009]","[0.8253, 0.2667]","[0.345, 0.3358]","[0.5763, 0.413]","[0.5367, 0.534]","[0.4736, 0.5693]","[0.2989, 0.3811]","[0.5206, 0.4677]","[0.476, 0.5761]","[0.4152, 0.5937]","[0.2713, 0.4564]","[0.4443, 0.513]","[0.4231, 0.5888]","[0.3701, 0.6042]"
"[0.2407, 0.7929]","[0.4169, 0.7079]","[0.5589, 0.6039]","[0.6866, 0.5795]","[0.8062, 0.5994]","[0.4133, 0.3445]","[0.6104, 0.3243]","[0.722, 0.2982]","[0.8203, 0.2648]","[0.3441, 0.3359]","[0.5731, 0.409]","[0.5412, 0.5321]","[0.4824, 0.574]","[0.2984, 0.3808]","[0.5173, 0.4676]","[0.4764, 0.5758]","[0.4171, 0.5979]","[0.2708, 0.4549]","[0.444, 0.5121]","[0.4253, 0.5883]","[0.3739, 0.6067]"
"[0.2427, 0.7925]","[0.4186, 0.7066]","[0.5609, 0.6032]","[0.69, 0.5793]","[0.81, 0.6]","[0.4126, 0.3434]","[0.6118, 0.3241]","[0.7233, 0.2984]","[0.8209, 0.2659]","[0.3435, 0.3365]","[0.5763, 0.406]","[0.5431, 0.5279]","[0.4828, 0.5679]","[0.2983, 0.3843]","[0.5193, 0.4679]","[0.4778, 0.5749]","[0.4173, 0.5952]","[0.2713, 0.4609]","[0.4454, 0.5146]","[0.4274, 0.5909]","[0.3759, 0.6093]"
"[0.2429, 0.7925]","[0.419, 0.7063]","[0.5613, 0.603]","[0.6901, 0.5793]","[0.8096, 0.6022]","[0.413, 0.3414]","[0.6119, 0.3235]","[0.7228, 0.2975]","[0.8199, 0.2646]","[0.3437, 0.3348]","[0.5763, 0.4051]","[0.5445, 0.5256]","[0.4853, 0.5655]","[0.2987, 0.3829]","[0.5176, 0.4679]","[0.4767, 0.572]","[0.4165, 0.5912]","[0.2718, 0.4597]","[0.4435, 0.5157]","[0.4256, 0.5895]","[0.3743, 0.606]"
"[0.2405, 0.7961]","[0.4187, 0.7085]","[0.5616, 0.6046]","[0.6897, 0.5796]","[0.8083, 0.6035]","[0.4125, 0.3424]","[0.6117, 0.3246]","[0.7224, 0.2988]","[0.8201, 0.2652]","[0.3431, 0.3363]","[0.5782, 0.4056]","[0.5444, 0.5261]","[0.4836, 0.5637]","[0.2979, 0.3838]","[0.5199, 0.4683]","[0.4777, 0.5735]","[0.4168, 0.5915]","[0.271, 0.4603]","[0.4443, 0.5151]","[0.4248, 0.5894]","[0.3717, 0.6048]"
"[0.2419, 0.7939]","[0.4202, 0.7096]","[0.5631, 0.6057]","[0.6911, 0.5797]","[0.8094, 0.6017]","[0.42, 0.3462]","[0.6156, 0.3252]","[0.7264, 0.2979]","[0.8226, 0.2646]","[0.3495, 0.3389]","[0.5791, 0.4094]","[0.5465, 0.5296]","[0.4858, 0.5678]","[0.3023, 0.3859]","[0.5206, 0.4709]","[0.4796, 0.5767]","[0.4189, 0.5961]","[0.2729, 0.4616]","[0.446, 0.5159]","[0.4276, 0.5921]","[0.3753, 0.6103]"
"[0.2425, 0.7955]","[0.4193, 0.7104]","[0.5633, 0.606]","[0.6917, 0.5801]","[0.8095, 0.6037]","[0.4167, 0.3476]","[0.6161, 0.3265]","[0.7273, 0.2988]","[0.8233, 0.2648]","[0.3482, 0.3406]","[0.5808, 0.4085]","[0.5482, 0.5288]","[0.4865, 0.5677]","[0.3035, 0.3875]","[0.5245, 0.4686]","[0.4838, 0.5751]","[0.423, 0.5956]","[0.2766, 0.4629]","[0.4497, 0.514]","[0.4317, 0.5901]","[0.3799, 0.6094]"
"[0.2392, 0.7955]","[0.4198, 0.7079]","[0.5638, 0.6048]","[0.6922, 0.5811]","[0.8123, 0.6028]","[0.4164, 0.3465]","[0.6165, 0.3253]","[0.7272, 0.298]","[0.8244, 0.2632]","[0.3484, 0.3395]","[0.582, 0.4104]","[0.5464, 0.5312]","[0.4841, 0.57]","[0.3035, 0.3865]","[0.5244, 0.4676]","[0.4807, 0.5748]","[0.4189, 0.5949]","[0.2765, 0.4626]","[0.4496, 0.5137]","[0.4287, 0.5889]","[0.3748, 0.6064]"
"[0.2383, 0.7956]","[0.4205, 0.7077]","[0.5625, 0.6057]","[0.6898, 0.5808]","[0.809, 0.6014]","[0.4133, 0.3478]","[0.6149, 0.325]","[0.7272, 0.2972]","[0.8245, 0.2631]","[0.3453, 0.341]","[0.58, 0.4108]","[0.5465, 0.5311]","[0.4845, 0.5687]","[0.3016, 0.3884]","[0.5239, 0.4681]","[0.4821, 0.5759]","[0.4202, 0.5964]","[0.2764, 0.4651]","[0.4517, 0.5154]","[0.431, 0.592]","[0.3765, 0.6111]"
"[0.2396, 0.7935]","[0.4184, 0.7067]","[0.5602, 0.6052]","[0.6872, 0.5801]","[0.8058, 0.5991]","[0.4131, 0.3459]","[0.6143, 0.3235]","[0.7251, 0.2964]","[0.8218, 0.2622]","[0.3447, 0.3382]","[0.5781, 0.4091]","[0.5427, 0.5268]","[0.4801, 0.5617]","[0.3003, 0.3846]","[0.5213, 0.4675]","[0.4783, 0.573]","[0.4162, 0.5913]","[0.2748, 0.4602]","[0.4478, 0.5145]","[0.427, 0.5899]","[0.3729, 0.6069]"
"[0.247, 0.7919]","[0.426, 0.6999]","[0.5666, 0.5993]","[0.6942, 0.578]","[0.8111, 0.6008]","[0.4124, 0.3392]","[0.6141, 0.3202]","[0.7258, 0.295]","[0.8236, 0.2607]","[0.3441, 0.3359]","[0.5756, 0.4048]","[0.5415, 0.5201]","[0.4805, 0.553]","[0.3, 0.3873]","[0.5215, 0.4687]","[0.4796, 0.5736]","[0.4186, 0.5933]","[0.2765, 0.4669]","[0.4475, 0.5211]","[0.4276, 0.6019]","[0.3757, 0.6258]"
"[0.2462, 0.7959]","[0.4258, 0.7023]","[0.5664, 0.6005]","[0.6945, 0.5777]","[0.8097, 0.6022]","[0.4094, 0.339]","[0.6123, 0.3217]","[0.7243, 0.2964]","[0.8226, 0.2621]","[0.3419, 0.3352]","[0.5755, 0.4066]","[0.5426, 0.522]","[0.484, 0.5571]","[0.2993, 0.386]","[0.5214, 0.4681]","[0.4793, 0.5746]","[0.4202, 0.5977]","[0.2779, 0.4654]","[0.4488, 0.5172]","[0.4299, 0.5972]","[0.3805, 0.6221]"
"[0.2447, 0.7944]","[0.4266, 0.7035]","[0.568, 0.6014]","[0.6949, 0.577]","[0.811, 0.599]","[0.4129, 0.341]","[0.6142, 0.3214]","[0.7257, 0.2957]","[0.8239, 0.2607]","[0.3441, 0.3359]","[0.5759, 0.4063]","[0.5409, 0.5219]","[0.4799, 0.5562]","[0.2997, 0.3856]","[0.5214, 0.4665]","[0.4793, 0.5741]","[0.4196, 0.5969]","[0.276, 0.4639]","[0.4485, 0.5142]","[0.4294, 0.5946]","[0.379, 0.6187]"
"[0.244, 0.7975]","[0.4245, 0.7047]","[0.5649, 0.6022]","[0.6924, 0.5784]","[0.8104, 0.5981]","[0.4098, 0.34]","[0.6133, 0.3226]","[0.7256, 0.2961]","[0.8245, 0.26]","[0.3428, 0.3346]","[0.576, 0.4054]","[0.542, 0.5224]","[0.4823, 0.5551]","[0.3003, 0.3844]","[0.5229, 0.4661]","[0.4816, 0.5722]","[0.4213, 0.5916]","[0.2781, 0.4634]","[0.4495, 0.5161]","[0.4298, 0.5949]","[0.3781, 0.6157]"
"[0.2432, 0.7978]","[0.4244, 0.7046]","[0.5654, 0.6017]","[0.6938, 0.5781]","[0.8113, 0.5993]","[0.4093, 0.3405]","[0.6139, 0.3207]","[0.7257, 0.2953]","[0.825, 0.2597]","[0.3419, 0.3362]","[0.5769, 0.4054]","[0.5385, 0.5198]","[0.4771, 0.55]","[0.2994, 0.3861]","[0.5238, 0.4694]","[0.4774, 0.573]","[0.4161, 0.5895]","[0.2777, 0.4647]","[0.4501, 0.5198]","[0.4268, 0.5942]","[0.3735, 0.6104]"
"[0.2426, 0.7953]","[0.4236, 0.7037]","[0.5636, 0.6008]","[0.6922, 0.5768]","[0.8097, 0.5972]","[0.4101, 0.3384]","[0.6143, 0.3205]","[0.7269, 0.2951]","[0.8264, 0.2603]","[0.3427, 0.3335]","[0.5761, 0.4073]","[0.5394, 0.5243]","[0.4788, 0.5585]","[0.2994, 0.3834]","[0.5223, 0.4684]","[0.4777, 0.574]","[0.4168, 0.5935]","[0.2765, 0.4615]","[0.4492, 0.5182]","[0.4267, 0.5944]","[0.3737, 0.6128]"
"[0.2416, 0.7954]","[0.4233, 0.7036]","[0.5649, 0.601]","[0.6932, 0.5776]","[0.8106, 0.5976]","[0.4119, 0.3376]","[0.6154, 0.3206]","[0.7265, 0.2953]","[0.8251, 0.2604]","[0.3447, 0.334]","[0.5779, 0.4058]","[0.5426, 0.5254]","[0.4834, 0.5626]","[0.3011, 0.3846]","[0.5252, 0.4682]","[0.4815, 0.5749]","[0.421, 0.5963]","[0.2771, 0.4637]","[0.45, 0.5195]","[0.4288, 0.5961]","[0.3769, 0.6154]"
"[0.2394, 0.7969]","[0.4205, 0.7051]","[0.5618, 0.6033]","[0.691, 0.5794]","[0.8091, 0.598]","[0.4102, 0.3397]","[0.6158, 0.3215]","[0.7276, 0.2951]","[0.8271, 0.2593]","[0.3447, 0.3355]","[0.5803, 0.4081]","[0.5424, 0.5266]","[0.4817, 0.5618]","[0.3022, 0.3861]","[0.5284, 0.4682]","[0.4834, 0.5754]","[0.4228, 0.597]","[0.2797, 0.4657]","[0.4544, 0.5193]","[0.4315, 0.5967]","[0.3784, 0.6171]"
"[0.2427, 0.7941]","[0.4289, 0.7025]","[0.5696, 0.6012]","[0.6966, 0.5796]","[0.8132, 0.6008]","[0.4143, 0.3387]","[0.6184, 0.3204]","[0.7303, 0.2951]","[0.8289, 0.261]","[0.3479, 0.3354]","[0.5826, 0.4073]","[0.5465, 0.5234]","[0.4853, 0.5557]","[0.3051, 0.3877]","[0.5289, 0.4697]","[0.487, 0.5746]","[0.4268, 0.5931]","[0.2821, 0.4682]","[0.4553, 0.5208]","[0.4345, 0.5958]","[0.3811, 0.6141]"
"[0.2418, 0.7939]","[0.4295, 0.7024]","[0.5678, 0.6012]","[0.6966, 0.5795]","[0.8137, 0.6008]","[0.4093, 0.3383]","[0.6146, 0.323]","[0.7282, 0.2971]","[0.8279, 0.263]","[0.3431, 0.3341]","[0.5801, 0.4098]","[0.547, 0.5289]","[0.488, 0.5627]","[0.3016, 0.3853]","[0.5266, 0.4685]","[0.4859, 0.575]","[0.4245, 0.5937]","[0.2795, 0.4646]","[0.4524, 0.5189]","[0.431, 0.5923]","[0.375, 0.6082]"
"[0.2437, 0.7945]","[0.4283, 0.7032]","[0.5683, 0.6019]","[0.6955, 0.5799]","[0.8125, 0.6019]","[0.4126, 0.34]","[0.6155, 0.3225]","[0.7281, 0.2974]","[0.8275, 0.2631]","[0.3451, 0.3356]","[0.5812, 0.4097]","[0.5467, 0.5261]","[0.4858, 0.559]","[0.3019, 0.3862]","[0.5265, 0.4698]","[0.4858, 0.5763]","[0.4257, 0.5958]","[0.2781, 0.4652]","[0.4538, 0.517]","[0.4334, 0.5938]","[0.3793, 0.6131]"
"[0.2421, 0.7959]","[0.4256, 0.7043]","[0.5662, 0.6024]","[0.6943, 0.5798]","[0.8119, 0.6026]","[0.4118, 0.3404]","[0.6144, 0.3235]","[0.7276, 0.2987]","[0.8276, 0.2657]","[0.345, 0.3364]","[0.5807, 0.4095]","[0.5483, 0.5265]","[0.4892, 0.5603]","[0.3024, 0.3872]","[0.5282, 0.4693]","[0.4893, 0.576]","[0.4302, 0.5974]","[0.279, 0.4664]","[0.4557, 0.5171]","[0.4374, 0.5944]","[0.3849, 0.6159]"
"[0.2428, 0.8047]","[0.4241, 0.7094]","[0.5682, 0.6042]","[0.6961, 0.5791]","[0.8128, 0.6029]","[0.4127, 0.3416]","[0.6194, 0.3253]","[0.7305, 0.3002]","[0.8286, 0.2654]","[0.3452, 0.3379]","[0.5841, 0.4085]","[0.5484, 0.5233]","[0.4874, 0.5517]","[0.3024, 0.3872]","[0.5314, 0.4676]","[0.4905, 0.5717]","[0.4314, 0.5879]","[0.2792, 0.466]","[0.4542, 0.5167]","[0.4353, 0.5912]","[0.3842, 0.6088]"
"[0.2376, 0.8045]","[0.4235, 0.7069]","[0.5672, 0.6029]","[0.6958, 0.5791]","[0.8138, 0.6004]","[0.4113, 0.342]","[0.6181, 0.3244]","[0.7302, 0.2986]","[0.829, 0.2643]","[0.3455, 0.3383]","[0.5855, 0.4084]","[0.5479, 0.5221]","[0.4851, 0.55]","[0.3046, 0.3883]","[0.5322, 0.4683]","[0.4882, 0.5721]","[0.4272, 0.588]","[0.2834, 0.4679]","[0.4565, 0.5195]","[0.4345, 0.5939]","[0.3816, 0.6106]"
"[0.2351, 0.8067]","[0.4227, 0.7087]","[0.5664, 0.6041]","[0.6949, 0.5794]","[0.8126, 0.6017]","[0.4073, 0.3423]","[0.6156, 0.3255]","[0.7301, 0.2996]","[0.8305, 0.2655]","[0.3442, 0.3383]","[0.5816, 0.4083]","[0.5464, 0.5225]","[0.4856, 0.5556]","[0.3064, 0.388]","[0.5293, 0.469]","[0.4862, 0.5726]","[0.4262, 0.5924]","[0.2883, 0.4666]","[0.4582, 0.5208]","[0.4354, 0.5948]","[0.3825, 0.6133]"
"[0.2343, 0.8039]","[0.4227, 0.7086]","[0.5632, 0.6043]","[0.6917, 0.5791]","[0.8102, 0.6026]","[0.4071, 0.3426]","[0.6155, 0.3252]","[0.7298, 0.2985]","[0.8296, 0.2649]","[0.3428, 0.3379]","[0.5832, 0.4102]","[0.5463, 0.5243]","[0.4834, 0.5541]","[0.3038, 0.3874]","[0.5295, 0.4701]","[0.4859, 0.5731]","[0.4243, 0.5895]","[0.2851, 0.4656]","[0.457, 0.5223]","[0.4339, 0.595]","[0.3798, 0.6096]"
"[0.2329, 0.8055]","[0.423, 0.7079]","[0.5648, 0.6031]","[0.6931, 0.5784]","[0.812, 0.6035]","[0.4071, 0.3407]","[0.6155, 0.3268]","[0.7299, 0.3012]","[0.8297, 0.2677]","[0.3439, 0.3376]","[0.5827, 0.41]","[0.5446, 0.5219]","[0.4815, 0.5508]","[0.3056, 0.3882]","[0.529, 0.4723]","[0.4844, 0.5728]","[0.4234, 0.5886]","[0.2862, 0.467]","[0.4561, 0.5233]","[0.4323, 0.5947]","[0.3785, 0.6095]"
"[0.2377, 0.8019]","[0.425, 0.7071]","[0.5658, 0.603]","[0.6923, 0.5782]","[0.8098, 0.6017]","[0.4087, 0.3396]","[0.6166, 0.3255]","[0.7311, 0.3009]","[0.8317, 0.2678]","[0.3454, 0.3368]","[0.5864, 0.4118]","[0.5468, 0.5258]","[0.4824, 0.5569]","[0.307, 0.3875]","[0.5336, 0.4731]","[0.4873, 0.5754]","[0.4256, 0.593]","[0.2865, 0.4658]","[0.4606, 0.5221]","[0.4384, 0.5939]","[0.3858, 0.6097]"
"[0.2395, 0.803]","[0.425, 0.7073]","[0.5655, 0.6036]","[0.693, 0.5791]","[0.8126, 0.6036]","[0.4099, 0.3408]","[0.6172, 0.3266]","[0.7316, 0.3016]","[0.8318, 0.2686]","[0.3454, 0.3375]","[0.5849, 0.4115]","[0.5463, 0.5246]","[0.4833, 0.5525]","[0.3062, 0.3875]","[0.5321, 0.4716]","[0.4868, 0.5734]","[0.4254, 0.5891]","[0.2855, 0.4655]","[0.4596, 0.5189]","[0.438, 0.5906]","[0.3852, 0.606]"
"[0.2374, 0.8028]","[0.4244, 0.7068]","[0.5672, 0.6028]","[0.6936, 0.5799]","[0.8116, 0.602]","[0.4108, 0.3417]","[0.6182, 0.3254]","[0.7325, 0.3007]","[0.8336, 0.2673]","[0.346, 0.3379]","[0.5851, 0.4118]","[0.5451, 0.5262]","[0.4817, 0.5557]","[0.3061, 0.3878]","[0.5325, 0.4708]","[0.4862, 0.5751]","[0.4249, 0.5925]","[0.2847, 0.466]","[0.4588, 0.519]","[0.4362, 0.5942]","[0.3836, 0.612]"
"[0.2407, 0.8018]","[0.4279, 0.7075]","[0.5707, 0.6032]","[0.6972, 0.5792]","[0.814, 0.6023]","[0.4154, 0.3426]","[0.6209, 0.3255]","[0.7347, 0.3016]","[0.8351, 0.2684]","[0.3481, 0.3389]","[0.5854, 0.4118]","[0.546, 0.5251]","[0.4828, 0.5547]","[0.3058, 0.389]","[0.5293, 0.4745]","[0.4822, 0.5763]","[0.4202, 0.5922]","[0.282, 0.4669]","[0.4561, 0.521]","[0.4345, 0.5934]","[0.3817, 0.6095]"
"[0.2384, 0.8005]","[0.428, 0.7069]","[0.5702, 0.6037]","[0.6972, 0.5797]","[0.8146, 0.6023]","[0.4141, 0.342]","[0.6211, 0.3261]","[0.735, 0.3021]","[0.8348, 0.2684]","[0.3475, 0.3383]","[0.5841, 0.4105]","[0.5447, 0.5223]","[0.481, 0.5494]","[0.3062, 0.3892]","[0.5298, 0.4736]","[0.4833, 0.5733]","[0.4206, 0.5865]","[0.2837, 0.4677]","[0.4564, 0.5224]","[0.4339, 0.5923]","[0.3798, 0.6053]"
"[0.2402, 0.7991]","[0.4289, 0.7056]","[0.5704, 0.6029]","[0.6971, 0.5802]","[0.8144, 0.6026]","[0.4146, 0.3417]","[0.6212, 0.3259]","[0.7346, 0.3016]","[0.8345, 0.2678]","[0.3476, 0.3372]","[0.5846, 0.4115]","[0.5451, 0.5251]","[0.4818, 0.5542]","[0.3058, 0.3876]","[0.5301, 0.4722]","[0.484, 0.5721]","[0.4219, 0.5853]","[0.2827, 0.466]","[0.4548, 0.5214]","[0.4322, 0.5897]","[0.3784, 0.6005]"
"[0.2378, 0.8013]","[0.4272, 0.7064]","[0.5693, 0.6033]","[0.6971, 0.5807]","[0.8153, 0.6019]","[0.412, 0.342]","[0.6201, 0.3273]","[0.7338, 0.3027]","[0.8334, 0.2688]","[0.3461, 0.3382]","[0.5839, 0.4118]","[0.546, 0.5257]","[0.4838, 0.5549]","[0.3055, 0.389]","[0.5296, 0.4732]","[0.4843, 0.5752]","[0.4228, 0.5907]","[0.284, 0.4679]","[0.4544, 0.5222]","[0.4323, 0.5933]","[0.3791, 0.6074]"
"[0.2385, 0.797]","[0.4231, 0.7064]","[0.5647, 0.6056]","[0.6944, 0.5821]","[0.8139, 0.5993]","[0.4109, 0.3434]","[0.6168, 0.3269]","[0.7317, 0.3025]","[0.8324, 0.2711]","[0.3473, 0.3382]","[0.5873, 0.4112]","[0.551, 0.5267]","[0.4878, 0.5573]","[0.3075, 0.3887]","[0.533, 0.4739]","[0.4897, 0.5783]","[0.4278, 0.5951]","[0.2875, 0.468]","[0.4578, 0.5266]","[0.4364, 0.6024]","[0.3837, 0.6198]"
"[0.2411, 0.7982]","[0.4239, 0.707]","[0.5647, 0.6044]","[0.6943, 0.5814]","[0.8143, 0.6003]","[0.4065, 0.3434]","[0.6142, 0.3276]","[0.7305, 0.3031]","[0.8322, 0.2717]","[0.3424, 0.3385]","[0.5852, 0.4098]","[0.5495, 0.526]","[0.4865, 0.5576]","[0.3035, 0.3884]","[0.5316, 0.4733]","[0.4879, 0.5762]","[0.4252, 0.5913]","[0.2851, 0.467]","[0.4564, 0.5272]","[0.4328, 0.6004]","[0.3777, 0.614]"
"[0.2408, 0.7979]","[0.4247, 0.7058]","[0.5658, 0.6048]","[0.6958, 0.582]","[0.814, 0.5984]","[0.4049, 0.3432]","[0.6107, 0.3268]","[0.7263, 0.3043]","[0.8284, 0.2737]","[0.3407, 0.3387]","[0.5813, 0.4108]","[0.5439, 0.5243]","[0.4811, 0.5515]","[0.3014, 0.3887]","[0.5262, 0.4726]","[0.4813, 0.574]","[0.4181, 0.5871]","[0.2822, 0.4666]","[0.4519, 0.5248]","[0.4286, 0.5965]","[0.3729, 0.6088]"
