"[0.4431, 0.9091]","[0.5748, 0.8238]","[0.6333, 0.6919]","[0.5966, 0.5743]","[0.5257, 0.4957]","[0.5617, 0.533]","[0.5569, 0.3759]","[0.5425, 0.2723]","[0.5264, 0.1836]","[0.4866, 0.5282]","[0.5062, 0.3444]","[0.5297, 0.2255]","[0.5476, 0.134]","[0.4091, 0.5558]","[0.4262, 0.4316]","[0.4748, 0.5149]","[0.5041, 0.5985]","[0.3329, 0.6046]","[0.3693, 0.5211]","[0.4232, 0.5704]","[0.4544, 0.6296]"
"[0.4446, 0.9065]","[0.5756, 0.8207]","[0.6342, 0.6884]","[0.5963, 0.5719]","[0.5234, 0.4943]","[0.5624, 0.5289]","[0.5575, 0.372]","[0.5425, 0.2684]","[0.5265, 0.1793]","[0.4876, 0.5255]","[0.5065, 0.3444]","[0.5309, 0.2272]","[0.5499, 0.1374]","[0.4104, 0.554]","[0.4281, 0.4314]","[0.4761, 0.5145]","[0.5043, 0.5986]","[0.3345, 0.6035]","[0.3712, 0.5191]","[0.4254, 0.5686]","[0.4567, 0.6287]"
"[0.4459, 0.9074]","[0.5736, 0.8245]","[0.6369, 0.6955]","[0.5996, 0.5769]","[0.5279, 0.4972]","[0.5628, 0.5303]","[0.5571, 0.3742]","[0.5425, 0.2717]","[0.5274, 0.1842]","[0.4889, 0.5268]","[0.5074, 0.3451]","[0.5309, 0.2274]","[0.5501, 0.1356]","[0.4123, 0.5552]","[0.4302, 0.4327]","[0.4795, 0.5121]","[0.5093, 0.5935]","[0.3354, 0.6057]","[0.3707, 0.5193]","[0.4263, 0.5673]","[0.4592, 0.6279]"
"[0.4474, 0.9064]","[0.576, 0.8226]","[0.6385, 0.695]","[0.6008, 0.578]","[0.5304, 0.4979]","[0.5635, 0.5324]","[0.5584, 0.3781]","[0.5432, 0.2758]","[0.5264, 0.1875]","[0.4896, 0.5276]","[0.5089, 0.344]","[0.5329, 0.2266]","[0.5513, 0.1346]","[0.4127, 0.5553]","[0.4303, 0.431]","[0.4793, 0.5145]","[0.5078, 0.5977]","[0.3358, 0.606]","[0.3711, 0.5185]","[0.4278, 0.5687]","[0.4606, 0.6305]"
"[0.45, 0.9072]","[0.5785, 0.8212]","[0.6377, 0.6912]","[0.6009, 0.5756]","[0.529, 0.4989]","[0.563, 0.5326]","[0.5586, 0.3757]","[0.5449, 0.2732]","[0.5297, 0.185]","[0.4896, 0.5285]","[0.5082, 0.3448]","[0.5328, 0.2271]","[0.5516, 0.1352]","[0.4129, 0.5558]","[0.4329, 0.4335]","[0.4826, 0.5178]","[0.5103, 0.6012]","[0.3368, 0.6053]","[0.3742, 0.5184]","[0.4302, 0.5699]","[0.4607, 0.6328]"
"[0.4473, 0.9082]","[0.5776, 0.8224]","[0.6385, 0.6927]","[0.6006, 0.5752]","[0.5279, 0.4992]","[0.5648, 0.5345]","[0.5607, 0.3765]","[0.5463, 0.2733]","[0.5308, 0.1849]","[0.4911, 0.5301]","[0.509, 0.3458]","[0.5332, 0.2295]","[0.5528, 0.1394]","[0.4147, 0.5575]","[0.4337, 0.4303]","[0.4809, 0.5118]","[0.5081, 0.5952]","[0.3381, 0.6071]","[0.3741, 0.5204]","[0.4281, 0.5702]","[0.4579, 0.6324]"
"[0.449, 0.9061]","[0.5785, 0.8223]","[0.6395, 0.6938]","[0.6024, 0.5767]","[0.5305, 0.501]","[0.5641, 0.5358]","[0.5604, 0.3784]","[0.5471, 0.2753]","[0.5327, 0.1876]","[0.4903, 0.5313]","[0.5096, 0.3461]","[0.5336, 0.2272]","[0.5526, 0.1355]","[0.4139, 0.558]","[0.433, 0.4347]","[0.4814, 0.5161]","[0.5094, 0.5991]","[0.3371, 0.6067]","[0.3732, 0.5198]","[0.4282, 0.5693]","[0.4591, 0.6314]"
"[0.4483, 0.9064]","[0.578, 0.8213]","[0.639, 0.6926]","[0.6011, 0.5752]","[0.5277, 0.4988]","[0.564, 0.5371]","[0.5607, 0.3797]","[0.5468, 0.2764]","[0.5321, 0.1883]","[0.4904, 0.5325]","[0.5096, 0.3479]","[0.5338, 0.2299]","[0.5537, 0.1388]","[0.4138, 0.559]","[0.4341, 0.435]","[0.4828, 0.5161]","[0.5109, 0.5992]","[0.3367, 0.607]","[0.3737, 0.5196]","[0.4289, 0.5687]","[0.4596, 0.6312]"
"[0.4478, 0.9056]","[0.5769, 0.8222]","[0.6383, 0.6939]","[0.6012, 0.5764]","[0.5272, 0.4992]","[0.564, 0.5357]","[0.561, 0.3788]","[0.5469, 0.2754]","[0.5317, 0.1871]","[0.4903, 0.5312]","[0.51, 0.3469]","[0.5348, 0.2284]","[0.5548, 0.1371]","[0.4133, 0.5582]","[0.4341, 0.4358]","[0.4826, 0.5178]","[0.5106, 0.6007]","[0.3366, 0.6063]","[0.3742, 0.5202]","[0.4293, 0.57]","[0.46, 0.632]"
"[0.4484, 0.9091]","[0.5764, 0.8257]","[0.6366, 0.6954]","[0.6009, 0.5775]","[0.5282, 0.5]","[0.5643, 0.5375]","[0.5611, 0.3795]","[0.5475, 0.2759]","[0.5326, 0.1874]","[0.4906, 0.533]","[0.5095, 0.348]","[0.5344, 0.2298]","[0.5543, 0.1386]","[0.4135, 0.56]","[0.4335, 0.436]","[0.483, 0.5171]","[0.5113, 0.6001]","[0.3369, 0.6081]","[0.3748, 0.5204]","[0.4301, 0.5714]","[0.4602, 0.6349]"
"[0.4477, 0.9122]","[0.577, 0.8272]","[0.6372, 0.6968]","[0.6018, 0.5779]","[0.5294, 0.5009]","[0.5653, 0.5392]","[0.5611, 0.3802]","[0.5465, 0.2767]","[0.5307, 0.1883]","[0.4916, 0.5339]","[0.5107, 0.3476]","[0.5356, 0.2286]","[0.5565, 0.1378]","[0.4147, 0.5601]","[0.433, 0.4338]","[0.4813, 0.5144]","[0.5109, 0.5986]","[0.3383, 0.6076]","[0.3746, 0.5213]","[0.4288, 0.5706]","[0.46, 0.6334]"
"[0.4486, 0.9122]","[0.5785, 0.8246]","[0.6364, 0.695]","[0.6019, 0.5779]","[0.5301, 0.5017]","[0.5649, 0.5398]","[0.5617, 0.3801]","[0.5482, 0.2766]","[0.5332, 0.1878]","[0.4914, 0.5344]","[0.5104, 0.3478]","[0.5344, 0.2289]","[0.5539, 0.1378]","[0.4148, 0.5604]","[0.4311, 0.4345]","[0.4801, 0.5151]","[0.51, 0.5993]","[0.339, 0.608]","[0.3742, 0.5213]","[0.4285, 0.57]","[0.4602, 0.6324]"
"[0.4488, 0.9135]","[0.5784, 0.8263]","[0.6367, 0.6965]","[0.6025, 0.5786]","[0.5313, 0.5005]","[0.5647, 0.5387]","[0.5607, 0.3775]","[0.5471, 0.2737]","[0.5325, 0.1849]","[0.4913, 0.5342]","[0.5101, 0.3483]","[0.5348, 0.2296]","[0.5552, 0.1393]","[0.4147, 0.5609]","[0.4317, 0.4349]","[0.4815, 0.5146]","[0.5121, 0.5984]","[0.339, 0.609]","[0.3743, 0.5222]","[0.4287, 0.5709]","[0.4603, 0.6331]"
"[0.4479, 0.9122]","[0.5778, 0.8267]","[0.6385, 0.6977]","[0.602, 0.5812]","[0.5317, 0.5029]","[0.5658, 0.5363]","[0.5605, 0.377]","[0.5457, 0.2736]","[0.5303, 0.1854]","[0.4919, 0.5327]","[0.5105, 0.3481]","[0.5346, 0.2301]","[0.5545, 0.1403]","[0.4157, 0.5605]","[0.431, 0.4361]","[0.4805, 0.5154]","[0.5109, 0.5987]","[0.34, 0.61]","[0.3736, 0.5214]","[0.4277, 0.5704]","[0.4593, 0.633]"
"[0.4553, 0.9152]","[0.5807, 0.8309]","[0.6393, 0.698]","[0.6031, 0.5811]","[0.5342, 0.4995]","[0.5631, 0.5404]","[0.5583, 0.3829]","[0.5438, 0.279]","[0.5272, 0.1895]","[0.4897, 0.5345]","[0.5075, 0.3461]","[0.5363, 0.227]","[0.5576, 0.136]","[0.4131, 0.5601]","[0.4347, 0.4385]","[0.4876, 0.5291]","[0.5152, 0.6154]","[0.337, 0.6074]","[0.3765, 0.5211]","[0.4319, 0.5771]","[0.4598, 0.6406]"
"[0.4517, 0.9151]","[0.5798, 0.8278]","[0.6386, 0.6959]","[0.6029, 0.5787]","[0.5316, 0.4993]","[0.5653, 0.5408]","[0.5609, 0.3809]","[0.5468, 0.2781]","[0.5314, 0.189]","[0.4923, 0.5353]","[0.5096, 0.3469]","[0.5352, 0.2288]","[0.555, 0.1373]","[0.4156, 0.5613]","[0.4346, 0.4389]","[0.4853, 0.5279]","[0.5133, 0.6138]","[0.3395, 0.6089]","[0.3755, 0.5206]","[0.4303, 0.5755]","[0.4588, 0.6399]"
"[0.4519, 0.9138]","[0.5784, 0.8278]","[0.6381, 0.6971]","[0.6021, 0.5797]","[0.5327, 0.4995]","[0.5646, 0.5419]","[0.5597, 0.3803]","[0.5452, 0.2758]","[0.5298, 0.1863]","[0.4917, 0.5369]","[0.5087, 0.3484]","[0.536, 0.2306]","[0.5574, 0.1403]","[0.4156, 0.5623]","[0.4363, 0.4402]","[0.4893, 0.5271]","[0.5185, 0.613]","[0.3396, 0.6091]","[0.3776, 0.521]","[0.4339, 0.5729]","[0.4637, 0.6359]"
"[0.4499, 0.9136]","[0.5786, 0.8281]","[0.6391, 0.6976]","[0.6027, 0.5786]","[0.5334, 0.4986]","[0.5646, 0.5444]","[0.5611, 0.3853]","[0.5463, 0.281]","[0.5306, 0.1913]","[0.4917, 0.5379]","[0.5093, 0.349]","[0.5363, 0.2309]","[0.5581, 0.1402]","[0.4159, 0.5626]","[0.4357, 0.4353]","[0.4878, 0.5213]","[0.5174, 0.6082]","[0.3398, 0.609]","[0.3777, 0.519]","[0.4339, 0.5707]","[0.4644, 0.6355]"
"[0.451, 0.9137]","[0.5782, 0.829]","[0.639, 0.698]","[0.603, 0.5797]","[0.5344, 0.498]","[0.5632, 0.5408]","[0.5583, 0.3817]","[0.5439, 0.2774]","[0.5293, 0.1883]","[0.4903, 0.5358]","[0.5077, 0.3483]","[0.5355, 0.23]","[0.5583, 0.1396]","[0.4145, 0.5617]","[0.4349, 0.4394]","[0.4863, 0.5272]","[0.5151, 0.6139]","[0.3388, 0.6087]","[0.3769, 0.5202]","[0.433, 0.5727]","[0.4634, 0.6367]"
"[0.4494, 0.9145]","[0.5795, 0.8285]","[0.6401, 0.6971]","[0.6029, 0.5789]","[0.5333, 0.4981]","[0.5627, 0.5417]","[0.5586, 0.3836]","[0.5441, 0.2799]","[0.5289, 0.1908]","[0.4906, 0.5361]","[0.5076, 0.3488]","[0.5351, 0.2306]","[0.5574, 0.1404]","[0.4157, 0.5619]","[0.4351, 0.4375]","[0.4866, 0.524]","[0.5152, 0.6102]","[0.3407, 0.609]","[0.3781, 0.5183]","[0.4338, 0.5712]","[0.4634, 0.6364]"
"[0.4494, 0.9129]","[0.5791, 0.8269]","[0.639, 0.6957]","[0.6021, 0.5781]","[0.5319, 0.4985]","[0.5624, 0.5401]","[0.5581, 0.3812]","[0.5443, 0.2777]","[0.5301, 0.1892]","[0.4906, 0.5357]","[0.5078, 0.3486]","[0.5358, 0.23]","[0.5581, 0.1399]","[0.4158, 0.5621]","[0.4353, 0.4393]","[0.4867, 0.5267]","[0.5143, 0.613]","[0.3407, 0.6096]","[0.3782, 0.5177]","[0.4329, 0.5707]","[0.4607, 0.6359]"
"[0.4513, 0.9121]","[0.5797, 0.8265]","[0.64, 0.6951]","[0.6032, 0.579]","[0.5344, 0.4979]","[0.5626, 0.5383]","[0.5586, 0.3785]","[0.545, 0.2746]","[0.5309, 0.1862]","[0.4897, 0.5349]","[0.5077, 0.3476]","[0.5359, 0.2291]","[0.5584, 0.1399]","[0.4143, 0.562]","[0.4354, 0.4404]","[0.4875, 0.5263]","[0.5159, 0.6114]","[0.3394, 0.6102]","[0.3775, 0.5203]","[0.4334, 0.5718]","[0.4629, 0.6352]"
"[0.4503, 0.9136]","[0.5798, 0.8257]","[0.6386, 0.6953]","[0.603, 0.5792]","[0.5341, 0.4988]","[0.5637, 0.5399]","[0.5597, 0.3809]","[0.5456, 0.277]","[0.5309, 0.1882]","[0.4909, 0.5356]","[0.5078, 0.3487]","[0.5343, 0.2312]","[0.5563, 0.1422]","[0.4151, 0.5624]","[0.4354, 0.4388]","[0.486, 0.5238]","[0.5147, 0.6089]","[0.3395, 0.6106]","[0.377, 0.5213]","[0.4325, 0.5713]","[0.4634, 0.6339]"
"[0.4504, 0.9174]","[0.5781, 0.8298]","[0.6376, 0.6976]","[0.6018, 0.5798]","[0.5336, 0.4981]","[0.563, 0.5415]","[0.5592, 0.3809]","[0.5457, 0.2768]","[0.5314, 0.1879]","[0.4902, 0.5368]","[0.508, 0.3502]","[0.5343, 0.2317]","[0.5555, 0.1415]","[0.4146, 0.5634]","[0.4344, 0.4395]","[0.485, 0.5239]","[0.5135, 0.6091]","[0.3392, 0.6114]","[0.3758, 0.5214]","[0.4318, 0.5712]","[0.4632, 0.6343]"
"[0.4518, 0.9193]","[0.5794, 0.8291]","[0.6385, 0.6972]","[0.6027, 0.5811]","[0.5351, 0.5005]","[0.563, 0.5413]","[0.559, 0.3805]","[0.5459, 0.2773]","[0.5319, 0.1888]","[0.4902, 0.5368]","[0.5078, 0.3484]","[0.534, 0.2301]","[0.555, 0.1388]","[0.4146, 0.5634]","[0.4344, 0.4381]","[0.4844, 0.5247]","[0.5123, 0.6109]","[0.3397, 0.6124]","[0.3764, 0.521]","[0.4319, 0.5733]","[0.4618, 0.6389]"
"[0.45, 0.9173]","[0.579, 0.8278]","[0.6374, 0.6974]","[0.6023, 0.5819]","[0.5352, 0.5007]","[0.5635, 0.5404]","[0.5586, 0.3805]","[0.5445, 0.2775]","[0.5294, 0.1888]","[0.4906, 0.536]","[0.509, 0.3484]","[0.5348, 0.2311]","[0.5548, 0.1413]","[0.4146, 0.5628]","[0.4335, 0.4367]","[0.4832, 0.5238]","[0.5112, 0.6101]","[0.3396, 0.6119]","[0.3763, 0.5213]","[0.4311, 0.5741]","[0.4606, 0.6391]"
"[0.4445, 0.9136]","[0.5772, 0.8272]","[0.637, 0.6919]","[0.5976, 0.5735]","[0.5232, 0.4958]","[0.563, 0.5368]","[0.5588, 0.3798]","[0.543, 0.2763]","[0.5255, 0.1873]","[0.4886, 0.5321]","[0.5083, 0.3481]","[0.5366, 0.2305]","[0.5584, 0.1421]","[0.4118, 0.5592]","[0.4314, 0.4358]","[0.4826, 0.5213]","[0.5108, 0.6062]","[0.3367, 0.6069]","[0.3766, 0.5197]","[0.4316, 0.5729]","[0.4602, 0.6364]"
"[0.4449, 0.9098]","[0.578, 0.8248]","[0.6362, 0.691]","[0.597, 0.5746]","[0.5235, 0.4981]","[0.5639, 0.532]","[0.5591, 0.3749]","[0.5436, 0.2713]","[0.5267, 0.1825]","[0.4888, 0.5279]","[0.5089, 0.3462]","[0.5353, 0.2279]","[0.5565, 0.139]","[0.4116, 0.5557]","[0.4314, 0.4347]","[0.4795, 0.5194]","[0.5073, 0.604]","[0.3361, 0.6037]","[0.3754, 0.5213]","[0.4299, 0.573]","[0.4603, 0.634]"
"[0.444, 0.9063]","[0.5784, 0.823]","[0.6371, 0.6908]","[0.5982, 0.5734]","[0.5241, 0.4967]","[0.5633, 0.5322]","[0.5596, 0.3751]","[0.5449, 0.2719]","[0.5291, 0.1836]","[0.4884, 0.5282]","[0.5079, 0.3466]","[0.534, 0.2286]","[0.5546, 0.1393]","[0.4114, 0.5559]","[0.4309, 0.4365]","[0.4796, 0.5197]","[0.5074, 0.6028]","[0.3358, 0.6037]","[0.3752, 0.5206]","[0.4293, 0.5729]","[0.4584, 0.6345]"
"[0.4449, 0.9074]","[0.5772, 0.8236]","[0.6359, 0.6906]","[0.598, 0.5742]","[0.525, 0.4978]","[0.5623, 0.5318]","[0.5585, 0.3758]","[0.5435, 0.2722]","[0.5268, 0.184]","[0.4868, 0.5275]","[0.5073, 0.3461]","[0.5322, 0.2278]","[0.5514, 0.1382]","[0.4092, 0.5554]","[0.4294, 0.4359]","[0.4789, 0.5191]","[0.5082, 0.6019]","[0.3335, 0.604]","[0.3725, 0.5222]","[0.428, 0.5734]","[0.4604, 0.6335]"
"[0.4444, 0.9095]","[0.5758, 0.8277]","[0.6352, 0.695]","[0.598, 0.5781]","[0.5261, 0.5008]","[0.5615, 0.533]","[0.5571, 0.3743]","[0.5438, 0.2709]","[0.5294, 0.1833]","[0.4868, 0.5286]","[0.5065, 0.3468]","[0.5315, 0.2296]","[0.5519, 0.1404]","[0.4095, 0.556]","[0.4283, 0.4362]","[0.4781, 0.5181]","[0.5082, 0.6007]","[0.3342, 0.6045]","[0.3728, 0.5227]","[0.428, 0.5741]","[0.4604, 0.6361]"
"[0.4439, 0.9096]","[0.5751, 0.8261]","[0.6345, 0.6924]","[0.5958, 0.5761]","[0.5234, 0.4981]","[0.5606, 0.5338]","[0.5566, 0.3749]","[0.5423, 0.2705]","[0.5271, 0.1819]","[0.4856, 0.5296]","[0.5054, 0.3469]","[0.53, 0.2275]","[0.5496, 0.1366]","[0.4079, 0.5562]","[0.429, 0.4382]","[0.4777, 0.5226]","[0.5058, 0.6059]","[0.3321, 0.603]","[0.3728, 0.5209]","[0.4276, 0.5741]","[0.4583, 0.6363]"
"[0.4448, 0.9081]","[0.5768, 0.8249]","[0.6357, 0.6945]","[0.596, 0.576]","[0.5228, 0.4974]","[0.5612, 0.5368]","[0.5571, 0.3778]","[0.5423, 0.2744]","[0.5271, 0.1863]","[0.4864, 0.5319]","[0.5064, 0.3481]","[0.5301, 0.2289]","[0.5496, 0.1376]","[0.4094, 0.5582]","[0.4275, 0.4376]","[0.4753, 0.5191]","[0.5044, 0.6024]","[0.3331, 0.6054]","[0.3709, 0.5223]","[0.4254, 0.5729]","[0.457, 0.635]"
"[0.4465, 0.9113]","[0.5756, 0.8279]","[0.6356, 0.6972]","[0.5984, 0.5795]","[0.5276, 0.4996]","[0.5609, 0.5376]","[0.5566, 0.3788]","[0.5422, 0.2756]","[0.527, 0.1873]","[0.4861, 0.5329]","[0.5066, 0.3483]","[0.5311, 0.2294]","[0.5505, 0.1379]","[0.4089, 0.5593]","[0.4295, 0.4372]","[0.4776, 0.5196]","[0.5059, 0.6032]","[0.3336, 0.607]","[0.3728, 0.5232]","[0.4276, 0.5742]","[0.4584, 0.6364]"
"[0.4432, 0.9091]","[0.577, 0.8241]","[0.6371, 0.6945]","[0.5987, 0.5771]","[0.5264, 0.4982]","[0.5614, 0.5374]","[0.557, 0.3783]","[0.5416, 0.2746]","[0.5259, 0.1855]","[0.487, 0.5323]","[0.5061, 0.3476]","[0.5312, 0.23]","[0.5524, 0.1405]","[0.4101, 0.5582]","[0.4316, 0.4332]","[0.478, 0.5174]","[0.5047, 0.6024]","[0.3344, 0.6051]","[0.3755, 0.5206]","[0.4283, 0.5744]","[0.4559, 0.6388]"
"[0.4443, 0.9092]","[0.5754, 0.8276]","[0.6385, 0.6979]","[0.6041, 0.5781]","[0.5297, 0.4995]","[0.5627, 0.5378]","[0.5593, 0.3787]","[0.5452, 0.275]","[0.5315, 0.1863]","[0.488, 0.5326]","[0.5069, 0.3474]","[0.5322, 0.2294]","[0.5538, 0.1397]","[0.4104, 0.5584]","[0.4344, 0.4373]","[0.4822, 0.522]","[0.5094, 0.6066]","[0.3338, 0.6049]","[0.3766, 0.5229]","[0.4308, 0.5762]","[0.4598, 0.6387]"
"[0.4445, 0.9067]","[0.5778, 0.8236]","[0.6378, 0.6955]","[0.6046, 0.5768]","[0.5319, 0.498]","[0.5632, 0.5365]","[0.5597, 0.3781]","[0.5452, 0.2748]","[0.5311, 0.1859]","[0.4891, 0.5317]","[0.5079, 0.349]","[0.5323, 0.231]","[0.5534, 0.1406]","[0.4116, 0.5577]","[0.4343, 0.436]","[0.4825, 0.5181]","[0.5109, 0.6022]","[0.335, 0.6042]","[0.377, 0.5213]","[0.4311, 0.5735]","[0.4604, 0.6366]"
"[0.4454, 0.9072]","[0.5772, 0.8248]","[0.6372, 0.6961]","[0.6028, 0.5778]","[0.5312, 0.4985]","[0.5637, 0.5373]","[0.5602, 0.3799]","[0.5462, 0.2769]","[0.5318, 0.1888]","[0.4892, 0.5324]","[0.5088, 0.3482]","[0.5328, 0.2302]","[0.5526, 0.1401]","[0.4119, 0.5585]","[0.4326, 0.4373]","[0.4809, 0.5189]","[0.5095, 0.602]","[0.3357, 0.6056]","[0.3761, 0.523]","[0.431, 0.5749]","[0.4616, 0.6373]"
"[0.4492, 0.9098]","[0.5789, 0.8263]","[0.6359, 0.6936]","[0.5996, 0.5753]","[0.5303, 0.4941]","[0.5626, 0.5379]","[0.5582, 0.3794]","[0.5447, 0.2764]","[0.5294, 0.1884]","[0.4894, 0.5332]","[0.5085, 0.3466]","[0.5343, 0.2268]","[0.5542, 0.1358]","[0.413, 0.5598]","[0.4318, 0.4395]","[0.483, 0.5232]","[0.5123, 0.6057]","[0.3365, 0.6067]","[0.3739, 0.5238]","[0.4276, 0.5762]","[0.457, 0.6372]"
"[0.4461, 0.9132]","[0.5769, 0.83]","[0.6371, 0.6955]","[0.6025, 0.5757]","[0.5303, 0.4976]","[0.5673, 0.5343]","[0.563, 0.3752]","[0.5498, 0.2726]","[0.5352, 0.185]","[0.4935, 0.5303]","[0.5115, 0.3454]","[0.5364, 0.2294]","[0.5561, 0.1414]","[0.4164, 0.5582]","[0.4323, 0.4365]","[0.4828, 0.519]","[0.5129, 0.602]","[0.3392, 0.607]","[0.3734, 0.523]","[0.4273, 0.576]","[0.4575, 0.6391]"
"[0.447, 0.9117]","[0.5792, 0.8274]","[0.6375, 0.6935]","[0.6004, 0.5745]","[0.5285, 0.4971]","[0.5667, 0.5345]","[0.5641, 0.3788]","[0.5519, 0.2773]","[0.5372, 0.1901]","[0.4923, 0.5299]","[0.511, 0.3461]","[0.536, 0.2288]","[0.5542, 0.1391]","[0.4154, 0.5575]","[0.4303, 0.4387]","[0.4819, 0.5236]","[0.5119, 0.6067]","[0.3387, 0.6062]","[0.3747, 0.5228]","[0.4297, 0.577]","[0.4604, 0.6396]"
