"[0.4794, 0.7999]","[0.5911, 0.7169]","[0.6419, 0.5959]","[0.5604, 0.5181]","[0.4729, 0.5255]","[0.6006, 0.5038]","[0.5957, 0.377]","[0.5763, 0.4049]","[0.5721, 0.4758]","[0.5218, 0.5058]","[0.5022, 0.3646]","[0.4944, 0.4064]","[0.5052, 0.4804]","[0.4555, 0.5191]","[0.4313, 0.3962]","[0.4364, 0.434]","[0.453, 0.5033]","[0.391, 0.5463]","[0.3731, 0.4588]","[0.3876, 0.4714]","[0.4086, 0.5174]"
"[0.4794, 0.8022]","[0.5912, 0.7182]","[0.6408, 0.5947]","[0.5561, 0.5176]","[0.4645, 0.5315]","[0.6003, 0.5033]","[0.5949, 0.3792]","[0.5775, 0.4032]","[0.5732, 0.4726]","[0.5215, 0.5052]","[0.5017, 0.3672]","[0.4967, 0.4037]","[0.507, 0.4775]","[0.4547, 0.5191]","[0.4312, 0.398]","[0.439, 0.4306]","[0.455, 0.5001]","[0.3896, 0.5465]","[0.3735, 0.4583]","[0.39, 0.4691]","[0.4116, 0.516]"
"[0.482, 0.7985]","[0.5921, 0.7158]","[0.6423, 0.5979]","[0.5584, 0.5248]","[0.469, 0.5323]","[0.6013, 0.5044]","[0.5963, 0.3773]","[0.5739, 0.4062]","[0.5692, 0.4759]","[0.5218, 0.5062]","[0.5034, 0.3652]","[0.4925, 0.4119]","[0.5026, 0.4865]","[0.4548, 0.5194]","[0.4306, 0.3947]","[0.4328, 0.4355]","[0.4476, 0.5039]","[0.3907, 0.5468]","[0.3713, 0.4579]","[0.3846, 0.4725]","[0.4046, 0.5189]"
"[0.48, 0.7976]","[0.5907, 0.717]","[0.6421, 0.5983]","[0.5607, 0.5242]","[0.4732, 0.5284]","[0.6005, 0.505]","[0.5957, 0.3765]","[0.572, 0.4065]","[0.5665, 0.4768]","[0.5207, 0.5067]","[0.5023, 0.3646]","[0.4897, 0.4119]","[0.4995, 0.4869]","[0.4537, 0.5198]","[0.4292, 0.3941]","[0.4298, 0.435]","[0.4444, 0.5042]","[0.3903, 0.5468]","[0.3717, 0.4573]","[0.3841, 0.4714]","[0.404, 0.5184]"
"[0.4782, 0.7975]","[0.5886, 0.7187]","[0.6397, 0.5979]","[0.5585, 0.5214]","[0.4715, 0.523]","[0.6013, 0.5056]","[0.5968, 0.3775]","[0.5736, 0.4072]","[0.5679, 0.4789]","[0.5206, 0.5063]","[0.5024, 0.3641]","[0.4906, 0.4106]","[0.4999, 0.4866]","[0.4538, 0.5188]","[0.4297, 0.3934]","[0.4307, 0.435]","[0.4448, 0.5035]","[0.3909, 0.5447]","[0.3714, 0.4551]","[0.3832, 0.4708]","[0.4023, 0.5178]"
"[0.4779, 0.7949]","[0.5881, 0.7155]","[0.6396, 0.5977]","[0.5555, 0.5226]","[0.467, 0.525]","[0.6001, 0.5044]","[0.5961, 0.3767]","[0.575, 0.4099]","[0.5702, 0.4815]","[0.5203, 0.506]","[0.5017, 0.3637]","[0.493, 0.4131]","[0.5032, 0.4883]","[0.4541, 0.5189]","[0.4296, 0.3941]","[0.4337, 0.4385]","[0.4481, 0.5071]","[0.3916, 0.5448]","[0.3728, 0.4561]","[0.3869, 0.4738]","[0.4066, 0.5202]"
"[0.4772, 0.7953]","[0.5879, 0.716]","[0.6394, 0.5973]","[0.5558, 0.5221]","[0.4671, 0.5273]","[0.5997, 0.5037]","[0.5966, 0.3779]","[0.5753, 0.4084]","[0.569, 0.4793]","[0.5197, 0.5049]","[0.5014, 0.3636]","[0.4927, 0.4107]","[0.5014, 0.4866]","[0.4535, 0.5181]","[0.429, 0.3946]","[0.4333, 0.4381]","[0.447, 0.5076]","[0.3911, 0.5445]","[0.3721, 0.4546]","[0.386, 0.472]","[0.4051, 0.5192]"
"[0.4773, 0.7937]","[0.5867, 0.7162]","[0.64, 0.5985]","[0.5594, 0.5216]","[0.4733, 0.522]","[0.5999, 0.502]","[0.5964, 0.3767]","[0.574, 0.4075]","[0.5674, 0.4784]","[0.5206, 0.5028]","[0.5025, 0.3626]","[0.4925, 0.4101]","[0.5008, 0.4859]","[0.4549, 0.516]","[0.4298, 0.3948]","[0.4338, 0.4388]","[0.4482, 0.5075]","[0.393, 0.5424]","[0.3728, 0.4538]","[0.3862, 0.4722]","[0.4055, 0.5195]"
"[0.4791, 0.7945]","[0.5894, 0.7153]","[0.6411, 0.5975]","[0.5597, 0.5205]","[0.4713, 0.5259]","[0.6004, 0.5023]","[0.5972, 0.3764]","[0.5762, 0.4086]","[0.5709, 0.4793]","[0.521, 0.5035]","[0.5028, 0.3627]","[0.4942, 0.4113]","[0.5035, 0.4868]","[0.4549, 0.5176]","[0.4294, 0.3962]","[0.4345, 0.441]","[0.4494, 0.5091]","[0.3921, 0.5448]","[0.3725, 0.4564]","[0.387, 0.4752]","[0.4069, 0.5223]"
"[0.4794, 0.7945]","[0.5898, 0.7141]","[0.6421, 0.5968]","[0.5591, 0.5206]","[0.4695, 0.5296]","[0.6009, 0.5019]","[0.5979, 0.3766]","[0.578, 0.4079]","[0.5729, 0.4787]","[0.5218, 0.5025]","[0.5035, 0.3621]","[0.4961, 0.4096]","[0.5056, 0.486]","[0.4558, 0.5163]","[0.4304, 0.3959]","[0.4368, 0.4397]","[0.452, 0.5078]","[0.3927, 0.5433]","[0.3728, 0.4562]","[0.3878, 0.4741]","[0.4079, 0.5206]"
"[0.4801, 0.795]","[0.5912, 0.7162]","[0.6432, 0.5965]","[0.5613, 0.5206]","[0.4717, 0.5325]","[0.6009, 0.5019]","[0.5979, 0.3766]","[0.5773, 0.4085]","[0.572, 0.4802]","[0.5216, 0.5028]","[0.5032, 0.3621]","[0.4956, 0.4097]","[0.5052, 0.4866]","[0.4552, 0.5168]","[0.43, 0.3959]","[0.4357, 0.4395]","[0.4504, 0.508]","[0.3921, 0.5441]","[0.3724, 0.4567]","[0.3871, 0.4745]","[0.4066, 0.5212]"
"[0.4807, 0.7955]","[0.5904, 0.715]","[0.6415, 0.5967]","[0.5572, 0.5213]","[0.4669, 0.5297]","[0.6011, 0.5022]","[0.598, 0.3775]","[0.5777, 0.408]","[0.5724, 0.4788]","[0.5219, 0.5029]","[0.5035, 0.363]","[0.4952, 0.4095]","[0.5046, 0.4857]","[0.4558, 0.5164]","[0.4311, 0.3952]","[0.4358, 0.4367]","[0.4501, 0.5049]","[0.3927, 0.5431]","[0.3734, 0.4561]","[0.3877, 0.472]","[0.4073, 0.518]"
"[0.4803, 0.7957]","[0.5899, 0.7161]","[0.6419, 0.5973]","[0.5565, 0.5218]","[0.4661, 0.5285]","[0.6003, 0.5015]","[0.5977, 0.3778]","[0.5766, 0.4042]","[0.5713, 0.4744]","[0.5212, 0.5023]","[0.5036, 0.3645]","[0.4931, 0.4067]","[0.5023, 0.4824]","[0.4554, 0.5158]","[0.4321, 0.3953]","[0.4342, 0.4318]","[0.4484, 0.5003]","[0.3931, 0.5428]","[0.3744, 0.4554]","[0.3862, 0.4681]","[0.4049, 0.514]"
"[0.4811, 0.7947]","[0.5907, 0.7143]","[0.6423, 0.5967]","[0.5556, 0.523]","[0.4632, 0.5331]","[0.6003, 0.5022]","[0.5972, 0.3771]","[0.5755, 0.4037]","[0.5702, 0.473]","[0.5216, 0.5027]","[0.5037, 0.3639]","[0.4932, 0.4082]","[0.5028, 0.4842]","[0.4558, 0.5155]","[0.4313, 0.3939]","[0.4348, 0.4329]","[0.4504, 0.5022]","[0.393, 0.5418]","[0.3736, 0.4542]","[0.387, 0.4684]","[0.4074, 0.5152]"
"[0.4797, 0.7931]","[0.5916, 0.7086]","[0.6421, 0.5915]","[0.5684, 0.5153]","[0.484, 0.5176]","[0.6012, 0.5009]","[0.5983, 0.3768]","[0.5798, 0.4046]","[0.5751, 0.4739]","[0.5231, 0.5021]","[0.5058, 0.3639]","[0.4976, 0.404]","[0.5074, 0.4782]","[0.4559, 0.5157]","[0.4315, 0.3947]","[0.4354, 0.4307]","[0.451, 0.4978]","[0.3909, 0.5442]","[0.3727, 0.458]","[0.3862, 0.4697]","[0.4062, 0.5147]"
"[0.4777, 0.7916]","[0.5908, 0.7125]","[0.6452, 0.5985]","[0.575, 0.5207]","[0.4918, 0.5183]","[0.6009, 0.5024]","[0.5975, 0.3766]","[0.578, 0.405]","[0.5742, 0.4748]","[0.5237, 0.5036]","[0.508, 0.3635]","[0.497, 0.4037]","[0.5057, 0.4772]","[0.4574, 0.5171]","[0.4327, 0.3945]","[0.4341, 0.4307]","[0.4495, 0.4978]","[0.3934, 0.5449]","[0.3742, 0.4584]","[0.3865, 0.4707]","[0.4064, 0.5162]"
"[0.4786, 0.7927]","[0.5921, 0.7106]","[0.6445, 0.597]","[0.5697, 0.5215]","[0.4843, 0.5222]","[0.6035, 0.5046]","[0.6, 0.3788]","[0.5799, 0.4014]","[0.5756, 0.4692]","[0.5258, 0.5051]","[0.5097, 0.3652]","[0.4989, 0.4012]","[0.5079, 0.4736]","[0.4591, 0.5173]","[0.436, 0.394]","[0.4371, 0.4269]","[0.4517, 0.4946]","[0.3941, 0.5442]","[0.3766, 0.4548]","[0.3894, 0.4665]","[0.4095, 0.5137]"
"[0.4782, 0.7903]","[0.5926, 0.7117]","[0.6449, 0.5975]","[0.5709, 0.5216]","[0.4852, 0.5237]","[0.6019, 0.5057]","[0.599, 0.379]","[0.5799, 0.401]","[0.5747, 0.4694]","[0.5248, 0.5066]","[0.5083, 0.3653]","[0.4984, 0.4016]","[0.5071, 0.4745]","[0.4587, 0.5189]","[0.4359, 0.3931]","[0.437, 0.4257]","[0.4509, 0.4941]","[0.394, 0.5456]","[0.3762, 0.4553]","[0.3889, 0.4652]","[0.4084, 0.5115]"
"[0.4764, 0.7881]","[0.5889, 0.7114]","[0.6411, 0.597]","[0.5625, 0.5214]","[0.475, 0.5243]","[0.602, 0.5039]","[0.5983, 0.3797]","[0.5784, 0.4028]","[0.572, 0.4717]","[0.5237, 0.5044]","[0.5053, 0.3647]","[0.4967, 0.4056]","[0.5053, 0.4795]","[0.4575, 0.5173]","[0.4338, 0.3932]","[0.4359, 0.4305]","[0.4488, 0.4982]","[0.3928, 0.5445]","[0.3747, 0.4552]","[0.3875, 0.4678]","[0.4064, 0.513]"
"[0.4744, 0.7877]","[0.5863, 0.711]","[0.6401, 0.5982]","[0.563, 0.5255]","[0.4756, 0.5303]","[0.5998, 0.503]","[0.5986, 0.3798]","[0.5755, 0.4013]","[0.5669, 0.4686]","[0.5222, 0.5034]","[0.5065, 0.3648]","[0.4938, 0.4044]","[0.5005, 0.4777]","[0.4562, 0.5163]","[0.4331, 0.3933]","[0.4328, 0.4302]","[0.4455, 0.4978]","[0.3923, 0.5445]","[0.3743, 0.4563]","[0.3858, 0.4688]","[0.4038, 0.5147]"
"[0.4768, 0.7895]","[0.5884, 0.7134]","[0.6418, 0.6006]","[0.5651, 0.5281]","[0.4771, 0.5332]","[0.5989, 0.5028]","[0.5973, 0.3798]","[0.5778, 0.4014]","[0.5702, 0.4688]","[0.5215, 0.5031]","[0.5048, 0.3646]","[0.4958, 0.4042]","[0.5033, 0.4776]","[0.4558, 0.5167]","[0.4328, 0.3928]","[0.4348, 0.4299]","[0.4472, 0.4974]","[0.3922, 0.5454]","[0.3739, 0.4559]","[0.386, 0.4683]","[0.4035, 0.5141]"
"[0.4787, 0.79]","[0.5893, 0.7119]","[0.6424, 0.5992]","[0.5649, 0.5262]","[0.4773, 0.5305]","[0.5996, 0.5021]","[0.5974, 0.3791]","[0.5777, 0.4011]","[0.5706, 0.468]","[0.5222, 0.5028]","[0.5053, 0.3644]","[0.4959, 0.4045]","[0.5036, 0.4774]","[0.4565, 0.5169]","[0.4332, 0.3926]","[0.435, 0.43]","[0.4479, 0.4977]","[0.3927, 0.5461]","[0.3737, 0.4569]","[0.3857, 0.4687]","[0.4036, 0.514]"
"[0.4777, 0.7916]","[0.5909, 0.7135]","[0.6428, 0.5987]","[0.5686, 0.5213]","[0.4828, 0.5216]","[0.6001, 0.5036]","[0.5985, 0.3806]","[0.5773, 0.4004]","[0.5694, 0.467]","[0.523, 0.5047]","[0.5072, 0.3662]","[0.4959, 0.4032]","[0.5031, 0.4759]","[0.4573, 0.5183]","[0.4347, 0.3942]","[0.435, 0.4278]","[0.4481, 0.4959]","[0.3938, 0.5471]","[0.3753, 0.4572]","[0.3863, 0.4674]","[0.4044, 0.5133]"
"[0.4777, 0.7912]","[0.5905, 0.7132]","[0.6413, 0.5986]","[0.5634, 0.5215]","[0.4768, 0.5237]","[0.6018, 0.5037]","[0.599, 0.3807]","[0.5767, 0.3984]","[0.5693, 0.4645]","[0.5241, 0.505]","[0.5084, 0.3661]","[0.4957, 0.4026]","[0.5031, 0.4757]","[0.4584, 0.5184]","[0.4367, 0.3944]","[0.436, 0.4279]","[0.4488, 0.496]","[0.3948, 0.5467]","[0.3767, 0.4566]","[0.3875, 0.4667]","[0.4057, 0.512]"
"[0.4783, 0.7903]","[0.5907, 0.7107]","[0.6435, 0.5952]","[0.5667, 0.5194]","[0.4797, 0.5237]","[0.6031, 0.5028]","[0.6015, 0.3791]","[0.5786, 0.4034]","[0.5708, 0.4719]","[0.5255, 0.5039]","[0.5103, 0.3647]","[0.4967, 0.4043]","[0.5036, 0.4772]","[0.4597, 0.517]","[0.4379, 0.3937]","[0.4361, 0.4298]","[0.4482, 0.4976]","[0.3961, 0.545]","[0.378, 0.4565]","[0.3874, 0.4681]","[0.4047, 0.5132]"
"[0.4789, 0.7912]","[0.5894, 0.712]","[0.6417, 0.5962]","[0.5627, 0.5194]","[0.4755, 0.5196]","[0.6048, 0.5015]","[0.6012, 0.3773]","[0.5788, 0.4046]","[0.572, 0.4744]","[0.5263, 0.5029]","[0.5089, 0.3633]","[0.4971, 0.4074]","[0.5058, 0.4811]","[0.4598, 0.5165]","[0.4373, 0.3923]","[0.4377, 0.4313]","[0.451, 0.5]","[0.3957, 0.5454]","[0.3778, 0.4559]","[0.3899, 0.4695]","[0.4089, 0.5162]"
"[0.4824, 0.7976]","[0.5937, 0.7151]","[0.6445, 0.6006]","[0.5649, 0.5222]","[0.4763, 0.5271]","[0.6052, 0.5044]","[0.6027, 0.3865]","[0.5879, 0.3911]","[0.5824, 0.4501]","[0.5259, 0.5023]","[0.5082, 0.3667]","[0.503, 0.3946]","[0.5095, 0.4678]","[0.4592, 0.5161]","[0.4347, 0.3937]","[0.441, 0.4264]","[0.455, 0.4959]","[0.3943, 0.5457]","[0.374, 0.455]","[0.3893, 0.4676]","[0.4092, 0.5167]"
"[0.4824, 0.8005]","[0.594, 0.7152]","[0.6434, 0.5953]","[0.5578, 0.519]","[0.4626, 0.539]","[0.6047, 0.505]","[0.6016, 0.3853]","[0.5889, 0.3951]","[0.5862, 0.457]","[0.5253, 0.5037]","[0.5065, 0.3667]","[0.5027, 0.3973]","[0.5113, 0.4714]","[0.4584, 0.5168]","[0.4325, 0.394]","[0.4403, 0.4279]","[0.4563, 0.4979]","[0.3932, 0.5452]","[0.3723, 0.4573]","[0.3873, 0.4698]","[0.4079, 0.5175]"
"[0.4821, 0.7991]","[0.5948, 0.7149]","[0.6438, 0.5942]","[0.5602, 0.5183]","[0.4679, 0.5357]","[0.605, 0.5029]","[0.6016, 0.3805]","[0.5832, 0.4017]","[0.5801, 0.4676]","[0.5249, 0.5031]","[0.5082, 0.3659]","[0.4991, 0.4045]","[0.5073, 0.4785]","[0.4571, 0.5161]","[0.433, 0.3953]","[0.4375, 0.4344]","[0.4526, 0.503]","[0.3916, 0.5435]","[0.3719, 0.4547]","[0.3852, 0.471]","[0.4046, 0.5193]"
"[0.4815, 0.7996]","[0.5938, 0.7185]","[0.6443, 0.5978]","[0.5601, 0.5202]","[0.4668, 0.5334]","[0.6036, 0.5023]","[0.6002, 0.3828]","[0.5867, 0.3987]","[0.5832, 0.4631]","[0.5243, 0.5019]","[0.5062, 0.3658]","[0.5015, 0.3992]","[0.5088, 0.4729]","[0.4573, 0.5153]","[0.4319, 0.3942]","[0.4389, 0.4286]","[0.453, 0.4972]","[0.3919, 0.5426]","[0.3709, 0.4526]","[0.3862, 0.4659]","[0.4063, 0.5136]"
"[0.4805, 0.8011]","[0.5942, 0.7172]","[0.6446, 0.5978]","[0.5616, 0.5206]","[0.47, 0.5325]","[0.6035, 0.5062]","[0.6016, 0.3854]","[0.5844, 0.3963]","[0.58, 0.4585]","[0.5242, 0.5065]","[0.5082, 0.3682]","[0.4991, 0.396]","[0.5068, 0.4684]","[0.4576, 0.5197]","[0.434, 0.3954]","[0.4367, 0.424]","[0.4516, 0.4934]","[0.3928, 0.5475]","[0.3719, 0.4552]","[0.3847, 0.4634]","[0.4054, 0.5108]"
"[0.4809, 0.7997]","[0.5939, 0.7168]","[0.6438, 0.5972]","[0.56, 0.5208]","[0.4676, 0.5317]","[0.6044, 0.5056]","[0.6015, 0.3834]","[0.5815, 0.3987]","[0.5759, 0.4631]","[0.5252, 0.5066]","[0.5085, 0.368]","[0.4976, 0.3982]","[0.506, 0.4698]","[0.458, 0.5191]","[0.4351, 0.3957]","[0.437, 0.4254]","[0.4526, 0.4948]","[0.3928, 0.5459]","[0.3727, 0.4548]","[0.3856, 0.4639]","[0.4071, 0.5115]"
"[0.4809, 0.7985]","[0.595, 0.7161]","[0.6443, 0.5965]","[0.5618, 0.5209]","[0.4701, 0.5349]","[0.6035, 0.5047]","[0.6001, 0.3822]","[0.581, 0.3985]","[0.5757, 0.4633]","[0.5246, 0.5058]","[0.5075, 0.3675]","[0.499, 0.3984]","[0.5078, 0.4705]","[0.4575, 0.5188]","[0.4346, 0.3949]","[0.439, 0.4264]","[0.4547, 0.4962]","[0.3927, 0.5464]","[0.3736, 0.4558]","[0.3882, 0.4667]","[0.4096, 0.5152]"
"[0.483, 0.7973]","[0.5959, 0.7159]","[0.6454, 0.5965]","[0.5622, 0.5219]","[0.4704, 0.5375]","[0.6022, 0.5035]","[0.5997, 0.3815]","[0.5824, 0.3994]","[0.5775, 0.4665]","[0.5236, 0.5044]","[0.5071, 0.3653]","[0.5001, 0.4004]","[0.5095, 0.4751]","[0.457, 0.5179]","[0.4341, 0.3952]","[0.4397, 0.4276]","[0.4552, 0.4965]","[0.3924, 0.5459]","[0.3743, 0.4553]","[0.3892, 0.4658]","[0.4098, 0.5131]"
"[0.4831, 0.7967]","[0.5943, 0.7101]","[0.644, 0.5933]","[0.5599, 0.5199]","[0.4692, 0.5323]","[0.6034, 0.5022]","[0.5997, 0.3791]","[0.5805, 0.4031]","[0.5764, 0.4711]","[0.5248, 0.5032]","[0.5078, 0.3643]","[0.4983, 0.405]","[0.508, 0.4788]","[0.4577, 0.5155]","[0.4347, 0.3949]","[0.438, 0.431]","[0.4529, 0.4996]","[0.3927, 0.5425]","[0.3747, 0.4538]","[0.3885, 0.4665]","[0.4086, 0.5138]"
"[0.4832, 0.798]","[0.5957, 0.7113]","[0.6445, 0.5944]","[0.5627, 0.5196]","[0.4733, 0.5284]","[0.6027, 0.5023]","[0.5996, 0.3789]","[0.5792, 0.4008]","[0.573, 0.4665]","[0.5248, 0.5038]","[0.5077, 0.363]","[0.4981, 0.4028]","[0.5072, 0.4762]","[0.4581, 0.5171]","[0.435, 0.3928]","[0.4388, 0.4289]","[0.4542, 0.4986]","[0.3929, 0.5453]","[0.3745, 0.4543]","[0.3887, 0.465]","[0.4095, 0.5114]"
"[0.4827, 0.7995]","[0.5957, 0.7105]","[0.6448, 0.5945]","[0.5636, 0.5195]","[0.4753, 0.5251]","[0.6034, 0.5043]","[0.6005, 0.381]","[0.5775, 0.3985]","[0.5702, 0.4625]","[0.5253, 0.5053]","[0.5085, 0.3648]","[0.4955, 0.4017]","[0.5034, 0.4748]","[0.4587, 0.5178]","[0.4357, 0.3931]","[0.436, 0.4265]","[0.4507, 0.4977]","[0.3936, 0.5453]","[0.3753, 0.4535]","[0.3876, 0.4625]","[0.4083, 0.5099]"
"[0.4831, 0.8001]","[0.5968, 0.713]","[0.6436, 0.5938]","[0.5595, 0.5183]","[0.4692, 0.5275]","[0.6022, 0.5048]","[0.5994, 0.3813]","[0.5794, 0.3976]","[0.5733, 0.4633]","[0.5245, 0.5056]","[0.5084, 0.3641]","[0.498, 0.3982]","[0.5067, 0.4727]","[0.4585, 0.519]","[0.4356, 0.3929]","[0.4385, 0.4247]","[0.4541, 0.4952]","[0.3935, 0.5472]","[0.3756, 0.4542]","[0.3894, 0.4626]","[0.4105, 0.5105]"
"[0.4818, 0.7977]","[0.5926, 0.7172]","[0.6424, 0.5975]","[0.5566, 0.5218]","[0.467, 0.5302]","[0.6005, 0.5018]","[0.6, 0.3755]","[0.579, 0.4058]","[0.5723, 0.4749]","[0.5216, 0.5028]","[0.5069, 0.3606]","[0.4962, 0.4054]","[0.5033, 0.4807]","[0.4556, 0.5168]","[0.4323, 0.3914]","[0.4372, 0.4318]","[0.4521, 0.5019]","[0.3919, 0.5442]","[0.3731, 0.4528]","[0.3884, 0.4658]","[0.4098, 0.5124]"
"[0.4822, 0.7973]","[0.5924, 0.7135]","[0.6415, 0.5928]","[0.5539, 0.5184]","[0.4636, 0.5289]","[0.6008, 0.499]","[0.5998, 0.3762]","[0.5781, 0.4072]","[0.5715, 0.4767]","[0.5208, 0.5008]","[0.5041, 0.3631]","[0.4941, 0.4104]","[0.5027, 0.4864]","[0.4541, 0.5146]","[0.4314, 0.3938]","[0.4355, 0.4338]","[0.4499, 0.5037]","[0.3913, 0.5418]","[0.3728, 0.4518]","[0.3859, 0.4651]","[0.4055, 0.5113]"
"[0.4795, 0.7944]","[0.5902, 0.714]","[0.6418, 0.5948]","[0.5561, 0.5206]","[0.467, 0.5301]","[0.5998, 0.499]","[0.5987, 0.3746]","[0.5768, 0.4095]","[0.5701, 0.4808]","[0.52, 0.5002]","[0.5036, 0.3611]","[0.4936, 0.4111]","[0.5023, 0.487]","[0.4538, 0.5132]","[0.431, 0.3931]","[0.4359, 0.4363]","[0.4505, 0.5049]","[0.3917, 0.5397]","[0.3745, 0.4498]","[0.3882, 0.466]","[0.4073, 0.5127]"
